fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
One hour until my Kylie Skin sets restock ,42,8,1,5,14,1,1,1,1,0,,"{""NP"": {""CD#NN"": 1, ""PRP$#NNP#NNP#NNS"": 1}, ""VP"": {""VBP"": 1}, ""SBAR"": {""IN#S"": 1}, ""X"": {""NP#SBAR"": 1}, ""ROOT"": {""X"": 1}}",0.0,1.0,0.0,"{""$"": 1, ""N"": 3, ""P"": 1, ""D"": 1, ""^"": 1, ""V"": 1}"
last few hours to get a free makeup bag! ,41,9,1,7,2,4,0,0,1,0,,"{""NP"": {""JJ#JJ#NNS"": 1, ""DT#JJ#NN#NN"": 1}}",0.0,0.661,0.339,"{""A"": 3, ""N"": 3, ""P"": 1, ""V"": 1, ""D"": 1, "","": 1}"
Restock alert  Grab the entire Kylie Skin set TOMORROW at 9am pst!  ,68,12,1,7,22,4,1,1,1,0,💗:1,"{""NP"": {""NNP#NNP#NNP"": 1, ""DT#JJ#NNP#NNP"": 1, ""CD"": 1, ""NP#SBAR"": 1}, ""VP"": {""VBD#NP#PP"": 1, ""VBP#ADJP"": 1}, ""SBAR"": {""S"": 1}, ""ADJP"": {""JJ"": 1}}",0.0,0.815,0.185,"{""V"": 3, ""N"": 4, ""D"": 1, ""A"": 1, ""^"": 1, ""P"": 1, ""$"": 1, "","": 1}"
I know you guys have been waiting for these and Im so excited that my Kylie Skin sets are BACK tomorrow   sets restock 9am Monday!  ,132,25,1,18,18,1,1,1,1,1,"😘:1,💕:1","{""NP"": {""PRP#NNS"": 1, ""DT"": 1, ""PRP$#NNP#NNP#NNS"": 1, ""NN#NNS"": 1, ""CD"": 1, ""RB#NNP"": 1}, ""VP"": {""VBG#PP"": 1, ""VBN#VP"": 1, ""VBP#NP#NP"": 1, ""VBP#ADJP"": 1, ""VBN#ADJP#SBAR"": 1, ""VP#CC#VP"": 1, ""VBP#VP"": 1, ""VBP#SBAR"": 1}, ""ADJP"": {""RB#JJ"": 1, ""JJ#SBAR"": 1}, ""SBAR"": {""S"": 2, ""IN#S"": 1}}",0.0,0.871,0.129,"{""O"": 3, ""V"": 7, ""N"": 5, ""P"": 2, ""&"": 1, ""L"": 1, ""R"": 2, ""D"": 1, ""^"": 2, ""$"": 1, "","": 1}"
dont ever sleep on yourself ,28,5,1,3,19,1,1,0,0,0,🖤:1,"{""VP"": {""ADVP#VBP#PP"": 1}}",0.0,1.0,0.0,"{""V"": 2, ""R"": 1, ""P"": 1, ""O"": 1}"
Im giving away FREE makeup bags this weekend on   KYLIE COSMETICS,65,11,1,6,15,1,1,1,1,0,💕:1,"{""ADJP"": {""RB#JJ"": 1}, ""NP"": {""ADJP#NN#NNS"": 1}, ""VP"": {""VBG#NP#NP"": 1, ""VB#S"": 1}}",0.0,0.583,0.417,"{""L"": 1, ""V"": 1, ""R"": 1, ""A"": 1, ""N"": 4, ""D"": 1, ""P"": 1, ""^"": 1}"
golden hour is my happy hour,28,6,1,4,17,4,1,0,0,0,,"{""NP"": {""JJ#NN"": 1, ""PRP$#JJ#NN"": 1}, ""VP"": {""VBZ#NP"": 1}}",0.0,0.575,0.425,"{""A"": 2, ""N"": 2, ""V"": 1, ""D"": 1}"
"my Kylie Skin sets restock in 3 days!! Monday, August 19 at 9am pst  ",69,14,1,9,12,1,1,1,1,0,💕:1,"{""NP"": {""PRP$#NNP#NNP#NNS"": 1, ""CD#NNS"": 1, ""JJ#NNP"": 1, ""NNP#CD"": 1, ""CD"": 1}, ""ADJP"": {""JJ"": 1}, ""VP"": {""VBP#ADJP"": 1, ""VBP#SBAR"": 1}, ""S"": {""PP#NP#,#NP#VP"": 1}, ""SBAR"": {""S"": 1}}",0.0,1.0,0.0,"{""D"": 1, ""^"": 3, ""N"": 4, ""V"": 1, ""P"": 2, ""$"": 3, "","": 2}"
"Soo I did a collaboration with KKW FRAGRANCE and i couldnt be more excited, wow. Ive fallen in love with my sisters fragrances and its all Ive genuinely worn since i could remember! Cant wait for you guys to get your hands on these August 23rd  Thank you Kim Kim Kardashian West",278,52,1,36,21,4,1,2,0,0,,"{""NP"": {""FW"": 2, ""NP#CC#NP"": 2, ""NP#SBAR"": 1, ""PRP$#JJ#NNS"": 1, ""NP#ADJP"": 1, ""PRP$#NP"": 1, ""NP#VP"": 1, ""PRP$#NNS"": 1, ""DT#NNP#NNP"": 1, ""NNS#S"": 1, ""NNP#NNP#NNP#NNP"": 1}, ""VP"": {""VBD#NP#PP"": 1, ""VB#ADJP#,#NP"": 1, ""VBP#S"": 1, ""VBN#PP#PP"": 1, ""VB"": 1, ""MD#VP"": 1, ""VB#S"": 1, ""VB#PP#NP"": 1, ""VB#VP"": 1}, ""SBAR"": {""S"": 1}, ""ADJP"": {""RBR#JJ"": 1, ""RB#JJ"": 1}, ""ROOT"": {""SINV"": 1}, ""SINV"": {""VP#NP"": 1}}",0.116,0.7,0.184,"{""P"": 8, ""O"": 5, ""V"": 11, ""D"": 5, ""N"": 6, ""^"": 7, ""&"": 2, ""R"": 2, ""A"": 1, "","": 3, ""!"": 1, ""L"": 3, ""$"": 1}"
find your perfect match! my skin concealers are available at all Ulta Beauty stores now ,88,15,1,9,20,4,1,1,0,0,😍:1,"{""NP"": {""PRP$#JJ#NN"": 1, ""PRP$#NN#NNS"": 1, ""DT#NNP#NN#NNS"": 1}, ""VP"": {""VBP#ADJP#ADVP"": 1}, ""S"": {""VP#."": 1}, ""ADJP"": {""JJ#PP"": 1}}",0.0,0.625,0.375,"{""V"": 2, ""D"": 3, ""A"": 2, ""N"": 4, "","": 1, ""P"": 1, ""^"": 2, ""R"": 1}"
Birthday Collection  ,21,2,1,0,15,4,1,0,1,0,💗:1,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""N"": 2}"
I'm restocking my Kylie Skin Sets on Monday 8/19 at 9am pst  Whos excited?!  ,77,14,1,10,19,4,1,1,0,1,"💗:1,💫:1","{""NP"": {""PRP$#NNP#NNP#NNPS"": 1, ""NNP#CD"": 1, ""CD"": 1, ""NN#NNP#NNP#NNP"": 1}, ""VP"": {""VBG#NP"": 1, ""VBP#VP"": 1, ""VBP"": 1}, ""SINV"": {""S#VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,1.0,0.0,"{""L"": 2, ""V"": 2, ""D"": 1, ""^"": 2, ""N"": 2, ""P"": 2, ""$"": 2, ""A"": 1, "","": 1}"
25% off Lip Kits for 48 hours only! Use code: AFTERPAYDAY at checkout   KYLIE COSMETICS,87,15,1,8,19,4,1,1,1,1,,"{""NP"": {""CD#NN"": 1, ""NNP#NNPS"": 1, ""CD#NNS#RB"": 1, ""NP#PP#PP#."": 1, ""NN#NN"": 1, ""NNP#NNP#NNP"": 1, ""NP#:#NP"": 1}, ""ROOT"": {""NP"": 2}}",0.0,1.0,0.0,"{""$"": 2, ""P"": 3, ""N"": 7, ""R"": 1, "","": 2, ""V"": 1, ""^"": 1}"
Thank you thank you for ALL THE LOVE on the bday collection wow  my fav collection of all time available right now on ! I made sure i stocked all the way up for you guys but once its gone its gone!!!! P.S. Victoria tanning with my PR box is iconic lol,251,52,1,41,15,4,1,0,1,0,"💙:1,🌊:1","{""NP"": {""NNP#NNP#NNP"": 1, ""DT#JJ#NN"": 1, ""PRP$#NN#NN"": 1, ""DT"": 1, ""JJ#FW#FW"": 1, ""PDT#DT#NN"": 1, ""PRP#NNS"": 1, ""PRP$"": 1, ""PRP$#ADJP#NNP#NNP#NNP"": 1, ""PRP$#NNP#NN"": 1, ""JJ#NN"": 1}, ""PP"": {""ADVP#IN#NP"": 1}, ""ADJP"": {""JJ"": 1, ""VBN"": 1}, ""ADVP"": {""RB#RB#IN"": 1, ""NP#RB"": 1}, ""FRAG"": {""NP#ADJP#ADVP#."": 1}, ""VP"": {""VBP#NP#FRAG"": 1, ""VB#NP#SBAR"": 1, ""VB#S"": 1, ""VBN#NP"": 1, ""VBZ#NP"": 1, ""VBG#SBAR"": 1, ""VBD#NP#PP#PRN#S"": 1}, ""SBAR"": {""IN#S"": 3}, ""PRN"": {""CC#SBAR"": 1}}",0.0,0.707,0.293,"{""V"": 6, ""O"": 5, ""P"": 7, ""X"": 1, ""D"": 7, ""N"": 10, ""!"": 3, ""A"": 5, ""R"": 3, "","": 2, ""&"": 1, ""L"": 2, ""^"": 1}"
sweetest love Ive ever known ,29,5,1,3,13,1,1,0,0,0,💙:1,"{""NP"": {""JJ#NN#NN"": 1}, ""ADJP"": {""RB#VBN"": 1}, ""FRAG"": {""NP#ADJP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,0.488,0.512,"{""A"": 1, ""N"": 1, ""L"": 1, ""R"": 1, ""V"": 1}"
"Wow the 3 most BEAUTIFUL scents are finally dropping!!! Kylie Jenner x KKW Fragrance collab launches Friday, August 23 at 12pm pst on  KKW FRAGRANCE  Kim Kardashian West",169,28,1,15,20,4,1,2,1,0,💗:1,"{""NP"": {""DT#CD#JJS#JJ#NNS"": 1, ""NNP#NNP#NNP#NNP#NNP#NNP"": 1, ""NP#SBAR"": 1, ""NNP#CD"": 1, ""CD#NN#NN"": 1, ""NNP#NNP#NNP#NNP#NNP"": 1, ""NP#,#NP"": 1}, ""ADJP"": {""JJ"": 1}, ""S"": {""NP#ADJP"": 1}, ""VP"": {""VBG#S"": 1, ""VBP#ADVP#VP"": 1, ""VBG#NP"": 1, ""VBZ"": 1}, ""SBAR"": {""S"": 1}, ""SINV"": {""VP#VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.714,0.286,"{""!"": 1, ""D"": 1, ""$"": 3, ""R"": 2, ""A"": 1, ""N"": 3, ""V"": 3, "","": 2, ""^"": 11, ""G"": 1, ""P"": 2}"
 ,1,0,1,0,15,4,1,0,0,1,,{},0.0,0.0,0.0,{}
This beautiful palette available NOW   ,39,5,1,2,14,1,1,0,1,1,"💗:1,💚:1","{""NP"": {""DT#JJ#NN"": 1, ""NP#ADJP"": 1}, ""ADJP"": {""JJ#JJ"": 1}, ""FRAG"": {""NP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,0.506,0.494,"{""D"": 1, ""A"": 2, ""N"": 1, ""R"": 1}"
watch a new ep of Flip It Like Disick tonight  9/8c on E! Scott Disick before a new Revenge Body with KoKo at 10/9c  ,117,24,1,16,19,1,1,4,0,0,"🏡:1,💪:1,🏼:1","{""NP"": {""DT#JJ#NN"": 1, ""NNP#NN#NNS"": 1, ""NNP#NNP#NNP"": 1, ""DT#JJ#NN#NN"": 1, ""CD"": 1}, ""VP"": {""VBP#NP"": 1}, ""SINV"": {""VP#NP#PP"": 1}, ""ROOT"": {""SINV"": 1}}",0.141,0.764,0.095,"{""V"": 2, ""D"": 2, ""A"": 2, ""N"": 3, ""P"": 6, ""O"": 1, ""^"": 5, ""R"": 1, ""$"": 2, "","": 1}"
 my new hydrating face primer is available now! ,48,8,1,5,17,1,1,0,1,0,💕:1,"{""NP"": {""PRP$#JJ#JJ#NN#NN"": 1}, ""ADJP"": {""JJ"": 1}, ""VP"": {""VBZ#ADJP#ADVP"": 1}}",0.0,1.0,0.0,"{""D"": 1, ""A"": 2, ""N"": 3, ""V"": 1, ""R"": 1, "","": 1}"
My babyyyy ,11,2,1,1,3,1,1,0,0,0,"😍:3,💗:3","{""FRAG"": {""NP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""D"": 1, ""N"": 1}"
free shipping today  no minimums   KYLIE COSMETICS,50,7,1,2,19,1,1,1,1,0,"💸:1,😘:1","{""NP"": {""JJ#NN#NN"": 1, ""DT#NNS"": 1, ""NP#NP#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.21,0.476,0.314,"{""A"": 1, ""N"": 4, ""D"": 1, ""^"": 1}"
we are LIVE with my favorite collection EVER! My 2019 birthday collection !!!,77,13,1,8,16,4,1,0,1,0,,"{""NP"": {""PRP$#JJ#NN#NN"": 1, ""PRP$#CD#NN#NN"": 1}, ""ADJP"": {""JJ#PP"": 1}, ""VP"": {""VBP#ADJP"": 1, ""VBZ"": 1}}",0.0,0.742,0.258,"{""O"": 1, ""V"": 1, ""A"": 2, ""P"": 1, ""D"": 2, ""N"": 3, ""R"": 1, "","": 2, ""$"": 1}"
30 MINUTES!!!   ,16,2,1,1,15,4,1,0,1,1,"😫:1,😍:1","{""NP"": {""CD#NNS"": 1}, ""ADJP"": {""NP#JJ"": 1}, ""ROOT"": {""ADJP"": 1}}",0.0,1.0,0.0,"{""$"": 1, ""N"": 1, "","": 1}"
"its almost time!! my favorite collection EVER launches in one hour!! plus get free shipping on all orders, no minimum, today only! 9am pst  ",140,24,1,13,14,4,1,0,1,1,💗:1,"{""NP"": {""PRP$#RB#NN#NNS"": 1, ""PRP$#JJ#NN#NN"": 1, ""CD#NN#NNS"": 1, ""NP#SBAR"": 1, ""JJ#NN"": 1, ""DT#NNS"": 1, ""NP#,#NP#,"": 1, ""NP#NP"": 1, ""CD"": 1}, ""VP"": {""VBZ#PP"": 1, ""VBP#NP#PP#ADVP"": 1, ""VBP#ADJP"": 1}, ""S"": {""NP#ADVP#VP#."": 1}, ""SBAR"": {""S"": 1}, ""ADVP"": {""CC"": 1}, ""ADJP"": {""JJ"": 1}}",0.072,0.691,0.237,"{""L"": 1, ""R"": 3, ""N"": 8, "","": 5, ""D"": 3, ""A"": 2, ""V"": 3, ""P"": 2, ""$"": 2}"
22 ,3,1,1,1,14,4,1,0,0,0,"🌻:1,💗:1","{""NP"": {""CD"": 1}, ""FRAG"": {""NP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""$"": 1}"
"My first liquid Kyliner! I chose a brush tip because I prefer a brush over a felt tip. It creates a sharp line, dries quickly and doesnt fade or transfer! 9am pst  ",164,32,1,17,14,1,1,0,1,0,"🖤:1,🎂:1,😍:1","{""NP"": {""PRP$#JJ#NN"": 1, ""NP#NP#."": 1, ""DT#NN#NN"": 1, ""DT#JJ#NN"": 2, ""CD"": 1}, ""ROOT"": {""NP"": 1}, ""VP"": {""VBP#NP"": 1, ""VBD#NP#SBAR"": 1, ""VBZ#NP"": 1, ""VBZ#ADVP"": 1, ""VB#CC#VB"": 1, ""VBP#VP"": 1, ""VP#,#VP#CC#VP"": 1, ""VBP#ADJP"": 1}, ""SBAR"": {""IN#S"": 1}, ""ADJP"": {""JJ"": 1}}",0.0,0.903,0.097,"{""D"": 5, ""A"": 3, ""N"": 8, ""^"": 1, "","": 4, ""O"": 3, ""V"": 6, ""P"": 2, ""R"": 1, ""&"": 2, ""$"": 1}"
"You guys know how much I love my loose setting powders. This is a brand new limited-edition illuminating version. It has the same super soft, lightweight feel on your skin as my loose setting powders, but adds a subtle shimmer. You guys will love! xo 9am ",255,46,1,30,14,4,1,0,1,0,,"{""NP"": {""PRP#NNS"": 2, ""PRP$#JJ#NN#NNS"": 2, ""DT"": 1, ""DT#ADJP#JJ#NN#NN"": 1, ""DT#JJ#JJ#JJ#,#JJ#NN"": 1, ""DT#JJ#NN"": 1, ""CD#CD"": 1}, ""WHADJP"": {""WRB#JJ"": 1}, ""VP"": {""VBP#NP"": 1, ""VBP#SBAR"": 1, ""VBZ#NP"": 3, ""VP#,#CC#VP"": 1, ""VB"": 1, ""MD#VP"": 1, ""VBP"": 1}, ""SBAR"": {""WHADJP#S"": 1}, ""ROOT"": {""FRAG"": 1}, ""ADJP"": {""NN#JJ"": 1}, ""FRAG"": {""NP#VP"": 1}}",0.063,0.725,0.212,"{""O"": 5, ""N"": 10, ""V"": 10, ""R"": 3, ""D"": 6, "","": 6, ""A"": 7, ""P"": 2, ""&"": 1, ""E"": 1, ""$"": 1}"
"Birthday Body Glow  After using my Coconut Body Lotion, I apply this to my arms, legs, shoulders, anywhere I want to add a little glow. You can also use this on your cheekbones, nose and anywhere else you like to highlight. 9am pst ",232,43,1,28,14,4,1,0,1,0,👑:1,"{""NP"": {""NNP#NNP#NNP"": 1, ""PRP$#NNP#NNP#NNP"": 1, ""DT"": 2, ""PRP$#NNS#,#NNS#,#NNS#,#FW"": 1, ""DT#RB"": 1, ""NP#PP#SBAR"": 1, ""PRP$#NNS"": 1, ""RB#RB"": 1, ""NP#,#NP#CC#NP"": 1, ""CD"": 1}, ""VP"": {""VBG#NP"": 1, ""VB#ADJP"": 1, ""VBP#S"": 2, ""VBP#NP"": 1, ""VB#NP#PP"": 1, ""MD#ADVP#VP"": 1, ""VB"": 1, ""VBP#ADJP"": 1}, ""S"": {""PP#,#NP#VP#."": 1, ""S#NP#VP#."": 1}, ""PP"": {""NP#IN#S"": 1}, ""ADJP"": {""NP#NN"": 1, ""JJ"": 1}, ""SBAR"": {""S"": 1}}",0.0,0.856,0.144,"{""N"": 12, ""P"": 5, ""V"": 8, ""D"": 4, ""A"": 2, "","": 7, ""O"": 6, ""R"": 4, ""&"": 1, ""$"": 1}"
My Jelly Kylighters are my new favorite product  I'm so excited to be introducing them today in my birthday collection! Thank you Analese Redman for the vid   9am pst,166,29,1,17,13,1,1,1,1,0,"😍:1,😘:1","{""NP"": {""PRP$#NNP#NNS"": 1, ""PRP$#JJ#JJ#NN"": 1, ""PRP$#NN#NN"": 1, ""NP#SBAR"": 1, ""DT#NNP#CD#RB#NN"": 1}, ""VP"": {""VBG#NP#NP#PP"": 1, ""VB#VP"": 1, ""VBP#ADJP"": 1, ""VBP#NP"": 1, ""VB#S"": 1}, ""S"": {""NP#NP"": 1}, ""ADJP"": {""RB#JJ#S"": 1}, ""SBAR"": {""S"": 1}}",0.0,0.745,0.255,"{""D"": 4, ""N"": 8, ""V"": 5, ""A"": 3, ""L"": 1, ""R"": 1, ""P"": 3, ""O"": 2, "","": 1, ""^"": 1, ""$"": 1}"
"My Face Primer is oil free, fragrance free, has coconut water to hydrate and soften skin and aloe extracts to hydrate and soothe skin! Launching at 9am with my  on  ",165,30,1,17,13,1,1,0,1,1,"🎂:1,💕:1,💸:1","{""NP"": {""PRP$#JJ#NN"": 1, ""NN#CC#NN#NNS"": 1, ""JJ#NN#S"": 1, ""NP#ADJP#SBAR"": 1, ""CD#RB"": 1, ""PRP$#RB"": 1}, ""ADJP"": {""JJ#,#IN#JJ#,"": 1}, ""VP"": {""VB#CC#VB#NP"": 1, ""VB#CC#VB#NP#S"": 1, ""VBZ#NP"": 2, ""VBG#PP#PP"": 1}, ""SBAR"": {""S"": 1}}",0.0,0.742,0.258,"{""D"": 2, ""N"": 8, ""V"": 8, ""A"": 2, "","": 3, ""P"": 5, ""&"": 3, ""^"": 1, ""$"": 1}"
I spent a long time perfecting a formula for my first ever Face Primer that was hydrating without leaving skin looking shiny! What I love most about this primer is that it soaks into my skin quickly to create a flawless base for my makeup. I use it after my face moisturizer! ,276,52,1,33,13,1,1,0,0,0,💕:1,"{""NP"": {""DT#JJ#NN"": 2, ""PRP$#JJ"": 1, ""NP#VP"": 1, ""JJ"": 1, ""NP#SBAR"": 1, ""JJS"": 1, ""NP#ADVP"": 1, ""PRP$#NN#NN"": 1}, ""PP"": {""IN#S"": 1}, ""VP"": {""VBG#NP"": 2, ""VBG#NP#S"": 1, ""VBG#PP"": 1, ""VBD#VP"": 1, ""VBP#NP"": 2, ""VBD#SBAR"": 1, ""VBZ#PP#S"": 1, ""VBZ#SBAR"": 1, ""VBP#NP#PP"": 1}, ""WHNP"": {""WDT"": 1, ""WP"": 1}, ""S"": {""NP#ADVP#VP"": 1, ""SBAR#VP#."": 1}, ""SBAR"": {""WHNP#S"": 2, ""S"": 1, ""IN#S"": 1}}",0.0,0.757,0.243,"{""O"": 7, ""V"": 10, ""D"": 8, ""A"": 5, ""N"": 11, ""P"": 8, ""R"": 3, "","": 3}"
2.5 hours until my birthday collection drops!!!  9am pst ,57,9,1,4,13,1,1,0,1,0,"😩:1,😍:1","{""NP"": {""CD#NNS"": 1, ""PRP$#NN#NN"": 1, ""NNP#CD"": 1}, ""ADJP"": {""JJ"": 1}, ""VP"": {""VBP#ADJP"": 1, ""VBZ#SBAR"": 1}, ""SBAR"": {""S"": 1, ""NP#IN#S"": 1}, ""ROOT"": {""SBAR"": 1}}",0.0,1.0,0.0,"{""$"": 2, ""N"": 4, ""P"": 1, ""D"": 1, ""V"": 1, "","": 1}"
"Glam by Ariel using the BIRTHDAY COLLECTION eyeshadow palette, new kyliner, & high gloss launching TOMORROW 9am pst!!!! See you there  KYLIE COSMETICS ",151,23,1,9,21,4,1,1,1,0,💚:1,"{""NP"": {""DT#NNP#NNP#NN#NN"": 1, ""JJ#NN"": 1, ""NP#,#NP"": 1, ""JJ#NNS"": 1, ""QP"": 1, ""NP#VP"": 1, ""NP#,#CC#NP"": 1, ""EX"": 1}, ""QP"": {""CD#CD"": 1}, ""VP"": {""VBG#NP"": 2, ""VBN#PP#S"": 1, ""VB#S"": 1, ""VBN#S"": 1, ""VBP#VP"": 1}, ""S"": {""NP#NP"": 1}, ""SINV"": {""VP#VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,1.0,0.0,"{""^"": 4, ""P"": 1, ""V"": 3, ""D"": 1, ""N"": 8, "","": 3, ""A"": 2, ""&"": 1, ""$"": 1, ""O"": 1, ""R"": 1}"
