fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
"It was great to speak with Stephanie Ruhle last weekend. The momentum and unity of the gun sense movement is stronger than ever, and I believe well make real progress with partners like Everytown, Moms Demand Action, students and the 2020 Democratic candidates.",261,43,2,23,14,4,0,3,1,0,,"{""NP"": {""JJ#NN"": 2, ""DT#NN#CC#NN"": 1, ""DT#NN#NN#NN"": 1, ""NNP#,#NNPS#NN#NNP"": 1, ""DT#CD#JJ#NNS"": 1, ""NP#,#NP#CC#NP"": 1}, ""PP"": {""IN#ADVP"": 1}, ""VP"": {""VB#PP#NP"": 1, ""VBD#ADJP"": 1, ""VBZ#ADJP"": 1, ""VB#NP#PP"": 1, ""VBP#RB#VP"": 1}, ""S"": {""S#,#CC#S#."": 1}, ""ADJP"": {""JJ#S"": 1, ""JJR"": 1, ""ADJP#PP"": 1}}",0.074,0.66,0.266,"{""O"": 2, ""V"": 5, ""A"": 5, ""P"": 6, ""^"": 3, ""N"": 13, "","": 5, ""D"": 3, ""&"": 3, ""R"": 2, ""$"": 1}"
"Thanks to Darren Walker, the Ford Foundations recent renovation has helped them become even more inclusive and forward-looking, advancing their social justice mission at every step.",181,26,1,9,0,4,1,2,0,0,,"{""NP"": {""DT#NNP#NNP#JJ#NN"": 1, ""NP#,#NP"": 1, ""PRP$#JJ#NN#NN"": 1}, ""ADJP"": {""RB#RBR#JJ"": 1, ""JJ"": 1, ""ADJP#CC#ADJP"": 1}, ""VP"": {""VB#ADJP"": 1, ""VBG#NP#PP"": 1, ""VBN#S#,#S"": 1, ""VBZ#VP"": 1}}",0.0,0.792,0.208,"{""N"": 6, ""P"": 2, ""^"": 3, "","": 3, ""D"": 3, ""A"": 4, ""V"": 5, ""O"": 1, ""R"": 1, ""&"": 1}"
"Thanks to Jon Favreau Tommy Vietor Jon Lovett for highlighting last week's historic Gun Sense Forum and the incredible work of Everytown, Moms Demand Action, students and survivors on Pod Save America. There has never been more unity in the Democratic Party on guns and we won't let up now",289,50,3,27,17,4,0,5,0,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP#NNP"": 1, ""JJ#NN#POS"": 1, ""DT#JJ#NN"": 2, ""NNP#NN#NNP"": 1, ""NP#,#NP"": 1, ""NP#JJ#NNP#NNP#NNP#CC#NP#,#NNS#CC#NNS"": 1, ""NNP#NNP#NNP"": 1, ""NP#PP#."": 1, ""EX"": 1, ""JJR#NN"": 1, ""S"": 1}, ""PP"": {""IN#S"": 1}, ""VP"": {""VBG#NP"": 1, ""VBN#NP#PP"": 1, ""VBZ#ADVP#VP"": 1, ""VB#PRT#ADVP"": 1, ""MD#RB#VP"": 1}, ""S"": {""S#CC#S"": 1}, ""ROOT"": {""NP"": 2}, ""PRT"": {""RP"": 1}}",0.068,0.78,0.153,"{""N"": 13, ""P"": 6, ""^"": 9, ""V"": 6, ""A"": 5, ""S"": 1, ""&"": 3, ""D"": 2, "","": 3, ""X"": 1, ""R"": 2, ""O"": 1, ""T"": 1}"
I spoke with Face The Nations margaret brennan on why we cannot stand by and let this moment pass. We have to put an end to the crisis of gun violence in America. ,163,33,2,22,21,4,0,2,1,0,,"{""NP"": {""DT#NNP#NN#NN"": 1, ""DT#NN#NN"": 1, ""NN#NN"": 1}, ""WHADVP"": {""WRB"": 1}, ""PP"": {""IN"": 1, ""IN#SBAR"": 1, ""IN#S"": 1}, ""VP"": {""VB#PP"": 1, ""VP#CC#VP"": 1, ""MD#RB#VP"": 1, ""VBG#NP"": 1, ""VBD#PP"": 1, ""VB#NP#PP"": 1, ""VBP#S"": 1}, ""SBAR"": {""WHADVP#S"": 1}}",0.268,0.732,0.0,"{""O"": 3, ""V"": 6, ""P"": 7, ""N"": 8, ""D"": 4, ""^"": 3, ""R"": 1, ""&"": 1, "","": 2}"
Enough is enough: Americans across the nation are calling for common-sense gun reform. I'm optimistic that together we will meet this moment and bring about the change our communities want and need.,198,32,2,16,19,4,1,0,0,0,,"{""NP"": {""JJ#NN#NN"": 1, ""PRP$#NNS"": 1, ""NP#SBAR"": 1}, ""ADJP"": {""JJ"": 1, ""JJ#SBAR"": 1}, ""VP"": {""VBZ#ADJP"": 1, ""VBG#PP"": 1, ""VBP#VP"": 1, ""VBP#CC#VBP"": 1, ""VB#PP"": 1, ""VP#CC#VP"": 1, ""MD#VP"": 1, ""VBP#ADJP"": 1}, ""S"": {""S#:#S#."": 1, ""ADVP#NP#VP"": 1}, ""SBAR"": {""S"": 1, ""IN#S"": 1}}",0.069,0.829,0.103,"{""N"": 8, ""V"": 8, ""R"": 2, "","": 3, ""P"": 4, ""D"": 4, ""A"": 2, ""L"": 1, ""O"": 1, ""&"": 2}"
Democrats are unified when it comes to gun safety.In 2020 well make sure every voter in America understands that they have a choice between candidates who stand up for a familys safety and those who bow down to special interests.,229,41,4,24,14,4,0,0,1,0,,"{""NP"": {""NNPS"": 1, ""NN#NN"": 1, ""CD"": 1, ""NP#ADVP"": 1, ""DT#JJ#NN"": 1, ""DT"": 1, ""JJ#NNS"": 1, ""NP#SBAR"": 2, ""NP#CC#NP"": 1}, ""WHADVP"": {""WRB"": 1}, ""ADVP"": {""NP#RB"": 1}, ""WHNP"": {""WP"": 2}, ""PRT"": {""RP"": 2}, ""VP"": {""VBP#PRT#PP"": 2, ""VBP#NP"": 1, ""VBZ#SBAR"": 1, ""VB#ADJP"": 1, ""VBZ#PP#S"": 1, ""VBP#ADJP"": 1}, ""SBAR"": {""WHNP#S"": 2, ""IN#S"": 1, ""S"": 1, ""WHADVP#S"": 1}, ""ADJP"": {""JJ#SBAR"": 1, ""VBN#SBAR"": 1}}",0.05,0.647,0.303,"{""N"": 8, ""V"": 8, ""A"": 3, ""R"": 2, ""O"": 5, ""P"": 7, "","": 2, ""$"": 1, ""D"": 3, ""^"": 1, ""T"": 2, ""&"": 1}"
There has never been more unity on gun safety across so many Democratic presidential candidates  and across the entire Democratic Party  as there is today.Now we must translate this unity into action in Washington.,214,35,3,17,21,4,1,0,0,0,,"{""NP"": {""EX"": 2, ""JJR#NN"": 1, ""NN#NN"": 1, ""ADJP#JJ#JJ#NNS"": 1, ""DT#JJ#JJ#NN"": 1}, ""ADJP"": {""RB#JJ"": 1, ""JJ#SBAR"": 1}, ""PP"": {""PP#CC#PP"": 1}, ""VP"": {""VB#NP#PP"": 1, ""MD#VP"": 1, ""VBZ#ADJP"": 1, ""VBN#NP#PP#SBAR"": 1, ""VBZ#ADVP#VP"": 1}, ""SBAR"": {""S"": 1, ""IN#S"": 1}}",0.068,0.792,0.14,"{""X"": 2, ""V"": 5, ""R"": 3, ""A"": 6, ""N"": 8, ""P"": 6, ""&"": 1, ""D"": 2, "","": 2, ""O"": 1, ""^"": 1}"
Thank you margaret brennan and Face The Nation for shining a light on the historic .I encourage everyone to tune in tomorrow.,125,23,3,13,20,4,0,2,1,1,,"{""NP"": {""DT#JJ"": 1}, ""VP"": {""VBG#NP#PP"": 1, ""VBP#NP#PP"": 2, ""VP#CC#VP"": 1, ""VB#S"": 1}, ""PP"": {""IN#S"": 1}, ""S"": {""VP#."": 1}}",0.0,0.766,0.234,"{""V"": 4, ""O"": 2, ""^"": 2, ""&"": 1, ""N"": 6, ""D"": 3, ""P"": 4, "","": 2}"
"Americans will not accept the toll that gun violence takes on communities across the country. In 2020, were going to show Washington just how strong the gun sense movement has grown  by voting out those who block progress.",222,38,1,20,19,4,1,0,0,0,,"{""NP"": {""NNPS"": 1, ""NN#NN"": 1, ""CD"": 1, ""DT#NN#NN#NN"": 1, ""DT"": 1, ""NP#SBAR"": 1}, ""PP"": {""IN#S"": 1}, ""VP"": {""VBZ#PP"": 1, ""VB#NP#SBAR"": 1, ""MD#RB#VP"": 1, ""VBG#S"": 1, ""VBD#VP"": 1, ""VBG#PRT#NP"": 1, ""VBN#PP"": 1, ""VBZ#VP"": 1}, ""S"": {""PP#,#VP#SBAR#."": 1}, ""SBAR"": {""IN#S"": 1, ""WHNP#S"": 1, ""WHADJP#S"": 1}, ""WHADJP"": {""RB#WRB#JJ"": 1}, ""PRT"": {""RP"": 1}, ""WHNP"": {""WP"": 1}}",0.274,0.607,0.119,"{""^"": 2, ""V"": 10, ""R"": 3, ""D"": 3, ""N"": 9, ""P"": 6, "","": 3, ""$"": 1, ""A"": 1, ""T"": 1, ""O"": 2}"
"The gun sense movement is 6 million strong. And just like the midterm, well make sure that if candidates don't lead on gun safety, well vote them out on Election Day.",166,31,5,22,18,4,0,0,1,1,,"{""NP"": {""DT#NN#NN#NN"": 1, ""QP#JJ"": 1, ""NN#NN"": 1}, ""QP"": {""CD#CD"": 1}, ""VP"": {""VBZ#NP"": 1, ""VB#PP"": 1, ""VBP#RB#VP"": 1, ""VBP#NP#PRT#PP"": 1, ""VBP#ADJP"": 1}, ""S"": {""SBAR#,#ADVP#VP"": 1, ""CC#PP#,#ADVP#VP#."": 1}, ""PP"": {""ADVP#IN#NP"": 1}, ""SBAR"": {""IN#S"": 2}, ""PRT"": {""RP"": 1}, ""ADJP"": {""JJ#SBAR"": 1}}",0.115,0.525,0.36,"{""D"": 2, ""N"": 9, ""V"": 5, ""$"": 2, ""A"": 2, "","": 4, ""&"": 1, ""R"": 2, ""P"": 5, ""!"": 1, ""O"": 1, ""T"": 1}"
Speaking at the Everytown Presidential  now. Watch LIVE:,56,8,1,3,17,4,0,1,1,1,,"{""NP"": {""DT#NNP#NNP"": 1, ""NNP#NNP#:"": 1}, ""VP"": {""VBG#PP#ADVP"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 2, ""P"": 1, ""D"": 1, ""^"": 2, ""R"": 2, "","": 2}"
It is time to put the issue of gun violence front and center in this election. Tune in to the Presidential  LIVE: ,114,22,3,15,16,4,0,0,1,1,,"{""NP"": {""NN#NN#NN"": 1, ""NP#CC#NP"": 1, ""NN#S"": 1, ""DT#NNP#NNP"": 1}, ""PP"": {""IN#PP"": 1}, ""VP"": {""VB#NP#PP"": 1, ""VBZ#NP"": 1}, ""ROOT"": {""FRAG"": 1}, ""ADJP"": {""JJ#PP"": 1}, ""FRAG"": {""ADJP#:"": 1}}",0.245,0.755,0.0,"{""O"": 1, ""V"": 3, ""N"": 7, ""P"": 5, ""D"": 3, ""&"": 1, "","": 2, ""^"": 2}"
"Mayors have been leading from the front on gun safety for years. In 2006, we founded Mayors Against Illegal Guns to advocate for life-saving policies. Now hundreds of U.S. Mayors are joining the nationwide call for action to end gun violence. ",243,41,6,22,15,4,0,1,1,0,,"{""NP"": {""NN#NN"": 2, ""CD"": 1, ""NNP#NNS"": 1, ""JJ#NNS"": 1, ""NNP#NNPS"": 1, ""DT#JJ#NN"": 1}, ""VP"": {""VBG#PP"": 1, ""VBN#VP"": 1, ""VBP#VP"": 2, ""VBD#NP#PP"": 1, ""VBG#NP#S"": 1}, ""S"": {""PP#,#NP#VP#."": 1, ""ADVP#NP#VP#."": 1}}",0.244,0.702,0.055,"{""N"": 15, ""V"": 7, ""P"": 10, ""D"": 2, "","": 4, ""$"": 1, ""O"": 1, ""A"": 3, ""R"": 1, ""^"": 1}"
"As a winner of the Bloomberg American Cities Climate Challenge, Boston is leading the way to go Beyond Carbon. Thanks to local action from leaders like Mayor Mayor Marty Walsh, we continue to make progress on the goals outlined in the Paris Agreement. ",252,43,1,19,15,4,0,2,1,0,,"{""NP"": {""DT#NNP#NNP#NNPS#NNP#NNP"": 1, ""DT#NN#S"": 1, ""JJ#NN"": 1, ""NNP#NNP#NNP#NNP"": 1, ""DT#NNS"": 1, ""DT#NNP#NNP"": 1, ""NP#VP"": 1}, ""VP"": {""VBG#NP"": 1, ""VBZ#VP"": 1, ""VBG#PP#PP"": 1, ""VBN#PP"": 1, ""VB#NP#PP"": 1, ""VBP#S"": 1}, ""S"": {""PP#,#NP#VP#."": 1, ""S#,#NP#VP#."": 1}}",0.0,0.686,0.314,"{""P"": 10, ""D"": 5, ""N"": 12, ""^"": 8, "","": 4, ""V"": 6, ""A"": 1, ""O"": 1}"
"Momentum in the gun safety movement is at an all-time high, but political inaction continues to take a tragic toll.On Saturday, I'll join Everytown & Moms Demand Action in Iowa to hear 2020 candidates share their plans for ending gun violence.Join us: ",252,44,5,24,19,4,0,2,1,0,,"{""NP"": {""DT#NN#NN#NN"": 1, ""DT#JJ#NN"": 2, ""JJ#NN"": 1, ""NNP#CC#NNP#NN#NNP"": 1, ""CD#NNS"": 1, ""PRP$#NNS"": 1, ""NN#NN"": 1}, ""PP"": {""IN#S"": 1}, ""VP"": {""VBZ#PP"": 1, ""VB#NP#NP"": 1, ""VBZ#S"": 1, ""VBG#S"": 1, ""VB#NP#PP"": 1, ""VB#S"": 1, ""VB#NP#S"": 1, ""MD#VP"": 1}, ""S"": {""S#,#CC#S"": 1, ""NP#NP"": 1, ""S#,#NP#VP#:"": 1}}",0.248,0.609,0.143,"{""N"": 14, ""P"": 7, ""D"": 4, ""V"": 8, ""A"": 3, "","": 5, ""&"": 2, ""^"": 3, ""L"": 1, ""$"": 1, ""O"": 1}"
"The House took action on gun violence this year, including passing a comprehensive background-check bill.Senate Republicans have failed to act. That will change only if more Americans demand it. ",195,30,6,15,20,4,0,0,1,0,,"{""NP"": {""DT#NNP"": 1, ""NN#NN"": 1, ""DT#JJ#JJ#NN#NNS"": 1, ""DT"": 1, ""JJR#NNPS"": 1}, ""PP"": {""VBG#S"": 1}, ""VP"": {""VB"": 1, ""VBN#S"": 1, ""VBP#VP"": 1, ""VBG#SBAR"": 1, ""VBD#NP#PP#NP#,#PP"": 1, ""VBP#NP"": 1, ""VB#SBAR"": 1, ""MD#VP"": 1}, ""SBAR"": {""S"": 1, ""RB#IN#S"": 1}}",0.317,0.629,0.055,"{""D"": 3, ""N"": 9, ""V"": 9, ""P"": 3, "","": 4, ""A"": 3, ""O"": 2, ""R"": 1}"
Toni Morrison was  and will forever be  one of the great voices in American literature.It was my honor to present her with the NYC Literary Honors in 2013. Her words and works will continue to play an important role in our countrys cultural fabric.,248,45,3,27,18,4,1,0,0,0,,"{""NP"": {""CD"": 2, ""DT#JJ#NNS"": 1, ""JJ#NN"": 1, ""DT#NNP#NNP#NNP"": 1, ""PRP$#NN#S"": 1, ""NP#PP#SBAR"": 1, ""PRP$#NNS#CC#NNS"": 1, ""DT#JJ#NN"": 1, ""PRP$#JJ#JJ#NN"": 1}, ""VP"": {""VBD"": 1, ""VB#NP#PP"": 2, ""VBD#NP"": 1, ""MD#ADVP#VP"": 1, ""VP#CC#VP"": 1, ""VB#S"": 1, ""MD#VP"": 1}, ""SBAR"": {""S"": 1}}",0.0,0.725,0.275,"{""^"": 6, ""V"": 9, ""&"": 2, ""R"": 1, ""$"": 2, ""P"": 7, ""D"": 6, ""A"": 3, ""N"": 7, "","": 3, ""O"": 2}"
Now is the time to say  and hold our leaders accountable. Call your senators to act on passing background checks on all gun sales and a strong Red Flag law: Text CHECKS to 644-33 and Everytown will connect you. ,211,39,4,27,17,4,0,1,1,1,,"{""NP"": {""RB"": 1, ""PRP$#NNS"": 2, ""DT#NN#S"": 1, ""NN#NNS"": 2, ""DT#JJ#NNP#NNP#NN"": 1, ""PDT#NP#CC#NP"": 1, ""CD"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VP#CC#VP"": 1, ""VBZ#NP"": 1, ""VBG#NP#PP"": 1, ""VB#PP"": 1, ""VB#NP#PP"": 1, ""VP#:#VP"": 1, ""VB#NP#S"": 1, ""MD#VP"": 1}, ""ADJP"": {""JJ"": 1}, ""S"": {""NP#ADJP"": 1, ""S#CC#S#."": 1}, ""PP"": {""IN#S"": 1}}",0.058,0.863,0.079,"{""R"": 1, ""V"": 10, ""D"": 5, ""N"": 9, ""P"": 5, ""&"": 3, ""A"": 3, "","": 3, ""$"": 1, ""^"": 1, ""O"": 1}"
Maybe this time will be different. Thats the thought on the minds of many Americans now. It can be  but only if we reward political leaders who protect public safety and drive those who dont from public office. We cannot let this moment pass. ,243,44,1,25,15,4,0,0,1,0,,"{""ADVP"": {""RB#RB"": 1, ""ADVP#SBAR"": 1}, ""NP"": {""DT#NNS"": 1, ""JJ#NNS"": 2, ""NP#PP#ADVP"": 1, ""NP#NP#."": 1, ""JJ#NN"": 2, ""DT"": 1, ""NP#SBAR"": 2, ""DT#NN#NN"": 1}, ""ADJP"": {""JJ"": 1}, ""VP"": {""VB#ADJP"": 1, ""MD#VP"": 2, ""VBP#PP"": 1, ""VP#CC#VP"": 1, ""VB#ADVP"": 1, ""MD#RB#VP"": 1}, ""S"": {""ADVP#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}, ""WHNP"": {""WP"": 2}, ""SBAR"": {""WHNP#S"": 2, ""IN#S"": 1}}",0.0,0.771,0.229,"{""R"": 3, ""D"": 4, ""N"": 9, ""V"": 10, ""A"": 5, "","": 4, ""L"": 1, ""P"": 4, ""O"": 6, ""&"": 2}"
Elijah E. CummingsRepCummings Elijah E. Cummingsus at YouthWorks Fellows graduation. You show the next generation what hard work and true leadership looks like.,160,23,1,12,15,1,0,2,0,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""NNP#NNP#NN"": 1, ""DT#JJ#NN"": 1, ""JJ#NN#CC#JJ#NN#NNS"": 1, ""NP#SBAR"": 1}, ""VP"": {""VBZ#PP"": 1, ""VBP"": 1, ""VBP#NP"": 1}, ""WHNP"": {""WP"": 1}, ""SBAR"": {""WHNP#S"": 1}}",0.052,0.749,0.199,"{""^"": 7, "","": 4, ""G"": 1, ""P"": 2, ""N"": 4, ""O"": 2, ""V"": 2, ""D"": 1, ""A"": 3, ""&"": 1}"
"Voters want candidates to take strong positions on gun safety, and they are going to reward those that do. Lucy McBath proved that gun safety is a winning message when she was elected to Congress.",196,35,1,20,18,4,1,1,0,0,,"{""NP"": {""JJ#NNS"": 1, ""NN#NN"": 2, ""DT"": 1, ""NP#SBAR"": 2, ""DT#VBG#NN"": 1}, ""VP"": {""VB#NP#PP"": 1, ""VBP#S"": 1, ""VBP"": 1, ""VBG#S"": 1, ""VBP#VP"": 1, ""VBN#PP"": 1, ""VBD#VP"": 1, ""VBZ#NP"": 1, ""VBD#SBAR"": 1}, ""S"": {""S#,#CC#S#."": 1}, ""WHNP"": {""WDT"": 1}, ""SBAR"": {""WHNP#S"": 1, ""WHADVP#S"": 1, ""IN#S"": 1}, ""WHADVP"": {""WRB"": 1}}",0.1,0.541,0.36,"{""N"": 8, ""V"": 10, ""P"": 4, ""A"": 2, "","": 3, ""&"": 1, ""O"": 4, ""^"": 3, ""D"": 2, ""R"": 1}"
"Friends, partners, and examples of citizen action at its best. Great to be with Shannon Watts and Moms Demand Action volunteers from around the country at Gun Sense University.",176,29,1,13,16,4,1,2,0,0,,"{""NP"": {""NN#NN"": 1, ""PRP$#JJS"": 1, ""NP#,#NP#,#CC#NP#."": 1, ""NNP#NN#NNP#NNP"": 1, ""NP#CC#NP"": 1, ""NNP#NNP#NNP"": 1}, ""PP"": {""IN#IN#NP"": 1}, ""ROOT"": {""NP"": 1}, ""VP"": {""VB#PP#PP"": 1}}",0.099,0.611,0.29,"{""N"": 10, "","": 4, ""&"": 2, ""P"": 7, ""D"": 2, ""A"": 2, ""V"": 1, ""^"": 5}"
