fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
Slice up your life. Take away a slice of gordonramsaystreetpizza and a drink for 2.50,85,15,1,10,7,2,1,1,0,0,,"{""PRT"": {""RP"": 2}, ""NP"": {""CD"": 1, ""NP#CC#NP"": 1}, ""VP"": {""VB#PRT#NP"": 2}, ""S"": {""VP#."": 1}}",0.0,1.0,0.0,"{""N"": 4, ""P"": 3, ""D"": 3, "","": 1, ""V"": 1, ""R"": 1, ""^"": 1, ""&"": 1, ""$"": 1}"
Last night on  on Nat Geo Channel I was in  exploring the amazing Mekong !!! And today on  I'm turning the fragrant flavours of Laos into an amazing Asian Omelette ! Watch it now: ,180,34,1,21,17,4,1,1,1,3,,"{""NP"": {""JJ#NN"": 1, ""NNP#NNP#NNP"": 1, ""DT#JJ#NNP#NNP"": 1, ""DT#JJ#NNS"": 1, ""DT#JJ#JJ#NN"": 1}, ""PP"": {""IN#PP"": 1, ""IN#S"": 1}, ""VP"": {""VBG#NP"": 1, ""VBD#PP"": 1, ""VBG#NP#PP"": 1, ""VBP#VP"": 1, ""VB#NP#ADVP"": 1}, ""S"": {""PP#NP#VP"": 1, ""NP#S#CC#ADVP#S#."": 1, ""VP#:"": 1}, ""ADVP"": {""NN#IN"": 1}}",0.0,0.774,0.226,"{""A"": 5, ""N"": 6, ""P"": 6, ""^"": 3, ""O"": 2, ""V"": 4, ""D"": 3, "","": 3, ""&"": 1, ""L"": 1, ""R"": 1}"
See you at the top the hour on  on Nat Geo Channel from  !!,59,14,1,13,1,2,1,1,0,2,,"{""NP"": {""NP#NP"": 1, ""NNP#NNP#NNP"": 1}, ""PP"": {""IN#IN#NP"": 1}, ""VP"": {""VB#NP#PP#PP"": 1}}",0.0,0.845,0.155,"{""V"": 1, ""O"": 1, ""P"": 4, ""D"": 2, ""A"": 1, ""N"": 1, ""^"": 3, "","": 1}"
Its probably overcooked....,27,3,1,1,1,2,0,0,1,1,,"{""NP"": {""PRP$"": 1}, ""VP"": {""VBD"": 1}, ""S"": {""NP#ADVP#VP#:"": 1}}",0.0,1.0,0.0,"{""L"": 1, ""R"": 1, ""V"": 1, "","": 1}"
In just a few hours on  on Nat Geo Channel I'm in  where they have such an amazing diversity of food....here's a peak at what their markets are like !,150,30,1,22,23,4,1,1,0,2,,"{""QP"": {""RB#DT#JJ"": 1}, ""NP"": {""QP#NNS"": 1, ""NNP#NNP#NNP"": 1, ""PDT#DT#JJ#NN"": 1, ""RB"": 1, ""PRP$#NNS"": 1, ""NP#SBAR"": 1}, ""PP"": {""IN#PP"": 1, ""IN#SBAR"": 1}, ""WHADVP"": {""WRB"": 1}, ""VP"": {""VBP#NP"": 1, ""VBP#PP"": 1, ""VBP#ADJP"": 1, ""VBZ#NP"": 1}, ""S"": {""PP#NP#VP"": 1, ""S#:#S#."": 1}, ""SBAR"": {""WHADVP#S"": 1, ""WHPP#S"": 1}, ""WHNP"": {""WP"": 1}, ""WHPP"": {""IN#WHNP"": 1}, ""ADJP"": {""JJ"": 1}}",0.0,0.791,0.209,"{""P"": 7, ""R"": 2, ""D"": 4, ""A"": 3, ""N"": 5, ""^"": 3, ""L"": 2, ""O"": 2, ""V"": 2, "","": 2}"
Tonight on  on Nat Geo Channel I'm heading to beautiful  to explore the Mekong river....and trying some very interesting whiskey. See you at 10/9c Gx,149,25,1,14,15,4,1,1,0,2,,"{""PRT"": {""RP"": 1}, ""NP"": {""NNP#NNP#NNP"": 1, ""DT#NNP#NN"": 1, ""DT#ADJP#NN"": 1, ""JJ#NNP"": 1}, ""PP"": {""TO#ADJP"": 1}, ""VP"": {""VBG#PRT#PP"": 1, ""VBG#PP#S"": 1, ""VBG#NP"": 1, ""VP#:#CC#VP"": 1, ""VBP#VP"": 1, ""VB#NP#PP"": 1}, ""S"": {""S#NP#VP#."": 1}, ""ADJP"": {""JJ"": 1, ""RB#JJ"": 1}}",0.0,0.769,0.231,"{""N"": 2, ""P"": 5, ""^"": 6, ""L"": 1, ""V"": 4, ""A"": 2, ""D"": 2, "","": 2, ""&"": 1, ""R"": 1, ""O"": 1, ""$"": 1}"
Tomorrow night on  on Nat Geo Channel Im heading to  and Im finding some pretty interesting ingredients......,109,17,1,9,20,2,1,1,0,2,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1, ""NP#VP"": 1, ""DT#ADJP#NNS"": 1}, ""PP"": {""TO"": 1, ""IN#IN#NP"": 1}, ""VP"": {""VBG#PP"": 1, ""VB#NP#PP"": 1, ""VBG#NP"": 1, ""VB#S"": 1, ""VP#CC#VP"": 1}, ""ADJP"": {""RB#JJ"": 1}, ""S"": {""VP#:"": 1}}",0.0,0.718,0.282,"{""N"": 3, ""P"": 3, ""^"": 3, ""L"": 2, ""V"": 2, ""&"": 1, ""D"": 1, ""R"": 1, ""A"": 1, "","": 1}"
Why not just stick to the best ???,34,8,1,7,5,2,0,0,1,0,,"{""WHADVP"": {""WRB#RB#RB"": 1}, ""NP"": {""DT#JJS#NN"": 1}, ""VP"": {""VB#PP"": 1}, ""FRAG"": {""WHADVP#VP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,0.596,0.404,"{""R"": 3, ""V"": 1, ""P"": 1, ""D"": 1, ""A"": 1, "","": 1}"
We're in  Sunday on  on Nat Geo Channel and this Friyay I'm making Pia coladas by the Mekong ! Watch it now: ,109,22,1,14,22,4,1,1,1,2,,"{""NP"": {""NNP#NNP#NNP"": 1, ""NP#CC#NP"": 1, ""NNP#NNS"": 1, ""DT#NNP"": 1}, ""PP"": {""IN#IN#NP"": 1}, ""VP"": {""VBP#PP#PP"": 1, ""VBG#NP#PP"": 1, ""VBP#VP"": 1, ""VB#NP#ADVP"": 1}, ""S"": {""S#NP#VP#."": 1, ""VP#:"": 1}}",0.0,1.0,0.0,"{""L"": 2, ""P"": 4, ""^"": 7, ""&"": 1, ""O"": 2, ""V"": 2, ""N"": 1, ""D"": 1, "","": 2, ""R"": 1}"
"East coast, serious face on..... begins at the top of the hour !!!",66,13,1,9,23,2,1,0,0,1,,"{""NP"": {""NNP#NN"": 1}, ""ADVP"": {""JJ"": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VBP#PRT"": 1, ""VBZ#PP"": 1}, ""S"": {""NP#,#ADVP#VP#:#."": 1}, ""ROOT"": {""SINV"": 1}, ""SINV"": {""VP#NP"": 1}}",0.087,0.735,0.179,"{""^"": 1, ""N"": 4, "","": 3, ""A"": 1, ""P"": 3, ""V"": 1, ""D"": 2}"
Ouch. That stings.....,22,3,1,1,20,2,0,0,1,0,,"{""VP"": {""VB"": 1, ""VBZ"": 1}, ""S"": {""VP#."": 1, ""NP#VP#:"": 1}, ""NP"": {""DT"": 1}}",0.0,1.0,0.0,"{""!"": 1, "","": 2, ""O"": 1, ""V"": 1}"
"America, tonight I'm going to see who is the weakest link on MasterChef tonight at 8/7c ! It's sausage night in the  kitchen",124,23,1,14,17,4,1,1,0,1,,"{""NP"": {""RB"": 1, ""DT#JJS#NN"": 1, ""CD"": 1, ""NP#SBAR"": 1, ""NP#,#NP#."": 1, ""NN#NN"": 1}, ""WHNP"": {""WP"": 1}, ""VP"": {""VBZ#NP"": 2, ""VB#SBAR"": 1, ""VBG#S#NP#PP"": 1, ""VBP#VP"": 1}, ""SBAR"": {""WHNP#S"": 1, ""S"": 1}, ""ROOT"": {""NP"": 1}}",0.146,0.854,0.0,"{""^"": 3, "","": 2, ""R"": 1, ""L"": 2, ""V"": 3, ""P"": 4, ""O"": 1, ""D"": 2, ""A"": 1, ""N"": 5}"
Slice one gordonramsaystreetpizza !!,36,4,1,2,7,2,1,1,0,0,,"{""NP"": {""CD#NN#NNS"": 1}}",0.0,1.0,0.0,"{""N"": 2, ""$"": 1, "","": 1}"
.Grant Achatz is bringing the competition to a new level at the top of the hour on an all new  !!!,98,21,1,16,23,2,1,1,0,1,,"{""INTJ"": {""UH"": 1}, ""ROOT"": {""INTJ"": 1}, ""NP"": {""DT#JJ#NN"": 1, ""DT#RB#JJ#NN"": 1}, ""VP"": {""VBG#NP#PP"": 1, ""VBZ#VP"": 1}}",0.0,0.777,0.223,"{"","": 2, ""V"": 3, ""^"": 1, ""D"": 6, ""N"": 4, ""P"": 4, ""A"": 2}"
Tonight MasterChef has an iconic American Chef in our kitchen as Grant Achatz joins us at 8/7c !! Aarn Snchez could you plate like that ???,139,26,1,15,16,4,1,3,0,0,,"{""NP"": {""DT#JJ#JJ#NN"": 1, ""JJ#NNS"": 1, ""PRP#NN"": 1, ""NP#SBAR"": 1}, ""VP"": {""NP#PP"": 1, ""MD#VP"": 1, ""VBZ#NP#PP"": 1, ""VBZ#NP#PP#SBAR"": 1}, ""SBAR"": {""S"": 1, ""IN#S"": 1}}",0.0,0.797,0.203,"{""N"": 4, ""^"": 7, ""V"": 4, ""D"": 2, ""P"": 4, ""O"": 3, "","": 2}"
"Stunning seasonal dish Restaurant G. Ramsay !! Organic spelt, girolles and aged Parmesan with shavings of Australian black truffle.",131,19,1,7,15,2,1,1,0,0,,"{""NP"": {""JJ#NN"": 1, ""NNP#NNP#NNP#NNP#NNP"": 1, ""ADJP#NNP"": 1, ""JJ#JJ#NN"": 1, ""NP#,#NP"": 1}, ""VP"": {""VBG#NP"": 1, ""VBZ"": 1}, ""ADJP"": {""JJ#CC#VBN"": 1}, ""SINV"": {""VP#VP#NP#."": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.85,0.15,"{""A"": 4, ""N"": 7, "","": 4, ""^"": 3, ""&"": 1, ""V"": 1, ""P"": 2}"
Last night on  I explored  and it's amazing diversity on Nat Geo Channel....and this week on  I'm cooking with a true Hawaiian staple...The SPAM Brand ! Watch the full demo with Sheldon Simeon now !! ,200,35,1,23,17,4,1,3,1,3,,"{""NP"": {""JJ#NN"": 2, ""NNP#NNP#NNP"": 1, ""DT#JJ#JJ#NN"": 1, ""DT#NNP#NN"": 1, ""DT#JJ#NN"": 1, ""NP#VP"": 1}, ""VP"": {""VBD"": 1, ""VBZ#NP"": 1, ""VBG#PP"": 1, ""VBP#VP"": 1, ""ADVP#VBN"": 1, ""VB#NP#PP"": 1}, ""S"": {""S#:#CC#S"": 1, ""S#CC#S"": 1}, ""SINV"": {""S#:#NP#."": 1}, ""ROOT"": {""SINV"": 1}}",0.081,0.73,0.188,"{""A"": 5, ""N"": 7, ""P"": 5, ""O"": 1, ""V"": 3, ""&"": 2, ""L"": 2, ""^"": 5, "","": 4, ""D"": 4, ""R"": 1}"
You just can't beat a classic steak and chips The Narrow !!,59,12,1,7,13,2,1,1,0,0,,"{""ADVP"": {""PRP#RB"": 1}, ""NP"": {""DT#JJ#NN"": 1, ""NP#CC#NP"": 1, ""DT#NNP#NN"": 1}, ""VP"": {""MD#RB#VP"": 1}, ""SINV"": {""ADVP#VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,1.0,0.0,"{""O"": 1, ""R"": 1, ""V"": 2, ""D"": 2, ""A"": 1, ""N"": 3, ""&"": 1, "","": 1}"
Lets get ready for a fun adventure in  !!  starts now !,55,12,1,9,2,2,1,0,0,2,,"{""NP"": {""DT#NN#NN"": 1, ""JJ#NNS"": 1}, ""ADJP"": {""JJ#PP"": 1}, ""VP"": {""VBP#ADJP#PP#ADVP"": 1}}",0.0,0.438,0.562,"{""L"": 1, ""V"": 2, ""A"": 2, ""P"": 2, ""D"": 1, ""N"": 1, "","": 2, ""R"": 1}"
In just a few hours at 10/9c on  on Nat Geo Channel I'm off to  in  ! Here's a look at some of the ingredients that I'll be using in my cook with the amazing Sheldon Simeon !,174,38,1,29,23,4,1,2,0,3,,"{""QP"": {""RB#DT#JJ"": 1}, ""NP"": {""QP#NNS"": 1, ""NNP#NNP#NNP"": 1, ""RB"": 1, ""DT"": 1, ""DT#NNS"": 1, ""DT#JJ#NNP#NNP"": 1}, ""PP"": {""IN#PP"": 1, ""TO#ADVP"": 1}, ""ADJP"": {""IN#PP"": 1}, ""VP"": {""VBP#ADJP"": 1, ""VBG#PP#PP"": 1, ""VB#VP"": 1, ""MD#VP"": 1, ""VBZ#NP#SBAR"": 1}, ""S"": {""PP#NP#VP#."": 1}, ""SBAR"": {""IN#S"": 1}}",0.0,0.883,0.117,"{""P"": 11, ""R"": 2, ""D"": 6, ""A"": 2, ""N"": 4, ""$"": 1, ""^"": 5, ""L"": 3, "","": 2, ""V"": 2}"
Tonight I'm feeling the  spirit....or is that just my fear of sharks ?? An all new  from  is on Nat Geo Channel tonight at 10/9c !,130,26,1,19,15,4,1,1,0,3,,"{""NP"": {""DT#RB#PRP$#NN"": 1, ""DT#DT#JJ"": 1, ""NP#ADJP"": 1, ""NP#SBAR"": 1, ""NNP#NNP#NNP"": 1, ""CD"": 1, ""NP#NP#PP"": 1}, ""VP"": {""VBG#NP"": 1, ""VBP#VP"": 1, ""VBZ#NP"": 1, ""VP#:#CC#VP"": 1, ""VBZ#PP"": 1}, ""PP"": {""IN"": 1}, ""ADJP"": {""RB#NP#PP"": 1}, ""SBAR"": {""S"": 1}}",0.136,0.811,0.053,"{""N"": 5, ""L"": 1, ""V"": 3, ""D"": 4, "","": 3, ""&"": 1, ""O"": 1, ""R"": 1, ""P"": 4, ""A"": 1, ""^"": 4}"
"Cured salmon, shiso, citrus ponzu. Have you tried Lucky Cat yet ?!",66,12,1,5,12,2,1,1,0,0,,"{""NP"": {""JJ#NN"": 1, ""NP#,#NP#,"": 1}, ""ADJP"": {""JJ"": 1}, ""VP"": {""VBZ#ADJP"": 1, ""VBZ"": 1, ""VBD#SBAR"": 1, ""VB#S"": 1}, ""S"": {""NP#ADVP#VP"": 1}, ""SBAR"": {""S"": 1}}",0.0,0.781,0.219,"{""V"": 3, ""N"": 3, "","": 4, ""A"": 2, ""O"": 1, ""^"": 1, ""R"": 1}"
 is full of so many different cultures and traditions that I explore this Sunday on an all new  on Nat Geo Channel at 10/9c ! Aloha !,133,27,1,19,21,4,1,1,0,2,,"{""ADJP"": {""RB#JJ"": 1, ""JJ#PP"": 1}, ""NP"": {""JJ#NNS"": 1, ""ADJP#NP#CC#NNS"": 1, ""DT#NNP"": 1, ""DT#RB#JJ"": 1, ""NNP#NNP#NNP"": 1, ""CD"": 1}, ""VP"": {""VB#NP#PP"": 1, ""VBZ#ADJP#SBAR"": 1}, ""S"": {""VP#."": 1}, ""SBAR"": {""IN#S"": 1}, ""ROOT"": {""FRAG"": 1}, ""FRAG"": {""NP#."": 1}}",0.0,1.0,0.0,"{""V"": 2, ""A"": 4, ""P"": 5, ""R"": 1, ""N"": 2, ""&"": 1, ""O"": 1, ""D"": 3, ""^"": 5, "","": 2, ""!"": 1}"
"Blood nectarine, meringue, lemon verbena.... Stunning ! Ptrus",61,8,1,1,12,2,1,1,0,0,,"{""NP"": {""JJ#NN"": 1}, ""VP"": {""VB#,#VB#,#NP"": 1}, ""S"": {""NP#VP#:#."": 1}, ""ROOT"": {""FRAG"": 1, ""NP"": 1}, ""ADJP"": {""JJ"": 1}, ""FRAG"": {""ADJP#."": 1}}",0.0,0.675,0.325,"{""^"": 3, "","": 4, ""N"": 2, ""A"": 2}"
"East coast, watch closely.... starts at the top of the hour and I'm showing the home cooks how a Surf and Turf is done !!",121,25,1,19,23,3,1,0,0,1,,"{""NP"": {""DT#NN#NN"": 1, ""NP#CC#S"": 1, ""DT#NNP#CC#NNP"": 1}, ""VP"": {""VBZ"": 1, ""VBP#ADVP"": 1, ""VBG#NP"": 1, ""VBP#VP"": 1, ""VBN"": 1, ""VBZ#VP"": 1, ""VBZ#PP#SBAR"": 1}, ""S"": {""S#,#VP#:#."": 1}, ""ROOT"": {""SINV"": 1}, ""WHADVP"": {""WRB"": 1}, ""SBAR"": {""WHADVP#S"": 1}, ""SINV"": {""VP#NP"": 1}}",0.0,0.906,0.094,"{""^"": 1, ""N"": 7, "","": 3, ""V"": 5, ""R"": 2, ""P"": 2, ""D"": 4, ""&"": 2, ""L"": 1}"
It's Surf and Turf night on @MasaterChefonFOX tonight.....with a side of truffle as well ! See you at 8/7c in the  kitchen !!,125,23,1,18,17,4,1,0,0,1,,"{""NP"": {""NNP#CC#NNP"": 1, ""NN#NN"": 1, ""NP#NP#PP#ADVP"": 1, ""DT#NN#NN"": 1}, ""PP"": {""PP#:#PP"": 1}, ""ADVP"": {""RB#RB"": 1}, ""VP"": {""VBZ#NP"": 1, ""VB#NP#PP"": 1}}",0.0,0.87,0.13,"{""L"": 1, ""N"": 5, ""&"": 1, ""^"": 2, ""P"": 6, ""@"": 1, ""R"": 2, "","": 3, ""D"": 2, ""V"": 1, ""O"": 1}"
Get those engines ready east coast !!!! Were tearing up the track on an all new  at the top of the hour !,105,23,1,17,23,2,1,0,0,1,,"{""NP"": {""DT#NNS"": 1, ""JJ#NN#NNS"": 1, ""DT#RB#JJ"": 1}, ""ADJP"": {""JJ"": 1}, ""S"": {""NP#ADJP"": 1, ""S#NP#VP#."": 1}, ""VP"": {""VB#S"": 1, ""VBG#PRT#NP#PP"": 1, ""VBD#VP"": 1}, ""PRT"": {""RP"": 1}}",0.0,0.785,0.215,"{""V"": 3, ""D"": 6, ""N"": 5, ""A"": 3, "","": 2, ""T"": 1, ""P"": 3}"
America. Start. Your. Cooking !!! We have the need for speed tonight at 8/7c on an all new MasterChef ! And hopefully the home cooks will serve food as fast as a pace car....keyword hopefully ;),194,36,1,24,17,4,1,1,0,0,,"{""NP"": {""FW#."": 2, ""NN#NN"": 1, ""DT#RB#JJ#NN"": 1, ""DT#NN#NN"": 2}, ""FRAG"": {""NP#."": 1, ""ADVP#:"": 1, ""S"": 1}, ""ROOT"": {""FRAG"": 2, ""NP"": 2}, ""VP"": {""VBG#NP"": 1, ""VBP#NP#PP"": 1, ""VBD#SBAR"": 1, ""VB#NP#ADVP#SBAR#-RRB-"": 1, ""MD#VP"": 1}, ""S"": {""S#NP#VP#."": 1, ""NP#:#VP"": 1, ""CC#ADVP#NP#VP"": 1}, ""ADVP"": {""RB#RB"": 1}, ""SBAR"": {""FRAG"": 1, ""IN#S"": 1}}",0.0,0.785,0.215,"{""^"": 4, "","": 6, ""V"": 5, ""L"": 1, ""O"": 1, ""D"": 5, ""N"": 8, ""P"": 5, ""A"": 2, ""&"": 1, ""R"": 2, ""E"": 1}"
Any reason Im all alone ??? I do play well with others.....,59,12,1,9,23,2,0,0,1,0,,"{""NP"": {""DT#NN#NN"": 1}, ""ADVP"": {""DT"": 1}, ""VP"": {""VB#ADVP#PP"": 1, ""VBP#VP"": 1, ""VBD#SBAR"": 1}, ""S"": {""NP#ADVP#ADVP#VP#:"": 1}, ""SBAR"": {""S"": 1}}",0.133,0.532,0.335,"{""D"": 2, ""N"": 2, ""L"": 1, ""A"": 1, "","": 2, ""O"": 1, ""V"": 2, ""R"": 1, ""P"": 1}"
Or an updated show-stunner ? ,29,5,1,3,16,3,0,0,2,0,,"{""NP"": {""DT#VBN#NN"": 1}, ""SQ"": {""VP#."": 1}, ""ROOT"": {""SQ"": 1}}",0.0,1.0,0.0,"{""&"": 1, ""D"": 1, ""V"": 1, ""N"": 1, "","": 1}"
