fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
The Trump Administration continues to ignore the lessons from the 2008 financial crisis. Todays ill-advised rolling back of the  undermines essential protections for our financial system and makes taxpayer bailouts of big banks more likely.,240,35,1,15,20,2,0,0,1,1,,"{""NP"": {""DT#NNP#NNP"": 1, ""DT#NNS"": 1, ""DT#CD#JJ#NN"": 1, ""DT#JJ#JJ#NNS"": 1, ""PRP$#JJ#NN"": 1, ""NN#NNS"": 1, ""JJ#NNS"": 1}, ""VP"": {""VB#NP#PP"": 1, ""VBZ#S"": 2, ""VBG#PRT#PP#PP"": 1, ""VBD#S"": 1, ""VP#CC#VP"": 1}, ""S"": {""NP#ADJP"": 1}, ""PRT"": {""RP"": 1}, ""ADJP"": {""RBR#JJ"": 1}}",0.22,0.78,0.0,"{""D"": 5, ""^"": 1, ""N"": 9, ""V"": 4, ""P"": 5, ""$"": 1, ""A"": 6, "","": 2, ""S"": 1, ""R"": 2, ""&"": 1}"
"In February, House Democrats passed  &  to end gun violence. Today, 175 days have passed & McConnell continues to ignore the 90% of Americans who want to prevent gun violence. How much longer Leader McConnell? ",210,35,1,19,17,2,1,2,0,3,,"{""NP"": {""NNP#NNPS"": 1, ""CC"": 1, ""NN#NN"": 2, ""CD#NNS"": 1, ""CC#NN"": 1, ""NP#SBAR"": 1, ""DT#CD#NN"": 1, ""NNPS"": 1, ""NP#PP#SBAR"": 1}, ""VP"": {""VBD#S"": 1, ""VBN#NP"": 1, ""VBP#VP"": 1, ""VBP#S"": 1, ""VBZ#S"": 1, ""VBZ"": 1}, ""S"": {""PP#,#NP#VP#."": 1, ""NP#,#NP#VP#."": 1}, ""ROOT"": {""SBARQ"": 1}, ""SBAR"": {""S"": 1, ""WHNP#S"": 1}, ""WHNP"": {""WP"": 1, ""WHADJP#ADJP#NNS"": 1}, ""WHADJP"": {""WRB#JJ"": 1}, ""ADJP"": {""JJR"": 1}, ""SQ"": {""VP"": 1}, ""SBARQ"": {""WHNP#SQ#."": 1}}",0.353,0.592,0.055,"{""P"": 5, ""^"": 6, "","": 5, ""V"": 8, ""&"": 2, ""N"": 7, ""$"": 2, ""D"": 1, ""O"": 1, ""R"": 1, ""A"": 2}"
"With Gavin Newsom signing Asm. Shirley Webers , California takes a positive step towards de-escalation & restricting deadly force as a last resort. This critical legislation will assist law enforcement to safely protect our communities & honor their oath to save lives.",269,42,1,18,1,4,0,2,0,1,,"{""NP"": {""NP#VP"": 1, ""NNP#NNP#,#NNP"": 1, ""DT#JJ#NN"": 3, ""JJ#JJ#NN"": 1, ""NP#CC#NP"": 1, ""NN#NN"": 1, ""PRP$#NNS"": 1, ""PRP$#NN#S"": 1, ""NP#CC#S"": 1}, ""VP"": {""VBG#NP"": 1, ""VBZ#NP"": 1, ""ADVP#VB#NP"": 1, ""VB#NP#S"": 1, ""MD#VP"": 1}, ""FRAG"": {""PP#."": 1}, ""ROOT"": {""FRAG"": 1}}",0.102,0.588,0.31,"{""P"": 5, ""^"": 6, ""V"": 8, "","": 4, ""D"": 5, ""A"": 4, ""N"": 10, ""&"": 2, ""R"": 1}"
"With their unethical  gag rule, the Trump Admin is forcing Planned Parenthood grantees out of the program & ending access to birth control & reproductive health care for women w/ nowhere else to turn. The House has passed legislation to block this rule, the Senate must now do the same.",286,50,1,24,0,4,0,1,0,1,,"{""NP"": {""PRP$#JJ#NN#NN"": 1, ""DT#NNP#NNP"": 1, ""NNP#NNP#NNS"": 1, ""NN#NN"": 2, ""JJ#NN#NN"": 1, ""NNS#NN"": 1, ""NP#CC#NP"": 2, ""DT#NNP"": 2, ""DT#JJ"": 1}, ""PP"": {""RB#IN#NP"": 1}, ""VP"": {""VBG#NP"": 1, ""VB"": 1, ""VP#PRN"": 1, ""VBZ#VP"": 2, ""VBN#NP#S"": 1, ""MD#ADVP#VP"": 1}, ""PRN"": {"":#ADVP#ADVP#VP"": 1}, ""S"": {""PP#,#NP#VP#."": 1, ""S#,#NP#VP#."": 1}}",0.154,0.789,0.057,"{""P"": 8, ""D"": 7, ""A"": 3, ""N"": 12, "","": 4, ""^"": 4, ""V"": 11, ""&"": 2, ""R"": 3}"
"I pray that Donald J. Trump will listen to the 90% of Americans who support universal background checks & call on the President to bring Leader McConnell McConnell back to DC to take up House-passed, bipartisan legislation, , to address this epidemic. ",252,42,1,24,23,4,0,2,1,1,,"{""NP"": {""NNP#NNP#NNP"": 2, ""DT#CD#NN"": 1, ""NNPS"": 1, ""JJ#NN#NNS"": 1, ""DT#NNP"": 1, ""NP#CC#NP"": 1, ""NP#ADVP"": 1, ""JJ"": 1, ""JJ#NN"": 1, ""NP#,#NP#,"": 1, ""NP#PP#SBAR"": 1}, ""WHNP"": {""WP"": 1}, ""ADVP"": {""RB#PP"": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VB#PRT#NP"": 1, ""VB#NP#S#,#S"": 1, ""VBP#NP#S"": 1, ""VB#PP"": 1, ""MD#VP"": 1, ""VBP#SBAR"": 1}, ""SBAR"": {""WHNP#S"": 1, ""IN#S"": 1}}",0.0,0.881,0.119,"{""O"": 3, ""V"": 9, ""^"": 8, "","": 5, ""P"": 7, ""D"": 3, ""$"": 1, ""A"": 3, ""N"": 4, ""&"": 1, ""R"": 1, ""T"": 1}"
"Today, as we mark 99 years since the ratification of the , we celebrate the progress forged by generations of women, and rededicate ourselves to ensuring every Americans voice is heard at the ballot box.",203,35,1,18,23,4,0,0,0,1,,"{""NP"": {""CD#NNS"": 1, ""DT"": 1, ""NP#VP"": 1, ""DT#NNPS#NN"": 1, ""DT#NN#NN"": 1}, ""PP"": {""TO#S"": 1}, ""VP"": {""VBP#NP#PP"": 1, ""VBN#PP"": 2, ""VBZ#VP"": 1, ""VBG#SBAR"": 1, ""VB#NP#PP"": 1, ""VP#,#CC#VP"": 1}, ""S"": {""NP#,#SBAR#,#NP#VP#."": 1}, ""SBAR"": {""IN#S"": 1, ""S"": 1}}",0.0,0.783,0.217,"{""N"": 10, "","": 4, ""P"": 7, ""O"": 3, ""^"": 1, ""$"": 1, ""D"": 5, ""V"": 6, ""&"": 1}"
"Israels denial of entry to Congresswomen Tlaib & Omar is beneath the dignity of the great State of . Donald J. Trump's statements about the Congresswomen are a sign of ignorance & disrespect, & beneath the dignity of the Office of the President. ",246,43,1,23,17,4,0,1,1,1,,"{""NP"": {""JJ#NN"": 1, ""NNP#NNP#CC#NNP"": 1, ""DT#JJ#NN"": 1, ""NNP#NNP#NNP#POS"": 1, ""NP#NNS"": 1, ""DT#NNP"": 3, ""NP#CC#NP"": 1, ""PP#PP"": 1, ""NP#,#CC#NP"": 1}, ""PP"": {""IN"": 1}, ""VP"": {""VBZ#PP"": 1, ""VBP#NP"": 1}}",0.111,0.69,0.199,"{""^"": 7, ""N"": 11, ""P"": 10, ""&"": 3, ""V"": 2, ""D"": 7, ""A"": 1, "","": 4, ""Z"": 1}"
"In honor of todays 7th anniversary of the implementation of DACA, House Democrats are reminded of our promise to . We owe it to the Dreamers to continue to urge Leader McConnell McConnell to bring this House-passed legislation, HR 6, up for a vote.",248,44,1,26,16,4,0,2,0,1,,"{""NP"": {""JJ#JJ#NN"": 1, ""NNP#NNPS"": 1, ""PRP$#NN#S"": 1, ""DT#NNPS"": 1, ""NNP#NNP#NNP"": 1, ""DT#JJ#NN"": 1, ""NNP#CD"": 1, ""NP#,#NP#,"": 1}, ""VP"": {""TO"": 1, ""VBN#PP"": 1, ""VBP#VP"": 1, ""VB#NP#PRT#PP"": 1, ""VB#S"": 2, ""VBP#NP#PP#S"": 1}, ""S"": {""PP#,#NP#VP#."": 1}, ""PRT"": {""RP"": 1}}",0.0,0.879,0.121,"{""P"": 11, ""N"": 8, ""S"": 1, ""A"": 2, ""D"": 5, ""^"": 6, "","": 5, ""V"": 6, ""O"": 2, ""$"": 1, ""T"": 1}"
"The Donald J. Trump Admins proposal to gut protections that prevent federal contractors from discriminating against  Americans, women & other minorities displays their blatantly bigoted and downright dangerous policies. ",220,29,1,8,0,4,0,1,1,1,,"{""NP"": {""DT#NNP#NNP#NNP#NNP#NN"": 1, ""NN#NNS"": 1, ""JJ#NNS"": 2, ""NP#,#NP#CC#NP"": 1, ""NP#SBAR"": 1, ""PRP$#ADJP#NNS"": 1}, ""WHNP"": {""WDT"": 1}, ""PP"": {""IN#S"": 1}, ""VP"": {""VBG#PP"": 1, ""VBP#NP#PP"": 1, ""VBZ#NP"": 1}, ""SBAR"": {""WHNP#S"": 1}, ""ADJP"": {""RB#JJ"": 2, ""ADJP#CC#ADJP"": 1}}",0.103,0.861,0.036,"{""D"": 2, ""^"": 5, "","": 3, ""N"": 7, ""P"": 4, ""V"": 3, ""A"": 4, ""&"": 2, ""R"": 2}"
"Since 1935,  has ushered in transformational progress for the American people. Yet, Republicans have been determined to recklessly privatize this critical initiative, undermining the health and financial security of millions of Americans. ",239,32,1,13,21,4,0,0,1,1,,"{""NP"": {""CD"": 1, ""JJ#NN"": 1, ""DT#JJ#NNS"": 1, ""NNPS"": 2, ""DT#JJ#NN"": 1, ""DT#NN#CC#JJ#NN"": 1}, ""VP"": {""VBN#PP"": 1, ""VBZ#VP"": 1, ""ADVP#VB#NP"": 1, ""VBG#NP"": 1, ""VBN#S#,#S"": 1, ""VBN#VP"": 1, ""VBP#VP"": 1}, ""S"": {""PP#,#VP#."": 1, ""ADVP#,#NP#VP#."": 1}}",0.129,0.68,0.191,"{""P"": 6, ""$"": 1, "","": 5, ""V"": 7, ""N"": 7, ""D"": 3, ""A"": 3, ""R"": 2, ""^"": 2, ""&"": 1}"
 cannot be allowed to imperil the Good Friday Agreement. The peace of the Good Friday Agreement is treasured by the American people and will be fiercely defended on a bicameral and bipartisan basis in the US Congress. ,218,37,1,20,14,4,0,0,1,1,,"{""NP"": {""DT#NNP#NNP#NNP"": 2, ""DT#JJ#NNS"": 1, ""DT#JJ#CC#JJ#NN"": 1, ""DT#NNP#NNP"": 1}, ""VP"": {""VBN#S"": 1, ""VB#VP"": 2, ""MD#RB#VP"": 1, ""VBN#PP"": 1, ""VBZ#VP"": 1, ""ADVP#VBN#PP"": 1, ""MD#VP"": 1, ""VP#CC#VP"": 1}, ""S"": {""VP#."": 1}}",0.0,0.609,0.391,"{""V"": 8, ""P"": 5, ""D"": 6, ""A"": 6, ""^"": 4, ""N"": 5, "","": 2, ""&"": 2, ""R"": 1}"
"The escalating use of force perpetrated against the  protestors is extremely alarming. In the Congress, Democrats & Republicans continue to stand united with the people of Hong Kong in demanding their right to a hopeful, free & democratic future. ",247,39,1,19,13,4,0,0,1,1,,"{""NP"": {""DT#VBG#NN"": 1, ""DT#NNS"": 2, ""NP#VP"": 1, ""DT#NNP"": 1, ""NNP#CC#NNPS"": 1, ""JJ"": 1, ""JJ#NN"": 1, ""NP#,#NP#CC#NP"": 1}, ""PP"": {""IN#S"": 1}, ""VP"": {""VBN#PP"": 1, ""VBZ#ADJP"": 1, ""VBG#NP#PP"": 1, ""VBN#PP#PP"": 1, ""VB#VP"": 1, ""VBP#S"": 1}, ""ADJP"": {""RB#JJ"": 1}, ""S"": {""PP#,#NP#VP#."": 1}}",0.084,0.703,0.213,"{""D"": 6, ""N"": 9, ""P"": 8, ""V"": 5, ""R"": 1, ""A"": 5, "","": 4, ""^"": 3, ""&"": 2}"
"This hateful, bigoted rule is a direct assault on our nations proud heritage as a beacon of hope and opportunity for all and a clear attempt to demonize and terrorize the newcomers who make America more American. It will be swiftly challenged and defeated in the courts.",270,47,1,27,17,4,0,0,1,0,,"{""NP"": {""DT#JJ#,#JJ#NN"": 1, ""DT#JJ#NN"": 2, ""PRP$#NNS"": 1, ""NN#CC#NN"": 1, ""DT"": 1, ""NP#CC#NP"": 1, ""DT#NNS"": 2, ""NP#SBAR"": 1, ""NP#ADJP"": 1}, ""WHNP"": {""WP"": 1}, ""ADJP"": {""RBR#JJ"": 1, ""JJ#RB#PP#S"": 1}, ""S"": {""NP#ADJP"": 1}, ""VP"": {""VBP#S"": 1, ""VB#CC#VB#NP"": 1, ""VBZ#NP"": 1, ""ADVP#VBN#CC#VBN#PP"": 1, ""VB#VP"": 1, ""MD#VP"": 1}, ""SBAR"": {""WHNP#S"": 1}}",0.249,0.536,0.215,"{""D"": 8, ""A"": 6, "","": 3, ""N"": 11, ""V"": 8, ""P"": 6, ""&"": 4, ""O"": 2, ""^"": 1, ""R"": 1}"
"The assault on the Endangered Species Act made by the Trump Admin showcases their unwavering commitment to placing the needs of special interests above public interest, ignoring the need to protect endangered & threatened species. ",231,35,1,14,12,4,0,0,1,0,,"{""NP"": {""DT#NNP#NNPS#NNP"": 1, ""DT#NNP#NNP"": 1, ""NP#VP"": 1, ""PRP$#VBG#NN"": 1, ""DT#NNS"": 1, ""JJ#NNS"": 1, ""JJ#NN"": 1, ""NNP#CC#NNP#NN"": 1, ""DT#NN#S"": 1}, ""PP"": {""TO#S"": 1}, ""VP"": {""VBN#PP"": 1, ""VBG#NP"": 2, ""VP#,#VP"": 1, ""VBZ#NP"": 1}}",0.196,0.537,0.267,"{""D"": 6, ""N"": 8, ""P"": 6, ""^"": 5, ""V"": 6, ""A"": 3, "","": 2, ""&"": 1}"
"The people of Hong Kong are trying to preserve the promise of One Country - Two Systems. If we dont speak out for human rights in China because of commercial interests, we lose all moral authority to speak out elsewhere.",220,40,1,23,1,4,0,0,0,0,,"{""NP"": {""DT#NNS"": 1, ""CD#NN"": 1, ""CD#NNPS"": 1, ""NP#:#NP"": 1, ""JJ#NNS"": 2, ""DT#JJ#NN#S"": 1}, ""PP"": {""RB#IN#NP"": 1}, ""VP"": {""VBG#S"": 1, ""VBP#VP"": 1, ""VB#PRT#PP"": 1, ""VBP#S"": 1, ""VB#PRT#ADVP"": 1, ""VBP#NP"": 1}, ""S"": {""SBAR#,#NP#VP#."": 1}, ""PRT"": {""RP"": 2}, ""SBAR"": {""IN#S"": 1}}",0.062,0.808,0.129,"{""D"": 3, ""N"": 9, ""P"": 9, ""^"": 3, ""V"": 7, ""$"": 2, "","": 4, ""O"": 2, ""T"": 2, ""A"": 1, ""R"": 1}"
"I urge Carrie Lam to meet with protest leaders to listen and act on their legitimate grievances including withdrawing the extradition bill, ending police violence & granting universal suffrage.",193,29,1,12,1,4,0,0,0,0,,"{""NP"": {""NN#NNS"": 1, ""PRP$#JJ#NNS"": 1, ""DT#NN#NN"": 1, ""NN#NN"": 1, ""JJ#NN"": 1, ""NP#CC#S"": 1}, ""PP"": {""VBG#S"": 1}, ""VP"": {""VBG#NP"": 3, ""VB#CC#VB#PP#PP"": 1, ""VB#PP#S"": 1, ""VBP#S#,#S"": 1}}",0.254,0.678,0.068,"{""O"": 1, ""V"": 8, ""^"": 2, ""P"": 4, ""N"": 8, ""&"": 2, ""D"": 2, ""A"": 2, "","": 2}"
It is alarming to watch the  police with support from Beijing intensify their use of force against the protesters and label them violent criminals.,147,24,1,11,1,4,0,0,0,1,,"{""NP"": {""DT#NNS"": 1, ""JJ#NNS"": 1}, ""VP"": {""VB#NP#PP"": 1, ""VP#CC#VP#NP"": 1, ""VB#S"": 1, ""VBZ#ADJP"": 1}, ""ADJP"": {""JJ#S"": 1}}",0.336,0.581,0.083,"{""O"": 1, ""V"": 4, ""A"": 2, ""P"": 5, ""D"": 4, ""N"": 6, ""^"": 1, ""&"": 1, "","": 1}"
"Two years ago, America watched in horror as white supremacists incited and committed violence on the streets of Charlottesville, taking the life of Heather Heyer. We remain committed to honoring her memory and ending bigotry in all its forms.",242,39,1,18,18,4,0,0,0,0,,"{""NP"": {""CD#NNS"": 1, ""JJ#NNS"": 1, ""ADJP#NN"": 1, ""DT#NNS"": 1, ""PDT#PRP$#NNS"": 1}, ""ADVP"": {""NP#RB"": 1}, ""PP"": {""TO#S"": 1}, ""ADJP"": {""JJ#CC#JJ"": 1, ""VBN#PP"": 1}, ""VP"": {""VBG#NP"": 3, ""VBD#PP#NP#PP#,#S"": 1, ""VP#CC#VP"": 1, ""VBP#ADJP"": 1}, ""S"": {""ADVP#,#NP#VP#."": 1}}",0.195,0.656,0.149,"{""$"": 1, ""N"": 9, ""R"": 1, "","": 4, ""^"": 4, ""V"": 8, ""P"": 7, ""A"": 1, ""&"": 2, ""D"": 4, ""O"": 1, ""L"": 1}"
