fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
Making new music,16,3,1,1,17,2,0,0,0,0,,"{""NP"": {""JJ#NN"": 1}, ""VP"": {""VBG#NP"": 1}}",0.0,1.0,0.0,"{""V"": 1, ""A"": 1, ""N"": 1}"
Now ,4,1,1,1,1,2,0,0,1,0,,"{""INTJ"": {""RB"": 1}, ""ROOT"": {""INTJ"": 1}}",0.0,1.0,0.0,"{""R"": 1}"
9 years ,8,2,1,1,0,2,0,0,1,0,,"{""NP"": {""CD#NNS"": 1}, ""X"": {""NP"": 1}, ""ROOT"": {""X"": 1}}",0.0,1.0,0.0,"{""$"": 1, ""N"": 1}"
Love you,8,2,1,2,8,2,0,0,0,0,,"{""VP"": {""VBZ"": 1}, ""SINV"": {""VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.192,0.808,"{""V"": 1, ""O"": 1}"
Talking with Scooter Braun and we just realized we cant find double stick popsicles!! This is crazy. Popsicle we need those back!,129,22,1,11,1,2,1,2,0,0,,"{""NP"": {""DT"": 2}, ""VP"": {""VBG#PP"": 1, ""VBZ#ADJP"": 1, ""VBD#SBAR"": 2, ""VB#SBAR"": 1, ""VBP#RB#VP"": 1, ""VBP#NP#ADVP"": 1}, ""S"": {""NP#ADVP#VP"": 2, ""S#CC#S#."": 1, ""ADVP#NP#VP#."": 1}, ""ADJP"": {""JJ"": 1}, ""SBAR"": {""S"": 3}}",0.135,0.865,0.0,"{""V"": 6, ""P"": 1, ""^"": 2, ""&"": 1, ""O"": 5, ""R"": 2, ""A"": 2, ""N"": 3, "","": 3}"
Loving watching these reaction videos and covers for . Thank you ,65,11,1,4,5,2,0,0,1,1,,"{""VP"": {""VBG#NP"": 1, ""VBG#S"": 1, ""VBZ#CC#VBZ#PP"": 1}, ""S"": {""S#VP#."": 1}, ""PP"": {""IN"": 1}}",0.0,0.556,0.444,"{""V"": 4, ""D"": 1, ""N"": 2, ""&"": 1, ""P"": 1, "","": 1, ""O"": 1}"
,0,0,0,0,14,2,0,0,1,0,,{},0.0,0.0,0.0,{}
I dont care Video ,18,4,1,3,13,2,0,0,1,0,,"{""VP"": {""VBP#VP"": 1}}",0.568,0.432,0.0,"{""O"": 1, ""V"": 2, ""N"": 1}"
When I wake up the video will be out.,37,9,1,8,6,2,0,0,0,0,,"{""WHADVP"": {""WRB"": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VBP#PRT#NP"": 1, ""VB#ADJP"": 1, ""MD#VP"": 1}, ""S"": {""SBAR#VP#."": 1}, ""SBAR"": {""WHADVP#S"": 1}, ""ADJP"": {""RP"": 1}}",0.0,1.0,0.0,"{""R"": 1, ""O"": 1, ""V"": 3, ""T"": 2, ""D"": 1, ""N"": 1, "","": 1}"
Me and Ed have a video tomorrow and I dont care,47,11,1,9,1,2,1,0,0,0,,"{""NP"": {""NNP#CC#NNP"": 1, ""DT#JJ#NN#CC#NN#NN#NN"": 1}, ""VP"": {""VBP#NP"": 1}}",0.247,0.753,0.0,"{""O"": 2, ""&"": 2, ""^"": 1, ""V"": 3, ""D"": 1, ""N"": 2}"
Im ready for this too,21,5,1,4,1,2,0,0,1,0,,"{""NP"": {""DT#RB"": 1}, ""ADJP"": {""JJ#PP"": 1}, ""VP"": {""VB#ADJP"": 1}}",0.0,0.615,0.385,"{""L"": 1, ""A"": 1, ""P"": 1, ""O"": 1, ""R"": 1}"
Im ready,8,2,1,1,1,2,0,0,1,0,,"{""ADJP"": {""JJ"": 1}, ""VP"": {""VB#ADJP"": 1}}",0.0,0.286,0.714,"{""L"": 1, ""A"": 1}"
,0,0,0,0,2,2,0,0,1,0,,{},0.0,0.0,0.0,{}
Video this week?,16,3,1,1,2,2,0,0,0,0,,"{""NP"": {""NP#NP"": 1}, ""FRAG"": {""NP#."": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""N"": 2, ""D"": 1, "","": 1}"
New video is happening. Ed Sheeran I dont care,46,9,1,6,15,2,1,1,0,0,,"{""NP"": {""NNP#NN"": 1, ""JJ#NN"": 1, ""NP#NP#NP"": 1}, ""VP"": {""VBG"": 1, ""VBZ#VP"": 1}, ""ROOT"": {""NP"": 1}}",0.273,0.727,0.0,"{""A"": 1, ""N"": 1, ""V"": 4, "","": 1, ""^"": 2, ""O"": 1}"
Yeah we got a video coming. I dont care Ed Sheeran,50,11,1,8,3,2,0,1,1,0,,"{""NP"": {""NP#VP"": 1, ""NN#NNP#NNP"": 1}, ""VP"": {""VBG"": 1, ""VBD#NP"": 1, ""VBP#NP"": 1}, ""S"": {""ADVP#NP#VP#."": 1}}",0.222,0.592,0.186,"{""!"": 1, ""O"": 2, ""V"": 4, ""D"": 1, ""N"": 1, "","": 1, ""^"": 2}"
Broke the record with this song. Thank you Ed Sheeran ,54,10,1,5,3,2,0,1,1,0,,"{""VP"": {""VB#NP#PP"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""SINV"": 1}, ""SINV"": {""VP#NP"": 1}}",0.211,0.602,0.188,"{""V"": 2, ""D"": 2, ""N"": 2, ""P"": 1, "","": 1, ""O"": 1, ""^"": 2}"
,0,0,0,0,4,2,0,0,1,0,,{},0.0,0.0,0.0,{}
Its out. I dont care,20,5,1,5,4,2,0,0,0,0,,"{""PRT"": {""RP"": 1}, ""VP"": {""VB#PRT"": 1, ""VBP#NP"": 1}, ""S"": {""VP#."": 1}}",0.467,0.533,0.0,"{""L"": 1, ""A"": 1, "","": 1, ""O"": 1, ""V"": 2}"
5 minutes. I dont care,22,5,1,4,3,2,0,0,0,0,,"{""NP"": {""CD#NNS#."": 1}, ""ROOT"": {""NP"": 1}, ""VP"": {""VBP#NP"": 1}}",0.568,0.432,0.0,"{""$"": 1, ""N"": 1, "","": 1, ""O"": 1, ""V"": 2}"
Been a long time since Ive done a countdown to new music:) 20 minutes to go. ,77,16,1,12,3,2,0,0,0,1,,"{""NP"": {""DT#JJ#NN"": 1, ""JJ#NN#NNS"": 1, ""CD#NNS"": 1, ""NP#PP#NP#S"": 1}, ""VP"": {""VBG#NP#PP"": 1, ""VB"": 1, ""VBN#NP"": 1}, ""S"": {""S#VP#."": 1}}",0.0,1.0,0.0,"{""V"": 3, ""D"": 2, ""A"": 2, ""N"": 4, ""P"": 3, ""L"": 1, ""E"": 1, ""$"": 1, "","": 1}"
1 hour to go.  Ed Sheeran,25,6,1,5,2,2,0,1,0,1,,"{""NP"": {""CD#NN"": 1}, ""VP"": {""VB"": 1}, ""FRAG"": {""NP#S#."": 1}, ""ROOT"": {""FRAG"": 1, ""NP"": 1}}",0.0,1.0,0.0,"{""$"": 1, ""N"": 1, ""P"": 1, ""V"": 1, "","": 1, ""^"": 2}"
Less than 3 hours,17,4,1,3,1,2,0,0,0,0,,"{""NP"": {""CD#NNS"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""A"": 1, ""P"": 1, ""$"": 1, ""N"": 1}"
Less than 6 hours until we combine . ,37,8,1,5,23,2,1,0,0,1,,"{""NP"": {""CD#NNS"": 1}, ""ADVP"": {""IN#NP#PP"": 1}, ""VP"": {""ADVP#VBP"": 1}}",0.0,1.0,0.0,"{""A"": 1, ""P"": 2, ""$"": 1, ""N"": 1, ""O"": 1, ""V"": 1, "","": 1}"
Less than 24 hours until new music. I dont care.,48,10,1,6,14,2,0,0,0,0,,"{""NP"": {""CD#NNS"": 1, ""JJ#NN"": 1}, ""ADVP"": {""IN#NP#PP"": 1}, ""FRAG"": {""NP#ADVP#."": 1}, ""ROOT"": {""FRAG"": 1}, ""VP"": {""VBP#NP"": 1}}",0.247,0.753,0.0,"{""A"": 2, ""P"": 2, ""$"": 1, ""N"": 2, "","": 2, ""O"": 1, ""V"": 2}"
Less than 48 hours,18,4,1,3,18,2,0,0,1,0,,"{""NP"": {""CD#NNS"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""A"": 1, ""P"": 1, ""$"": 1, ""N"": 1}"
Friday,6,1,1,0,18,2,0,0,1,0,,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 1}"
Also true,9,2,1,2,18,2,0,0,1,0,,"{""ADJP"": {""ADVP#JJ"": 1}, ""ROOT"": {""ADJP"": 1}}",0.0,0.263,0.737,"{""R"": 1, ""A"": 1}"
Yep true,8,2,1,2,18,2,0,0,1,0,,"{""ADJP"": {""JJ"": 1}, ""VP"": {""VB#ADJP"": 1}}",0.0,0.0,1.0,"{""!"": 1, ""A"": 1}"
,0,0,0,0,14,2,0,0,1,0,,{},0.0,0.0,0.0,{}
Check my Instagram story. Its happening. ,41,6,1,2,14,2,0,0,0,1,,"{""NP"": {""PRP$#NNP#NN"": 1, ""PRP$#NNS#."": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 2, ""D"": 1, ""^"": 1, ""N"": 1, "","": 2, ""L"": 1}"
6,1,1,1,1,14,2,0,0,0,0,,"{""NP"": {""CD"": 1}, ""FRAG"": {""NP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,0.0,0.0,"{""$"": 1}"
7???,4,1,1,1,15,2,0,0,0,0,,"{""NP"": {""CD#NN"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""$"": 1, "","": 1}"
10,2,1,1,1,14,2,1,0,0,0,,"{""NP"": {""CD"": 1}, ""FRAG"": {""NP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""$"": 1}"
Ed Sheeran big fan,18,4,1,3,15,2,0,1,0,0,,"{""NP"": {""JJ#NN"": 1, ""NP#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.566,0.434,"{""^"": 2, ""A"": 1, ""N"": 1}"
Keeping it positive. Today is a good day,40,8,1,5,15,2,0,0,0,0,,"{""NP"": {""DT#JJ#NN"": 1}, ""ADJP"": {""JJ"": 1}, ""S"": {""NP#ADJP"": 1, ""VP#."": 1}, ""VP"": {""VBG#S"": 1, ""VBZ#NP"": 1}}",0.0,0.435,0.565,"{""V"": 2, ""O"": 1, ""A"": 2, "","": 1, ""N"": 2, ""D"": 1}"
When are we gonna be the kind of people that find joy in adding value to one another and not tearing each other apart..,119,24,1,16,16,8,0,0,0,0,,"{""WHADVP"": {""WRB"": 1}, ""NP"": {""CD#DT"": 1, ""DT#JJ"": 1, ""NP#SBAR"": 1}, ""WHNP"": {""WDT"": 1}, ""PP"": {""IN#S"": 1}, ""VP"": {""VBG#NP#PP"": 1, ""VBG#NP#ADVP"": 1, ""VP#CC#RB#VP"": 1, ""VBP#NP#PP"": 1, ""VBG#S"": 1}, ""SBAR"": {""WHNP#S"": 1}, ""SQ"": {""VBP#NP#VP#."": 1}, ""SBARQ"": {""WHADVP#SQ#."": 1}, ""ROOT"": {""SBARQ"": 1}}",0.0,0.78,0.22,"{""R"": 2, ""V"": 6, ""O"": 1, ""D"": 3, ""N"": 5, ""P"": 4, ""$"": 1, ""&"": 1, ""A"": 1, "","": 1}"
And rather than try and make people feel accepted and loved you find things to pick apart like the world isnt full of that already.. we can find something negative to say about anything or anyone,195,36,1,23,16,8,0,0,0,0,,"{""NP"": {""DT#NN#NN"": 1, ""DT"": 1, ""NN#CC#NN"": 1}, ""VP"": {""VB#CC#VB#NP"": 1, ""VBD"": 1, ""VB#PRT#PP#ADVP"": 1, ""VBP#S"": 1, ""VBD#SBAR"": 1, ""VP#CC#VP"": 1, ""VBP#SBAR"": 1, ""VB#PP"": 1, ""VB#S"": 1, ""MD#VP"": 1}, ""S"": {""S#VP"": 1, ""NP#ADJP"": 1}, ""PRT"": {""RP"": 1}, ""PP"": {""JJ#IN#NP"": 1}, ""SBAR"": {""S"": 2, ""RB#IN#S#."": 1}, ""FRAG"": {""CC#SBAR#."": 1}, ""ROOT"": {""FRAG"": 1}, ""ADJP"": {""JJ#S"": 1}}",0.084,0.724,0.192,"{""&"": 4, ""R"": 3, ""P"": 6, ""V"": 11, ""N"": 6, ""O"": 3, ""D"": 1, ""A"": 2, "","": 1}"
"And rather than being positive you belittle people. Think about how awesome it felt for me to be on that stage after being away for so long the excitement and joy it gave me doing the thing i love the most, i sang to to backtrack like most cameos do this is a normal thing,",273,55,1,36,16,8,0,0,0,0,,"{""ADJP"": {""JJ"": 1}, ""VP"": {""VBG#ADJP"": 1, ""VBP#NP"": 2, ""VBG#ADVP"": 1, ""VB#PP#PP"": 1, ""VBD#SBAR"": 1, ""VB#PP"": 1, ""VBZ#NP"": 1, ""VBP#SBAR"": 1, ""VB#SBAR"": 1, ""TO#S"": 1, ""VBD#S"": 2, ""VBG#NP"": 1}, ""S"": {""CC#PP#NP#VP#."": 1}, ""PP"": {""RB#IN#S"": 1, ""IN#ADVP"": 1, ""IN#S"": 1, ""IN#SBAR"": 1}, ""NP"": {""DT#NN#CC#NN"": 1, ""FW"": 2, ""DT#JJS"": 1, ""JJS#NNS"": 1, ""DT"": 1, ""DT#JJ#NN"": 1, ""NP#PRN"": 1, ""NP#SBAR"": 2}, ""ROOT"": {""SINV"": 1}, ""WHADJP"": {""WRB#JJ"": 1}, ""ADVP"": {""RB#RB"": 1, ""RB#PP"": 1}, ""SBAR"": {""IN#S"": 2, ""WHADJP#S"": 1, ""S"": 3}, ""PRN"": {"",#S#,"": 1}, ""SINV"": {""VP#NP"": 1}}",0.042,0.647,0.311,"{""&"": 2, ""R"": 5, ""P"": 10, ""V"": 13, ""A"": 5, ""O"": 8, ""N"": 7, "","": 3, ""D"": 5}"
Morgan Stewart imagine if you spent even half the time you spend laughing at other peoples expense actually building people up and encouraging people how much positivity you could bring. What hurts about this is the fact that you have a platform to make a difference,266,46,1,25,16,8,0,1,0,0,,"{""NP"": {""RB#PDT#DT#NN"": 1, ""JJ#NNS#NN"": 1, ""NP#SBAR"": 2, ""DT"": 1, ""DT#NN#S"": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VBG#NP#PRT"": 1, ""VBG#PP#S"": 1, ""VB"": 1, ""MD#VP"": 1, ""VBG#NP"": 1, ""VP#CC#VP"": 1, ""VBP#S"": 1, ""VBD#NP"": 1, ""VBP#SBAR"": 1, ""VBP#NP"": 1, ""VBZ#NP#SBAR"": 1, ""VBZ#SBAR"": 1}, ""S"": {""ADVP#VP"": 1}, ""WHNP"": {""WRB#RB"": 1, ""WHNP#ADVP"": 1, ""WP"": 1}, ""SBAR"": {""WHNP#S"": 1, ""S"": 1, ""IN#S"": 3}, ""ROOT"": {""SBARQ"": 1}, ""SQ"": {""VP"": 1}, ""SBARQ"": {""WHNP#SQ"": 1}}",0.058,0.755,0.187,"{""^"": 2, ""V"": 13, ""P"": 5, ""O"": 6, ""R"": 3, ""D"": 4, ""N"": 9, ""A"": 2, ""T"": 1, ""&"": 1, "","": 1}"
Morgan Stewart just saw a video of you ripping me to shreds saying I was lip-syncing. They played the song and i just sang overtop of it.. regardless why spend your time tearing people down. Its People like you that are bullies at school that are making kids suicidal.,268,49,1,30,16,8,0,1,0,0,,"{""NP"": {""FW"": 1, ""NP#CC#NP"": 1, ""NP#VP"": 1, ""PRP$#NNS"": 1, ""NP#PP#SBAR"": 1, ""NP#SBAR"": 1}, ""ADJP"": {""JJ"": 2}, ""VP"": {""VBD#ADJP"": 1, ""VBG#SBAR"": 1, ""VB#S"": 1, ""VBG#S"": 2, ""VBD#NP"": 1, ""ADVP#VBD#NP"": 1, ""VBD#SBAR"": 1, ""VBG#NP#PRT"": 1, ""VBP#NP"": 1, ""VBP"": 1, ""VBP#VP"": 1, ""VBZ#PP"": 1}, ""S"": {""NP#ADVP#VP#."": 1, ""NP#ADJP"": 1}, ""SBAR"": {""S"": 2, ""WHADVP#S"": 1, ""WHNP#S"": 2}, ""PP"": {""IN#S"": 1}, ""ROOT"": {""FRAG"": 1}, ""WHADVP"": {""WRB"": 1}, ""PRT"": {""RP"": 1}, ""FRAG"": {""ADVP#SBAR#."": 1}, ""WHNP"": {""WDT"": 2}}",0.086,0.821,0.094,"{""^"": 2, ""R"": 5, ""V"": 13, ""D"": 3, ""N"": 9, ""P"": 7, ""O"": 7, "","": 4, ""&"": 1, ""L"": 1, ""A"": 1}"
Thank you Ariana Grande . Thank you Coachella. That felt right. Love you.,73,13,1,7,8,2,0,2,0,0,,"{""NP"": {""DT"": 1}, ""S"": {""NP#NP"": 2, ""VP#."": 3}, ""VP"": {""VB#S"": 2, ""VBD#ADVP"": 1}}",0.0,0.495,0.505,"{""V"": 4, ""O"": 4, ""^"": 3, "","": 4, ""R"": 1}"
Lets save the earth Kareem Abdul Jabbar . Tomorrow night song and video ,72,13,1,6,18,2,1,1,0,0,🌎:1,"{""NP"": {""NNP#NNP#NNP"": 1, ""NN#CC#NN"": 1}, ""VP"": {""VB#NP#NP"": 1, ""VBD#NP"": 1}, ""ROOT"": {""SINV"": 1}, ""SINV"": {""VP#NP"": 1}}",0.0,0.775,0.225,"{""L"": 1, ""V"": 1, ""D"": 1, ""N"": 5, ""^"": 3, "","": 1, ""&"": 1}"
Friday. Lets save the world Kareem Abdul Jabbar,47,8,1,3,19,2,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP"": 1, ""NP#NP"": 1}, ""FRAG"": {""NP#."": 1}, ""ROOT"": {""FRAG"": 1, ""NP"": 1}}",0.0,0.686,0.314,"{""^"": 4, "","": 1, ""L"": 1, ""V"": 1, ""D"": 1, ""N"": 1}"
Amazing show Ariana Grande . Super proud of you. Had a moment mid show :) billie eilish,87,17,1,9,19,2,1,2,0,0,,"{""NP"": {""NP#PP#."": 1, ""DT#NN#NN"": 1, ""JJ#NN#NN"": 1}, ""VP"": {""VBP#NP"": 2}, ""ROOT"": {""NP"": 1, ""SINV"": 1}, ""SINV"": {""VBD#NP#VP"": 1}}",0.0,0.444,0.556,"{""A"": 3, ""N"": 3, ""^"": 4, "","": 2, ""R"": 1, ""P"": 1, ""O"": 1, ""V"": 1, ""D"": 1, ""E"": 1}"
Proud of you billie eilish,26,5,1,2,8,2,0,1,0,0,,"{""NP"": {""JJ#NN"": 1, ""NP#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.563,0.437,"{""A"": 1, ""P"": 1, ""O"": 1, ""^"": 2}"
:),2,1,1,1,15,2,0,0,1,0,,"{""ROOT"": {""NP"": 1}}",0.0,0.0,1.0,"{""E"": 1}"
Thank you. #25,14,3,1,2,5,2,0,0,0,0,,"{""NP"": {""NN#CD"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.444,0.556,"{""V"": 1, ""O"": 1, "","": 1, ""#"": 1}"
,0,0,0,0,20,2,1,0,0,0,,{},0.0,0.0,0.0,{}
,0,0,0,0,20,2,0,0,1,0,,{},0.0,0.0,0.0,{}
Love this ,10,2,1,2,17,2,0,0,1,0,,"{""X"": {""SYM"": 1}, ""NP"": {""DT"": 1}, ""FRAG"": {""X#NP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,0.192,0.808,"{""V"": 1, ""O"": 1}"
Happy new year,14,3,1,2,20,2,0,0,0,0,,"{""NP"": {""JJ#NN"": 1}, ""ADJP"": {""JJ#NP"": 1}, ""ROOT"": {""ADJP"": 1}}",0.0,0.351,0.649,"{""A"": 2, ""N"": 1}"
JoJo Siwa!  I have nothing against you it was the car and the colors I didnt like I really hope you didnt think it was malicious or mean spirited,145,29,1,19,18,8,0,1,0,0,"🌈:1,💎:1,🎀:1","{""NP"": {""NNP#NNP#."": 1, ""DT#NNS"": 1, ""NP#SBAR"": 1, ""JJ#CC#JJ#NNS"": 1, ""NP#PP#SBAR"": 1}, ""ROOT"": {""NP"": 1}, ""VP"": {""VBD#NP"": 2, ""VBP#S"": 1, ""VBP#SBAR"": 2, ""VBP#NP"": 1}, ""S"": {""NP#ADJP"": 1, ""NP#ADVP#VP"": 1, ""S#CC#S"": 1}, ""ADJP"": {""JJ"": 1}, ""SBAR"": {""IN#S"": 1, ""S"": 3}}",0.166,0.758,0.076,"{""^"": 2, "","": 1, ""O"": 7, ""V"": 9, ""N"": 3, ""P"": 1, ""D"": 2, ""&"": 2, ""R"": 1, ""A"": 2}"
,0,0,0,0,22,2,0,0,1,0,,{},0.0,0.0,0.0,{}
Have an amazing Christmas,25,4,1,2,22,2,0,0,0,0,,"{""NP"": {""DT#JJ#NNP"": 1}}",0.0,0.441,0.559,"{""V"": 1, ""D"": 1, ""A"": 1, ""^"": 1}"
