fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
,0,0,0,0,10,1,1,0,0,0,,{},0.0,0.0,0.0,{}
Last night in Chennai!,22,4,1,2,10,1,1,0,0,0,,"{""NP"": {""JJ#NN"": 1, ""NP#PP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""A"": 1, ""N"": 1, ""P"": 1, ""^"": 1, "","": 1}"
Look at this cheeky guy ..taking photos of us rehearsing,56,10,1,6,6,1,1,0,0,0,😆:1,"{""NP"": {""DT#JJ#NN"": 1}, ""PP"": {""IN#S"": 1}, ""VP"": {""VB#PP#."": 1, ""VBG"": 1, ""VBG#NP"": 1}, ""S"": {""VP#."": 1}}",0.0,1.0,0.0,"{""V"": 3, ""P"": 2, ""D"": 1, ""A"": 1, ""N"": 2, "","": 1, ""O"": 1}"
Sweet,5,1,1,0,15,1,0,0,1,0,🌹:1,"{""ROOT"": {""NP"": 1}}",0.0,0.0,1.0,"{""A"": 1}"
Congrats,8,1,1,0,13,1,0,0,1,0,🌹:1,"{""ROOT"": {""NP"": 1}}",0.0,0.0,1.0,"{""!"": 1}"
Ready for us?,13,3,1,2,9,1,1,0,0,0,,"{""ADJP"": {""JJ#PP"": 1}, ""FRAG"": {""ADJP#."": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,0.444,0.556,"{""A"": 1, ""P"": 1, ""O"": 1, "","": 1}"
Congrats,8,1,1,0,16,1,0,0,1,0,👍:1,"{""ROOT"": {""NP"": 1}}",0.0,0.0,1.0,"{""!"": 1}"
,0,0,0,0,7,1,0,0,0,1,,{},0.0,0.0,0.0,{}
 We have lost a visionary educator and our  of  Chennai.  She changed the lives of thousands of young men and women ...May her rest in peace.,141,26,2,16,11,1,0,0,0,3,,"{""NP"": {""DT#JJ#NN"": 1, ""PRP$"": 1, ""NP#CC#NP"": 1, ""DT#NNS"": 1, ""JJ#NNS#CC#NNS"": 1}, ""VP"": {""VBN#NP"": 1, ""VBP#VP"": 1, ""VBD#NP"": 1, ""VBP#PP"": 1}, ""S"": {""NP#NP#VP"": 1, ""S#:#S#."": 1}}",0.074,0.705,0.221,"{""O"": 2, ""V"": 4, ""D"": 4, ""N"": 8, ""&"": 2, ""P"": 4, ""^"": 1, "","": 3, ""A"": 1}"
ISRO ,5,1,1,1,9,1,0,1,1,0,👍:1,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 1}"
,0,0,0,0,11,1,0,0,1,0,"😊:1,👋:1",{},0.0,0.0,0.0,{}
"Happy to see the people of Brazil  celebrating Ginga, From my soundtrack of Pel!   via YouTube",94,16,1,9,22,1,0,1,1,0,,"{""NP"": {""DT#NNS"": 1, ""NNP#NNP#NNP"": 1}, ""VP"": {""VB#NP#,#PP"": 1}, ""ADJP"": {""JJ#S#."": 1}, ""ROOT"": {""ADJP"": 1, ""PP"": 1}}",0.0,0.645,0.355,"{""A"": 1, ""P"": 5, ""V"": 2, ""D"": 2, ""N"": 2, ""^"": 4, "","": 2}"
Happy birthday   via YouTube,28,4,1,1,7,1,0,1,1,1,,"{""NP"": {""JJ#NN"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.448,0.552,"{""A"": 1, ""N"": 1, ""P"": 1, ""^"": 1}"
International friendship day ..as I am outside India,52,8,1,4,5,1,0,0,1,0,😀:1,"{""NP"": {""JJ#NN#."": 1}, ""FRAG"": {""NP#NP#."": 1}, ""ROOT"": {""FRAG"": 1, ""SBAR"": 1}, ""VP"": {""VBP#PP"": 1}, ""SBAR"": {""IN#S"": 1}}",0.0,0.674,0.326,"{""A"": 2, ""N"": 2, "","": 1, ""P"": 1, ""O"": 1, ""V"": 1, ""^"": 1}"
 everyone!,10,1,1,0,2,1,0,0,0,1,,"{""NP"": {""NN#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""N"": 1, "","": 1}"
The Maestro's New Chords: Up Close With AR Rahman ,50,9,1,5,2,1,0,0,1,0,,"{""NP"": {""DT#NNP#POS"": 1, ""NP#:#NP"": 1, ""NP#NP"": 1}, ""ADJP"": {""RB"": 1}, ""S"": {""NP#ADJP#PP"": 1}}",0.0,1.0,0.0,"{""D"": 1, ""Z"": 1, ""A"": 1, ""N"": 1, "","": 1, ""T"": 1, ""R"": 1, ""P"": 1, ""^"": 2}"
A Song made with love and good intention  ...lives on Vikas ji ,63,12,1,9,2,1,0,0,1,1,,"{""NP"": {""JJ#NN"": 1, ""NP#CC#NP"": 1, ""NP#VP"": 1, ""NP#:#NP"": 1}, ""VP"": {""VBN#PP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.559,0.441,"{""D"": 1, ""N"": 3, ""V"": 2, ""P"": 2, ""&"": 1, ""A"": 1, "","": 1, ""^"": 2}"
 Respect and unconditional love to you all,42,7,1,5,23,1,0,0,0,1,🌹:5,"{""ADJP"": {""JJ#CC#JJ"": 1}, ""FRAG"": {""ADJP"": 1}, ""NP"": {""DT"": 1}, ""VP"": {""VBP#PP"": 1}, ""SINV"": {""FRAG#VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.407,0.593,"{""N"": 2, ""&"": 1, ""A"": 1, ""P"": 1, ""O"": 1, ""D"": 1}"
 really amazing to see all the Singapens here!,46,8,1,4,23,1,0,0,0,1,,"{""ADJP"": {""RB#JJ"": 1}, ""NP"": {""PDT#DT#NNS"": 1}, ""VP"": {""VB#NP#ADVP"": 1}, ""FRAG"": {""ADJP#S#."": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,0.615,0.385,"{""R"": 2, ""A"": 1, ""P"": 1, ""V"": 1, ""D"": 2, ""^"": 1, "","": 1}"
"Friends, its time for you to wear your creative hat again! You were so creative 2 years ago when we recreated Urvashi with new lyrics.Send us your best lines & we'll include them in our performance in Chennai on Aug 10th at YMCA Grounds.No Politics, please ",257,48,4,32,17,11,0,0,0,1,😊:1,"{""NP"": {""PRP$#JJ#NN"": 1, ""NP#PP#S"": 1, ""NP#,#NP#."": 1, ""CD#NNS"": 1, ""JJ"": 1, ""PRP$#JJS#NNS"": 1, ""NP#CC#NP"": 1, ""NNP#NNP#NNPS"": 1}, ""ADVP"": {""NP#RB"": 1}, ""VP"": {""VB#NP#ADVP"": 1, ""VB#NP#PP#PRN"": 1, ""MD#VP"": 1, ""VBD#NP#SBAR"": 1, ""VBD#SBAR"": 1, ""VBD#ADJP#SBAR"": 1}, ""ROOT"": {""NP"": 1}, ""ADJP"": {""RB#JJ"": 1}, ""WHADVP"": {""WRB"": 1}, ""INTJ"": {""VB"": 1}, ""PRN"": {"",#INTJ"": 1}, ""SBAR"": {""S"": 2, ""ADVP#WHADVP#S"": 1}}",0.0,0.713,0.287,"{""N"": 8, "","": 5, ""L"": 2, ""P"": 8, ""O"": 5, ""V"": 6, ""D"": 4, ""A"": 4, ""R"": 3, ""$"": 2, ""^"": 5, ""&"": 1}"
#ApolloHospitals Thank you so much,34,5,1,3,16,1,0,1,0,1,🌹:1,"{""ADJP"": {""RB#JJ"": 1}, ""S"": {""NP#ADJP"": 1, ""ADVP#VP"": 1}, ""VP"": {""VB#S"": 1}}",0.0,0.615,0.385,"{""#"": 1, ""V"": 1, ""O"": 1, ""R"": 2}"
The  roars! Enjoy the  now in 4K!    Vijay atlee AGS Entertainment Sony Music South Archana Kalpathi Vivek Lyricist Shashaa Tirupati,132,20,5,7,12,11,0,7,1,2,😊:1,"{""ADJP"": {""FW#."": 1}, ""X"": {""DT#ADJP"": 1}, ""ROOT"": {""X"": 1, ""NP"": 1, ""SINV"": 1}, ""NP"": {""CD"": 1, ""DT#RRC"": 1, ""NP#NP#."": 1, ""NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1}, ""RRC"": {""ADVP#PP"": 1}, ""VP"": {""VBD"": 1}, ""SINV"": {""ADVP#VP#NP"": 1}}",0.0,0.732,0.268,"{""D"": 2, ""N"": 2, "","": 2, ""V"": 1, ""R"": 1, ""P"": 1, ""$"": 1, ""^"": 12}"
The inspirational  from  is all yours now. Hope you enjoy this special surprise.    atlee Vijay AGS Entertainment Vivek Lyricist Sony Music South Shashaa Tirupati,162,24,5,10,16,11,0,6,1,4,😊:1,"{""NP"": {""DT#JJ#NN"": 1, ""NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1}, ""PP"": {""IN"": 1}, ""ADJP"": {""JJ"": 1}, ""VP"": {""VBZ#RB#ADJP#ADVP"": 1, ""VBP#NP"": 1, ""VBD"": 1}, ""S"": {""ADVP#NP#VP#."": 1}, ""ROOT"": {""SINV"": 1}, ""SINV"": {""VP#NP"": 1}}",0.0,0.508,0.492,"{""D"": 3, ""A"": 2, ""P"": 1, ""V"": 3, ""O"": 2, ""R"": 1, "","": 2, ""N"": 1, ""G"": 1, ""^"": 10}"
,0,0,0,0,19,1,1,0,0,1,,{},0.0,0.0,0.0,{}
Sang his  Booooorn in the U.S.A during  the late 80s and cracked my voice many times,84,16,1,10,13,1,0,0,1,0,😂:1,"{""NP"": {""DT#JJ#NN"": 1, ""JJ#NNS"": 1}, ""VP"": {""VBG#NP#PP"": 1, ""VBG#NP#NP"": 1, ""VP#CC#VP"": 1}}",0.0,1.0,0.0,"{""V"": 3, ""D"": 4, ""P"": 2, ""^"": 1, ""A"": 2, ""N"": 3, ""&"": 1}"
THE GREAT HACK Trailer (2019) Netflix  via YouTube,50,8,1,3,9,1,0,1,1,0,,"{""NP"": {""CD"": 1, ""NNP#NNP#PRN#NNP"": 1, ""NP#NP"": 1}, ""PRN"": {""-LRB-#NP#-RRB-"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.592,0.408,"{""D"": 1, ""A"": 1, ""N"": 2, "","": 2, ""$"": 1, ""^"": 2, ""P"": 1}"
Happy and excited to collaborate with the one and only Kamal Haasan himself on a magnum opus... Watch this space for more Raaj Kamal Lyca Productions  ,151,26,1,14,14,1,1,3,0,2,,"{""ADJP"": {""JJ#CC#JJ"": 1, ""RBR#JJ"": 1}, ""NP"": {""RB#NNP#NNP"": 1, ""NP#CC#NP"": 1, ""DT#NN#NNS"": 1, ""ADJP#NNP#NNP#NNPS"": 1}, ""VP"": {""VB#PP#NP"": 1, ""VP#:#VP"": 1}, ""FRAG"": {""ADJP#S"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,0.79,0.21,"{""A"": 2, ""&"": 2, ""V"": 3, ""P"": 4, ""D"": 3, ""$"": 1, ""R"": 1, ""^"": 6, ""O"": 1, ""N"": 3, "","": 1}"
Glad to be part of this. ,25,6,1,5,10,11,0,0,1,0,"🌹:1,👍:1","{""NP"": {""DT"": 1}, ""VP"": {""VBN#S"": 1}, ""S"": {""VP#."": 1}}",0.0,0.625,0.375,"{""A"": 1, ""P"": 2, ""V"": 1, ""N"": 1, ""O"": 1, "","": 1}"
"Dear , I am thrilled to announce that I will be performing live on the 10th of August at YMCA Sports Ground, Nandanam. Look forward to seeing youll there!JSB SATHISH    BToS Productions",185,33,8,20,13,11,1,2,0,4,,"{""NP"": {""NNP#NNPS#NNP"": 1, ""NP#,#NP"": 1, ""JJ#NN"": 1, ""NNP#NNP#NNPS"": 1}, ""PP"": {""TO#S"": 1}, ""VP"": {""VB#PP#PP"": 1, ""VBG#S"": 1, ""VB#VP"": 1, ""MD#VP"": 1, ""VB#SBAR"": 1, ""VBN#S"": 1, ""VBP#VP"": 1, ""VBG#NP"": 1, ""VB#ADVP#PP"": 1}, ""S"": {""ADVP#,#NP#VP#."": 1}, ""SBAR"": {""IN#S"": 1}, ""ROOT"": {""SINV"": 1}, ""SINV"": {""VP#NP"": 1}}",0.0,0.823,0.177,"{""!"": 1, "","": 4, ""O"": 2, ""V"": 8, ""P"": 6, ""A"": 1, ""D"": 1, ""$"": 1, ""^"": 9, ""R"": 2, ""L"": 1}"
,0,0,0,0,20,1,0,0,1,0,,{},0.0,0.0,0.0,{}
2.0 (Original Sound Track) by A. R. Rahman on TIDAL ,52,10,1,5,13,1,0,0,1,0,,"{""NP"": {""NNP#NNP#NNP"": 2}, ""PRN"": {""-LRB-#NP#-RRB-"": 1}, ""VP"": {""VBN#PRN#PP"": 1}}",0.0,1.0,0.0,"{""$"": 1, "","": 4, ""A"": 2, ""N"": 2, ""P"": 2, ""^"": 3}"
,0,0,0,0,10,1,0,0,1,0,,{},0.0,0.0,0.0,{}
Thanks Toshan....We are trying to process your request.,55,8,1,3,2,1,0,0,1,0,,"{""VP"": {""VBG#S"": 1, ""VBP#VP"": 1}, ""FRAG"": {""NP#:#S#."": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,0.707,0.293,"{""N"": 2, ""^"": 1, "","": 2, ""O"": 1, ""V"": 3, ""P"": 1, ""D"": 1}"
Happy Independence Day America! Donald J. Trump Barack Obama Michelle Obama Hillary Clinton Rep. Ilhan Omar US Consulate Chennai The Academy Recording Academy / GRAMMYs Massachusetts Institute of Technology (MIT) Berklee College of Music Harvard University CalArts Universal Music Group Disney Will Smith Oprah Winfrey,318,45,1,10,22,1,0,16,0,0,,"{""NP"": {""NNP#NNP#NNP#NNP#."": 1, ""NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NNP#NNP#NNP"": 1, ""NP#NP"": 2, ""NNP#NNP#NNP"": 1, ""NP#PRN"": 1, ""NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NN"": 1}, ""ROOT"": {""NP"": 1, ""FRAG"": 1}, ""PRN"": {""-LRB-#NP#-RRB-"": 1}, ""FRAG"": {""NP#:#NP"": 1}}",0.0,0.915,0.085,"{""A"": 1, ""N"": 6, ""^"": 33, "","": 5, ""D"": 1, ""V"": 1, ""P"": 2}"
Thank you for your kind words. EPI ,35,7,1,5,19,1,0,0,1,0,🌹:1,"{""NP"": {""PRP$#NN#NNS"": 1}, ""VP"": {""VB#NP#PP"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.459,0.541,"{""V"": 1, ""O"": 1, ""P"": 1, ""D"": 1, ""N"": 3, "","": 1}"
Persistence for excellence ,27,3,1,1,2,1,0,0,1,0,👍:1,"{""VP"": {""VB#PP"": 1}}",0.0,0.328,0.672,"{""N"": 2, ""P"": 1}"
Whats going on ? sohni riyaaz  via YouTube,42,8,1,3,0,1,0,1,1,0,😀:1,"{""NP"": {""NP#VP#."": 1, ""NP#NP"": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VBG#PRT"": 1}, ""ROOT"": {""NP"": 2}}",0.0,1.0,0.0,"{""L"": 1, ""V"": 1, ""T"": 1, "","": 1, ""G"": 2, ""P"": 1, ""^"": 1}"
Listen to the audio of 2.0 Original Soundtrack on your favourite platforms  Gaana -  Hungama -  Raaga -  Wynk -  Google Play - ,127,23,8,13,13,11,0,0,5,1,🎶:1,"{""NP"": {""NNP#NNP#NNP"": 1, ""PRP$#JJ#NNS#NN"": 1, ""NP#PP#:#NP#:#NP#:#NP#:#NP"": 1}, ""VP"": {""VB#PP"": 1}, ""S"": {""VP#:"": 1}}",0.0,0.773,0.227,"{""V"": 2, ""P"": 3, ""D"": 2, ""N"": 4, ""$"": 1, ""A"": 1, "","": 5, ""^"": 5}"
Here is the Original Soundtrack of 2.0  ,40,7,4,5,12,11,1,0,1,1,🎶:1,"{""VP"": {""VBZ"": 1}, ""NP"": {""DT#JJ#NN"": 1}, ""SINV"": {""ADVP#VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.723,0.277,"{""R"": 1, ""V"": 1, ""D"": 1, ""A"": 1, ""N"": 1, ""P"": 1, ""$"": 1}"
The Original Sound Track of 2.0 finally releasing this evening (as promised ) ,78,13,1,6,11,1,0,0,0,0,🎶:1,"{""NP"": {""DT#NNP#NNP#NNP"": 1, ""NP#VP#PRN"": 1}, ""VP"": {""ADVP#VBG#NP"": 1, ""VBD"": 1}, ""SBAR"": {""IN#S"": 1}, ""PRN"": {""-LRB-#SBAR#-RRB-"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.676,0.324,"{""D"": 2, ""A"": 1, ""^"": 2, ""P"": 2, ""$"": 1, ""R"": 1, ""V"": 2, ""N"": 1, "","": 2}"
BToS Productions wins 9 awards for ARR live ..Cochin and Qatar shows! ,70,12,1,7,21,1,1,1,0,1,,"{""NP"": {""NNP#NNPS"": 1, ""CD#NNS"": 1, ""NNP#CC#NNP"": 1}, ""VP"": {""VBP"": 1, ""VBZ#SBAR"": 1, ""VBZ"": 1}, ""SBAR"": {""S"": 1}}",0.0,0.563,0.437,"{""^"": 5, ""V"": 3, ""$"": 1, ""N"": 1, ""P"": 1, "","": 2, ""&"": 1}"
Good luck A.R.Ameen ,20,3,1,2,14,1,0,1,1,0,🌹:1,"{""NP"": {""NNP#NNP#NNP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.145,0.855,"{""A"": 1, ""N"": 2, "","": 2, ""V"": 1, ""!"": 1}"
Michael Jackson's estate says he's 'more important than ever' on the 10th anniversary of his death ,99,16,1,8,0,1,0,0,1,0,,"{""NP"": {""NNP#NNP#POS"": 1, ""NP#NN"": 1, ""DT#JJ#NN"": 1}, ""PP"": {""IN#ADVP"": 1}, ""ADJP"": {""RBR#JJ#PP"": 1, ""``#ADJP#PP"": 1}, ""VP"": {""VBZ#ADJP"": 1, ""VBZ#SBAR"": 1}, ""SBAR"": {""S"": 1}}",0.195,0.7,0.105,"{""^"": 1, ""Z"": 1, ""N"": 3, ""V"": 1, ""L"": 1, "","": 2, ""R"": 2, ""A"": 2, ""P"": 3, ""D"": 2}"
,0,0,0,0,13,1,0,0,1,0,,{},0.0,0.0,0.0,{}
Congratulating the Top 24 original english musicians from . Qyuki Nexa Experience  ,83,12,3,6,10,11,0,2,1,2,,"{""NP"": {""DT#JJ#CD#JJ#NN#NNS"": 1, ""NNP#NNP#NNP"": 1}, ""PP"": {""IN"": 1}, ""VP"": {""VBG#NP#PP"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.687,0.313,"{""V"": 1, ""D"": 1, ""A"": 2, ""$"": 1, ""N"": 2, ""P"": 1, "","": 1, ""^"": 3}"
Jonitaue artist,15,2,1,0,12,1,0,1,0,0,🌹:1,"{""NP"": {""JJ#NN"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 1, ""N"": 1}"
Sago ,5,1,1,1,12,1,0,0,1,0,😊:1,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""N"": 1}"
"Watch 's latest enchanting track This Heart Of Mine sung by Nikhil, composed by Clinton Cerejo & Bianca Gomes.Qyuki Nexa Experience",131,22,6,9,19,11,0,5,1,2,,"{""NP"": {""NNP#POS"": 1, ""NP#JJS#NN#NN"": 1, ""NP#NP"": 1, ""NNP#NNP#CC#NNP#NNP#NNP#NNP"": 1, ""NP#,#VP"": 1, ""NP#VP"": 1}, ""VP"": {""VBN#PP"": 2}, ""FRAG"": {""NP#PP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""V"": 3, "","": 3, ""G"": 1, ""A"": 2, ""N"": 2, ""D"": 1, ""P"": 3, ""O"": 1, ""^"": 8, ""&"": 1}"
 Teamwork !,11,2,1,1,15,1,0,0,1,0,👍:1,"{""VP"": {""VB"": 1}, ""S"": {""VP#."": 1}}",0.0,1.0,0.0,"{""N"": 1, "","": 1}"
"Thanks Ameen, Wishing you the very best !",41,8,1,5,10,1,0,0,1,1,,"{""NP"": {""NP#VP#X"": 1}, ""VP"": {""VBG#NP"": 1, ""VBN#,#S"": 1}, ""ADJP"": {""RB#RB#."": 1}, ""X"": {""DT#ADJP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.294,0.706,"{""N"": 1, ""!"": 1, "","": 2, ""V"": 1, ""O"": 1, ""D"": 1, ""R"": 1, ""A"": 1}"
Can you recognise him ? ,24,5,1,4,8,1,1,0,0,0,😊:1,"{""SQ"": {""MD#NP#VP#."": 1}, ""ROOT"": {""SQ"": 1}}",0.0,1.0,0.0,"{""V"": 2, ""O"": 2, "","": 1}"
,0,0,0,0,18,1,0,0,1,0,,{},0.0,0.0,0.0,{}
 Announcement! YM Movies @offjiostudios JioCinema Ideal Entertainment  ,71,7,3,1,16,11,1,3,0,2,,"{""INTJ"": {""UH#."": 1}, ""ROOT"": {""INTJ"": 1, ""NP"": 1}, ""NP"": {""NNP#NNP#NNP"": 1, ""NP#NP#NP"": 1}}",0.0,0.435,0.565,"{""N"": 2, "","": 1, ""^"": 4, ""@"": 1}"
Listening  to this on my way home ...Malargal Kaettaen  ,56,9,1,6,4,1,0,0,1,0,,"{""NP"": {""DT"": 1, ""PRP$#NN#NN"": 1}, ""VP"": {""VBN#PP"": 1}, ""SINV"": {""VP#:#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,1.0,0.0,"{""V"": 1, ""P"": 2, ""O"": 1, ""D"": 1, ""N"": 2, "","": 1, ""^"": 2}"
Look who is here I am the first to see ... edit of two songs ,61,15,1,13,19,1,1,0,0,0,"😊:1,👍:1,🔥:2","{""WHNP"": {""WP"": 1}, ""NP"": {""DT#JJ#S"": 1, ""CD#NNS"": 1, ""SBAR#:#NP"": 1}, ""VP"": {""VB"": 1, ""VBP#NP"": 1, ""VBZ#ADVP#SBAR"": 1}, ""SBAR"": {""S"": 1, ""WHNP#S"": 1}}",0.0,1.0,0.0,"{""V"": 5, ""O"": 2, ""R"": 1, ""D"": 1, ""A"": 1, ""P"": 2, "","": 1, ""$"": 1, ""N"": 1}"
  ..on 56000 screens ... premiere on June 28th .. grand release on July 12th   Shankar Shanmugham Akshay Kumar Rajinikanth,122,19,1,9,11,1,1,3,0,1,,"{""NP"": {""FW#."": 1, ""CD#NNS"": 1, ""JJ#NN"": 1, ""NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1}, ""ROOT"": {""NP"": 2}, ""VP"": {""VB#PP#."": 1}, ""S"": {""PP#:#VP#."": 1}}",0.0,0.857,0.143,"{"","": 3, ""P"": 3, ""$"": 3, ""N"": 3, ""^"": 7, ""A"": 1}"
AUTONOMOUS | meaning in the Cambridge English Dictionary ,57,8,1,3,9,1,0,0,1,0,,"{""NP"": {""DT#NNP#NNP#NNP"": 1, ""NP#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""A"": 1, ""G"": 1, ""V"": 1, ""P"": 1, ""D"": 1, ""^"": 2, ""N"": 1}"
Scoring   Jio Studios JioSaavn,30,4,1,1,5,1,1,2,0,1,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 1, ""^"": 3}"
2.0 in China ...Are you ready ?,31,7,1,4,18,1,1,0,0,0,,"{""WHNP"": {""JJ"": 1, ""WHNP#PP"": 1}, ""PP"": {""IN#NP#:"": 1}, ""ADJP"": {""JJ"": 1}, ""SQ"": {""VBP#NP#ADJP"": 1}, ""SBARQ"": {""WHNP#SQ#."": 1}, ""ROOT"": {""SBARQ"": 1}}",0.0,0.667,0.333,"{""$"": 1, ""P"": 1, ""^"": 1, "","": 2, ""V"": 1, ""O"": 1, ""A"": 1}"
Check this out  ,16,3,1,2,0,1,0,0,1,0,,"{""NP"": {""DT"": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VB#NP#PRT"": 1}}",0.0,1.0,0.0,"{""V"": 1, ""O"": 1, ""T"": 1}"
,0,0,0,0,13,1,0,0,1,0,,{},0.0,0.0,0.0,{}
