fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
"My team will be hosting a bunch of volunteer events this weekendcanvassing, phone banking & more. Come join our team! RSVP here: ",129,22,1,12,17,4,1,0,1,0,,"{""NP"": {""NN#NNS"": 1, ""NP#NP"": 1, ""NN#NN"": 1, ""JJR"": 1, ""NP#CC#NP"": 1, ""NP#,#NP"": 1}, ""VP"": {""VBG#NP"": 1, ""VB#VP"": 2, ""MD#VP"": 1, ""VBG#ADVP"": 1}, ""S"": {""VP#."": 1, ""VP#:"": 1}}",0.0,0.873,0.127,"{""D"": 4, ""N"": 8, ""V"": 6, ""P"": 1, "","": 4, ""&"": 1, ""R"": 2}"
"Very funny, Team ",17,3,1,2,14,2,1,0,0,0,,"{""NP"": {""NP#,#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.385,0.615,"{""R"": 1, ""A"": 1, "","": 1, ""N"": 1}"
"Grateful for this community that came together tonight in the name of building a more fair, just country. We will rise!",119,21,1,13,2,1,1,0,0,0,,"{""NP"": {""NP#SBAR"": 1, ""DT#ADJP#,#JJ#NN"": 1, ""NP#PP#PP#PP#."": 1}, ""WHNP"": {""WDT"": 1}, ""VP"": {""VBD#ADVP#NP"": 1, ""VBG#NP"": 1, ""VB"": 1, ""MD#VP"": 1}, ""SBAR"": {""WHNP#S"": 1}, ""PP"": {""IN#S"": 1}, ""ADJP"": {""RBR#JJ"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.754,0.246,"{""A"": 2, ""P"": 4, ""D"": 3, ""N"": 4, ""V"": 4, ""R"": 3, "","": 3, ""O"": 1}"
"Honored to speak with activists & leaders about how we can end gun violence at Vector90, a sacred space created by Nipsey Hussle. We know 85% of Black homicide victims are shot & killed with gunsand the Black homicide rate is 4 times the national rate. We must act.",265,49,1,27,0,4,0,1,0,0,,"{""NP"": {""NNS#CC#NNS"": 1, ""NN#NN"": 1, ""DT#JJ#NN"": 1, ""CD#NN"": 1, ""JJ#NN#NNS"": 1, ""CC"": 1, ""DT#NNP#NN#NN"": 1, ""QP#DT#JJ#NN"": 1}, ""PP"": {""IN#SBAR"": 1}, ""WHADVP"": {""WRB"": 1}, ""VP"": {""VB#NP#PP"": 1, ""MD#VP"": 2, ""VB#PP#PP"": 1, ""VBN#S"": 1, ""VBD#PP"": 1, ""VBZ#NP"": 1, ""VBD#SBAR"": 2, ""VBN#SBAR"": 1, ""VBP#VP"": 1, ""VBP#SBAR"": 1, ""VB"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""SBAR"": {""WHADVP#S"": 1, ""S"": 3, ""IN#S"": 1}, ""QP"": {""CD#NNS"": 1}}",0.229,0.671,0.1,"{""V"": 12, ""P"": 7, ""N"": 13, ""&"": 2, ""R"": 1, ""O"": 3, ""^"": 5, "","": 4, ""D"": 3, ""A"": 1, ""$"": 2}"
This move by the Trump Administration would roll back what tenuous protections currently exist for migrant children. Let's get a few things straight: kids don't belong in prison and family detention isn't an alternative to separation. ,235,36,1,16,22,1,0,0,1,0,,"{""NP"": {""DT#NNP#NNP"": 1, ""JJ#NNS"": 1, ""NNP#POS"": 1, ""DT#JJ#NNS"": 1, ""NN#NN"": 1}, ""PRT"": {""RP"": 1}, ""WHNP"": {""WP"": 1}, ""WHADJP"": {""WHNP#JJ"": 1}, ""VP"": {""VBP#PP"": 1, ""VB#PRT#SBAR"": 1, ""MD#VP"": 1, ""VBP#NP#ADVP"": 1, ""VB#PP"": 1, ""VBP#RB#VP"": 1, ""VBZ#RB#NP#PP"": 1}, ""S"": {""NP#ADVP#VP"": 1, ""S#CC#S"": 1, ""S#:#S#."": 1}, ""SBAR"": {""WHADJP#S"": 1}}",0.064,0.818,0.118,"{""D"": 4, ""N"": 11, ""P"": 4, ""^"": 1, ""V"": 7, ""R"": 3, ""O"": 1, ""A"": 3, "","": 3, ""L"": 1, ""&"": 1}"
"It's essential that our next president has a strong, Democratic Senate backing them up. Good to see you continuing the fight, John Hickenlooper! ",145,23,1,14,20,11,0,1,2,0,,"{""NP"": {""PRP$#JJ#NN"": 1, ""DT#JJ#,#JJ#NNP"": 1, ""NP#VP"": 1, ""NP#,#NP"": 1}, ""ADJP"": {""JJ"": 1, ""JJ#S#."": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VBG#NP#PRT"": 1, ""VBZ#NP"": 1, ""VBZ#ADJP#SBAR"": 1, ""VBG#NP"": 1, ""VB#S"": 1}, ""SBAR"": {""IN#S"": 1}, ""ROOT"": {""ADJP"": 1}}",0.092,0.638,0.269,"{""L"": 1, ""A"": 5, ""P"": 2, ""D"": 3, ""N"": 3, ""V"": 4, "","": 4, ""O"": 2, ""T"": 1, ""^"": 2}"
Black women make only 61 cents to every $1 paid to white mena wage gap that reflects how Black womens work is too often undervalued & underpaid. We must change this and close the gender wage gap.  ,197,37,1,23,19,4,0,0,1,1,,"{""NP"": {""NNP#NNS"": 1, ""RB#CD#NNS"": 1, ""DT#$#CD"": 1, ""JJ#NN#NN#NN"": 1, ""NNP#NNS#NN"": 1, ""CC"": 1, ""NP#SBAR"": 1, ""NP#VP"": 1, ""DT"": 1, ""DT#NN#NN#NN"": 1}, ""WHNP"": {""WDT"": 1}, ""WHADVP"": {""WRB"": 1}, ""ADVP"": {""RB#RB"": 1}, ""ADJP"": {""JJ"": 1}, ""S"": {""NP#ADJP"": 1}, ""VP"": {""VBN#S"": 1, ""VBZ#ADVP#VP"": 1, ""VBZ#SBAR"": 1, ""VBN#PP"": 1, ""VBP#NP#PP"": 1, ""VP#CC#VP"": 1, ""MD#VP"": 1}, ""SBAR"": {""WHADVP#S"": 1, ""WHNP#S"": 1}}",0.0,1.0,0.0,"{""A"": 6, ""N"": 10, ""V"": 7, ""$"": 2, ""P"": 3, ""D"": 2, ""R"": 3, ""&"": 2, "","": 2, ""O"": 2}"
Climate change must be the lens through which we view everythingits the existential crisis of our lifetime and the only way we're going to deal with this threat is if the United States leads.,191,34,1,20,15,2,1,0,0,0,,"{""NP"": {""NN#NN"": 1, ""DT#JJ#NN"": 2, ""NP#SBAR"": 3, ""NP#CC#NP"": 1, ""DT#NNP#NNPS"": 1}, ""WHNP"": {""WDT"": 1}, ""WHPP"": {""IN#WHNP"": 1}, ""VP"": {""VB#PP"": 1, ""VBG#S"": 1, ""VBP#VP"": 1, ""VBZ"": 1, ""VBZ#SBAR"": 1, ""VBP#NP"": 1, ""MD#VP"": 1}, ""SBAR"": {""S"": 2, ""IN#S"": 1, ""WHPP#S"": 1}}",0.193,0.74,0.067,"{""N"": 9, ""V"": 6, ""D"": 7, ""P"": 6, ""O"": 1, ""A"": 2, ""&"": 1, ""L"": 1, ""^"": 1, "","": 1}"
"Blown away, LA! Thank you for an incredible evening.",52,9,1,4,2,1,1,0,0,0,,"{""PRT"": {""RP"": 1}, ""ADJP"": {""JJ#PRT"": 1}, ""NP"": {""DT#JJ#NN"": 1}, ""FRAG"": {""ADJP#,#NP#."": 1}, ""ROOT"": {""FRAG"": 1}, ""VP"": {""VB#NP#PP"": 1}, ""S"": {""VP#."": 1}}",0.0,0.741,0.259,"{""V"": 2, ""R"": 1, "","": 3, ""^"": 1, ""O"": 1, ""P"": 1, ""D"": 1, ""A"": 1, ""N"": 1}"
Thank you Jay Inslee for advancing the conversation about the urgent threat of climate changeour country is better for it. I know you will continue to be a powerful voice and move the needle on this issue. We'll be right there with you.,236,43,1,24,1,4,0,1,0,0,,"{""NP"": {""NNP#PRP#NNP#NNP"": 1, ""DT#JJ#NN"": 2, ""NN#NN#NN"": 1}, ""PP"": {""IN#S"": 1}, ""VP"": {""VBG#NP#PP"": 1, ""VBZ#ADJP"": 1, ""VB#NP#PP"": 1, ""VP#CC#VP"": 1, ""VB#S"": 1, ""MD#VP"": 2, ""VBP#SBAR"": 1, ""VB#ADVP#PP"": 1}, ""ADJP"": {""JJR"": 1, ""ADJP#PP"": 1}, ""SBAR"": {""S"": 1}, ""ADVP"": {""RB#RB"": 1}}",0.069,0.729,0.202,"{""V"": 9, ""O"": 5, ""^"": 2, ""P"": 7, ""D"": 5, ""N"": 8, ""A"": 3, "","": 3, ""&"": 1, ""L"": 1, ""R"": 2}"
"12-year-old Asher asked me one of the more thought-provoking questions I've received on the trail. Thank you, Asher, for your advocacy! ",136,21,1,11,22,4,0,0,1,0,,"{""NP"": {""CD"": 1, ""DT#JJR#JJ#NNS"": 1, ""NP#SBAR"": 1, ""NP#,#NP#,"": 1}, ""VP"": {""VBN#PP"": 1, ""VBP#VP"": 1, ""VBD#S"": 1}, ""S"": {""NP#NP"": 1, ""VP#."": 1}, ""SBAR"": {""S"": 1}}",0.0,0.878,0.122,"{""A"": 2, ""^"": 2, ""V"": 4, ""O"": 2, ""$"": 1, ""P"": 3, ""D"": 3, ""N"": 3, ""L"": 1, "","": 4}"
We're flying one winner (and their guest!) to the third  in Houston! Flights on us Lodging on us Selfies includedChip in and youll be automatically entered for a chance to win: ,177,32,7,17,20,4,0,0,1,1,🏠:1,"{""NP"": {""CD#NN"": 1, ""DT#JJ"": 1}, ""VP"": {""VBG#NP"": 1, ""VP#PRN"": 1, ""VBP#S"": 1, ""VBG#PP"": 1, ""VBZ#NP#PP"": 1, ""VB"": 1, ""ADVP#VBN#PP#S"": 1, ""VB#VP"": 1, ""VBP#VP"": 1, ""VP#CC#VP"": 1}, ""FRAG"": {""NP#."": 1, ""PP#."": 1}, ""PRN"": {""-LRB-#CC#FRAG#-RRB-"": 1}, ""S"": {""NP#VP#:"": 1}, ""ROOT"": {""FRAG"": 1}, ""PP"": {""IN#S"": 1, ""IN"": 1}}",0.0,0.726,0.274,"{""L"": 2, ""V"": 4, ""$"": 1, ""N"": 6, "","": 5, ""&"": 2, ""D"": 3, ""P"": 7, ""A"": 1, ""^"": 1, ""O"": 2, ""G"": 1, ""R"": 1}"
"We don't have to wait to see the effects of climate changewe're living them. Brazils Amazon rainforest has been burning for the last 3 weeks, and it's hardly given a second thought. We need to be paying better attention. ",221,39,1,21,18,4,0,0,1,0,,"{""NP"": {""DT#NNS"": 1, ""NN#NN"": 1, ""NNP#NNP#NNP"": 1, ""DT#JJ#CD#NNS"": 1, ""DT#JJ#NN"": 1, ""JJR#NN"": 1}, ""VP"": {""VBG#NP"": 2, ""VBP#VP"": 1, ""VB#SBAR"": 1, ""VB#S"": 2, ""VBP#RB#VP"": 1, ""VBG#PP"": 1, ""VBN#VP"": 1, ""VBZ#VP"": 1, ""VBN#NP"": 1, ""VBZ#ADVP#VP"": 1, ""VB#VP"": 1, ""VBP#S"": 1}, ""S"": {""S#,#CC#S#."": 1}, ""SBAR"": {""S"": 1}}",0.0,0.884,0.116,"{""O"": 3, ""V"": 12, ""P"": 5, ""D"": 3, ""N"": 6, "","": 4, ""^"": 3, ""A"": 3, ""$"": 1, ""&"": 1, ""L"": 1, ""R"": 1}"
We need a movement election and we need a movement leadersomeone who can excite and energize Americans to get engaged in our democracy. Thats how we're running this raceand thats how were going to win.,201,35,1,20,14,2,1,0,0,0,,"{""NP"": {""DT#NN#NN"": 2, ""NNPS"": 1, ""NP#SBAR"": 2}, ""VP"": {""VBP#NP"": 2, ""VBN#PP"": 1, ""VB#VP"": 1, ""VB#CC#VB#NP#S"": 1, ""MD#VP"": 1, ""VBG#NP"": 1, ""VBP#VP"": 1, ""VB"": 1, ""VBG#S"": 1, ""VBD#VP"": 1, ""VBZ#SBAR"": 1}, ""S"": {""S#CC#S#."": 1}, ""WHNP"": {""WP"": 1}, ""SBAR"": {""WHNP#S"": 1, ""WHADVP#S"": 2}, ""WHADVP"": {""WRB"": 2}}",0.0,0.695,0.305,"{""O"": 3, ""V"": 11, ""D"": 4, ""N"": 7, ""&"": 2, ""P"": 3, "","": 2, ""L"": 3, ""R"": 2}"
"My thoughts about the president trying to buy Greenland: It's a betrayal of our values to strip Planned Parenthood of Title X funding, and the NRA shouldn't be dictating national gun policy.",190,32,1,16,3,2,1,0,0,0,,"{""NP"": {""PRP$#NNS"": 1, ""NNP#NNP#NN"": 1, ""PRP$#NNS#S"": 1, ""DT#NNP"": 1, ""JJ#NN#NN"": 1}, ""VP"": {""VBG#S"": 1, ""VBZ#NP"": 1, ""VBG#NP"": 1, ""VB#VP"": 1, ""MD#RB#VP"": 1}, ""S"": {""S#,#CC#S"": 1, ""S#:#S#."": 1}}",0.173,0.752,0.075,"{""D"": 5, ""N"": 9, ""P"": 5, ""V"": 7, ""^"": 2, "","": 3, ""L"": 1, ""E"": 1, ""&"": 1, ""A"": 1}"
Traveling through states that Trump won last election Im more confident than ever that this election will be differentwe will bring our country together to dream bigger and take on bolder challenges.,199,32,1,17,22,2,1,0,0,0,,"{""NP"": {""JJ#NN#NNS"": 1, ""JJR"": 1, ""JJ#NNS"": 1}, ""PP"": {""IN#ADVP"": 1}, ""ADJP"": {""RBR#JJ#PP"": 1, ""JJ"": 1}, ""VP"": {""VB#ADJP"": 1, ""MD#VP"": 2, ""VBD#S"": 1, ""VBG#PP#SBAR"": 1, ""VB#PP"": 1, ""VP#CC#VP"": 1, ""VB#NP#ADVP#S"": 1}, ""S"": {""NP#ADJP#SBAR"": 1, ""S#VP#."": 1}, ""SBAR"": {""IN#S"": 2}}",0.0,0.68,0.32,"{""V"": 8, ""P"": 5, ""N"": 6, ""^"": 1, ""A"": 4, ""L"": 1, ""R"": 3, ""D"": 2, ""&"": 1, ""T"": 1, "","": 1}"
Gun manufacturers should be held accountable for their role in our nations gun violence epidemic. We need to end legal immunity and help survivors of gun violence seek justice. ,177,29,1,17,18,4,1,0,1,0,,"{""NP"": {""NNP#NNS"": 1, ""PRP$#NNS#NN#NN"": 1, ""ADJP#NN"": 1, ""JJ#NN#CC#NN#NNS"": 1, ""NN#NN"": 1}, ""ADJP"": {""JJ#PP"": 1}, ""VP"": {""VBN#NP"": 1, ""VB#VP"": 1, ""MD#VP"": 1, ""VB#S"": 1, ""VBP#S"": 1}}",0.35,0.477,0.173,"{""^"": 1, ""N"": 11, ""V"": 7, ""A"": 2, ""P"": 4, ""D"": 2, "","": 2, ""O"": 1, ""&"": 1}"
The epidemic of gun violence in this country has led to a toxin of fear thats starting to take overand it's because of the inaction of leaders like Trump who ultimately are responsible. What's it going to take for us to do the common-sense things that we know will save lives?,276,51,1,33,16,2,1,0,0,0,,"{""NP"": {""NN#NN"": 1, ""NN#NNS"": 1, ""NP#PP#SBAR"": 1, ""NP#VP"": 1, ""DT#JJ#NNS"": 1}, ""PP"": {""RB#IN#NP"": 1}, ""WHNP"": {""WP"": 2}, ""ADJP"": {""JJ"": 1, ""JJ#SBAR"": 1}, ""VP"": {""VBP#ADJP"": 1, ""VBZ#PP"": 1, ""VB#ADJP"": 1, ""VBG#S"": 2, ""VBN#PP"": 1, ""VBZ#VP"": 1, ""MD#VP"": 1, ""VBP#SBAR"": 1, ""VB#NP#SBAR"": 1, ""VB#SBAR"": 1}, ""S"": {""ADVP#VP"": 1}, ""SBAR"": {""WHNP#S"": 1, ""S"": 2, ""IN#S"": 2}, ""ROOT"": {""SBARQ"": 1}, ""SQ"": {""VBZ#NP#VP"": 1}, ""SBARQ"": {""WHNP#SQ#."": 1}}",0.187,0.686,0.128,"{""D"": 5, ""N"": 10, ""P"": 13, ""V"": 11, ""L"": 3, ""T"": 1, ""^"": 1, ""O"": 4, ""R"": 1, ""A"": 2, "","": 2}"
"Thank you for your leadership, AaronI couldn't agree more. We need to confront the rise of hate crimes and white supremacist violence in this country. That's why I announced a plan to confront this growing threat: ",214,36,1,19,0,4,0,0,2,0,,"{""NP"": {""JJR"": 1, ""NN#NNS"": 1, ""JJ#NN#NN"": 1, ""NP#CC#NP"": 1, ""DT"": 1, ""DT#VBG#NN"": 1, ""DT#NN#S"": 1}, ""VP"": {""VB#NP#PP"": 1, ""MD#RB#VP"": 1, ""VBP#S"": 1, ""VBD#NP"": 1, ""VBZ#SBAR"": 1}, ""S"": {""S#,#NP#VP#."": 1, ""NP#VP#:"": 1}, ""WHADVP"": {""WRB"": 1}, ""SBAR"": {""WHADVP#S"": 1}}",0.351,0.525,0.123,"{""V"": 9, ""O"": 4, ""P"": 5, ""D"": 4, ""N"": 8, "","": 4, ""^"": 1, ""A"": 2, ""&"": 1, ""L"": 1, ""R"": 1}"
We're days away from our big Weekend of Action! Hope youll join for some exciting volunteer activities. Please RSVP here: ,122,20,1,11,22,4,1,0,1,0,,"{""NP"": {""PRP$#JJ#NN"": 1, ""DT#JJ#NN#NNS"": 1}, ""ADVP"": {""RB#PP"": 1}, ""VP"": {""VBP#NP#ADVP"": 1, ""VBP#PP"": 1, ""VBP#ADVP"": 1}, ""S"": {""NP#VP#:"": 1}}",0.0,0.595,0.405,"{""L"": 2, ""N"": 5, ""R"": 2, ""P"": 3, ""D"": 2, ""A"": 2, "","": 3, ""V"": 4}"
"This attack on reproductive health by the Trump Administration will have a devastating effectparticularly on people with low incomes, communities of color & rural areas. Congress must reverse this harmful gag rule & protect these critical services. ",249,37,1,17,20,4,0,0,1,1,,"{""NP"": {""JJ#NN"": 1, ""DT#NNP#NNP"": 1, ""DT#JJ#NN"": 1, ""JJ#NNS"": 2, ""NP#CC#NP"": 1, ""NP#,#NP"": 1, ""DT#JJ#NN#NN"": 1, ""DT#JJ#NNS"": 1, ""NP#CC#S"": 1}, ""VP"": {""MD#VP"": 2}}",0.317,0.625,0.058,"{""D"": 5, ""N"": 12, ""P"": 5, ""A"": 6, ""^"": 2, ""V"": 5, "","": 3, ""&"": 2}"
Necessary but far from the justice Garner's family deserved. That this result took 5 years is a travesty. We urgently need to fix our broken criminal justice system and build communities where people arent afraid of those who are supposed to protect them. ,256,43,1,20,18,4,0,0,1,0,,"{""ADVP"": {""RB#RB"": 1, ""ADVP#PP"": 1}, ""NP"": {""NNP#POS"": 1, ""NP#NN"": 1, ""CD#NNS"": 1, ""PRP$#JJ#JJ#NN#NN"": 1, ""DT"": 1, ""NP#SBAR"": 1}, ""VP"": {""VBD"": 1, ""VBD#NP"": 1, ""VBZ#NP"": 1, ""VBN#S"": 1, ""VBP#VP"": 1, ""VBP#ADJP"": 1, ""VB#NP#SBAR"": 1, ""VP#CC#VP"": 1, ""VBP#S"": 1}, ""S"": {""ADVP#ADVP#NP#VP#."": 1, ""SBAR#VP#."": 1, ""NP#ADVP#VP#."": 1}, ""SBAR"": {""IN#S"": 1, ""WHNP#S"": 1, ""WHADVP#S"": 1}, ""WHADVP"": {""WRB"": 1}, ""WHNP"": {""WP"": 1}, ""ADJP"": {""JJ#PP"": 1}}",0.225,0.57,0.205,"{""A"": 5, ""&"": 2, ""R"": 3, ""P"": 5, ""D"": 4, ""N"": 9, ""Z"": 1, ""V"": 9, "","": 3, ""$"": 1, ""O"": 4}"
