fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
Extremely devasted by all the news coming in from  and other parts of India. Its heartbreaking to read about the displacement and loss of life. My prayers with those affected. Please donate at  and ,198,34,4,19,4,33,0,0,2,1,,"{""NP"": {""PDT#DT#NN"": 1, ""NP#VP"": 1, ""JJ#NNS"": 1, ""NP#CC#NP"": 1, ""DT#NN#CC#NN"": 1, ""PRP$#NNS"": 1, ""DT"": 1}, ""PP"": {""IN"": 1, ""IN#PP"": 1}, ""VP"": {""VBG#PP"": 1, ""VBD#PP"": 1, ""VB#PP"": 2, ""VBD"": 1, ""VB#VP"": 1}}",0.176,0.765,0.059,"{""R"": 1, ""A"": 3, ""P"": 9, ""D"": 4, ""N"": 6, ""V"": 5, ""&"": 3, ""^"": 1, "","": 3, ""L"": 1, ""O"": 1}"
As they say.. it takes a village   | Im heading to Beautycon LA on August 10th and I cant wait to see you guys there! Get your tickets here -  ,143,30,1,22,14,33,1,1,1,2,"💅:3,🏼:3","{""NP"": {""DT#NN#NN#NN"": 1, ""NNP#UCP#NN#NN"": 1, ""PRP#NNS"": 1, ""EX"": 1, ""NP#VP"": 1, ""PRP$#NNS"": 1}, ""VP"": {""VBP"": 1, ""VB#S"": 1, ""VBG#PP#S"": 1, ""VBZ#NP"": 1, ""VB#NP#ADVP"": 1}, ""S"": {""NP#NP"": 1, ""VP#:"": 1}, ""SBAR"": {""IN#S#."": 1}, ""FRAG"": {""SBAR#."": 1}, ""ROOT"": {""FRAG"": 1}, ""ADJP"": {""JJ"": 1}, ""UCP"": {""ADJP#CC#NP"": 1}}",0.0,1.0,0.0,"{""P"": 4, ""O"": 4, ""V"": 7, "","": 4, ""D"": 2, ""N"": 3, ""L"": 1, ""^"": 3, ""$"": 1, ""&"": 1, ""R"": 2}"
"Through UNICEF, Ive met many incredible, young girls from world over & to know that some of them end up dropping out of school due to poor sanitation is heartbreaking.Join me & Global Citizen to ask leaders to support : ",220,41,2,27,6,33,1,1,1,2,,"{""NP"": {""JJ#NNS"": 1, ""SYM"": 1, ""DT"": 1, ""NP#SBAR"": 1, ""JJ#NN"": 1, ""NP#PP#ADJP"": 1, ""NP#CC#NP"": 1}, ""ADJP"": {""RB#JJ"": 1, ""JJ#PP"": 1}, ""VP"": {""VBD#ADJP"": 1, ""VBG#PRT"": 1, ""VB#PRT#S"": 1, ""VB#SBAR"": 1, ""VB"": 1, ""VB#S"": 1, ""VBN#NP#S"": 1, ""VBZ#VP"": 1}, ""S"": {""PP#PRN#NP#VP#:"": 1}, ""PRN"": {"",#S#,"": 1}, ""PRT"": {""RP"": 2}, ""SBAR"": {""IN#S"": 1, ""S"": 1}}",0.076,0.858,0.066,"{""P"": 12, ""^"": 1, "","": 4, ""L"": 1, ""V"": 8, ""A"": 6, ""N"": 6, ""&"": 2, ""D"": 1, ""O"": 2, ""T"": 1}"
Happy big 30 Sid! It has been amazing to witness watching you grow up to be such an incredible guy! Thank you for all the love and the laughs. You are very loved and Im so proud of you.  Siddharth Chopra,203,41,1,30,3,33,1,1,0,1,,"{""NP"": {""JJ#JJ"": 1, ""NP#QP#."": 1, ""PDT#DT#JJ#NN"": 1, ""NP#VP"": 1, ""PDT#DT#NN"": 1, ""DT#NNS"": 1, ""NP#CC#NP"": 1}, ""QP"": {""CD#CD"": 1}, ""ROOT"": {""NP"": 2}, ""PRT"": {""RP"": 1}, ""VP"": {""VB#PRT#S"": 1, ""VBG#S"": 1, ""VBN#ADJP"": 1, ""VBZ#VP"": 1, ""VB#NP#PP"": 1, ""VBP#ADJP"": 1}, ""S"": {""VP#."": 1}, ""ADJP"": {""JJ#PP"": 1, ""RB#JJ#CC#JJ"": 1, ""RB#JJ"": 1, ""ADJP#ADJP"": 1, ""ADJP#PP"": 1}}",0.0,0.565,0.435,"{""A"": 6, ""$"": 1, ""^"": 3, "","": 4, ""O"": 5, ""V"": 9, ""P"": 4, ""T"": 1, ""D"": 4, ""N"": 3, ""&"": 2, ""R"": 2, ""L"": 1}"
So so proud of you Dutee Chand!!Congratulations on your win at the .   ,71,14,2,10,17,33,0,1,0,2,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1, ""PRP$"": 1}, ""ADJP"": {""RB#JJ#PP"": 1}, ""ADVP"": {""IN#ADJP"": 1, ""IN#DT"": 1}, ""VP"": {""VBP#ADVP"": 1}, ""S"": {""ADVP#NP#VP#."": 1}}",0.0,0.554,0.446,"{""P"": 4, ""R"": 1, ""A"": 1, ""O"": 1, ""V"": 1, ""^"": 1, "","": 2, ""N"": 2, ""D"": 2}"
Best use of vacation. The hubby taking pictures. Lol   Nick Jonas,65,11,2,6,10,33,1,1,0,0,"😝:1,📷:1","{""NP"": {""JJS"": 1, ""NP#VP#."": 1, ""NNP#NNP#NNP"": 1}, ""VP"": {""VBP#PP"": 1, ""VBG#NP"": 1}, ""ROOT"": {""NP"": 2}}",0.0,0.562,0.438,"{""A"": 1, ""N"": 4, ""P"": 1, "","": 2, ""D"": 1, ""V"": 1, ""!"": 1, ""^"": 2}"
Watchin' you watching me! ELLEUK,32,5,1,2,12,33,1,1,0,0,,"{""NP"": {""NNP#POS"": 1, ""NP#NP"": 1, ""NP#VP#."": 1}, ""VP"": {""VBG#NP"": 1}, ""ROOT"": {""NP"": 2}}",0.0,1.0,0.0,"{""V"": 2, "","": 2, ""O"": 2, ""^"": 1}"
 Thank you ELLEUK!,18,3,1,1,10,33,1,1,0,0,"🖤:1,💜:1,💖:1","{""VP"": {""VBD"": 1, ""VB#SBAR"": 1}, ""S"": {""VP#."": 1}, ""SBAR"": {""S"": 1}}",0.0,0.417,0.583,"{""V"": 2, ""O"": 1, "","": 1}"
A night in Paris Dior,21,5,1,3,15,33,1,1,0,0,,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""D"": 1, ""N"": 2, ""P"": 1, ""^"": 1}"
Thank you Maria Grazia for an incredible evening. Congratulations  Dior,71,10,1,4,11,33,1,1,0,0,,"{""NP"": {""DT#JJ#NN"": 1}, ""S"": {""NP#NP"": 1, ""VP#."": 1}, ""VP"": {""VB#S"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.556,0.444,"{""V"": 1, ""O"": 1, ""^"": 2, ""P"": 1, ""D"": 1, ""A"": 1, ""N"": 3, "","": 1}"
Happy Birthday Bunny!! You are so missed!! Mubina Rattonsey,59,9,1,3,14,33,1,1,0,0,,"{""NP"": {""JJ#NN#NNP"": 1, ""NNP#NNP#NNP"": 1}, ""VP"": {""VBN#NP"": 1, ""VBP#ADVP#VP"": 1, ""VBD#SBAR"": 1}, ""SBAR"": {""S"": 1}}",0.195,0.475,0.33,"{""A"": 1, ""N"": 2, "","": 2, ""O"": 1, ""V"": 2, ""R"": 1, ""^"": 2}"
Thanks to all who have used  to support this amazing initiative! I chooseObagibecause we share the same values and I love the way their Vitamin C  line makes my skin look and feel!  ,182,33,2,22,17,33,0,1,1,3,,"{""NP"": {""DT"": 1, ""DT#JJ#NN"": 1, ""NP#SBAR"": 2, ""NP#PP#."": 1, ""DT#JJ#NNS"": 1, ""PRP$#NNP#NNP#NN"": 1}, ""WHNP"": {""WP"": 1}, ""VP"": {""VBN#S"": 1, ""VBP#VP"": 1, ""VBP#NP"": 2, ""VBP#SBAR"": 1, ""VBP#CC#VBP"": 1, ""VBZ#SBAR"": 1}, ""S"": {""S#CC#S#."": 1}, ""SBAR"": {""WHNP#S"": 1, ""S"": 3}, ""ROOT"": {""NP"": 1}}",0.0,0.511,0.489,"{""N"": 8, ""P"": 2, ""D"": 6, ""O"": 4, ""V"": 9, ""A"": 2, "","": 2, ""&"": 2}"
".Siddharth Chopra so happy and proud of the work that you're doing on this filmSo impressed by the trailer of ! Sonakshi Sinha, BADSHAH, Varun Sharma& team, good luck to all of u... Can't wait!",193,37,6,21,12,33,0,4,1,1,,"{""INTJ"": {""UH"": 1}, ""ROOT"": {""INTJ"": 1, ""FRAG"": 2}, ""NP"": {""NP#VP"": 1, ""NP#SBAR"": 1, ""NP#CC#NP"": 1, ""NP#,#NP#,#NP#,"": 1, ""DT"": 1}, ""ADJP"": {""RB#JJ#CC#JJ"": 1, ""ADJP#PP#."": 1, ""JJ#S#."": 1}, ""PP"": {""IN"": 1}, ""VP"": {""VBN#PP"": 1, ""VBG#PP"": 2, ""VBP#VP"": 1, ""VB"": 1, ""MD#RB#VP"": 1}, ""S"": {""VP#."": 1}, ""SBAR"": {""IN#S"": 1}, ""FRAG"": {""NP#ADJP"": 1, ""NP#ADJP#."": 1}}",0.0,0.621,0.379,"{"","": 7, ""^"": 8, ""R"": 1, ""A"": 3, ""&"": 2, ""P"": 7, ""D"": 3, ""N"": 4, ""L"": 1, ""V"": 4, ""O"": 2}"
"The truth is simple, the future of this world lies in the hands of the children of today. But the harsh reality is that there is an entire generation of innocent children growing up without any prospects for thier future... UNICEF ",231,41,3,21,6,33,1,1,1,1,,"{""NP"": {""DT#NNS"": 3, ""DT#JJ#NN"": 2, ""EX"": 1, ""JJ#NNS"": 1, ""NN#NN"": 1, ""NP#VP#:#NP"": 1}, ""ADJP"": {""JJ"": 1}, ""VP"": {""VBZ#ADJP"": 1, ""VBZ#PP"": 1, ""VBG#PRT#PP"": 1, ""VBZ#NP"": 1, ""VBZ#SBAR"": 1}, ""S"": {""S#,#NP#VP#."": 1, ""CC#NP#VP"": 1}, ""PRT"": {""RP"": 1}, ""SBAR"": {""IN#S"": 1}}",0.162,0.702,0.136,"{""D"": 9, ""N"": 12, ""V"": 4, ""A"": 4, "","": 3, ""P"": 7, ""&"": 1, ""O"": 1, ""X"": 1, ""T"": 1, ""^"": 1}"
That kinda day..  Nick Jonas,28,5,1,2,7,33,1,1,0,1,"😍:1,💋:1,😊:1,💏:1","{""NP"": {""DT"": 1, ""JJ#NN#."": 1}, ""FRAG"": {""NP#NP#."": 1}, ""ROOT"": {""FRAG"": 1, ""NP"": 1}}",0.0,1.0,0.0,"{""O"": 1, ""R"": 1, ""N"": 1, "","": 1, ""^"": 2}"
Best birthday girl ever. Madhu Chopra I love you. Thank you for being my rock.,78,15,1,8,4,33,1,1,0,0,,"{""NP"": {""JJS#NN#NN"": 1, ""NNP#NNP#PRP"": 1}, ""VP"": {""ADVP"": 1, ""VBP#NP"": 1, ""VBG#NP"": 1, ""VB#NP#PP"": 1}, ""S"": {""VP#."": 1}, ""PP"": {""IN#S"": 1}}",0.0,0.502,0.498,"{""A"": 1, ""N"": 3, ""R"": 1, "","": 3, ""^"": 2, ""O"": 3, ""V"": 3, ""P"": 1, ""D"": 1}"
Happy Fathers Day KevinJonasSr I feel blessed to have you and Denise Jonas in my life! Thank you for taking me in as your daughter with so much love and warmth  Love you loads. ,177,34,2,22,16,33,1,2,0,1,"💕:1,😁:1","{""NP"": {""JJ#NNS"": 1, ""NP#NP"": 1, ""NP#SBAR#."": 1, ""ADJP#NN"": 1, ""NN#NN#NNS"": 1}, ""VP"": {""VBP#ADJP"": 1, ""VBG#NP#PP"": 1, ""VB#NP#PP"": 1, ""VP#CC#VP"": 1}, ""S"": {""NP#PP"": 1, ""S#CC#S"": 1, ""VP#."": 1}, ""ADJP"": {""VBN#S"": 1, ""RB#JJ"": 1}, ""PP"": {""IN#IN#NP"": 1, ""IN#S"": 1}, ""SBAR"": {""S"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.55,0.45,"{""A"": 3, ""N"": 7, ""G"": 1, ""O"": 5, ""V"": 5, ""P"": 6, ""&"": 2, ""^"": 2, ""D"": 2, "","": 2, ""R"": 1}"
Fathers Day on moms birthday.. its almost like dad is here celebrating with us. Dont need a day to miss and appreciate you dad. I love you. ,140,27,1,22,15,33,1,0,0,1,,"{""ADJP"": {""VBG"": 1, ""RB#JJ"": 1}, ""NP"": {""JJ#NN"": 1, ""PRP$#ADJP#NN"": 1}, ""PP"": {""IN#NP#."": 1}, ""FRAG"": {""ADJP#NP#PP#."": 1}, ""ROOT"": {""FRAG"": 1}, ""VP"": {""VBG#PP"": 1, ""VBZ#ADVP#VP"": 1, ""VB#CC#VB#NP#ADVP"": 1, ""VBP#S"": 1, ""VBP#NP"": 1}}",0.047,0.581,0.372,"{""^"": 1, ""N"": 6, ""P"": 4, "","": 4, ""L"": 1, ""R"": 2, ""V"": 7, ""O"": 4, ""D"": 1, ""&"": 1}"
5 life lessons with yours truly  (I'm so funny) hahaCheck out a copy of InStyle July 2019 on stands today,105,21,3,13,20,33,1,1,0,0,😂:1,"{""NP"": {""CD#NN#NNS"": 1, ""PRP$#RB"": 1, ""NP#PRN"": 1, ""NNP#CD"": 1, ""NP#PP#NP"": 1}, ""ADJP"": {""RB#JJ"": 1}, ""VP"": {""VBP#ADJP"": 1, ""VBP#PP#PP#NP"": 1}, ""PRN"": {""-LRB-#S#-RRB-"": 1}}",0.0,0.854,0.146,"{""$"": 2, ""N"": 5, ""P"": 4, ""O"": 1, ""R"": 2, "","": 2, ""L"": 1, ""A"": 1, ""^"": 3, ""D"": 1}"
So humbled. Thank u UNICEF USA for honouring me with the Danny Kaye Humanitarian Award at the  Ball in December! My work with UNICEF on behalf of all the world's children means everything to me..Heres  to peace freedom & the right to education ,244,43,1,24,7,33,1,2,0,2,,"{""VP"": {""ADVP#VBN"": 1, ""VBG#NP#PP#PP"": 1, ""VBZ#NP#PP"": 1, ""VB#PP#PP"": 1}, ""S"": {""VP#."": 2, ""NP#VP#.#."": 1}, ""NP"": {""NNP#NNP#NNP"": 1, ""DT#NNP#NNP#NNP#NN"": 1, ""DT#NNP"": 1, ""DT#NN#POS"": 1, ""PDT#NP#NNS"": 1, ""NN#NN"": 1, ""NP#CC#NP"": 1}, ""PP"": {""IN#S"": 1}}",0.0,0.675,0.325,"{""R"": 1, ""A"": 2, "","": 3, ""V"": 3, ""O"": 3, ""^"": 9, ""P"": 10, ""D"": 5, ""N"": 7, ""X"": 1, ""S"": 1, ""L"": 1, ""&"": 1}"
"Shes logical, learned and a solution finder for any problems you may face. Trust me you dont want to miss this! I know I wont! Madhu Chopra Studio Aesthetique",158,29,3,16,6,33,1,2,0,0,😄:1,"{""ADJP"": {""JJ"": 2, ""NP#JJ"": 1}, ""VP"": {""VBD"": 1, ""VB"": 1, ""MD#VP"": 1, ""NP#PP"": 1, ""VP#CC#VP"": 1, ""VBP#S"": 2}, ""NP"": {""DT#NN#NN"": 1, ""DT#NNS"": 1, ""NP#SBAR"": 1, ""NNP#NX"": 1, ""NP#ADJP"": 1, ""DT"": 1, ""NNP#NNP#NNP#NNP"": 1}, ""S"": {""ADVP#ADJP#,#VP#."": 1, ""NP#ADJP"": 1}, ""SBAR"": {""S"": 1}, ""ROOT"": {""NP"": 1}, ""NX"": {""FW"": 1}}",0.12,0.645,0.234,"{""L"": 1, ""A"": 1, "","": 4, ""V"": 8, ""&"": 1, ""D"": 2, ""N"": 4, ""P"": 2, ""O"": 6, ""^"": 4}"
"InStyle, July 2019. Thank you Sabyasachi Mukherjee for flying this saree around the world! I love it! And thank you Ami Patel for helping with curation! : Stylist: JVBMakeup: Hair: Harry JoshNails: Patricia YankeeJewelry: ",222,37,7,16,16,33,1,5,0,3,📸:1,"{""NP"": {""NNP#CD"": 1, ""NP#,#NP#."": 1, ""NP#:#NP"": 3, ""PRN#NNP#NNP"": 1, ""NP#:"": 1}, ""ROOT"": {""NP"": 2, ""FRAG"": 1}, ""PP"": {""IN#S"": 2}, ""VP"": {""VBG#NP#PP"": 1, ""VB#S"": 2, ""VBP#NP"": 1, ""VBG#PP"": 1}, ""S"": {""NP#NP"": 2, ""VP#."": 1}, ""FRAG"": {""CC#VP#."": 1}, ""PRN"": {"":#NP#:"": 1}}",0.0,0.695,0.305,"{""^"": 11, "","": 11, ""$"": 1, ""V"": 5, ""O"": 4, ""P"": 4, ""D"": 2, ""N"": 5, ""&"": 1}"
"Fashion is such an important part of global culture, often arising from centuries of tradition, and doesnt go out of style when the seasons change. The Saree is one of the most iconic and recognized silhouettes from India. ",223,38,1,21,13,33,1,0,1,0,,"{""NP"": {""PDT#DT#JJ#NN"": 1, ""JJ#NN"": 1, ""DT#NNS"": 1, ""NP#SBAR"": 1, ""DT#NNP"": 1, ""CD"": 1, ""DT#JJS#NN#CC#VBN#NNS"": 1}, ""VP"": {""VBG#PP"": 1, ""VBZ#NP#,#S"": 1, ""VBP"": 1, ""VBP#PRT#PP"": 1, ""VBZ#NP"": 1}, ""S"": {""ADVP#VP"": 1, ""S#,#CC#S#."": 1}, ""PRT"": {""RP"": 1}, ""WHADVP"": {""WRB"": 1}, ""SBAR"": {""WHADVP#S"": 1}}",0.0,0.954,0.046,"{""N"": 10, ""V"": 6, ""A"": 4, ""D"": 4, ""P"": 7, "","": 4, ""R"": 2, ""&"": 2, ""^"": 2, ""$"": 1}"
"Eid Mubarak to all those celebrating... May the spirit of Eid bring love, joy and peace around the world ",105,19,1,10,6,33,0,0,0,0,,"{""NP"": {""PDT#DT"": 1, ""NN#,#NN#CC#NN"": 1}, ""VP"": {""VBG"": 1, ""VBP#NP#PP"": 1}, ""S"": {""NP#NP#VP"": 1, ""S#:#S"": 1}}",0.0,0.532,0.468,"{""^"": 3, ""P"": 3, ""X"": 1, ""D"": 3, ""V"": 3, "","": 2, ""N"": 5, ""&"": 1}"
"While these are great gift ideas... this story is untrue, and I was actually in town for work. I hope whoever this ""source"" is starts checking their facts more often.",166,30,1,15,23,33,0,0,1,0,,"{""NP"": {""DT"": 1, ""JJ#NN#NNS"": 1, ""DT#``#NN"": 1, ""PRP$#NNS"": 1, ""NP#VP"": 1}, ""VP"": {""VBP#NP"": 1, ""VBZ#ADJP"": 1, ""VBD#ADVP#PP"": 1, ""VBG#NP#ADVP"": 1, ""VBZ#NP"": 1, ""VBP#SBAR"": 1}, ""S"": {""SBAR#:#S#,#CC#S#."": 1}, ""SBAR"": {""IN#S"": 1, ""WHNP#S"": 1}, ""ADJP"": {""JJ"": 1}, ""ADVP"": {""RBR#RB"": 1}, ""WHNP"": {""WP"": 1}}",0.0,0.716,0.284,"{""P"": 3, ""O"": 4, ""V"": 7, ""A"": 2, ""N"": 7, "","": 6, ""D"": 3, ""&"": 1, ""R"": 3}"
Congratulations Ma Madhu Chopra so so proud of you!  Inspired to see how you're growing Studio Aesthetique from strength to strength! Dr Neetika Modi ,150,24,2,12,8,33,1,3,0,1,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1, ""NP#ADJP#PP"": 1, ""NNP#NNP#NNP"": 1}, ""ADJP"": {""RB#RB#JJ"": 1}, ""FRAG"": {""NP#."": 1}, ""ROOT"": {""FRAG"": 1, ""NP"": 1}, ""WHADVP"": {""WRB"": 1}, ""VP"": {""VBG#NP#PP"": 1, ""VBP#VP"": 1, ""VB#SBAR"": 1, ""VBN#S"": 1}, ""S"": {""VP#."": 1}, ""SBAR"": {""WHADVP#S"": 1}}",0.0,0.472,0.528,"{""!"": 1, ""D"": 1, ""^"": 5, ""R"": 3, ""A"": 1, ""P"": 4, ""O"": 1, "","": 2, ""V"": 3, ""L"": 1, ""N"": 4}"
