fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
Cool cat for a date at The Grammys!!! .Recording Academy / GRAMMYs,66,13,3,9,0,1,1,1,0,0,"👨:1,👦:1,🙌:1,🏼:1","{""NP"": {""JJ#NN"": 1, ""DT#JJ#NN"": 1, ""NP#PP#PP#."": 1, ""NNP#NNP#NNP#NNPS"": 1}, ""ROOT"": {""NP"": 2}}",0.0,0.739,0.261,"{""A"": 1, ""N"": 2, ""P"": 2, ""D"": 2, ""^"": 3, "","": 3, ""V"": 1}"
"Ricky Martin Comes Full Circle at the Grammys, 20 Years After His Historic Breakthrough Performance: 'We Are Here to Stay'  via billboard",137,22,1,10,22,1,0,1,1,0,,"{""NP"": {""CD#NNS"": 1, ""NP#,#NP"": 1, ""PRP$#NNP#NNP#NNP"": 1, ""NNP#POS"": 1}, ""S"": {""NP#PP"": 1, ""S#:#``#S"": 1}, ""VP"": {""VBZ#S"": 1, ""VBP#ADVP#PP"": 1}}",0.0,1.0,0.0,"{""^"": 3, ""V"": 3, ""A"": 2, ""N"": 5, ""P"": 4, ""D"": 2, "","": 4, ""$"": 1, ""O"": 1, ""R"": 1}"
See you at the GRAMMYS next Sunday!!! Recording Academy / GRAMMYs,65,11,1,6,3,1,1,1,0,0,,"{""NP"": {""DT#NNS"": 1, ""JJ#NNP"": 1, ""NNP#NNP#NNP#NNP#NNP"": 1}, ""VP"": {""VB#NP#PP#NP"": 1}, ""SINV"": {""VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,1.0,0.0,"{""V"": 2, ""O"": 1, ""P"": 1, ""D"": 1, ""^"": 4, ""A"": 1, "","": 2}"
". jimmy fallon Thank you so much for the amazing show you filmed in Puerto Rico. You captured the essence of both my island and my people. Please come back soon, you are an honorary Puerto Rican. Fallon Tonight",210,39,1,21,21,3,0,2,0,0,,"{""INTJ"": {""UH"": 1, ""VB"": 1}, ""ROOT"": {""INTJ"": 1, ""NP"": 1}, ""NP"": {""JJ#NN"": 1, ""DT#JJ#NN"": 1, ""NP#SBAR"": 1, ""PRP$#NNS"": 1, ""PDT#NP#CC#NP"": 1, ""DT#JJ#NNP#NNP"": 1}, ""VP"": {""VBN#PP"": 1, ""VB#S"": 1, ""VBD#NP"": 1, ""VB#ADVP"": 1, ""VBP#NP"": 1}, ""S"": {""NP#ADJP"": 1, ""INTJ#VP"": 1, ""S#,#NP#VP#."": 1}, ""SBAR"": {""S"": 1}, ""ADJP"": {""RB#JJ#PP"": 1}, ""ADVP"": {""RB#RB"": 1}}",0.0,0.756,0.244,"{"","": 5, ""^"": 7, ""V"": 6, ""O"": 5, ""R"": 4, ""P"": 3, ""D"": 5, ""A"": 2, ""N"": 5, ""&"": 1}"
"Live better, love better.",25,4,1,2,22,32,0,0,0,0,,"{""ADJP"": {""JJR#,#RB#JJR"": 1}, ""S"": {""ADJP"": 1, ""VP#."": 1}, ""VP"": {""VB#S"": 1}}",0.0,0.091,0.909,"{""V"": 2, ""A"": 1, "","": 2, ""R"": 1}"
Well deserved Lady Gaga. Such a stunning performance    ,56,8,1,4,21,1,1,1,0,3,"👏:3,🏼:3","{""NP"": {""JJ"": 1, ""DT#JJ#NN"": 1, ""NP#NP"": 1}, ""VP"": {""VBD#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.515,0.485,"{""!"": 1, ""V"": 1, ""^"": 2, "","": 1, ""A"": 2, ""D"": 1, ""N"": 1}"
Oh what a night. Edgar Ramrez Darren Criss  ,44,8,2,3,15,1,1,2,0,3,,"{""NP"": {""WP"": 1, ""NNP#NNP#NNP#NNPS"": 1}, ""VP"": {""VB#NP#NP"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""!"": 1, ""O"": 1, ""D"": 1, ""N"": 1, "","": 1, ""^"": 4}"
"BombasticKasha, lets support our #LGBT friends in da RT @Kashaine:BombasticKashapy new year. Pls support. Always your support is appreciated. Tnx",145,20,1,10,1,32,0,2,1,2,,"{""NP"": {""NNP#,"": 1, ""PRP$#JJ#NNS"": 1, ""NNP#NNP#NNP"": 1, ""NP#:#NP"": 1, ""JJ#NN"": 1}, ""VP"": {""VB#NP#PP#NP"": 1, ""VBZ#VP"": 2, ""VBP"": 1, ""VBN"": 1}, ""S"": {""ADVP#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.421,0.579,"{""^"": 3, "","": 4, ""L"": 1, ""V"": 4, ""D"": 3, ""N"": 3, ""P"": 1, ""~"": 2, ""@"": 1, ""A"": 2, ""R"": 1, ""!"": 1}"
  LIFE ITSELF ,14,2,1,1,1,32,0,0,0,2,"👍:1,🏼:1","{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""N"": 1, ""O"": 1}"
"On this  our family is so grateful for all who have worn our  over your 's in support of the people of Puerto Rico. Please, get your  shirt before they're all gone this Friday. ",177,34,1,23,22,1,1,0,1,2,,"{""NP"": {""DT"": 2, ""PRP$"": 1, ""PRP$#NNS"": 1, ""DT#NNS"": 1, ""NP#SBAR"": 1, ""DT#NNP"": 1}, ""WHNP"": {""WP"": 1}, ""VP"": {""VBN#NP#PP#PP"": 1, ""VBP#VP"": 1, ""VBZ#ADJP"": 1, ""VBN#NP"": 1, ""VBP#RB#VP"": 1, ""VB#NP#SBAR"": 1}, ""S"": {""PP#NP#VP#."": 1, ""INTJ#,#VP#."": 1}, ""SBAR"": {""WHNP#S"": 1, ""IN#S"": 1}, ""ADJP"": {""RB#JJ#PP"": 1}, ""INTJ"": {""UH"": 1}}",0.054,0.731,0.216,"{""P"": 7, ""O"": 2, ""D"": 8, ""N"": 4, ""V"": 6, ""R"": 1, ""A"": 1, "","": 4, ""G"": 1, ""^"": 3, ""L"": 1}"
"Esooooo essss!!! Muchas gracias Lin-Manuel Miranda and Luis A. Miranda, Jr. for being .To get your T-shirt visit A great gift for the holidays!!!",145,25,3,13,20,3,0,2,2,1,,"{""NP"": {""NNP#NNP#NNP"": 1, ""NP#CC#NP"": 1, ""VBG"": 1, ""NP#,#NP"": 1, ""DT#JJ#NN"": 1, ""DT#NNS#NN"": 1}, ""VP"": {""VBZ#NP"": 1, ""VBZ#SBAR"": 1, ""VB#NP#PP"": 1, ""VB#S"": 1}, ""SBAR"": {""S"": 1}, ""ROOT"": {""FRAG"": 1}, ""FRAG"": {""S"": 1}}",0.0,0.65,0.35,"{""^"": 8, "","": 5, ""!"": 2, ""&"": 1, ""P"": 3, ""V"": 3, ""D"": 3, ""N"": 3, ""A"": 1}"
Im in!!! ,9,2,1,1,20,1,0,0,1,0,"🙌:1,🏼:1","{""VP"": {""VB#PP"": 1}}",0.0,1.0,0.0,"{""L"": 1, ""P"": 1, "","": 1}"
My friend Ellen DeGeneres is still 100%  & we are so grateful! Thank you my love. Get the shirt we're wearing to help RM Foundation help the people of Puerto Rico  ,164,31,1,18,18,1,0,2,2,1,"👉:1,🏽:1","{""NP"": {""CD#NN"": 1, ""NP#CC#NP"": 1, ""NP#SBAR"": 2, ""DT#NNS"": 1}, ""VP"": {""VBZ#ADVP#NP"": 1, ""VBP#ADJP"": 1, ""VB#S"": 2, ""VBG#S"": 1, ""VBP#VP"": 1}, ""S"": {""NP#NP"": 1, ""VP#."": 1}, ""SBAR"": {""S"": 2}, ""ADJP"": {""RB#JJ"": 1}}",0.0,0.549,0.451,"{""D"": 4, ""N"": 5, ""^"": 5, ""V"": 7, ""R"": 2, ""$"": 1, ""&"": 1, ""O"": 2, ""A"": 1, "","": 2, ""L"": 1, ""P"": 2}"
Yessss! Thank you so much Billie Joe Armstrong big hug to you and your family. ,79,15,1,10,3,1,0,1,1,0,"🙏:1,🏽:1","{""NP"": {""NNS#."": 1, ""NNP#NNP#NNP#JJ#NN"": 1, ""NP#CC#NP"": 1}, ""ROOT"": {""NP"": 1}, ""ADVP"": {""RB#RB"": 1}, ""PP"": {""NP#PP"": 1}, ""VP"": {""VB#NP#ADVP#PP"": 1}, ""S"": {""VP#."": 1}}",0.0,0.688,0.312,"{""!"": 1, "","": 2, ""V"": 1, ""O"": 2, ""R"": 1, ""A"": 2, ""^"": 3, ""N"": 2, ""P"": 1, ""&"": 1, ""D"": 1}"
"RT Leonardo DiCaprio @DicaprioFdn Mi amigo, thank u 4 ur constant support for  RT Ricky Martin: To get t-shirt go to    RT Ricky Martin: To get t-shirt go to   ",160,29,1,16,2,32,1,3,3,3,,"{""NP"": {""NNP#NNP#NNP"": 3, ""NN#CD"": 1, ""JJ#NN"": 3, ""NP#,#S"": 1, ""NP#VP#X"": 1}, ""VP"": {""VB#NP#PP"": 2, ""VB#S"": 1, ""VBN#NP"": 1}, ""S"": {""S#:#S#:#S"": 1}, ""X"": {""TO"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.828,0.172,"{""~"": 2, ""^"": 6, ""@"": 1, ""D"": 2, ""N"": 4, "","": 3, ""V"": 6, ""O"": 1, ""P"": 6, ""A"": 1}"
Thank you all! ,15,3,1,2,0,1,0,0,1,0,,"{""NP"": {""DT"": 1}, ""S"": {""NP#NP"": 1, ""VP#."": 1}, ""VP"": {""VB#S"": 1}}",0.0,0.417,0.583,"{""V"": 1, ""O"": 1, ""D"": 1, "","": 1}"
 bound!,7,1,1,0,1,32,1,0,0,1,,"{""ADJP"": {""VBN"": 1}, ""FRAG"": {""ADJP#."": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""N"": 1, "","": 1}"
To get t-shirt go to  ,22,5,1,4,16,1,1,0,1,1,,"{""NP"": {""JJ#NN"": 1}, ""PP"": {""TO"": 1}, ""VP"": {""VB#NP#PP"": 1}, ""FRAG"": {""S"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""P"": 2, ""V"": 2, ""N"": 1}"
"This was stronger than me. Even though yesterday I said next week, I couldn't wait another day. It's one year later & we are STILL . From my family to yours, a beautiful symbol of hope. Join us as we reshape hearts & transform lives &gt; ",238,46,1,29,21,1,1,0,1,1,,"{""NP"": {""DT"": 1, ""JJ#NN"": 1, ""CD#NN"": 1, ""SYM"": 1, ""NP#SBAR"": 1, ""PRP$#NN#S"": 1, ""DT#JJ#NN"": 1, ""NP#CC#S"": 1}, ""ADJP"": {""JJR"": 1, ""JJ"": 1}, ""PP"": {""IN"": 1}, ""VP"": {""VBD#ADJP#PP"": 1, ""VBD#NP"": 1, ""MD#RB#VP"": 1, ""VBP#NP"": 1, ""VBZ#ADVP#NP"": 1, ""VB"": 1, ""VBP"": 1, ""VB#S"": 1, ""VB#NP#SBAR"": 1}, ""S"": {""NP#NP#VP"": 1, ""SBAR#,#NP#VP#."": 1, ""PP#,#NP#VP#."": 1, ""NP#ADJP"": 1}, ""SBAR"": {""RB#IN#S"": 1, ""S"": 1, ""IN#S"": 1}, ""ADVP"": {""NP#RB"": 1}}",0.0,0.756,0.244,"{""O"": 8, ""V"": 8, ""A"": 3, ""P"": 6, "","": 6, ""R"": 3, ""N"": 9, ""D"": 3, ""L"": 1, ""$"": 1, ""&"": 2, ""E"": 1}"
"My heart is heavy. To deny the deaths of nearly 3000 is mindblowing. Experts disagree. And thankfully, TOGETHER we are powerful. Next week well let you now how you can join us once again to continue to help Puerto Rico.  Were STILL ",232,42,2,27,19,1,0,0,1,1,,"{""NP"": {""DT#NNS"": 1, ""RB#CD"": 1, ""JJ#NN"": 1}, ""ADJP"": {""JJ"": 2}, ""VP"": {""VBZ#ADJP"": 1, ""VBG"": 1, ""VBZ#VP"": 1, ""VBP"": 1, ""VBP#ADJP"": 1, ""VBD#SBAR"": 1, ""VB#S"": 1, ""VB#NP#ADVP"": 1, ""MD#VP"": 1, ""VBD#NP#ADVP#SBAR"": 1}, ""S"": {""S#VP#."": 1, ""CC#ADVP#,#VP#."": 1, ""NP#ADVP#VP#."": 1}, ""ROOT"": {""NP"": 1}, ""ADVP"": {""RB#RB#S"": 1}, ""SBAR"": {""S"": 1, ""WHADVP#S"": 1}, ""WHADVP"": {""WRB"": 1}}",0.095,0.665,0.24,"{""D"": 2, ""N"": 4, ""V"": 11, ""A"": 4, "","": 6, ""P"": 4, ""R"": 9, ""$"": 1, ""&"": 1, ""O"": 4, ""^"": 2}"
,0,0,0,0,12,32,0,1,0,0,"🙏:1,🏼:1",{},0.0,0.0,0.0,{}
India decriminalises gay sex in landmark verdict  ,50,7,1,3,11,1,0,0,1,1,,"{""NP"": {""JJ#NN"": 2}, ""VP"": {""VBZ#NP"": 1}}",0.0,0.633,0.367,"{""^"": 1, ""Z"": 1, ""A"": 1, ""N"": 3, ""P"": 1}"
~Imagine a country where a shoe ad is more controversial than a school shooting.~ ,82,14,1,8,11,32,0,0,0,1,,"{""NP"": {""DT#NN#NN"": 2}, ""WHADVP"": {""WRB"": 1}, ""ADJP"": {""RBR#JJ#PP"": 1}, ""VP"": {""VBZ#ADJP"": 1, ""VB#NP#SBAR"": 1}, ""SBAR"": {""WHADVP#S"": 1}, ""ROOT"": {""NP"": 1}}",0.173,0.827,0.0,"{""G"": 2, ""V"": 2, ""D"": 3, ""N"": 5, ""R"": 2, ""A"": 1, ""P"": 1, "","": 1}"
~Dont ask if your dreams are crazy. Ask if youre crazy enough ~  ,65,13,1,7,23,32,0,0,0,1,,"{""NP"": {""PRP$#NNS"": 1}, ""ADJP"": {""JJ"": 2, ""RB#JJ"": 1}, ""VP"": {""VBP#ADJP"": 1, ""VBP#SBAR"": 1, ""VBP#ADJP#S"": 1, ""VB#SBAR"": 1}, ""S"": {""ADJP"": 1}, ""SBAR"": {""IN#S"": 2}}",0.291,0.545,0.164,"{""G"": 2, ""V"": 4, ""P"": 2, ""D"": 1, ""N"": 2, ""A"": 2, "","": 1, ""L"": 1}"
See you in Prague!,18,4,1,3,14,1,0,0,1,0,,"{""VP"": {""VB#NP#PP"": 1}, ""S"": {""VP#."": 1}}",0.0,1.0,0.0,"{""V"": 1, ""O"": 1, ""P"": 1, ""^"": 1, "","": 1}"
" To when I found out I was nominated. I went crazy. And I think about it now, and I go crazy again. Super excited and thankful . Thank you, thank you, thank you!!!    ",167,33,1,19,3,6,0,0,1,3,,"{""NP"": {""TO"": 1}, ""WHADVP"": {""WRB"": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VBD#PRT"": 1, ""VBN"": 1, ""VBD#VP"": 1, ""VBD#ADJP"": 1, ""VBP#PP#ADVP"": 1, ""VBP#ADJP#S"": 1, ""VB#S"": 1, ""VP#,#VP#,#VP"": 1}, ""S"": {""NP#SBAR#NP#VP#."": 1, ""ADVP"": 1, ""CC#S#,#CC#S#."": 1, ""NP#ADJP#."": 1, ""NP#ADJP"": 1}, ""SBAR"": {""WHADVP#S"": 1}, ""ADJP"": {""JJ"": 3, ""JJ#CC#JJ"": 1}}",0.114,0.45,0.436,"{""P"": 2, ""R"": 4, ""O"": 9, ""V"": 9, ""T"": 1, "","": 8, ""A"": 4, ""&"": 3}"
Via Variety * Posted by Ricky Martin WebTeam,44,8,1,3,17,3,0,2,1,0,,"{""NP"": {""NNP#NNP#NNP"": 2}, ""VP"": {""VBN#PP"": 1}}",0.0,1.0,0.0,"{""^"": 5, "","": 1, ""V"": 1, ""P"": 1}"
"No one like her. So important to music, culture, civil rights. THE QUEEN OF SOUL.",81,15,1,8,14,32,0,0,0,0,,"{""NP"": {""JJ#NNS"": 1, ""NP#,#NP#."": 1, ""NP#PP#."": 1}, ""VP"": {""VBP#NP"": 1}, ""ROOT"": {""FRAG"": 1, ""NP"": 1}, ""ADJP"": {""RB#JJ#PP"": 1}, ""FRAG"": {""ADJP#,#NP"": 1}}",0.117,0.639,0.244,"{""D"": 2, ""$"": 1, ""P"": 3, ""O"": 1, "","": 5, ""R"": 1, ""A"": 2, ""N"": 5}"
"Today we have lost one of the greatest. She will always be remembered and admired. Aretha Franklin, rest in peace. We love you.",127,23,1,15,14,32,0,0,0,0,,"{""NP"": {""CD"": 1, ""DT#JJS"": 1, ""NP#,#NP#."": 1}, ""VP"": {""VBN#NP"": 1, ""VBP#VP"": 1, ""VBN"": 1, ""VB#VP"": 1, ""MD#ADVP#VP"": 1, ""VBD"": 1, ""VP#CC#VP"": 1, ""VBP#NP"": 1}, ""S"": {""NP#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.065,0.507,0.428,"{""N"": 3, ""O"": 4, ""V"": 6, ""A"": 2, ""$"": 1, ""P"": 2, ""D"": 1, "","": 5, ""R"": 1, ""&"": 1, ""^"": 2}"
Via BuzzFeed * Posted by Ricky Martin WebTeam ,46,8,1,3,22,1,0,2,1,0,,"{""NP"": {""NNP#NNP#NNP"": 2}, ""VP"": {""VBN#PP"": 1}}",0.0,1.0,0.0,"{""^"": 5, "","": 1, ""V"": 1, ""P"": 1}"
"Poland, are you ready?  Get your tickets here &gt; ",51,9,1,6,17,3,0,0,1,1,,"{""WHADVP"": {""WRB"": 1}, ""NP"": {""PRP$#NNS"": 1}, ""ADJP"": {""JJ"": 1, ""RB#JJ"": 1}, ""SQ"": {""VBP#NP#ADJP"": 1}, ""SBARQ"": {""WHADVP#,#SQ#."": 1}, ""ROOT"": {""SBARQ"": 1}, ""S"": {""NP#ADJP"": 1}, ""VP"": {""VB#S"": 1}}",0.0,0.762,0.238,"{""^"": 1, "","": 2, ""V"": 2, ""O"": 1, ""A"": 1, ""D"": 1, ""N"": 1, ""R"": 1, ""E"": 1}"
 Princess Eugenie hosts UN meeting on ending modern slavery -  RM Foundation,76,12,1,4,20,1,0,1,1,1,,"{""NP"": {""NNP#NN"": 1, ""JJ#NN"": 1, ""NP#:#NP"": 1}, ""VP"": {""VBG#NP"": 1, ""VBZ#NP#PP"": 1}, ""PP"": {""IN#S"": 1}}",0.324,0.676,0.0,"{""^"": 4, ""N"": 3, ""V"": 2, ""P"": 1, ""A"": 1, "","": 1}"
Jwan Yosef and the Art of Belonging  #,38,8,1,6,22,1,0,0,1,0,,"{""NP"": {""NP#CC#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""!"": 1, ""^"": 1, ""&"": 1, ""D"": 1, ""N"": 1, ""P"": 1, ""V"": 1, ""#"": 1}"
