fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
Looking forward to this conversation tonight hosted by Ava DuVernay. Almost everyone has experienced some spectrum of Trauma. If you didnt get what you needed to make you whole.. it leaves a hole!,196,33,1,17,16,1,1,1,0,0,,"{""NP"": {""DT#NN#NN"": 1, ""RB#NN"": 1}, ""VP"": {""VBG#ADVP#PP"": 1, ""VBD#PP"": 1, ""VBN#NP"": 1, ""VBZ#VP"": 1, ""VBP"": 1, ""VB#S"": 1, ""VBD#S"": 1, ""VBP#SBAR"": 1, ""VBZ#NP"": 1}, ""S"": {""S#VP#."": 1, ""NP#ADJP"": 1, ""SBAR#VP#."": 1}, ""SBAR"": {""IN#S"": 1, ""WHNP#S"": 1}, ""WHNP"": {""WP"": 1}, ""ADJP"": {""JJ"": 1}}",0.091,0.909,0.0,"{""V"": 9, ""R"": 3, ""P"": 5, ""D"": 3, ""N"": 5, ""^"": 2, "","": 4, ""O"": 5, ""A"": 1}"
"Couldnt wait to wake up and get started on the   . Ida Bae Wells and NYT Magazine  colleagues. I stand in tearful, joyful, thankful applause for this profound offering to our Culture and our Nation.  Take your bows yall.",220,39,1,24,22,1,0,2,0,1,,"{""NP"": {""DT"": 1, ""NNP#NNP#NNP#CC#NNP#NNP"": 1, ""NP#NP#."": 1, ""JJ#,#JJ#,#JJ#NN"": 1, ""DT#JJ#NN"": 1, ""NP#CC#NP"": 1, ""PRP$#NNS"": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VB#PRT"": 1, ""VBN#PP"": 1, ""VB#VP"": 1, ""VP#CC#VP"": 1, ""VBP#S"": 1, ""VBP#PP#PP"": 1, ""VB#S"": 1}, ""S"": {""NP#ADJP"": 1, ""VP#."": 1}, ""ROOT"": {""NP"": 1}, ""ADJP"": {""JJ"": 1}}",0.0,0.727,0.273,"{""V"": 8, ""P"": 5, ""T"": 1, ""&"": 3, ""D"": 5, "","": 6, ""^"": 6, ""N"": 5, ""O"": 2, ""A"": 3}"
"For this months The OG Chronicles, we got quizzed on how well we know the current slang words used by millennials. Gayle King knew most of them but its okay because you cant slang shame me. All I know is that JOMO is my new favorite term! ",239,47,1,34,22,11,0,1,1,0,,"{""NP"": {""DT#NNS"": 1, ""DT#NNP#NNS"": 1, ""NP#NP"": 2, ""DT#JJ#NN#NNS"": 1, ""NP#VP"": 1, ""JJS"": 1, ""PRP$#ADJP#NN#NN#NN"": 1, ""NP#CC#NP"": 1, ""DT"": 1, ""NP#SBAR"": 1, ""PRP$#JJ#JJ#NN"": 1}, ""PP"": {""IN#SBAR"": 1}, ""WHADVP"": {""WRB#RB"": 1}, ""VP"": {""VBN#PP"": 1, ""VBP#NP"": 1, ""VBD#ADJP"": 1, ""VBD#NP"": 1, ""VBP"": 1, ""VBZ#NP"": 1, ""VBZ#SBAR"": 1}, ""S"": {""PP#,#NP#VP#."": 1}, ""SBAR"": {""WHADVP#S"": 1, ""S"": 1, ""IN#S"": 1}, ""ADJP"": {""JJ#PP"": 2}}",0.0,0.785,0.215,"{""P"": 5, ""D"": 5, ""N"": 4, ""^"": 6, "","": 4, ""O"": 7, ""V"": 11, ""R"": 3, ""A"": 4, ""&"": 1, ""L"": 1}"
Thanks for watching tonight. This powerful story comes from the creative and inspired mind of tarell 'wilding' ,111,17,1,7,3,1,1,1,0,1,,"{""NP"": {""RB"": 1, ""NP#PP#."": 1, ""DT#JJ#NN"": 1, ""DT#ADJP#NN"": 1, ""NN#``#NN"": 1}, ""VP"": {""VBG#NP"": 1, ""VBZ#PP"": 1}, ""PP"": {""IN#S"": 1}, ""ROOT"": {""NP"": 1}, ""ADJP"": {""JJ#CC#JJ"": 1}}",0.0,0.515,0.485,"{""N"": 5, ""P"": 3, ""V"": 4, "","": 3, ""D"": 2, ""A"": 2, ""&"": 1}"
TheOnlyB.Monaeuch hunny! #DavidMakesMan,39,3,1,0,3,1,0,1,0,1,,"{""VP"": {""VB#ADVP"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 2, "","": 2, ""N"": 1, ""#"": 1}"
"Seasonal Shadelexity, right?#DavidMakesMan",42,3,1,0,3,1,0,1,0,1,,"{""NP"": {""NP#,#NP#."": 1}, ""ROOT"": {""NP"": 2}}",0.0,1.0,0.0,"{""A"": 1, ""N"": 1, "","": 2, ""R"": 1, ""#"": 1}"
Love this moment when he wishes he could just hug his mom. But cant! ,69,14,1,10,2,1,0,0,1,1,,"{""WHADVP"": {""WRB"": 1}, ""VP"": {""MD#ADVP#VP"": 1, ""VBZ#SBAR"": 1, ""VB#NP#SBAR"": 1}, ""S"": {""VP#."": 1}, ""SBAR"": {""S"": 1, ""WHADVP#S"": 1}, ""ROOT"": {""FRAG"": 1}, ""FRAG"": {""CC#ADVP#."": 1}}",0.0,0.638,0.362,"{""V"": 5, ""D"": 2, ""N"": 2, ""R"": 2, ""O"": 2, "","": 2, ""&"": 1}"
Ernest Owens Akili McDowell leDavid Makes Man #DavidMakeMan,59,8,1,1,2,1,0,3,0,1,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1}, ""ADJP"": {""JJ"": 1}, ""S"": {""NP#ADJP"": 1}, ""VP"": {""VBD#S"": 1}}",0.0,1.0,0.0,"{""^"": 5, ""V"": 1, ""N"": 1, ""#"": 1}"
"Agree with you Dominic Patten... On a busy, busy week,  is NOT to be missed and clearly the show you have to watch this week. Getting ready for the tweetfest at 10|9c",166,32,1,19,0,1,0,1,1,1,,"{""NP"": {""DT#ADJP#NN"": 1, ""NP#,#VP"": 1, ""QP#NNS"": 1}, ""VP"": {""VB#PP"": 1, ""VBN"": 1, ""ADVP#NP"": 1, ""VP#CC#VP"": 1, ""VB#VP"": 1, ""VBZ#NP#S"": 1, ""VBP#S"": 1, ""VBG#ADJP#PP"": 1}, ""SINV"": {""VP#NP"": 1}, ""ADJP"": {""JJ#,#JJ"": 1, ""JJ"": 1}, ""S"": {""PP#NP#VP"": 1, ""SINV#:#S#."": 1}, ""QP"": {""CD#CD"": 1}}",0.0,0.738,0.262,"{""V"": 7, ""P"": 6, ""O"": 2, ""^"": 2, "","": 4, ""D"": 4, ""A"": 3, ""N"": 4, ""R"": 2, ""&"": 1, ""$"": 1}"
 premieres tonight at 10/9c on Oprah Winfrey Network. Lets help start the conversation with tarell 'wilding'. See you later. Ill be looking for your tweets.,156,25,1,12,22,1,1,2,0,1,,"{""NP"": {""NNP#NNP#NNP"": 1, ""NP#NP#PP#."": 1, ""NN#``#NN"": 1, ""PRP$#NNS"": 1}, ""ROOT"": {""NP"": 1}, ""VP"": {""VB#NP#PP"": 1, ""VBP#VP"": 2, ""VB#NP#ADVP"": 1, ""VBG#PP"": 1}, ""S"": {""VP#."": 1}}",0.098,0.807,0.095,"{""V"": 7, ""R"": 2, ""P"": 4, ""$"": 1, ""^"": 2, ""N"": 4, "","": 6, ""L"": 2, ""D"": 2, ""O"": 1}"
"Amen to this review! ""David Makes Man is a Complex portrait of Black Boyhood."" Premieres tonight at 10|9c on Oprah Winfrey Network  ",132,22,1,9,21,11,0,1,1,1,,"{""NP"": {""NNP#NNPS#NNP"": 1, ""DT#JJ#NN"": 1, ""RB"": 1, ""CD#JJ#NNS"": 1, ""NNP#NNP#NNP"": 1, ""NP#NP"": 1}, ""ADJP"": {""JJ#PP"": 1}, ""FRAG"": {""ADJP#."": 1}, ""ROOT"": {""FRAG"": 1, ""NP"": 1}, ""VP"": {""VBZ#NP"": 1}, ""S"": {""``#NP#VP#."": 1}}",0.0,1.0,0.0,"{""!"": 1, ""P"": 4, ""D"": 2, ""N"": 7, "","": 4, ""^"": 4, ""V"": 2, ""A"": 1, ""$"": 1}"
"How many stories did you grow up watching that were centered around a black boys experience? There are so few. Thats why when tarell 'wilding'  pitched David Makes Man to me, I had to listenand it was the best pitch I ever heard. Watch tomorrow 8/14 at 10|9c on Oprah Winfrey Network ",284,52,1,30,23,1,1,3,0,1,,"{""WHADJP"": {""WRB#JJ"": 1}, ""WHNP"": {""WHADJP#NNS"": 1}, ""NP"": {""DT#JJ#NNS#NN"": 1, ""EX"": 1, ""JJ#``#NNS"": 1, ""NNP#NNPS#NNP"": 1, ""NP#SBAR"": 2, ""DT#JJS#NN"": 1, ""NN#CD"": 1, ""CD#JJ#NNS"": 1, ""NNP#NNP#NNP"": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VBN#PP"": 1, ""VBD#VP"": 1, ""VBG#SBAR"": 1, ""VB#PRT#S"": 1, ""VBP#ADJP"": 1, ""VBD#NP"": 2, ""VBD#S"": 1, ""VBD"": 1}, ""S"": {""SBAR#,#NP#VP"": 1, ""NP#ADVP#VP"": 1}, ""SBAR"": {""IN#S"": 1, ""WHADVP#S"": 2, ""S"": 1}, ""SQ"": {""VBD#NP#VP"": 1}, ""SBARQ"": {""WHNP#SQ#."": 1}, ""ROOT"": {""SBARQ"": 1}, ""ADJP"": {""RB#JJ"": 1}, ""WHADVP"": {""WRB"": 2}}",0.0,0.92,0.08,"{""R"": 5, ""A"": 4, ""N"": 8, ""V"": 14, ""O"": 6, ""T"": 1, ""P"": 5, ""D"": 2, "","": 6, ""X"": 1, ""L"": 1, ""^"": 3, ""$"": 2}"
Looking for a good movie this weekend? Check this one out: brianbanksmovie Worth your time. Happy to know you hung in there and fought for your truth ,150,27,1,16,15,1,1,1,0,1,,"{""NP"": {""DT#JJ#NN"": 1, ""VB"": 1, ""NP#ADVP"": 1, ""NP#NP"": 1, ""NP#:#NP#."": 1, ""RB"": 1}, ""VP"": {""VBG#PP#NP"": 1, ""VBN#PP"": 2, ""VB#S"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""NP"": 1, ""UCP"": 1}, ""ADVP"": {""NP#IN"": 1}, ""ADJP"": {""JJ#S"": 1}, ""UCP"": {""ADJP#CC#VP"": 1}}",0.067,0.616,0.317,"{""V"": 6, ""P"": 5, ""D"": 5, ""A"": 2, ""N"": 4, "","": 3, ""$"": 1, ""^"": 1, ""O"": 1, ""R"": 1, ""&"": 1}"
The September issue for O The Oprah Magazine ,45,8,1,4,15,1,1,1,0,0,👯:1,"{""NP"": {""DT#NNP#NN"": 1, ""DT#NNP#NNP"": 1, ""NP#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""D"": 2, ""^"": 4, ""N"": 1, ""P"": 1}"
"Loving Vys prayer.. is what Maya always taught me.. when the crisis comes say Thank YOU, I know you got me!",107,21,1,14,4,1,0,0,0,1,,"{""NP"": {""JJ#NN#."": 1}, ""FRAG"": {""NP#NP#."": 1}, ""ROOT"": {""FRAG"": 1}, ""WHNP"": {""WDT#NN"": 1}, ""VP"": {""ADVP#VBD#NP"": 1, ""VBZ#SBARQ"": 1, ""VBZ#S"": 1, ""VBD#NP"": 1, ""VBP#SBAR"": 1}, ""SQ"": {""VP"": 1}, ""SBARQ"": {""WHNP#SQ#."": 1}, ""S"": {""VP#."": 1, ""INTJ#VP"": 1, ""SBAR#,#NP#VP#."": 1}, ""WHADVP"": {""WRB"": 1}, ""INTJ"": {""UH"": 1}, ""SBAR"": {""WHADVP#S"": 1, ""S"": 1}}",0.148,0.612,0.241,"{""V"": 8, ""^"": 2, ""N"": 2, "","": 4, ""O"": 6, ""R"": 2, ""D"": 1}"
Tiffanyd the scripts and watch ahead. But I chose this season not to.I think @ava and teamAva DuVernaye found the best groove. I like watching with y all. #GimmeSugar #QueenSugar,178,30,1,16,1,1,0,2,0,2,,"{""NP"": {""DT#NNS"": 1, ""NP#CC#NP"": 1, ""DT#JJS#NN"": 1, ""DT"": 1, ""NP#NP"": 1, ""NN#NN"": 1}, ""VP"": {""VB#ADVP"": 1, ""VP#CC#VP"": 1, ""VBD#NP"": 1, ""VBP#SBAR"": 1, ""VBD#NP#SBAR"": 1, ""VBG#PP"": 1, ""VBP#S"": 1}, ""S"": {""VP#."": 1, ""CC#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}, ""SBAR"": {""S"": 1, ""RB#S"": 1}}",0.0,0.734,0.266,"{""V"": 7, ""D"": 3, ""N"": 3, ""&"": 3, ""R"": 4, "","": 4, ""O"": 3, ""P"": 2, ""@"": 1, ""^"": 2, ""A"": 1, ""#"": 2}"
"Yes I have a chef but he doesn't work every day, so when Im in the kitchen I like to get in & OUT. Heres my quick fix: my new O, That's Good! frozen skillets. It takes less than 10 min to make & its ready! Go to  to find a store near you ",238,54,1,42,19,1,1,1,1,1,,"{""INTJ"": {""UH"": 1}, ""NP"": {""CC#NN"": 1, ""PRP$#JJ#NN"": 2, ""NP#NP"": 1, ""NP#,#SBAR"": 1, ""NP#:#NP#."": 1, ""JJ"": 1, ""QP#NN"": 1, ""CC"": 1}, ""VP"": {""VBP#NP"": 1, ""VBZ#RB#VP"": 1, ""VB#PRT#NP"": 1, ""VBP#S"": 1, ""VBZ#ADJP"": 1, ""VBZ"": 1, ""VB#S"": 2, ""VBZ#NP#S"": 1, ""TO#S"": 1}, ""S"": {""INTJ#NP#VP"": 1, ""S#CC#S"": 1, ""FRAG#NP#VP"": 1, ""S#,#IN#S#."": 1, ""NP#NP"": 1}, ""WHADVP"": {""WRB"": 1}, ""ADJP"": {""JJ#PP"": 1, ""JJ"": 1}, ""FRAG"": {""WHADVP#ADJP"": 1}, ""PRT"": {""RP"": 1}, ""ROOT"": {""NP"": 1}, ""WHNP"": {""WDT"": 1}, ""SBAR"": {""WHNP#S"": 1}, ""QP"": {""JJR#IN#CD"": 1}}",0.0,0.775,0.225,"{""!"": 1, ""O"": 5, ""V"": 11, ""D"": 6, ""N"": 7, ""&"": 3, "","": 7, ""R"": 3, ""L"": 3, ""P"": 8, ""A"": 5, ""^"": 1, ""$"": 1}"
"Isnt this a beautiful sight? Since Queen Sugar premiered in 2016, weve hired 35 female directors! And for 32 of those directors, it was their FIRST time directing a TV show. So proud of the work were doing over at Oprah Winfrey Network. Thank you Ava DuVernay for leading the charge!",283,51,1,26,14,1,1,3,0,0,,"{""NP"": {""DT#DT#JJ#NN"": 1, ""CD"": 2, ""CD#JJ#NNS"": 1, ""DT#NNS"": 1, ""PRP$#NNP#NN"": 1, ""DT#NN#NN"": 1, ""NP#VP"": 1, ""JJ"": 1, ""NNP#NNP#NNP"": 1}, ""VP"": {""VBD#PP"": 1, ""VBD#NP"": 2, ""VBG#NP"": 2, ""VBG#PRT#PP"": 1, ""VBD#VP"": 1, ""VB#S"": 1}, ""SQ"": {""VP#."": 1}, ""ROOT"": {""SQ"": 1}, ""PP"": {""IN#S"": 1}, ""S"": {""SBAR#,#NP#VP#."": 1, ""CC#PP#,#NP#VP#."": 1, ""IN#NP#VP#."": 1, ""NP#NP"": 1, ""VP#."": 1}, ""SBAR"": {""IN#S"": 1}, ""PRT"": {""RP"": 1}}",0.056,0.818,0.126,"{""V"": 9, ""O"": 3, ""D"": 6, ""A"": 4, ""N"": 9, "","": 7, ""P"": 8, ""^"": 6, ""$"": 3, ""L"": 1, ""&"": 1, ""R"": 1}"
"Hi there Jack, Access to the road was given to county officials immediately. This was many hours ago. Hoping for the safety of all. ",132,24,1,14,4,1,0,0,1,0,"🙏:1,🏾:1","{""NP"": {""EX"": 1, ""NN#NNS"": 1, ""DT"": 2, ""JJ#NNS"": 1}, ""S"": {""NP#NP"": 1, ""S#,#NP#VP#."": 1, ""VP#."": 1}, ""VP"": {""VB#S"": 1, ""VBN#PP#ADVP"": 1, ""VBD#VP"": 1, ""VBD#ADVP"": 1, ""VBG#PP"": 1}, ""ADVP"": {""NP#RB"": 1}}",0.0,0.797,0.203,"{""!"": 1, ""R"": 3, ""^"": 1, "","": 4, ""N"": 6, ""P"": 4, ""D"": 3, ""V"": 4, ""O"": 1, ""A"": 1}"
Nope..,6,1,1,0,23,1,0,1,0,0,,"{""ADJP"": {""FW#."": 1}, ""FRAG"": {""ADJP#."": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""!"": 1, "","": 1}"
# USWomensSoccerTeam So proud gonna wear my shirt all day and sleep in it tonight!,82,15,1,9,23,1,0,0,0,0,,"{""NP"": {""##CD"": 1, ""NP#ADJP"": 1, ""NP#NP"": 1, ""NP#VP#."": 1}, ""ADJP"": {""RB#JJ"": 1}, ""VP"": {""VB#PP#NP"": 1, ""VP#CC#VP"": 1, ""VBG#S"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.779,0.221,"{""#"": 1, ""G"": 1, ""R"": 2, ""A"": 1, ""V"": 3, ""D"": 2, ""N"": 2, ""&"": 1, ""P"": 1, ""O"": 1, "","": 1}"
"madison&tria stepped into this with gusto, this evil thing. Fun to play right @Angelarobschild ?",96,15,1,9,1,1,0,2,0,0,,"{""NP"": {""NNP#CC#NNP"": 1, ""DT"": 1, ""DT#JJ#NN"": 1, ""NP#,#NP"": 1, ""JJ#NN"": 1}, ""VP"": {""VBD#PP#PP"": 1, ""VB#S"": 1}, ""ROOT"": {""SQ"": 1}, ""SQ"": {""VP#."": 1}}",0.239,0.501,0.26,"{""^"": 1, ""V"": 2, ""P"": 3, ""O"": 1, ""N"": 2, "","": 3, ""D"": 1, ""A"": 3, ""@"": 1}"
curlynif u have to ask would you love me if I was broke.. she knows the answer! #HaveandHaveNots #HaHn,102,19,1,12,1,1,0,1,0,2,,"{""NP"": {""NN#NN"": 1, ""JJ#NN"": 1}, ""ADJP"": {""JJ"": 1}, ""VP"": {""VBD#ADJP"": 1, ""VB#NP#SBAR"": 1, ""VB#SBAR"": 1, ""VBP#S"": 1, ""VBZ#NP"": 1}, ""SBAR"": {""IN#S#."": 1, ""SINV"": 1}, ""SINV"": {""MD#NP#VP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.781,0.219,"{""V"": 7, ""O"": 5, ""P"": 2, ""A"": 1, "","": 2, ""D"": 1, ""N"": 1, ""#"": 2}"
Renee LawlessmOprah Winfrey Network was broke... me dont think so!,66,10,1,4,1,1,0,2,0,0,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1}, ""ADJP"": {""JJ"": 1}, ""VP"": {""VBD#ADJP"": 1, ""VB#ADVP"": 1, ""VBP#S"": 1}, ""S"": {""S#:#S#."": 1}}",0.0,1.0,0.0,"{""^"": 4, ""V"": 3, ""A"": 1, "","": 2, ""O"": 1, ""R"": 1}"
Did yall see that soccer game today? So proud of the USA Womens National Soccer team!  U.S. Soccer WNT,102,19,1,11,1,1,1,1,0,0,,"{""NP"": {""DT#NN#NN"": 1, ""DT#NNP#NNP#NNP#NNP#NN"": 1, ""NNP#NNP#NNP"": 1}, ""VP"": {""VB#NP#NP"": 1}, ""SQ"": {""VBD#NP#VP#."": 1}, ""ROOT"": {""SQ"": 1, ""FRAG"": 1, ""NP"": 1}, ""ADJP"": {""JJ#PP"": 1}, ""FRAG"": {""RB#ADJP#."": 1}}",0.0,0.808,0.192,"{""V"": 2, ""O"": 1, ""D"": 2, ""N"": 4, "","": 2, ""R"": 1, ""A"": 1, ""P"": 1, ""^"": 7}"
Hey Jamey_Giddens! ,19,2,1,1,3,1,0,1,0,1,"🙌:2,🏾:2","{""NP"": {""NNP#NNP#NNP#NNP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""!"": 1, ""^"": 1, "","": 1}"
"Thank yall for watching and trending with us. Congratulations Will Packer, Cast   and every crew member! ",105,16,1,9,3,1,0,1,0,1,"👏:3,🏽:3","{""NP"": {""NNP#NNP#NNP"": 1, ""DT#NN#NN"": 1, ""NP#CC#NP"": 1, ""NP#,#NP#."": 1}, ""PP"": {""IN#S"": 1}, ""VP"": {""VBG#CC#VBG#PP"": 1, ""VB#ADJP"": 1}, ""S"": {""VP#."": 1}, ""ADJP"": {""JJ#PP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.677,0.323,"{""V"": 4, ""O"": 2, ""P"": 2, ""&"": 2, "","": 3, ""N"": 4, ""^"": 1, ""D"": 1}"
Dr. Leciahat I thought when @willpowerWill Packer the first cut. Was hard to keep track of all the body parts!#Ambitions,120,20,1,13,3,1,0,2,0,1,,"{""NP"": {""NNP#NNP#PRP"": 1, ""DT#JJ#NN"": 1, ""PDT#DT#NN#NNS"": 1}, ""WHADVP"": {""WRB"": 1}, ""VP"": {""VBZ#NP"": 1, ""VBD#SBAR"": 1, ""VBD#ADJP"": 1}, ""S"": {""VP#."": 1}, ""SBAR"": {""WHADVP#S"": 1}, ""ROOT"": {""NP"": 1}, ""ADJP"": {""JJ#S"": 1}}",0.182,0.818,0.0,"{""^"": 2, ""O"": 1, ""V"": 3, ""R"": 1, ""@"": 1, ""N"": 5, ""D"": 2, ""A"": 2, "","": 2, ""P"": 2, ""X"": 1, ""#"": 1}"
