fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
A LEGEND.Thank you Barbra Streisand for a magical evening ,58,10,2,4,11,1,1,1,0,0,,"{""NP"": {""DT#NNP#NN"": 1, ""DT#JJ#NN"": 1, ""NP#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""D"": 2, ""N"": 2, "","": 1, ""V"": 1, ""O"": 1, ""^"": 2, ""P"": 1, ""A"": 1}"
"An honor to meet President Clinton and her husband, former President Bill Clinton!  Thank you for everything you have done and continue to do for our country. ",159,27,1,16,1,1,1,0,0,0,😊:1,"{""NP"": {""JJ#NNP#NNP#NNP"": 1, ""NP#,#NP"": 1, ""NP#CC#NP"": 1, ""NP#SBAR"": 1}, ""VP"": {""VBN"": 1, ""VBP#VP"": 1, ""VB#NP#PP"": 1, ""VB#PP"": 1, ""VB#S"": 1, ""VP#CC#VP"": 1}, ""S"": {""VP#."": 1}, ""FRAG"": {""NP#S#."": 1}, ""ROOT"": {""FRAG"": 1}, ""SBAR"": {""S"": 1}}",0.0,0.807,0.193,"{""D"": 3, ""N"": 6, ""P"": 4, ""V"": 6, ""^"": 3, ""&"": 2, "","": 3, ""A"": 1, ""O"": 2}"
Proof of my obsession with you as Olive in Bullets over Broadway documented here! Anyone who hasn't seen this movie - it's a must!!! Jennifer Tilly you're sooo good! This is from a few months ago in London and my son Rocky was video bombing ,241,45,2,25,21,1,1,1,1,0,,"{""NP"": {""NP#PP#PP#PP#PP#PP#VP#."": 1, ""DT#MD"": 1, ""NP#:#S"": 1, ""NP#SBAR"": 3, ""DT"": 1, ""DT#JJ#NNS"": 1, ""JJ#NN"": 1, ""NP#CC#NP"": 1}, ""ADVP"": {""RB#PP"": 1}, ""VP"": {""VBN#ADVP"": 1, ""VBZ#NP"": 2, ""VBN#NP"": 1, ""VBZ#RB#VP"": 1, ""VBP#ADJP"": 1, ""VBD#NP"": 1, ""VBZ#PP#ADVP"": 1}, ""ROOT"": {""NP"": 1}, ""WHNP"": {""WP"": 1}, ""SBAR"": {""WHNP#S"": 1, ""S"": 2}, ""ADJP"": {""RB#JJ"": 1}}",0.052,0.861,0.088,"{""N"": 9, ""P"": 7, ""D"": 5, ""O"": 3, ""^"": 6, ""V"": 6, ""R"": 3, "","": 4, ""L"": 2, ""A"": 2, ""&"": 1}"
"If only you knew how many times I recited your lines from Bullets over Broadway!!! ""Olive, Olive, call me Olive honey!"" Jennifer Tilly",134,23,1,12,19,1,0,1,1,0,,"{""NP"": {""PRP$#NNS"": 1, ""NNP#NNP#``#NNP#,#NNP"": 1}, ""WHADJP"": {""WRB#JJ"": 1}, ""WHNP"": {""WHADJP#NNS"": 1}, ""VP"": {""VBD#NP#PP#PP"": 1, ""VBD#SBAR"": 1, ""VB#S"": 1}, ""S"": {""SBAR#,#VP#."": 1}, ""SBAR"": {""WHNP#S"": 1, ""IN#RB#S"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""P"": 3, ""R"": 2, ""O"": 3, ""V"": 3, ""A"": 1, ""N"": 4, ""D"": 1, ""^"": 6, "","": 6}"
"Dear Kenya Barris, ABC and the mixed-ish family, this is a dream come true. I'm so thankful this show exists and I couldn't be more honored to be a part of it kenya barris ABC News mixed-ish",190,37,1,24,17,1,0,3,1,0,💖:1,"{""NP"": {""NNP#NNP#NNP"": 1, ""DT#JJ#NN"": 1, ""NP#,#NP#CC#NP"": 1, ""DT"": 1, ""NP#VP"": 1, ""NN#NN#NNP#NNP#NNP"": 1}, ""S"": {""NP"": 1, ""ADJP"": 1, ""S#,#NP#VP#."": 1, ""S#CC#S"": 1}, ""ADJP"": {""JJ"": 1, ""RBR#JJ#S"": 1, ""RB#JJ#SBAR"": 1}, ""VP"": {""VBN#S"": 1, ""VBZ#NP"": 1, ""VBZ"": 1, ""VB#ADJP"": 1, ""MD#RB#VP"": 1, ""VBP#ADJP"": 1}, ""ROOT"": {""SINV"": 1}, ""FRAG"": {""NP"": 1}, ""SBAR"": {""S"": 1}, ""SINV"": {""FRAG#VP#NP"": 1}}",0.075,0.664,0.261,"{""A"": 5, ""^"": 7, "","": 3, ""&"": 2, ""D"": 4, ""N"": 4, ""O"": 3, ""V"": 7, ""L"": 1, ""R"": 2, ""P"": 2}"
The latest passengers on the  train ,36,6,1,3,13,1,1,0,1,1,"😜:1,😍:1,🏁:1","{""NP"": {""DT#JJS#NNS"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""D"": 2, ""A"": 1, ""N"": 2, ""P"": 1}"
This must stop. For the sake of our children. Enough.,53,10,1,7,3,1,0,0,1,0,,"{""NP"": {""DT"": 1, ""PRP$#NNS"": 1, ""FW#."": 1}, ""VP"": {""VB"": 1, ""MD#VP"": 1}, ""ROOT"": {""FRAG"": 1, ""NP"": 1}, ""FRAG"": {""PP#."": 1}}",0.196,0.804,0.0,"{""D"": 3, ""V"": 2, "","": 3, ""P"": 2, ""N"": 2, ""A"": 1}"
bring in the clown car   ,25,5,1,3,14,1,0,0,1,2,,"{""NP"": {""DT#NN#NN"": 1}, ""VP"": {""VB#PP"": 1}}",0.0,1.0,0.0,"{""V"": 1, ""P"": 1, ""D"": 1, ""N"": 2}"
LOVE. Out now ,14,3,1,2,12,1,1,0,0,0,,"{""VP"": {""VB"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""ADVP"": 1}, ""ADVP"": {""RB#RB"": 1}}",0.0,0.288,0.712,"{""N"": 1, "","": 1, ""P"": 1, ""R"": 1}"
"We were joined by the incredible Misty Copeland whose prolific career and unprecedented accomplishments have inspired so many. Getting to finally meet her, and knowing how much she has overcome as a biracial woman to get to where she is, is so inspiring to me. I'm forever a fan.",279,49,1,29,16,1,1,1,0,0,,"{""NP"": {""DT#JJ#NNP#NNP"": 1, ""JJ#NN"": 1, ""JJ#NNS"": 1, ""NP#CC#NP"": 1, ""NP#SBAR"": 1, ""DT#JJ#NN"": 1}, ""WHNP"": {""WP$#NP"": 1}, ""ADJP"": {""RB#JJ"": 1, ""RB#JJ#PP"": 1}, ""S"": {""ADJP"": 1, ""S#,#VP#."": 1}, ""VP"": {""VBN#S"": 1, ""VBP#VP"": 1, ""VBN#PP"": 1, ""VBD#VP"": 1, ""ADVP#VB#NP"": 1, ""VBG#S"": 1, ""VBZ"": 1, ""VB#PP"": 1, ""VBN#PP#S"": 1, ""VBZ#VP"": 1, ""VBG#SBAR"": 1, ""VP#,#CC#VP"": 1, ""VBZ#ADJP"": 1, ""VBP#ADVP#NP"": 1}, ""SBAR"": {""WHNP#S"": 1, ""WHADVP#S"": 1, ""WHADJP#S"": 1}, ""PP"": {""TO#SBAR"": 1}, ""WHADJP"": {""WRB#JJ"": 1}, ""WHADVP"": {""WRB"": 1}}",0.0,0.828,0.172,"{""O"": 5, ""V"": 12, ""P"": 6, ""D"": 3, ""A"": 8, ""^"": 1, ""L"": 2, ""N"": 4, ""&"": 2, ""R"": 6, "","": 5}"
"Happy anniversary ""CAMP MARIAH""!!   I was so honored to celebrate this milestone with the Fresh Air Fund at the career awareness summer camp that we founded together back in 1994. Meeting the campers and the amazing staff was the highlight of my summer so far.",260,45,1,25,16,1,1,1,0,0,🎉:1,"{""NP"": {""JJ#NN"": 1, ""NP#``#NP"": 1, ""DT#NNP#NNP#NNP"": 1, ""DT#NN#NN#NN#NN"": 1, ""CD"": 1, ""DT#NNS"": 1, ""DT#JJ#NN"": 1}, ""ADVP"": {""RB#RB"": 2}, ""VP"": {""VBD#ADVP#PP"": 1, ""VB#NP#PP#SBAR"": 1, ""VBD#ADJP"": 1, ""VBD#SBAR"": 1, ""VBG#NP"": 1, ""VBD#NP#ADVP"": 1}, ""S"": {""S#CC#S#."": 1}, ""SBAR"": {""IN#S"": 1, ""S"": 1}, ""ADJP"": {""RB#VBN#S"": 1}}",0.0,0.637,0.363,"{""A"": 4, ""N"": 12, "","": 5, ""^"": 2, ""O"": 2, ""V"": 5, ""R"": 5, ""P"": 6, ""D"": 7, ""$"": 1, ""&"": 1}"
Bonus video: when we walked into the West side market looking for anyone with a car,83,16,1,10,0,1,1,0,0,0,😂:1,"{""VP"": {""VBZ"": 1, ""VBG#PP#PP"": 1, ""VBD#PP"": 1}, ""NP"": {""DT#NNP#NN#NN"": 1, ""NP#VP"": 1, ""NP#:#SBAR"": 1}, ""WHADVP"": {""WRB"": 1}, ""SBAR"": {""WHADVP#S"": 1}, ""SINV"": {""VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.8,0.2,"{""^"": 2, ""N"": 5, "","": 1, ""R"": 1, ""O"": 1, ""V"": 2, ""P"": 3, ""D"": 2}"
"My adventures on the streets of NYC! Car problems, walking in the rain, shouting out best friends of people stuck in traffic.. typical New York antics!",151,26,1,14,23,1,1,0,0,0,,"{""NP"": {""PRP$#NNS"": 1, ""DT#NNS"": 1, ""NP#PP#PP#."": 1, ""NN#NNS"": 1, ""NP#,#VP#,"": 1, ""JJS#NNS"": 1, ""NP#VP"": 1, ""JJ#NNP#NNP#NNP"": 1}, ""ROOT"": {""NP"": 1, ""FRAG"": 1}, ""VP"": {""VBG#PP"": 1, ""VBN#PP#."": 1, ""VBD#PRT#NP"": 1}, ""PRT"": {""RP"": 1}, ""FRAG"": {""NP#."": 1}}",0.131,0.584,0.286,"{""D"": 3, ""N"": 9, ""P"": 5, ""^"": 3, "","": 5, ""V"": 3, ""T"": 1, ""A"": 2}"
The freaking car broke down on the way to Camp Mariah  so I decided to participate in the Tik Tok  challenge... I lost! ,120,23,1,16,2,2,1,0,1,1,,"{""NP"": {""DT#VBG#NN"": 1, ""DT#NNP#NNP#NN"": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VB#PP"": 1, ""VBD#S"": 1, ""VBD#PRT#PP#PP#SBAR"": 1, ""VBD"": 1}, ""S"": {""S#:#S#."": 1}, ""SBAR"": {""IN#S"": 1}}",0.313,0.687,0.0,"{""D"": 3, ""A"": 1, ""N"": 3, ""V"": 4, ""T"": 1, ""P"": 5, ""^"": 4, ""O"": 2, "","": 2}"
"Dancing and crying at the same time, more than I could do  Wipe them tears girl! ",81,16,1,10,1,1,0,0,1,1,😘:1,"{""NP"": {""DT#JJ#NN"": 1, ""JJR"": 1, ""NP#SBAR"": 1}, ""VP"": {""VBG#CC#VBG#PP"": 1, ""VBZ#NP"": 1, ""MD#VP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""SBAR"": {""S"": 1}}",0.289,0.711,0.0,"{""V"": 5, ""&"": 1, ""P"": 2, ""D"": 2, ""A"": 2, ""N"": 3, "","": 2, ""O"": 1}"
Thank you for acknowledging this song  One Sweet Day will always hold a special place in my heart and I want to thank anyone who's ever told me how this song has affected them and their loved ones. ,198,38,1,24,1,1,1,0,1,0,,"{""NP"": {""DT#NN#CD#NNP#NN"": 1, ""DT#JJ#NN"": 1, ""NP#SBAR"": 1, ""PRP$"": 1}, ""VP"": {""VBG#NP"": 1, ""VB#NP#PP"": 2, ""MD#ADVP#VP"": 1, ""VBN#NP"": 2, ""VBZ#ADVP#VP"": 1, ""VBP#S"": 1, ""VBZ#VP"": 1, ""VBD#NP"": 1}, ""S"": {""S#VP"": 1, ""S#CC#S#SBAR#CC#S#."": 1}, ""PP"": {""IN#S"": 1}, ""WHNP"": {""WP"": 1}, ""SBAR"": {""WHNP#S"": 1, ""WHADVP#S"": 1}, ""WHADVP"": {""WRB"": 1}}",0.034,0.624,0.342,"{""V"": 10, ""O"": 4, ""P"": 3, ""D"": 5, ""N"": 7, ""$"": 1, ""A"": 2, ""R"": 3, ""&"": 2, ""L"": 1, "","": 1}"
Sending love & congrats to nope on breaking one of the longest running records in music history! We've been blessed to hold this record with a song that means a great deal to Boyz II Men and myself and has touched so many. Keep living your best life! ,251,48,1,30,1,1,1,2,0,0,,"{""NP"": {""CC"": 1, ""CD"": 1, ""DT#JJS#VBG#NNS"": 1, ""NN#NN"": 1, ""DT#JJ#NN"": 1, ""NNP#NNP#NNPS"": 1, ""NP#CC#NP"": 1, ""NP#SBAR"": 1, ""PRP$#JJS#NN"": 1}, ""PP"": {""IN#S"": 1}, ""VP"": {""VBG#NP"": 2, ""VB#PP"": 1, ""VBZ#S"": 1, ""VBP#SBAR"": 1, ""VBZ#NP#PP"": 1, ""VBN#S"": 2, ""VBZ#VP"": 1, ""VP#CC#VP"": 1, ""VB#NP#PP"": 1, ""VBN#VP"": 1, ""VBP#VP"": 1, ""VB#S"": 1}, ""S"": {""ADJP"": 1, ""VP#."": 1}, ""SBAR"": {""S"": 1, ""WHNP#S"": 1}, ""WHNP"": {""WDT"": 1}, ""ADJP"": {""RB#JJ"": 1}}",0.0,0.662,0.338,"{""V"": 12, ""N"": 12, ""&"": 3, ""P"": 8, ""$"": 1, ""D"": 5, ""A"": 4, "","": 3, ""L"": 1, ""O"": 1, ""R"": 1}"
You: waits for the camera to stopMe:,36,8,2,6,17,1,0,0,1,0,,"{""NP"": {""NP#:#NP#PP#:"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""O"": 1, "","": 2, ""V"": 1, ""P"": 2, ""D"": 1, ""N"": 1, ""^"": 1}"
Studio time is always a fun time!,33,7,1,4,17,1,1,0,0,0,🎼:1,"{""NP"": {""NNP#NN"": 1, ""DT#NN#NN"": 1}, ""VP"": {""VBZ#ADVP#NP"": 1}}",0.0,0.582,0.418,"{""N"": 3, ""V"": 1, ""R"": 1, ""D"": 1, ""A"": 1, "","": 1}"
"On today's episode of , Thepizzacupcake is teaching me & Dev Hynes how to make pizza! Watch @ ",94,18,1,11,19,2,1,1,1,1,,"{""NP"": {""NN#POS"": 1, ""NP#NN"": 1, ""NP#CC#NP"": 1}, ""PP"": {""IN"": 1}, ""WHADVP"": {""WRB"": 1}, ""VP"": {""VBG#NP#SBAR"": 1, ""VBZ#VP"": 1}, ""S"": {""PP#,#NP#VP#."": 1}, ""SBAR"": {""WHADVP#S"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""P"": 4, ""S"": 1, ""N"": 3, "","": 2, ""^"": 2, ""V"": 4, ""O"": 1, ""&"": 1, ""R"": 1}"
"So.. am I the answer to ""How do you sleep?""  I LOVE the song and I couldn't be happier than to be starring in your dreams, dahhling! Sam Smith",142,29,1,21,11,1,0,1,1,0,😜:1,"{""ADVP"": {""RB#."": 1}, ""FRAG"": {""ADVP#."": 1}, ""ROOT"": {""FRAG"": 1, ""SINV"": 1, ""NP"": 1}, ""NP"": {""PRP$#NNS"": 1}, ""VP"": {""VBP#NP"": 2, ""VB"": 1, ""VBG"": 1, ""VBG#PP#,#S"": 1, ""VB#VP"": 1, ""VB#ADJP"": 1, ""MD#RB#VP"": 1}, ""WHADVP"": {""WRB"": 1}, ""SQ"": {""VBP#NP#VP"": 1}, ""SBARQ"": {""WHADVP#SQ#."": 1}, ""PP"": {""IN#``#SBARQ"": 1}, ""SINV"": {""VP#NP"": 1}, ""S"": {""S#CC#S#."": 1}, ""ADJP"": {""JJR"": 1, ""ADJP#SBAR"": 1}, ""SBAR"": {""IN#S"": 1}}",0.082,0.682,0.235,"{""P"": 5, "","": 6, ""V"": 8, ""O"": 4, ""D"": 3, ""N"": 4, ""R"": 1, ""&"": 1, ""A"": 1, ""^"": 2}"
The only way I'm leaving my house today is with 3 portable a/c units blowing directly at my hair. In slow motion.  ,115,22,1,13,21,1,1,0,0,2,,"{""NP"": {""DT#JJ#NN"": 1, ""NP#SBAR"": 1, ""CD#JJ#NN#NNS"": 1, ""NP#VP"": 1, ""JJ#NN"": 1}, ""VP"": {""VBG#NP#NP"": 1, ""VBP#VP"": 1, ""VBG#ADVP#PP"": 1, ""VBZ#PP"": 1}, ""SBAR"": {""S"": 1}, ""ROOT"": {""FRAG"": 1}, ""FRAG"": {""PP#."": 1}}",0.0,1.0,0.0,"{""D"": 3, ""A"": 3, ""N"": 7, ""L"": 1, ""V"": 3, ""P"": 3, ""$"": 1, ""R"": 1, "","": 2}"
"On the next , Dev and I put on our aprons and learn how to make pizza ! Tune in on Monday on my !",97,25,1,21,15,1,1,0,0,2,🍕:2,"{""NP"": {""DT#JJ"": 1, ""NNP#CC#PRP"": 1, ""PRP$#NNS"": 1, ""PRP$"": 1}, ""VP"": {""VBD#PP"": 1, ""VBP#SBAR"": 1, ""VP#CC#VP"": 1, ""VB#PRT#PP"": 1}, ""WHADVP"": {""WRB"": 1}, ""S"": {""PP#,#NP#VP#."": 1, ""VP#."": 1}, ""SBAR"": {""WHADVP#S"": 1}, ""PRT"": {""RP"": 1}}",0.0,1.0,0.0,"{""P"": 5, ""D"": 3, ""A"": 1, "","": 3, ""N"": 3, ""&"": 2, ""O"": 1, ""V"": 4, ""R"": 1, ""T"": 1, ""^"": 1}"
Congratulations Jermaine Dupri! Loved being a part of the  moment!  tonight on WE tv 10/9c,90,15,1,7,0,1,1,2,0,1,🎉:1,"{""NP"": {""NNP#NNP#NNP#."": 1, ""RB"": 1, ""NNP#NN#NNS"": 1}, ""ROOT"": {""NP"": 1, ""FRAG"": 2}, ""ADJP"": {""JJ"": 1}, ""VP"": {""VBG#NP"": 1}, ""FRAG"": {""ADJP#S#."": 1, ""NP#PP"": 1}}",0.0,0.589,0.411,"{""!"": 1, ""^"": 2, "","": 2, ""V"": 2, ""D"": 2, ""N"": 3, ""P"": 2, ""R"": 1, ""O"": 1, ""$"": 1}"
FaceApp is not something I acknowledge,38,6,1,3,14,1,1,0,0,0,,"{""NP"": {""NP#SBAR"": 1}, ""VP"": {""VBP"": 1, ""VBZ#RB#NP"": 1}, ""SBAR"": {""S"": 1}}",0.0,1.0,0.0,"{""^"": 1, ""V"": 2, ""R"": 1, ""N"": 1, ""O"": 1}"
 ,1,0,1,0,21,1,0,0,0,1,🐑:1,{},0.0,0.0,0.0,{}
"Happy anniversary, Loverboy!  aka the best selling single of 2001",65,10,2,5,23,1,1,0,0,0,"🏁:1,😄:1","{""NP"": {""JJ#NN"": 1, ""NP#,#NP#."": 1, ""DT#JJS"": 1, ""JJ"": 1, ""CD"": 1, ""NP#VP"": 1}, ""ROOT"": {""NP"": 1}, ""VP"": {""VBG#NP"": 1}}",0.0,0.494,0.506,"{""A"": 3, ""N"": 1, "","": 2, ""^"": 1, ""G"": 1, ""D"": 1, ""V"": 1, ""P"": 1, ""$"": 1}"
Check out the latest  on my IGTV!  This episode features home-made spa treatments with the beautiful DinahJane! You're welcome everybody lol!,141,21,1,9,16,2,1,1,1,1,,"{""PRT"": {""RP"": 1}, ""NP"": {""DT#JJS"": 1, ""JJ#NN#NNS"": 1, ""DT#JJ#NN"": 1, ""JJ#NN#NN"": 1}, ""VP"": {""VB#PRT#NP"": 1, ""VBZ#NP#PP"": 1, ""VBP#NP"": 1}, ""S"": {""VP#."": 1}}",0.0,0.63,0.37,"{""V"": 3, ""T"": 1, ""D"": 4, ""A"": 3, ""P"": 2, ""N"": 6, "","": 3, ""L"": 1, ""!"": 1}"
