fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
"I LOVE my whitening pen, co-created by me with MOON   shop now - ",65,13,1,11,19,1,1,1,1,1,,"{""NP"": {""PRP$#VBG#NN"": 1, ""NNP#NN"": 1, ""NP#,#VP"": 1}, ""VP"": {""VBN#PP#PP"": 1, ""VBP#NP#ADVP"": 1}, ""S"": {""NP#VP#:"": 1}}",0.0,0.67,0.33,"{""O"": 2, ""V"": 2, ""D"": 1, ""A"": 1, ""N"": 3, "","": 2, ""P"": 2, ""R"": 1}"
  ,2,0,1,0,16,1,1,0,0,3,,{},0.0,0.0,0.0,{}
  ,2,0,1,0,16,1,1,0,0,3,,{},0.0,0.0,0.0,{}
"sorry for more, but also not",28,6,1,4,19,1,1,0,0,0,,"{""ADVP"": {""RBR"": 1}, ""PP"": {""IN#ADVP"": 1}, ""ADJP"": {""JJ#PP"": 1}, ""CONJP"": {""CC#RB"": 1}, ""NP"": {""RB"": 1}, ""UCP"": {""ADJP#,#CONJP#NP"": 1}, ""ROOT"": {""UCP"": 1}}",0.187,0.813,0.0,"{""A"": 2, ""P"": 1, "","": 1, ""&"": 1, ""R"": 2}"
sisters ,8,1,1,0,12,1,0,0,1,0,,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""N"": 1}"
"every day, morning and night, it never fails   Proactiv  ",57,9,1,3,23,1,1,1,1,3,,"{""NP"": {""NP#,#NP#CC#NP"": 1}, ""S"": {""NP"": 1, ""S#,#NP#ADVP#VP"": 1}, ""VP"": {""VBZ#NP"": 1}}",0.0,0.774,0.226,"{""D"": 1, ""N"": 3, "","": 2, ""&"": 1, ""O"": 1, ""R"": 1, ""V"": 1, ""^"": 1}"
youll love ,11,2,1,1,22,1,0,1,0,0,🖤:1,"{""NP"": {""JJ#NN"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.192,0.808,"{""L"": 1, ""V"": 1}"
"Cant stop using my new favorite thing, my MOON whitening pen  ",62,11,1,7,22,1,1,1,0,2,,"{""NP"": {""PRP$#JJ#JJ#NN"": 1, ""PRP$#NNP#NN#NN"": 1}, ""VP"": {""VBG#NP"": 1, ""VB#NP#S#,#NP"": 1}}",0.0,0.648,0.352,"{""V"": 4, ""D"": 2, ""A"": 2, ""N"": 3, "","": 1}"
Excited to launch MOON ,23,4,1,2,19,1,1,1,0,1,,"{""VP"": {""VBN#S"": 1}, ""ROOT"": {""VP"": 1}}",0.0,0.556,0.444,"{""V"": 2, ""P"": 1, ""N"": 1}"
heading to the  HOUSE. Make sure you go check it out CALVIN KLEIN   ,68,13,1,8,19,1,1,1,0,4,,"{""NP"": {""DT#NNP"": 1}, ""VP"": {""VBG#PP"": 1, ""VB#NP#PP"": 1, ""VBP#VP"": 1, ""VB#ADJP"": 1}, ""S"": {""VP#."": 1}, ""SBAR"": {""S"": 1}, ""ADJP"": {""JJ#SBAR"": 1}}",0.0,0.839,0.161,"{""V"": 4, ""P"": 1, ""D"": 1, ""N"": 1, "","": 1, ""A"": 1, ""O"": 2, ""T"": 1, ""^"": 2}"
I love this brush from Proactiv! The bristles are soo soft and my skin feels amazing afterwards!  Try it!  ,107,19,1,13,16,1,1,1,1,1,😍:1,"{""VP"": {""VBP#NP#PP"": 1, ""VBP#ADJP"": 1, ""VBZ#ADJP#ADVP"": 1}, ""S"": {""S#CC#S#."": 1, ""VP#."": 1}, ""ADJP"": {""RB#JJ"": 1, ""JJ"": 1}}",0.0,0.643,0.357,"{""O"": 3, ""V"": 4, ""N"": 3, ""P"": 1, ""^"": 1, "","": 3, ""D"": 2, ""R"": 2, ""A"": 2, ""&"": 1}"
,0,0,0,0,1,1,0,1,0,0,,{},0.0,0.0,0.0,{}
very proud of him thats for sure ,33,7,1,5,22,1,0,0,1,0,,"{""PP"": {""IN#ADJP"": 1}, ""ADJP"": {""RB#JJ#PP"": 1, ""JJ"": 1, ""JJ#PP"": 1}, ""FRAG"": {""ADJP#ADJP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,0.468,0.532,"{""R"": 1, ""A"": 2, ""P"": 2, ""O"": 1, ""L"": 1}"
this is GOLD ,13,3,1,3,18,1,0,0,1,0,😂:1,"{""NP"": {""DT"": 1}, ""VP"": {""VBN"": 1, ""VBZ#VP"": 1}}",0.0,1.0,0.0,"{""O"": 1, ""V"": 1, ""A"": 1}"
Couldnt have said it better Proactiv  ,38,6,1,3,2,1,0,1,1,2,,"{""ADJP"": {""RBR#JJ"": 1}, ""S"": {""NP#ADJP"": 1}, ""VP"": {""VBD#S"": 1, ""VBP#VP"": 1}}",0.0,0.633,0.367,"{""V"": 3, ""O"": 1, ""A"": 1, ""N"": 1}"
,0,0,0,0,16,1,0,0,1,0,,{},0.0,0.0,0.0,{}
spring is finally here Kendall and Kylie available exclusively at REVOLVE  ,75,11,1,4,16,1,1,2,1,0,🌵:1,"{""NP"": {""NNP#CC#NNP"": 1, ""NP#ADJP"": 1}, ""ADJP"": {""JJ"": 1, ""JJ#PP"": 1}, ""PP"": {""RB#IN#ADJP"": 1}, ""VP"": {""VBZ#ADVP#ADVP#NP"": 1}}",0.0,1.0,0.0,"{""N"": 1, ""V"": 2, ""R"": 3, ""^"": 2, ""&"": 1, ""A"": 1, ""P"": 1}"
yuuupppp!!!,11,1,1,0,23,1,0,0,1,0,,"{""NP"": {""NN#CD"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""!"": 1, "","": 1}"
,0,0,0,0,20,1,1,0,0,0,,{},0.0,0.0,0.0,{}
Never leave home without it Proactiv  ,38,6,1,2,21,1,1,1,0,2,,"{""VP"": {""VBP#NP#PP"": 1}, ""SINV"": {""ADVP#VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.813,0.187,"{""R"": 1, ""V"": 1, ""N"": 1, ""P"": 1, ""O"": 1, ""^"": 1}"
happy for you!,14,3,1,2,0,1,0,0,1,0,,"{""ADJP"": {""JJ#PP"": 1}, ""FRAG"": {""ADJP#."": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,0.334,0.666,"{""A"": 1, ""P"": 1, ""O"": 1, "","": 1}"
Because I dont know why it took me this long to use Proactiv! Proactiv   ,73,14,1,11,14,1,0,1,1,2,,"{""NP"": {""DT#JJ"": 1}, ""VP"": {""VBP"": 1, ""VBD#NP#NP#S"": 1, ""VBP#SBAR"": 1}, ""S"": {""SBAR#VP#."": 1}, ""SBAR"": {""IN#S"": 1, ""WHADVP#S"": 1}, ""WHADVP"": {""WRB"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""P"": 2, ""O"": 3, ""V"": 4, ""R"": 1, ""D"": 1, ""A"": 1, ""^"": 2, "","": 1}"
youre amazing! big fan ,23,4,1,2,22,1,0,0,1,0,💜:1,"{""ADJP"": {""JJ"": 1}, ""VP"": {""VB#ADJP"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""NP"": 1}, ""NP"": {""JJ#NN"": 1}}",0.0,0.238,0.762,"{""L"": 1, ""A"": 2, "","": 1, ""N"": 1}"
so glad youre enjoying ,23,4,1,2,19,1,0,0,1,0,,"{""ADJP"": {""RB#JJ"": 1, ""JJ#JJ"": 1}, ""FRAG"": {""ADJP#ADJP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,0.223,0.777,"{""R"": 1, ""A"": 1, ""L"": 1, ""V"": 1}"
good morning  Proactiv ,23,3,1,1,18,1,1,1,0,1,🐄:1,"{""NP"": {""JJ#NN#NNS"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.408,0.592,"{""A"": 1, ""N"": 2}"
HOLY MOLYYYYYYY ,16,2,1,1,16,1,0,0,1,0,🏆:3,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""!"": 2}"
dont mind me  adidas Originals  ,32,5,1,3,19,1,1,1,0,3,,"{""VP"": {""VBZ#NP"": 1, ""VB#NP#SBAR"": 1}, ""SBAR"": {""S"": 1}}",0.0,1.0,0.0,"{""V"": 2, ""O"": 1, ""^"": 2}"
  Proactiv ,11,1,1,0,18,1,1,1,0,2,🖤:1,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 1}"
Just some light stretching. Excited to share my latest for  in the  stretch stilettos   ,88,14,1,7,20,1,1,0,0,5,,"{""NP"": {""RB#DT#NN"": 1, ""NP#VP#."": 1, ""PRP$#JJS"": 1, ""DT#NN#NNS"": 1}, ""VP"": {""VBG"": 1, ""VB#NP#PP"": 1, ""VBN#S"": 1}, ""ROOT"": {""NP"": 1, ""VP"": 1}, ""PP"": {""IN#PP"": 1}}",0.0,0.723,0.277,"{""R"": 1, ""D"": 3, ""N"": 3, ""V"": 3, "","": 1, ""P"": 3, ""A"": 1}"
So happy for Ji Won Choi and the debut of her collection with adidas Originals at  Check out the  collection now!  ,115,21,1,14,21,1,1,1,0,4,,"{""NP"": {""NNP#NNP#NNP"": 1, ""JJ#NNS"": 1, ""NP#CC#NP"": 1}, ""PP"": {""IN#S"": 1}, ""ADJP"": {""RB#JJ#PP"": 1, ""ADJP#PP#."": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VBG#PRT#NP#ADVP"": 1}, ""ROOT"": {""ADJP"": 1}}",0.0,0.704,0.296,"{""R"": 2, ""A"": 1, ""P"": 4, ""^"": 4, ""&"": 1, ""D"": 3, ""N"": 4, ""V"": 1, ""T"": 1, "","": 1}"
giving me a run for my money thats for sure,43,10,1,7,16,1,0,0,1,0,,"{""NP"": {""PRP$#NN#NNS"": 1, ""NP#PP#PP"": 1}, ""PP"": {""IN#ADJP"": 1}, ""ADJP"": {""JJ"": 1}, ""VP"": {""VBG#NP#NP"": 1}}",0.0,0.598,0.402,"{""V"": 1, ""O"": 1, ""D"": 2, ""N"": 2, ""P"": 2, ""L"": 1, ""A"": 1}"
Proactiv ,9,1,1,0,22,1,0,1,1,1,,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 1}"
Excited to be a part of the new CALVIN KLEIN campaign celebrating what it means to live in the now. Thank you Glen Luchford .  ,127,25,1,17,14,1,1,1,0,2,,"{""NP"": {""DT#JJ#NNP#NNP#NN"": 1, ""DT#RB"": 1, ""NP#VP"": 1}, ""WHNP"": {""WP"": 1}, ""VP"": {""VB#PP"": 1, ""VBZ#S"": 1, ""VBG#SBAR"": 1, ""VBN#S"": 1, ""VB#S"": 1}, ""S"": {""VP#."": 2, ""NP#NP"": 1}, ""SBAR"": {""WHNP#S"": 1}}",0.0,0.699,0.301,"{""V"": 6, ""P"": 4, ""D"": 3, ""N"": 2, ""A"": 1, ""^"": 4, ""O"": 3, ""R"": 1, "","": 2}"
 CALVIN KLEIN  ,15,2,1,0,20,1,1,1,0,2,📞:1,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 2}"
tonight! Fallon Tonight jimmy fallon,36,5,1,0,4,1,1,2,0,0,,"{""NP"": {""RB"": 1, ""NNP#NNP#NN#NN"": 1}, ""FRAG"": {""NP#."": 1, ""NP"": 1}, ""ROOT"": {""FRAG"": 2}}",0.0,1.0,0.0,"{""N"": 2, "","": 1, ""^"": 3}"
 ,1,0,1,0,20,1,1,0,0,1,💔:1,{},0.0,0.0,0.0,{}
Cant wait to see whats to come with  and adidas Originals at London Fashion Week this weekend.    ,98,17,1,11,18,1,1,1,0,5,,"{""NP"": {""NNP#NNP#NNP"": 1}, ""PP"": {""IN"": 1}, ""VP"": {""VB#PP"": 1, ""VB#S"": 1, ""VBP#S"": 1, ""VBZ#NP#NP"": 1, ""VP#CC#VP"": 1}}",0.0,1.0,0.0,"{""V"": 4, ""P"": 4, ""L"": 1, ""&"": 1, ""^"": 3, ""N"": 3, ""D"": 1, "","": 1}"
,0,0,0,0,15,1,0,3,0,0,,{},0.0,0.0,0.0,{}
 Stuart Weitzman  ,18,2,1,0,15,1,1,1,0,2,,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 2}"
had a great time on Ellen DeGeneres  Proactiv  Photo Credit: Michael Rozman/Warner Bros,87,13,3,5,19,1,1,2,0,1,🙈:1,"{""NP"": {""DT#JJ#NN"": 1, ""NNP#NNP#NNP#NNP#NNP"": 1, ""NNP#NNP#NNPS"": 1}, ""VP"": {""VBN#NP"": 1}, ""SINV"": {""VP#:#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.599,0.401,"{""V"": 1, ""D"": 1, ""A"": 1, ""N"": 3, ""P"": 1, ""^"": 6, "","": 1}"
 Vogue Italia,13,2,1,0,19,1,1,1,0,0,🌹:1,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 2}"
 campaign PENSHOPPE ,20,2,1,0,14,1,1,1,0,2,,"{""NP"": {""NN#NN"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""N"": 1, ""^"": 1}"
nichole it! soonnnnn ,21,3,1,1,16,1,0,1,0,0,,"{""S"": {""VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 1, ""O"": 1, "","": 1, ""N"": 1}"
n and i would love to go!!! have heard the best things about Japan,66,14,1,8,18,1,0,1,0,0,,"{""NP"": {""FW"": 1, ""NP#CC#NP"": 1, ""DT#JJS#NNS"": 1}, ""VP"": {""VBN#NP"": 1, ""VBP#VP"": 1, ""VB#SBAR"": 1, ""VB#S"": 1, ""MD#VP"": 1}, ""SBAR"": {""S"": 1}}",0.0,0.519,0.481,"{""&"": 2, ""O"": 1, ""V"": 5, ""P"": 2, "","": 1, ""D"": 1, ""A"": 1, ""N"": 1, ""^"": 1}"
"g babybit of growing up, finding myself ",40,7,1,3,18,1,0,1,0,0,🌹:1,"{""PRT"": {""RP"": 1}, ""VP"": {""VBG#PRT"": 1, ""VBG#NP"": 1, ""VP#,#VP"": 1}, ""PP"": {""IN#S"": 1}}",0.0,0.746,0.254,"{""G"": 1, ""N"": 1, ""P"": 1, ""V"": 2, ""T"": 1, "","": 1, ""O"": 1}"
l the good things! love you,27,6,1,5,18,1,0,1,0,0,,"{""NP"": {""DT#JJ#NNS"": 1}, ""FRAG"": {""ADVP#NP#."": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,0.289,0.711,"{""G"": 1, ""D"": 1, ""A"": 1, ""N"": 1, "","": 1, ""V"": 1, ""O"": 1}"
,0,0,0,0,17,1,0,0,1,0,😫:2,{},0.0,0.0,0.0,{}
DRAMA. my Vogue Italia Feb. cover by Mert & Marcus!! one of my favorite shoots ive ever done! cant wait for you guys to see the rest. dream come true!  OSSESSIONE,162,31,1,19,16,1,1,1,0,0,"🌻:1,🌹:1","{""NP"": {""PRP$#NNP#NNP#NNP"": 1, ""NNP#CC#NNP#NNP#CD"": 1, ""PRP$#JJ#NNS#NN"": 1, ""NP#PP#ADJP"": 1, ""NNS#S"": 1}, ""FRAG"": {""NP#."": 1}, ""ROOT"": {""FRAG"": 1, ""NP"": 1}, ""ADJP"": {""RB#VBN"": 1, ""JJ"": 1}, ""VP"": {""VBP#PP"": 1, ""VBP#PP#NP"": 1, ""VBP#ADJP"": 1}}",0.0,0.751,0.249,"{""N"": 5, "","": 6, ""D"": 3, ""^"": 4, ""V"": 7, ""P"": 4, ""&"": 1, ""$"": 1, ""A"": 2, ""L"": 1, ""R"": 1, ""O"": 1, ""!"": 1}"
" Proactiv helps me maintain my skin.  If you want to try the system that works for me, click here:  for a special offer!",120,23,1,13,0,1,1,1,1,1,,"{""NP"": {""NP#SBAR"": 1, ""DT#JJ#NN"": 1}, ""VP"": {""VBZ#S"": 1, ""VBZ#PP"": 1, ""VBP#S"": 1, ""VB#ADVP"": 1}, ""S"": {""SBAR#,#VP#."": 1}, ""WHNP"": {""WDT"": 1}, ""SBAR"": {""WHNP#S"": 1, ""IN#S"": 1}, ""ADVP"": {""ADVP#:#PP"": 1}}",0.0,0.734,0.266,"{""^"": 1, ""V"": 6, ""O"": 3, ""D"": 3, ""N"": 3, "","": 4, ""P"": 5, ""R"": 1, ""A"": 1}"
coming soon Vogue Italia,24,4,1,1,18,1,1,1,0,0,,"{""VP"": {""VBG#ADVP#NP"": 1}}",0.0,1.0,0.0,"{""V"": 1, ""R"": 1, ""^"": 2}"
 19 by adidas Running  Available February 21st.  ,49,7,1,2,20,1,1,1,0,3,"👟:1,🔥:1","{""NP"": {""CD"": 1, ""NNP#CD"": 1, ""NP#VP#."": 1}, ""VP"": {""VBG#NP#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""$"": 1, ""P"": 1, ""^"": 2, ""V"": 1, ""A"": 2, "","": 1}"
"Excited to be part of the Stuart Weitzman Spring 2019 campaign together with , WILLOW and .   ",94,17,1,10,14,1,1,2,0,5,,"{""NP"": {""DT#NNP#NNP#NNP"": 1, ""CD#NN"": 1, ""NP#ADVP"": 1}, ""ADVP"": {""NP#RB"": 1}, ""PP"": {""IN"": 1}, ""VP"": {""VB#NP#PP"": 1, ""VB#S"": 1}, ""S"": {""VP#,#NP#."": 1}}",0.0,0.854,0.146,"{""V"": 2, ""P"": 3, ""N"": 2, ""D"": 1, ""^"": 4, ""$"": 1, ""R"": 1, "","": 2, ""&"": 1}"
i like it ,10,3,1,3,22,1,0,0,1,0,😌:1,"{""NP"": {""FW"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.286,0.714,"{""O"": 2, ""V"": 1}"
,0,0,0,0,0,1,0,0,1,0,,{},0.0,0.0,0.0,{}
happy new year! i hope its so so wonderful to you ,50,11,1,8,17,1,0,0,0,0,,"{""NP"": {""JJ#NN"": 1, ""FW"": 1, ""PRP$"": 1}, ""ADJP"": {""JJ#NP"": 1, ""RB#RB#JJ#PP"": 1}, ""FRAG"": {""ADJP#."": 1}, ""ROOT"": {""FRAG"": 1}, ""S"": {""NP#ADJP"": 1}, ""VP"": {""VBP#S"": 1}}",0.0,0.369,0.631,"{""A"": 3, ""N"": 1, "","": 1, ""O"": 2, ""V"": 1, ""L"": 1, ""R"": 2, ""P"": 1}"
HA well this is awkward,23,5,1,4,20,1,1,0,0,0,,"{""NP"": {""DT"": 1}, ""ADJP"": {""JJ"": 1, ""RB#SBAR"": 1}, ""VP"": {""VBZ#ADJP"": 1}, ""SBAR"": {""S"": 1}, ""FRAG"": {""NP#ADJP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.181,0.226,0.592,"{""!"": 2, ""O"": 1, ""V"": 1, ""A"": 1}"
Its the holiday season  a time to give back.  This year Im partnering with adidas and Feeding America to provide meals to help hungry families across the US. Join me in giving back. ,182,33,1,19,16,1,0,2,1,0,,"{""NP"": {""DT#NN#NN"": 2, ""NP#NP"": 1, ""PRP$#NP"": 1, ""NP#SBAR#."": 1, ""NP#CC#NP"": 1, ""JJ#NNS"": 1, ""DT#NNP"": 1, ""NP#VP#."": 1}, ""VP"": {""VB#ADVP"": 1, ""VB#NP#PP"": 2, ""VB#S"": 1, ""VBG#PP#S"": 1, ""VBG#ADVP"": 1}, ""S"": {""VP#."": 1}, ""SBAR"": {""S"": 1}, ""ROOT"": {""NP"": 2}, ""PP"": {""IN#S"": 1}}",0.0,0.737,0.263,"{""L"": 2, ""D"": 4, ""N"": 6, ""P"": 6, ""V"": 7, ""R"": 2, "","": 3, ""^"": 3, ""&"": 1, ""A"": 1, ""O"": 1}"
Some of our favorite pieces just launched at Buckle Official - shop all new  at ,80,15,1,10,4,1,1,1,1,1,,"{""NP"": {""DT"": 1, ""PRP$#JJ#NNS"": 1, ""DT#JJ"": 1, ""NP#NP"": 1, ""NP#:#NP"": 1}, ""PP"": {""IN"": 1}, ""VP"": {""ADVP#VBD#PP#PP"": 1}}",0.0,0.727,0.273,"{""D"": 3, ""P"": 3, ""A"": 2, ""N"": 2, ""R"": 1, ""V"": 1, ""^"": 2, "","": 1}"
wow...i love you all so fuckin much,35,7,1,5,17,1,0,0,1,0,,"{""NP"": {""FW"": 1}, ""ADJP"": {""DT#RB#JJ"": 1}, ""S"": {""NP#ADJP#ADVP"": 1}, ""VP"": {""VBP#S"": 1}, ""FRAG"": {""NP#:#S"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,0.588,0.412,"{""!"": 1, "","": 1, ""O"": 2, ""V"": 1, ""D"": 1, ""P"": 1, ""R"": 1, ""A"": 1}"
