fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
Love you.,9,2,1,2,5,1,0,0,0,0,,"{""S"": {""VP#."": 1}}",0.0,0.192,0.808,"{""V"": 1, ""O"": 1, "","": 1}"
Go listen to the  remix now by GRYFFIN x  ,42,9,2,6,4,1,1,1,1,1,,"{""PP"": {""ADVP#IN#NP"": 1}, ""VP"": {""VB#PP#PP"": 1, ""VB#VP"": 1}}",0.0,1.0,0.0,"{""V"": 2, ""P"": 2, ""D"": 1, ""N"": 1, ""R"": 1, ""^"": 1, ""G"": 1}"
"Wait this is awesome, can u DM the drawing ??",45,10,1,8,22,1,0,0,1,0,,"{""NP"": {""DT"": 1, ""DT#NN#NN"": 1}, ""ADJP"": {""JJ"": 1}, ""VP"": {""VBZ#ADJP"": 1, ""VB#SBAR"": 1, ""MD#VP"": 1}, ""SBAR"": {""S"": 1}, ""SINV"": {""S#,#VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.642,0.358,"{""V"": 5, ""O"": 2, ""A"": 1, "","": 2, ""D"": 1}"
"Ive joined as a partner in Flow Alkaline Spring Water in a hope that we can help keep the planet the way we found it, for our generation, and for generations to come. You can learn more here x ",193,39,1,28,15,1,1,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1, ""NP#NP"": 1, ""SYM"": 1}, ""VP"": {""VBD#NP#,#PP"": 1, ""VB"": 1, ""VB#VB#NP#SBAR"": 1, ""MD#VP"": 2, ""VBD#PP#SBAR"": 1, ""VB#X"": 1}, ""SBAR"": {""S"": 1, ""IN#S"": 2, ""SBAR#,#CC#SBAR"": 1}, ""ADVP"": {""RBR#RB"": 1}, ""X"": {""ADVP#NP"": 1}}",0.0,0.859,0.141,"{""L"": 1, ""V"": 8, ""P"": 7, ""D"": 5, ""N"": 9, ""A"": 1, ""O"": 4, "","": 3, ""&"": 1, ""R"": 2, ""E"": 1}"
Love u x,8,3,1,3,18,1,0,0,1,0,,"{""NP"": {""NN#NN"": 1, ""SYM"": 1, ""NP#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.0,1.0,"{""V"": 1, ""O"": 1, ""G"": 1}"
Love you ,9,2,1,2,19,1,1,0,0,0,,"{""VP"": {""VBZ"": 1}, ""SINV"": {""VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.192,0.808,"{""V"": 1, ""O"": 1}"
,0,0,0,0,7,1,1,0,0,0,🌸:1,{},0.0,0.0,0.0,{}
Most adorable human on earth ,29,5,1,2,22,1,0,0,1,0,,"{""ADJP"": {""RBS#JJ"": 1, ""JJ#PP"": 1}, ""FRAG"": {""ADJP#ADJP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,0.534,0.466,"{""R"": 1, ""A"": 1, ""N"": 2, ""P"": 1}"
Stand with LORD FLACKO JODYE II. Support human rights.,54,9,1,3,20,1,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1, ""JJ#NNS"": 1, ""NP#NP#."": 1}, ""VP"": {""VB#PP"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.748,0.252,"{""V"": 2, ""P"": 1, ""^"": 4, "","": 2, ""A"": 1, ""N"": 1}"
Struck magic in LA this weekend. Thank you for everything ,58,10,1,5,23,1,1,0,0,0,,"{""VP"": {""VB#NP#NP"": 1, ""VB#NP#PP"": 1}, ""S"": {""VP#."": 1}}",0.16,0.64,0.2,"{""V"": 2, ""A"": 1, ""P"": 2, ""^"": 1, ""D"": 1, ""N"": 2, "","": 1, ""O"": 1}"
,0,0,0,0,7,1,0,0,1,0,,{},0.0,0.0,0.0,{}
Happy Canada day! I love Canada !!!!!!  ,40,7,1,3,16,1,0,0,0,0,,"{""NP"": {""NP#NP#."": 1}, ""ROOT"": {""NP"": 1}, ""VP"": {""VBP#NP"": 1}}",0.0,0.306,0.694,"{""A"": 1, ""^"": 2, ""N"": 1, "","": 2, ""O"": 1, ""V"": 1}"
This is the most precious thing Ive ever seen!! ,48,9,1,6,6,1,0,0,1,0,,"{""NP"": {""DT"": 1, ""DT#JJS#JJ#NN#NN"": 1, ""NP#VP"": 1}, ""ADJP"": {""JJ"": 1}, ""S"": {""ADJP"": 1}, ""VP"": {""ADVP#VBN#S"": 1, ""VBZ#NP"": 1}}",0.0,0.636,0.364,"{""O"": 1, ""V"": 2, ""D"": 1, ""R"": 2, ""A"": 1, ""N"": 1, ""L"": 1, "","": 1}"
,0,0,0,0,17,1,0,0,1,0,,{},0.0,0.0,0.0,{}
Watch the  BTS part two now here! x ,36,8,1,6,22,1,1,0,1,1,,"{""NP"": {""DT#NNP#NN#CD"": 1, ""SYM"": 1}, ""ADVP"": {""RB#RB"": 1}, ""VP"": {""VB#NP#ADVP"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""X"": 1}, ""X"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 1, ""D"": 1, ""^"": 1, ""N"": 1, ""$"": 1, ""R"": 2, "","": 1, ""G"": 1}"
I had ONE JOB!!!!!,18,4,1,3,23,1,0,0,1,0,,"{""NP"": {""CD#NNP#NNS"": 1}, ""VP"": {""VBD#NP"": 1}}",0.0,1.0,0.0,"{""O"": 1, ""V"": 1, ""$"": 1, ""N"": 1, "","": 1}"
Go watch the  Behind-The-Scenes now! Part two coming tomorrow x ,64,10,1,6,23,1,1,0,1,1,,"{""NP"": {""DT#NNS"": 1, ""CD#JJ#NN"": 1, ""SYM"": 1, ""NP#NP#NP"": 1}, ""VP"": {""VBP#NP#ADVP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 3, ""D"": 1, ""^"": 1, ""R"": 1, "","": 1, ""N"": 2, ""$"": 1, ""G"": 1}"
"LOL. Unreal, please tell him I think hes very cool",50,10,1,7,22,1,0,0,1,0,,"{""NP"": {""FW#."": 1, ""NP#SBAR"": 1}, ""ROOT"": {""NP"": 1}, ""INTJ"": {""VB"": 1}, ""PRN"": {"",#INTJ"": 1}, ""ADJP"": {""RB#JJ"": 1}, ""S"": {""NP#ADJP"": 1}, ""VP"": {""VBP#S"": 1, ""PRN#VB#NP#NP"": 1, ""VB#VP"": 1}, ""SBAR"": {""S"": 1}}",0.0,0.416,0.584,"{""!"": 1, "","": 2, ""A"": 2, ""V"": 3, ""O"": 2, ""L"": 1, ""R"": 1}"
LOL I need to grip my shoes! The fence tripped me. I wont fall tonight,70,15,1,11,14,1,0,0,1,0,,"{""NP"": {""PRP$#NNS"": 1}, ""VP"": {""VBP#S"": 1, ""VBN#NP"": 1, ""VBD#NP#NP"": 1}, ""S"": {""ADVP#NP#VP#."": 1}}",0.0,0.758,0.242,"{""!"": 1, ""O"": 3, ""V"": 5, ""P"": 1, ""D"": 2, ""N"": 2, "","": 2, ""R"": 1}"
I must have had 300 mints that day,34,8,1,7,17,1,0,0,1,0,,"{""NP"": {""CD#NNS"": 1, ""NP#NP"": 1}, ""VP"": {""VBN#NP"": 1, ""VB#VP"": 1, ""MD#VP"": 1}}",0.0,1.0,0.0,"{""O"": 1, ""V"": 3, ""$"": 1, ""N"": 2, ""P"": 1}"
" out now, directed by Dave Meyers ",34,6,1,4,17,1,1,0,1,1,,"{""NP"": {""RB"": 1, ""NP#,#VP"": 1}, ""VP"": {""VBN#PP"": 1}, ""FRAG"": {""ADVP#NP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""P"": 2, ""R"": 1, "","": 1, ""V"": 1, ""^"": 2}"
"LOL okay okay I get it, you guys are funny I admit. Lazy eye for life",69,16,1,14,14,1,0,0,1,0,,"{""NP"": {""PRP#NNS"": 1, ""JJ#NN"": 1}, ""VP"": {""VBZ#S"": 1, ""VBP"": 1, ""VBP#ADJP"": 1}, ""S"": {""S#,#NP#VP#."": 1}, ""SBAR"": {""S"": 1}, ""ADJP"": {""JJ#SBAR"": 1}, ""ROOT"": {""NP"": 1}}",0.111,0.355,0.534,"{""!"": 3, ""O"": 4, ""V"": 3, "","": 2, ""N"": 3, ""A"": 2, ""P"": 1}"
Watch the  video now here! x ,29,6,1,3,4,1,1,0,1,1,,"{""NP"": {""SYM"": 1}, ""ADVP"": {""RB#RB"": 1}, ""VP"": {""VB#NP#ADVP"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""X"": 1}, ""X"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 1, ""D"": 1, ""N"": 1, ""R"": 2, "","": 1, ""E"": 1}"
Go stream & download  now here! x ,34,7,1,4,4,1,1,0,1,1,,"{""NP"": {""NNP#CC#NNP"": 1, ""NP#ADVP"": 1, ""SYM"": 1}, ""VP"": {""VB#NP#ADVP"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""X"": 1}, ""X"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 2, ""N"": 1, ""&"": 1, ""R"": 2, "","": 1, ""G"": 1}"
Join the  premiere now here and send us your questions. Well be joining at 11pm ET to answer & video is out at midnight x ,122,25,1,19,2,1,1,0,1,1,,"{""NP"": {""PRP$#NNS"": 1, ""CD#NN#NNP"": 1, ""CC#NN"": 1, ""NN#NNS"": 1, ""NP#SBAR"": 1}, ""VP"": {""VB#NP#ADVP#ADVP"": 1, ""VB#NP#NP"": 1, ""VP#CC#VP"": 1, ""VBZ#ADVP#PP"": 1, ""VBG#PP#S"": 1, ""VB#VP"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""FRAG"": 1}, ""SBAR"": {""S"": 1}, ""FRAG"": {""NP#VP"": 1}}",0.0,0.83,0.17,"{""V"": 6, ""D"": 2, ""N"": 5, ""R"": 3, ""&"": 2, ""O"": 1, "","": 1, ""!"": 1, ""P"": 3, ""$"": 1, ""E"": 1}"
 premiere starts 10pm ET. Video & song at midnight x ,53,10,1,6,0,1,1,0,1,1,,"{""NP"": {""CD#NN#NNS"": 1, ""NNP#CC#NNP"": 1, ""SYM"": 1, ""NP#NP"": 1}, ""VP"": {""VBZ#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""N"": 5, ""V"": 1, ""$"": 1, "","": 1, ""&"": 1, ""P"": 1, ""E"": 1}"
 Midnight ET,12,2,1,1,20,1,1,0,0,1,,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 2}"
camila,6,1,1,0,19,1,0,1,0,0,"🖤:2,🌹:1","{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 1}"
Lol same.,9,2,1,1,19,1,0,0,1,0,,"{""ADJP"": {""JJ"": 1}, ""VP"": {""VB#ADJP"": 1}, ""S"": {""VP#."": 1}}",0.0,0.263,0.737,"{""!"": 1, ""A"": 1, "","": 1}"
 video with camila midnight ET tonight! Join us for the premiere on YouTube starting at 10pm & chat at 11pm ET x,112,22,1,15,18,1,1,1,0,1,,"{""NP"": {""NN#NN"": 1, ""CD"": 1, ""CC#NN"": 1, ""CD#NN"": 1}, ""PP"": {""VBG#PP"": 1}, ""VP"": {""VBD#NP"": 1, ""VBN#NP#PP#PP"": 1, ""VBP#NP#PP"": 1}, ""ROOT"": {""SINV"": 1}, ""SINV"": {""VP#VP#NP"": 1}}",0.0,0.884,0.116,"{""N"": 4, ""P"": 5, ""^"": 4, "","": 1, ""V"": 3, ""O"": 1, ""D"": 1, ""$"": 2, ""&"": 1, ""G"": 1}"
 6.21 camila ,13,2,2,1,18,1,1,1,1,1,,"{""NP"": {""CD#NN"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""R"": 1, ""^"": 1}"
,0,0,0,0,22,1,1,0,0,0,,{},0.0,0.0,0.0,{}
Wow popcorn smells unbelievable.,32,4,1,1,6,1,0,0,0,0,,"{""ADJP"": {""JJ"": 1}, ""VP"": {""VBZ#ADJP"": 1}}",0.0,0.263,0.737,"{""!"": 1, ""N"": 1, ""V"": 1, ""A"": 1, "","": 1}"
Saskatoon thank you so much!!!!,31,5,1,2,6,1,0,0,0,0,🌸:1,"{""ADJP"": {""RB#RB#JJ"": 1}, ""S"": {""NP#ADJP"": 1}, ""VP"": {""VBP#S"": 1}}",0.0,0.522,0.478,"{""^"": 1, ""V"": 1, ""O"": 1, ""R"": 2, "","": 1}"
No thank you Paulo !,20,5,1,3,17,1,0,0,1,0,,"{""INTJ"": {""UH"": 1}, ""S"": {""NP#NP"": 1, ""INTJ#VP#."": 1}, ""VP"": {""VB#S"": 1}}",0.315,0.286,0.399,"{""!"": 1, ""V"": 1, ""O"": 1, ""^"": 1, "","": 1}"
Vancouver thank you ,20,3,1,1,18,1,1,0,0,0,"💙:1,🌸:1","{""VP"": {""VBP#NP"": 1}}",0.0,0.444,0.556,"{""^"": 1, ""V"": 1, ""O"": 1}"
I mean this is the coolest thing ever. Ive watched this like 10 times now lol ,78,16,1,11,17,1,0,0,1,0,,"{""NP"": {""DT"": 2, ""DT#JJ#NN"": 1, ""QP"": 1}, ""VP"": {""VBZ#NP#ADVP"": 1, ""VBP#SBAR"": 1, ""VBP"": 1, ""VBD#SBAR"": 1}, ""S"": {""NP#ADVP#VP"": 1}, ""SBAR"": {""S"": 2}, ""QP"": {""CD#NNS"": 1}}",0.0,0.696,0.304,"{""O"": 3, ""V"": 3, ""D"": 1, ""A"": 1, ""N"": 2, ""R"": 2, "","": 1, ""L"": 1, ""P"": 1, ""$"": 1, ""!"": 1}"
Wow.,4,1,1,1,3,1,0,0,0,0,,"{""INTJ"": {""UH#."": 1}, ""ROOT"": {""INTJ"": 1}}",0.0,0.0,1.0,"{""!"": 1, "","": 1}"
Thank you Portland ,19,3,1,1,6,1,1,0,0,0,🌸:1,"{""S"": {""NP#NP"": 1}, ""VP"": {""VB#S"": 1}}",0.0,0.444,0.556,"{""V"": 1, ""O"": 1, ""^"": 1}"
Ha fixed it!!!!,15,3,1,1,16,1,0,0,1,0,,"{""ADJP"": {""JJ"": 1}, ""S"": {""NP#ADJP"": 1}, ""VP"": {""VBN#S"": 1, ""VB#VP"": 1}}",0.0,0.359,0.641,"{""!"": 1, ""V"": 1, ""O"": 1, "","": 1}"
WHY ,4,1,1,1,17,1,0,0,1,0,😍:1,"{""WHADVP"": {""WRB"": 1}, ""FRAG"": {""WHADVP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""R"": 1}"
Got it. Wont cut,16,4,1,4,17,1,0,0,1,0,,"{""NP"": {""JJ#NN"": 1}, ""VP"": {""VBN#NP"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.623,0.377,"{""V"": 3, ""O"": 1, "","": 1}"
I love you so much !!!!!,24,6,1,5,17,1,0,0,1,0,,"{""ADJP"": {""RB#RB#JJ"": 1}, ""S"": {""NP#ADJP"": 1}, ""VP"": {""VBP#S"": 1}}",0.0,0.427,0.573,"{""O"": 2, ""V"": 1, ""R"": 2, "","": 1}"
"Feeling electric today, cant wait to play !",43,8,1,5,16,1,0,0,0,0,,"{""NP"": {""JJ#NN"": 1}, ""VP"": {""VBG#NP"": 1, ""VB"": 1, ""VBP#S"": 1}, ""S"": {""S#,#NP#VP#."": 1}}",0.264,0.566,0.17,"{""V"": 4, ""A"": 1, ""N"": 1, "","": 2, ""P"": 1}"
"Back on tour next week, lets do this!!!!!! ",43,8,1,6,15,1,1,0,0,0,🌸:1,"{""NP"": {""JJ#NN"": 1}, ""PP"": {""IN#NP#NP"": 1}, ""ADVP"": {""RB#PP"": 1}, ""VP"": {""VBP#NP"": 1}, ""S"": {""ADVP#,#NP#VP"": 1}}",0.0,1.0,0.0,"{""R"": 1, ""P"": 1, ""N"": 2, ""A"": 1, "","": 2, ""L"": 1, ""V"": 1, ""O"": 1}"
"So  is the best front man I think Ive ever seen, was completely mesmerized by you and the band last night!!",107,21,1,15,14,1,0,1,0,0,🌍:1,"{""VP"": {""VBZ"": 1, ""ADVP#VBN"": 1, ""VBN#PP"": 1, ""VBD#ADVP#VP"": 1, ""VBP#SBAR"": 1, ""VBG"": 1}, ""NP"": {""DT#JJS#NN#NN"": 1, ""NP#VP"": 1, ""NP#SBAR"": 1, ""JJ#NN"": 1, ""NP#NP#VP"": 1, ""NP#CC#NP"": 1}, ""S"": {""NP#,#VP"": 1}, ""SBAR"": {""S"": 2}, ""SINV"": {""RB#VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.79,0.21,"{""P"": 2, ""V"": 5, ""D"": 2, ""A"": 2, ""N"": 4, ""O"": 2, ""L"": 1, ""R"": 2, "","": 2, ""&"": 1}"
LOL this is phenomenal,22,4,1,3,22,1,0,0,1,0,,"{""NP"": {""DT"": 1}, ""ADJP"": {""JJ"": 1}, ""VP"": {""VBZ#ADJP"": 1, ""VB#SBAR"": 1}, ""SBAR"": {""S"": 1}}",0.0,0.459,0.541,"{""!"": 1, ""O"": 1, ""V"": 1, ""A"": 1}"
I love you back,15,4,1,4,22,1,0,0,1,0,,"{""VP"": {""VBP#NP#ADVP"": 1}}",0.0,0.323,0.677,"{""O"": 2, ""V"": 1, ""R"": 1}"
,0,0,0,0,14,1,1,1,0,0,🐘:1,{},0.0,0.0,0.0,{}
Smells like summer in Toronto !!!!!!!!!,39,6,1,2,14,1,0,0,0,0,,"{""ROOT"": {""NP"": 1}}",0.0,0.577,0.423,"{""V"": 1, ""P"": 2, ""N"": 1, ""^"": 1, "","": 1}"
,0,0,0,0,14,1,0,0,1,0,,{},0.0,0.0,0.0,{}
"So sick, this is amazingg",25,5,1,3,13,1,0,0,1,0,,"{""ADJP"": {""JJ"": 1}, ""ADVP"": {""IN#ADJP"": 1}, ""NP"": {""DT"": 1}, ""VP"": {""VBG"": 1, ""VBZ#VP"": 1}, ""S"": {""ADVP#,#NP#VP"": 1}}",0.473,0.527,0.0,"{""R"": 1, ""A"": 2, "","": 1, ""O"": 1, ""V"": 1}"
I guess I was just really feeling that one ,43,9,1,6,13,1,0,0,1,0,🏻:1,"{""VP"": {""ADVP#VBG#NP"": 1, ""VBD#ADVP#VP"": 1, ""VBP#SBAR"": 1}, ""SBAR"": {""S"": 1}}",0.0,0.77,0.23,"{""O"": 2, ""V"": 3, ""R"": 2, ""D"": 1, ""$"": 1}"
Overwhelmed with life today.. feeling so lucky. Thank you ,58,9,1,4,20,1,0,0,0,0,,"{""NP"": {""NN#NN"": 1}, ""VP"": {""VB#PP#."": 1, ""VBG#ADJP"": 1}, ""S"": {""VP#."": 2}, ""ADJP"": {""RB#JJ"": 1}}",0.0,0.355,0.645,"{""V"": 3, ""P"": 1, ""N"": 2, "","": 2, ""R"": 1, ""A"": 1, ""O"": 1}"
"Im ready to play some shows again, lets get back on tour!!!!!!!!!!!",67,12,1,8,21,1,0,0,0,0,,"{""NP"": {""DT#NNS"": 1, ""NP#ADJP"": 1, ""NN#NNS"": 1}, ""VP"": {""VB#NP#ADVP"": 1, ""VB#PRT#PP"": 1, ""VBZ#VP"": 1}, ""S"": {""NP#,#VP"": 1}, ""ADJP"": {""JJ#S"": 1}, ""PRT"": {""RP"": 1}}",0.0,0.622,0.378,"{""L"": 2, ""A"": 1, ""P"": 2, ""V"": 3, ""D"": 1, ""R"": 1, "","": 2, ""T"": 1, ""N"": 1}"
Ya ,3,1,1,1,0,1,0,0,1,0,,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""!"": 1}"
 the sweetest girl Ive ever met! Love u Amelia!!,48,9,1,7,17,1,0,0,1,0,,"{""NP"": {""DT#JJ#NN#NN"": 1, ""NNP#NNP#NNP#NNP"": 1}, ""VP"": {""VBD"": 1}, ""S"": {""NP#ADVP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.58,0.42,"{""D"": 1, ""A"": 1, ""N"": 1, ""L"": 1, ""R"": 1, ""V"": 2, "","": 2, ""O"": 1, ""^"": 1}"
Love you! ,10,2,1,2,6,1,0,0,0,0,,"{""S"": {""VP#."": 1}}",0.0,0.182,0.818,"{""V"": 1, ""O"": 1, "","": 1}"
*lara 18 *y It could be infected,32,7,1,4,16,1,0,1,0,0,,"{""X"": {""SYM"": 1, ""X#NP"": 1}, ""NP"": {""NN#CD#NN#NN"": 1, ""NP#SBAR"": 1}, ""VP"": {""VBN"": 1, ""VB#VP"": 1, ""MD#VP"": 1}, ""SBAR"": {""S"": 1}, ""ROOT"": {""X"": 1}}",0.348,0.652,0.0,"{"","": 2, ""^"": 1, ""$"": 1, ""R"": 1, ""O"": 1, ""V"": 3}"
Playing a secret show in New York tonight with . You can also watch the livestream at 8pm EST on Yahoo! with exclusive access from Verizon Up x ,144,28,1,19,15,1,1,0,1,1,,"{""NP"": {""DT#JJ#NN"": 1, ""CD#NN#NNP"": 1, ""JJ#NN"": 1, ""NNP#NNP#NNP"": 1}, ""PP"": {""IN"": 1}, ""VP"": {""VBG#NP#PP#NP#PP"": 1, ""VB#NP#PP#PP"": 1, ""MD#ADVP#VP"": 1}, ""S"": {""VP#."": 1}}",0.0,0.865,0.135,"{""V"": 3, ""D"": 2, ""A"": 2, ""N"": 4, ""P"": 6, ""^"": 5, ""R"": 2, "","": 2, ""O"": 1, ""T"": 1, ""G"": 1}"
