fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
"Cant wait to see you all at the new HUGO pop up in the Aventura Mall, Miami! 5pm, be there ",91,20,1,16,19,1,0,0,0,0,"🙌:1,🏼:1","{""NP"": {""DT#JJ#NNP#NN"": 1, ""DT#NNP#NN"": 1, ""NP#,#NP"": 1, ""CD"": 1}, ""ADVP"": {""RB#PP"": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VB#NP#ADVP#PRT#PP"": 1, ""VBP#S"": 1, ""VB"": 1, ""VB#ADVP"": 1, ""VP#,#VP"": 1}, ""ROOT"": {""FRAG"": 1}, ""FRAG"": {""NP#VP"": 1}}",0.0,1.0,0.0,"{""V"": 5, ""P"": 3, ""O"": 1, ""D"": 3, ""A"": 1, ""^"": 4, ""T"": 1, "","": 3, ""$"": 1, ""R"": 1}"
Meet me and WIN a VIP experience at  on Fri 16th August at Chiswick House. Text LIAM to 70030 to make a voluntary 3 donation to Children with Cancer UK and enter the prize draw. Good luck! Find out more about SummerChime here  Louisa All Saints,244,46,1,29,17,12,1,4,1,1,,"{""NP"": {""DT#NNP#NN"": 1, ""JJ#NNP"": 1, ""QP"": 1, ""DT#JJ#CD#NN"": 1, ""DT#NN#NN"": 1, ""NNP#NNP#NNP"": 1}, ""VP"": {""VB#NP#ADVP#PP"": 1, ""VP#CC#VP"": 2, ""VB#NP#PP#PP"": 1, ""VB#NP#S"": 1, ""VB#PRT#ADVP#PP#ADVP"": 1}, ""PP"": {""IN#NP#NP"": 1}, ""ADVP"": {""IN#PP"": 1, ""RBR"": 1}, ""S"": {""VP#."": 2}, ""ROOT"": {""INTJ"": 1, ""SINV"": 1}, ""QP"": {""CD#TO#CD"": 1}, ""INTJ"": {""JJ#NN#."": 1}, ""PRT"": {""RP"": 1}, ""SINV"": {""VP#NP"": 1}}",0.074,0.622,0.304,"{""V"": 6, ""O"": 2, ""&"": 2, ""D"": 4, ""N"": 6, ""P"": 8, ""^"": 10, ""$"": 3, "","": 3, ""A"": 2, ""T"": 1, ""R"": 2}"
Who wants to play? ,19,4,1,2,16,12,1,0,0,0,🏓:1,"{""WHNP"": {""WP"": 1}, ""VP"": {""VB"": 1, ""VBZ#S"": 1}, ""SQ"": {""VP"": 1}, ""SBARQ"": {""WHNP#SQ#."": 1}, ""ROOT"": {""SBARQ"": 1}}",0.0,0.556,0.444,"{""O"": 1, ""V"": 2, ""P"": 1, "","": 1}"
"For my capsule collection with HUGO, Im going to visit a new HUGO store in the Aventura Mall in Aventura, Florida. Head to  to Enter to Win a chance for a meet & greet with me at the HUGO Pop Up shop this Saturday July 27th from 5-6pm ",235,48,1,34,16,12,1,0,1,1,,"{""NP"": {""PRP$#JJ#NN"": 1, ""DT#JJ#NNP"": 1, ""NP#VP"": 1, ""DT#NNP#NN"": 1, ""NNP#,#NNP"": 1, ""CC#NN"": 1, ""DT#NNP#NNP"": 1, ""NP#PP#PP"": 1, ""DT#S#NN"": 1, ""DT#NNP#NNP#NN"": 1}, ""PP"": {""IN#ADJP"": 1}, ""VP"": {""VBG#S"": 1, ""VBP#PP#PP"": 1, ""VB#NP#PRT"": 1, ""VB#S"": 1, ""TO#S"": 1, ""VBD#S"": 1}, ""S"": {""PP#,#NP#VP#."": 1}, ""ROOT"": {""SINV"": 1}, ""PRT"": {""RP"": 1}, ""ADJP"": {""JJ"": 1}, ""SINV"": {""VP#NP#PP"": 1}}",0.0,0.835,0.165,"{""P"": 12, ""D"": 7, ""N"": 7, ""^"": 9, "","": 3, ""L"": 1, ""V"": 6, ""A"": 1, ""&"": 1, ""O"": 1, ""T"": 1, ""$"": 2}"
9 years... Amazing to look back at all the memories and even now you got us trending worldwide after 9 years. You truly are the best fans in the world  ,152,30,1,21,14,1,0,0,0,1,,"{""NP"": {""CD#NNS"": 2, ""PDT#DT#NNS"": 1, ""NP#:#S#."": 1, ""DT#JJS#NNS"": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VB#PRT#PP"": 1, ""VBG#ADVP#PP"": 1, ""VBD#S"": 1, ""VBP#NP"": 1}, ""S"": {""ADJP"": 1, ""ADVP#ADVP#NP#VP"": 1, ""S#CC#S"": 1, ""NP#ADVP#VP"": 1}, ""ADJP"": {""JJ#S"": 1}, ""ROOT"": {""NP"": 1, ""FRAG"": 1}, ""FRAG"": {""S"": 1}}",0.0,0.696,0.304,"{""$"": 2, ""N"": 5, "","": 2, ""A"": 3, ""P"": 4, ""V"": 4, ""R"": 4, ""D"": 4, ""&"": 1, ""O"": 3}"
So happy to be working with this one again... ,46,9,1,6,18,1,1,0,0,1,,"{""NP"": {""RB#JJ"": 1}, ""VP"": {""VBG#PP#ADVP"": 1, ""VB#VP"": 1}, ""S"": {""NP#VP#:"": 1}}",0.0,0.667,0.333,"{""R"": 2, ""A"": 1, ""P"": 2, ""V"": 2, ""D"": 1, ""$"": 1, "","": 1}"
DirectionerLimelightdMark Ruffalo Tom Holland? NEW game,55,6,1,3,12,1,0,3,0,0,,"{""NP"": {""NNP#NNP#NNP#NNP#."": 1, ""JJ#NN"": 1}, ""ROOT"": {""NP"": 2}}",0.0,1.0,0.0,"{""^"": 4, "","": 1, ""A"": 1, ""N"": 1}"
Mark Ruffalogers newgame,24,3,1,1,16,1,0,2,0,0,,"{""NP"": {""NNP#NNP#NNP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 3}"
Have a good weekend everyone ,29,5,1,3,17,1,1,0,0,0,😄:1,"{""NP"": {""DT#JJ#NN#NN"": 1}}",0.0,0.508,0.492,"{""V"": 1, ""D"": 1, ""A"": 1, ""N"": 2}"
I love this,11,3,1,3,15,1,0,2,0,0,,"{""NP"": {""DT"": 1}, ""VP"": {""VBP#NP"": 1}}",0.0,0.192,0.808,"{""O"": 2, ""V"": 1}"
Love this! I want to see how everyone is styling the new collection ,68,13,1,9,12,1,0,0,1,0,,"{""NP"": {""DT"": 1, ""DT#JJ#NN"": 1}, ""FRAG"": {""NP#NP#."": 1}, ""ROOT"": {""FRAG"": 1}, ""WHADVP"": {""WRB"": 1}, ""VP"": {""VBG#NP"": 1, ""VBZ#VP"": 1, ""VB#SBAR"": 1, ""VBP#S"": 1}, ""SBAR"": {""WHADVP#S"": 1}}",0.0,0.633,0.367,"{""V"": 5, ""O"": 2, "","": 1, ""P"": 1, ""R"": 1, ""N"": 2, ""D"": 1, ""A"": 1}"
kana 3 ,7,2,1,2,9,1,0,1,0,0,"🙌:1,🏼:1","{""NP"": {""NN#CD"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 1, ""$"": 1}"
"It was such an honour to present this award to you Black Eyed Peas, your story is inspirational in so many ways. This award was beyond deserved. Thanks for a great afternoon Nordoff Robbins UK  JM Enternational",210,37,3,20,17,1,1,2,0,1,📸:1,"{""NP"": {""DT#NN#S"": 1, ""NNP#NNP#NNP"": 1, ""NP#NP"": 1, ""ADJP#NNS"": 1, ""DT#JJ#NN"": 1, ""NNP#NNP#NNP#NNP#NNP"": 1}, ""ADJP"": {""JJ"": 1, ""RB#JJ"": 1}, ""VP"": {""VB#NP#PP"": 1, ""VBD#ADJP#NP"": 1, ""VBN#PP"": 1, ""VBZ#VP"": 1, ""VBD#PP"": 2}, ""S"": {""S#,#NP#VP#."": 1}, ""ROOT"": {""SINV"": 1}, ""SINV"": {""VP#NP"": 1}}",0.0,0.574,0.426,"{""O"": 2, ""V"": 5, ""A"": 5, ""D"": 5, ""N"": 9, ""P"": 5, "","": 3, ""R"": 1, ""^"": 5}"
he right is my favourite piece maybe that will convince them ,61,11,1,6,15,1,0,1,0,0,🏻:1,"{""NP"": {""PRP$#JJ#NN"": 1, ""NP#ADVP#SBAR"": 1}, ""WHNP"": {""WDT"": 1}, ""VP"": {""MD#VP"": 1, ""VBZ#NP"": 1}, ""S"": {""NP#ADVP#VP"": 1}, ""SBAR"": {""WHNP#S"": 1}, ""FRAG"": {""S"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,0.833,0.167,"{""O"": 3, ""R"": 2, ""V"": 3, ""D"": 1, ""A"": 1, ""N"": 1}"
Thank you,9,2,1,1,14,1,0,1,0,0,,{},0.0,0.286,0.714,"{""V"": 1, ""O"": 1}"
 Pascale misses England #TwoOfUsow its available worldwide check the website for details ,89,12,1,3,14,1,0,1,0,0,,"{""NP"": {""PRP$#JJ#JJ#NN"": 1}, ""VP"": {""VBZ#S"": 1}, ""SINV"": {""ADVP#VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.147,0.853,0.0,"{""^"": 2, ""V"": 1, ""#"": 1, ""L"": 1, ""A"": 2, ""N"": 3, ""D"": 1, ""P"": 1}"
Enjoy,5,1,1,0,14,1,0,1,0,0,,"{""ROOT"": {""ADVP"": 1}}",0.0,0.0,1.0,"{""V"": 1}"
Wow!,4,1,1,1,10,1,0,0,1,0,,"{""INTJ"": {""UH#."": 1}, ""ROOT"": {""INTJ"": 1}}",0.0,0.0,1.0,"{""!"": 1, "","": 1}"
"Lovely to see you Winnie Harlow Stella Maxwell. Thanks for your support as always, you are amazing.",99,17,2,8,11,12,1,1,0,1,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1, ""NP#PP#ADVP"": 1}, ""S"": {""NP#NP"": 1, ""VP#."": 1, ""NP#,#NP#VP#."": 1}, ""VP"": {""VB#S"": 2, ""VBP#ADJP"": 1}, ""ADVP"": {""RB#RB"": 1}, ""ADJP"": {""JJ"": 1}}",0.0,0.496,0.504,"{""A"": 2, ""P"": 3, ""V"": 3, ""O"": 2, ""^"": 3, "","": 3, ""N"": 2, ""D"": 1, ""R"": 1}"
 ,1,0,1,0,17,12,1,0,0,1,📸:1,{},0.0,0.0,0.0,{}
Really excited to finally say my collection in partnership with HUGO is almost here! Head over to their Insta from 00:01 on July 4 (CET) and order 24hrs before it drops online and in stores worldwide!  ,202,36,2,18,13,12,1,0,1,1,,"{""ADJP"": {""RB#JJ"": 1}, ""NP"": {""CD"": 1, ""NNP#CD"": 1, ""NP#PRN"": 1, ""CD#NN"": 1}, ""PP"": {""NN"": 1}, ""VP"": {""VBZ#ADVP#ADVP"": 1, ""VB#NP#PP#SBAR"": 1, ""TO#ADVP#VP"": 1, ""VB#PRT#PP#PP"": 1, ""VBZ#PP"": 1, ""VB#NP#SBAR"": 1, ""PP#ADVP"": 1, ""VP#CC#VP"": 2}, ""S"": {""VP#."": 1}, ""SBAR"": {""IN#S"": 2}, ""FRAG"": {""ADJP#S#."": 1}, ""ROOT"": {""FRAG"": 1}, ""PRT"": {""RP"": 1}, ""PRN"": {""-LRB-#NP#-RRB-"": 1}}",0.0,0.912,0.088,"{""R"": 5, ""V"": 5, ""P"": 9, ""D"": 2, ""N"": 5, ""^"": 3, "","": 4, ""$"": 2, ""&"": 2, ""O"": 1, ""A"": 2}"
 ,1,0,1,0,15,1,1,0,0,1,📸:1,{},0.0,0.0,0.0,{}
Loving the weather today! Perfect time to get out my HUGO sunglasses  ,70,12,1,7,17,1,1,0,0,1,😎:1,"{""NP"": {""PRP$#NNP#NNS"": 1}, ""VP"": {""VBG#NP#NP"": 1, ""VB#PRT#NP"": 1, ""NN#S"": 1}, ""S"": {""VP#."": 1}, ""PRT"": {""RP"": 1}}",0.0,0.559,0.441,"{""V"": 2, ""D"": 2, ""N"": 4, "","": 1, ""A"": 1, ""P"": 1, ""T"": 1, ""^"": 1}"
Very excited to launch my first capsule collection with HUGO on 3rd July  Tap the link and sign up for a chance to see me perform live in Berlin to celebrate   ,160,31,1,22,16,12,1,0,1,1,"🔥:1,🙌:1,🏼:1","{""NP"": {""PRP$#JJ#NN#NN"": 1, ""NNP#CD"": 1, ""ADJP#DT#NN"": 1, ""DT#NN#S"": 1}, ""ADJP"": {""JJ#NP"": 1, ""RB#JJ#S"": 1}, ""VP"": {""VB#NP#PP"": 1, ""VB"": 1, ""VB#PP#S"": 1, ""VB#VP"": 1, ""VB#S"": 1, ""VB#PRT#PP"": 1, ""VP#CC#VP"": 1}, ""PRT"": {""RP"": 1}, ""ROOT"": {""ADJP"": 1}}",0.0,0.763,0.237,"{""R"": 1, ""A"": 2, ""P"": 7, ""V"": 7, ""D"": 3, ""N"": 4, ""^"": 4, ""&"": 1, ""T"": 1, ""O"": 1}"
"Get your tickets for , to celebrate Children with Cancer UK helping children living with cancer to chime the end of treatment bell  All Saints Louisa  ",151,26,1,14,15,12,1,3,1,3,,"{""NP"": {""PRP$#NNS"": 1, ""NN#NN"": 1, ""NP#VP"": 2, ""DT#NNP#NNP"": 1}, ""PP"": {""IN"": 1}, ""VP"": {""VBG#PP#S"": 1, ""VBG#NP"": 1, ""VB#NP#PP"": 1, ""VB#NP#PP#,#S"": 1}, ""SINV"": {""VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.246,0.588,0.165,"{""V"": 5, ""D"": 3, ""N"": 7, ""P"": 6, "","": 1, ""^"": 4}"
,0,0,0,0,16,1,0,2,0,0,😂:3,{},0.0,0.0,0.0,{}
Have you ever seen me and the Monopoly man in the same room  Dave Benett,72,15,3,13,16,1,1,0,0,0,"🏻:1,🎩:1,📸:1","{""NP"": {""DT#NNP#NN"": 1, ""DT#JJ#NN"": 1}, ""S"": {""NP"": 1}, ""VP"": {""ADVP#VBN#S"": 1, ""NP#PP"": 1, ""VP#CC#VP"": 1, ""VB#S"": 1}, ""SINV"": {""VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,1.0,0.0,"{""V"": 2, ""O"": 2, ""R"": 1, ""&"": 1, ""D"": 2, ""N"": 3, ""P"": 1, ""A"": 1, ""^"": 2}"
The Late Late Show with James Corden really enjoyed the dodgeball skit so funny... oh Benedict Harry Styles. ,109,18,1,9,14,1,0,2,0,0,😂:1,"{""NP"": {""DT#RB#JJ#NN"": 1, ""DT#JJ#NN"": 1, ""NP#ADJP"": 1}, ""ADJP"": {""RB#JJ"": 1}, ""VP"": {""VBD#NP"": 1, ""VBZ"": 1}, ""S"": {""NP#ADVP#VP"": 1, ""INTJ#NP#VP"": 1, ""S#:#S#."": 1}, ""INTJ"": {""UH"": 1}}",0.0,0.826,0.174,"{""D"": 2, ""A"": 3, ""N"": 3, ""P"": 1, ""^"": 5, ""R"": 2, ""V"": 1, "","": 2, ""!"": 1}"
Honoured to be headlining  at Chiswick House on 16th August with All Saints & Louisa for the incredible charity Children with Cancer UK. Tickets on sale on Friday at 9.30am.    ,177,30,1,16,11,1,1,4,1,4,,"{""NP"": {""JJ#NNP"": 1, ""NNP#NNP#CC#NNP"": 1, ""DT#JJ#NN#NNS"": 1, ""CD"": 1}, ""VP"": {""VBG#PP#PP"": 1, ""VB#VP"": 1, ""VBN#S"": 1, ""VBP"": 1}, ""S"": {""VP#."": 1}}",0.121,0.714,0.165,"{""V"": 3, ""P"": 9, ""^"": 8, ""A"": 2, ""D"": 2, ""&"": 1, ""N"": 5, "","": 2, ""$"": 1}"
I thought I was having a chilled out dinner in the O2  until I found out the guys set me up! Watch the full video on my IGTV ,125,28,1,20,18,1,1,0,1,0,😂:1,"{""NP"": {""DT#ADJP#NN"": 1, ""DT#NNS"": 1, ""NP#VP"": 1, ""NP#SBAR"": 1, ""DT#JJ#NN"": 1}, ""PRT"": {""RP"": 3}, ""ADJP"": {""JJ#PRT"": 1}, ""VP"": {""VBN#NP#PRT"": 1, ""VBD#PRT#NP"": 1, ""VBG#NP"": 1, ""VBD#VP"": 1, ""VBD#SBAR"": 1, ""VB#NP#PP"": 1}, ""SBAR"": {""IN#S"": 1, ""S"": 1}}",0.0,1.0,0.0,"{""O"": 4, ""V"": 7, ""D"": 5, ""T"": 3, ""N"": 4, ""P"": 3, ""^"": 1, "","": 1, ""A"": 1}"
Swervin ,8,1,1,0,14,12,1,0,0,0,🏼:1,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 1}"
Thank you ,10,2,1,1,0,1,0,1,0,0,,{},0.0,0.286,0.714,"{""V"": 1, ""O"": 1}"
Check out my exclusive interview in Men's Health wearing HUGO BOSS Corporate. Thanks to everyone involved and my HUGO family ,125,20,1,9,17,12,1,2,0,1,,"{""PRT"": {""RP"": 1}, ""NP"": {""PRP$#JJ#NN"": 1, ""NNP#POS"": 1, ""NP#NNP#NNP#NNP#NNP#NNP"": 1, ""NP#VP"": 1, ""PRP$#NNP#NN"": 1, ""NP#CC#NP"": 1}, ""VP"": {""VB#PRT#NP"": 1, ""VBN"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.804,0.196,"{""V"": 3, ""T"": 1, ""D"": 2, ""A"": 1, ""N"": 7, ""P"": 2, ""S"": 1, ""^"": 2, "","": 1, ""&"": 1}"
Heres a look behind the scenes at a recent shoot I did with Men's Health wearing HUGO BOSS Corporate. We talked about fitness and just about everything else! Always a pleasure working with Greg Williams,202,35,1,16,13,12,1,3,0,0,,"{""NP"": {""DT#NNS"": 1, ""DT#JJ"": 1, ""NNP#POS"": 1, ""NP#NNP#NNP#NNP#NNP#NNP"": 1, ""QP"": 1, ""NN#RB"": 1, ""DT#NN#SBAR"": 1}, ""VP"": {""VBD#PP"": 1, ""VBP#SBAR"": 1, ""VBD#NP#PP"": 1, ""VBG#PP"": 1}, ""S"": {""ADVP#NP#VP#."": 1}, ""SBAR"": {""S"": 2}, ""ROOT"": {""FRAG"": 1}, ""QP"": {""RB#CD#CC#RB"": 1}, ""FRAG"": {""ADVP#NP"": 1}}",0.066,0.767,0.167,"{""L"": 1, ""D"": 4, ""N"": 9, ""P"": 6, ""A"": 1, ""O"": 2, ""V"": 4, ""Z"": 1, ""^"": 3, "","": 2, ""&"": 1, ""R"": 3}"
I had a great time performing for Chase cardholders to celebrate their new contactless cards! Gamechanger from Visa and Chase!  ,128,20,1,10,17,12,1,3,0,2,,"{""NP"": {""DT#JJ#NN"": 1, ""NNP#NNS"": 1, ""PRP$#JJ#NN#NNS"": 1, ""NP#VP"": 1, ""NNP#CC#NNP"": 1}, ""VP"": {""VBG#PP#S"": 1, ""VBD#NP"": 1, ""VB#PP"": 1}, ""S"": {""VP#."": 1}}",0.0,0.656,0.344,"{""O"": 1, ""V"": 3, ""D"": 2, ""A"": 2, ""N"": 5, ""P"": 3, ""^"": 3, "","": 2, ""&"": 1}"
Check out my updated 11:55 playlist featuring some of my favourite tracks at the moment. What have you been listening to?,121,21,1,12,13,12,0,0,1,0,,"{""PRT"": {""RP"": 1}, ""NP"": {""PRP$#VBN#CD#NNS"": 1, ""DT"": 1, ""PRP$#JJ#NNS"": 1, ""NP#VP"": 1}, ""PP"": {""TO"": 1}, ""VP"": {""VBG#NP#PP"": 1, ""VB#PRT#NP"": 1, ""VBG#PP"": 1, ""VBN#VP"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""SBARQ"": 1}, ""WHNP"": {""WP"": 1}, ""SQ"": {""VBP#NP#VP"": 1}, ""SBARQ"": {""WHNP#SQ#."": 1}}",0.0,1.0,0.0,"{""V"": 5, ""T"": 1, ""D"": 4, ""A"": 2, ""$"": 1, ""N"": 3, ""P"": 3, "","": 2, ""O"": 2}"
Excited to be coming to Madrid to the Coca-Cola Music Experience Festival in September!  Coca-Cola Espaa Tony Aguilar,117,18,1,7,14,1,1,2,0,1,,"{""NP"": {""DT#NNP#NNP#NNP#NNP"": 1, ""NNP#NNP#NNP#NNP"": 1}, ""VP"": {""VBG#PP#PP"": 1, ""VB#VP"": 1}, ""ADJP"": {""JJ#S#."": 1}, ""ROOT"": {""ADJP"": 1, ""NP"": 1}}",0.0,0.731,0.269,"{""V"": 3, ""P"": 4, ""^"": 7, ""D"": 1, ""N"": 3, "","": 1}"
Thank you Rita Ora ! Always nice to see you ,44,10,1,8,22,1,1,1,0,0,"🙌:1,🏼:1","{""S"": {""NP#NP"": 1, ""VP#."": 1, ""NP#ADJP"": 1}, ""VP"": {""VB#S"": 1}, ""ADJP"": {""JJ#S"": 1}}",0.0,0.556,0.444,"{""V"": 2, ""O"": 2, ""^"": 2, "","": 1, ""R"": 1, ""A"": 1, ""P"": 1}"
Story of my life,16,4,1,3,17,1,1,0,0,0,,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""N"": 2, ""P"": 1, ""D"": 1}"
This me rn,10,3,1,3,23,1,0,1,0,0,,"{""NP"": {""DT"": 1, ""NP#NP#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""D"": 1, ""O"": 1, ""R"": 1}"
Billie Eilish gets me in a mood,31,7,1,5,23,1,0,0,0,0,,"{""VP"": {""VBZ#NP#PP"": 1}}",0.0,1.0,0.0,"{""^"": 2, ""V"": 1, ""O"": 1, ""P"": 1, ""D"": 1, ""N"": 1}"
Try it,6,2,1,2,23,1,0,0,0,0,,{},0.0,1.0,0.0,"{""V"": 1, ""O"": 1}"
Smiles all round,16,3,1,1,18,1,1,0,0,0,,"{""VP"": {""VBZ"": 1}, ""SINV"": {""VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.392,0.608,"{""V"": 1, ""D"": 1, ""N"": 1}"
