fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
Overwhelmed and humbled by all the love!!! Thank you thank you thank you!!!! ,77,13,2,6,20,11,0,0,1,0,,"{""ADJP"": {""JJ"": 2}, ""NP"": {""PDT#DT#NN"": 1, ""NP#VP"": 1}, ""S"": {""NP#ADJP"": 1}, ""VP"": {""VB#S"": 3, ""VBN#S"": 1, ""VBN#PP"": 1}, ""UCP"": {""ADJP#CC#VP"": 1}, ""ROOT"": {""UCP"": 1}}",0.0,0.363,0.637,"{""A"": 1, ""&"": 1, ""V"": 4, ""P"": 1, ""D"": 2, ""N"": 1, "","": 2, ""O"": 3}"
"It was a night of love, family, friends and getting all the way up lol for some bts of my birthday celebration go to my YouTube channel!!!  Love you all and thank you to Alex and everyone of you who made it sooooo special!! !!  ",228,45,1,32,18,1,1,0,1,2,,"{""NP"": {""NP#,#NP"": 1, ""PDT#DT#NN"": 1, ""NP#,#NP#CC#S"": 1, ""PRP$#NN#NN"": 1, ""PRP$#NNP#NN#NN#NN"": 1, ""DT"": 1, ""NP#NP"": 1, ""NP#PP#SBAR"": 1, ""NP#CC#NP"": 1, ""NN#NN#NNP#NNP"": 1}, ""VP"": {""VBG#NP"": 1, ""VBD#NP"": 2, ""VB#PP#NP"": 1, ""VB#NP#PP"": 1, ""VP#CC#VP"": 1, ""ADVP#VBP#PP#S"": 1}, ""WHNP"": {""WP"": 1}, ""SBAR"": {""WHNP#S"": 1}, ""SINV"": {""S#VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.648,0.352,"{""O"": 6, ""V"": 6, ""D"": 7, ""N"": 10, ""P"": 7, "","": 5, ""&"": 3, ""!"": 1, ""^"": 2, ""R"": 1, ""A"": 1}"
And thats a wrap on the party in the states... . Full video coming soon!,72,15,1,9,2,1,1,0,0,2,,"{""NP"": {""DT#NNS"": 1, ""JJ#NN"": 1, ""NP#VP#."": 1}, ""VP"": {""VBZ#NP#PP#:"": 1, ""VBG#ADVP"": 1}, ""S"": {""CC#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.8,0.2,"{""&"": 1, ""L"": 1, ""D"": 3, ""N"": 4, ""P"": 2, "","": 3, ""A"": 1, ""V"": 1, ""R"": 1}"
HAPPY BIRTHDAY Alex Rodriguez!!!!!!! WE LOVE YOU!!!! ,53,7,3,3,18,2,1,1,0,0,"💞:1,😘:1,💋:1","{""NP"": {""NNP#NNP#NNP#NNP#NNP#NNP"": 1}, ""ADJP"": {""JJ"": 1}, ""S"": {""NP#ADJP"": 1}, ""VP"": {""VBP#S"": 1}}",0.0,0.322,0.678,"{""A"": 1, ""N"": 1, ""^"": 2, "","": 2, ""O"": 2, ""V"": 1}"
"Celebrating you today and everyday my love... you are one of a kind, my hurricane and my calm in the middle of the storm...thank you for being such a beautiful light in my life... wishing you the most beautiful birthday ever!!! HAPPY BIRTHDAY 13!!! Alex Rodriguez",263,46,1,26,17,1,1,1,0,0,,"{""NP"": {""CD"": 1, ""NP#,#NP#CC#NP"": 1, ""NP#PP#PP"": 1, ""PDT#DT#JJ#NN"": 1, ""DT#ADJP#NN"": 1, ""NNP#NNP#NNP#CD#NNP#NNP#NNP"": 1, ""S"": 1}, ""VP"": {""VBG#NP#NP"": 1, ""VBG#NP"": 2, ""VP#CC#VP"": 1, ""VBP#NP"": 1, ""VB#NP#PP"": 1, ""VBG#S"": 1}, ""S"": {""NP#NP"": 1, ""S#:#S#:#S#:#S"": 1}, ""PP"": {""IN#S"": 1, ""RB#NP"": 1}, ""ADJP"": {""RBS#JJ"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.6,0.4,"{""V"": 5, ""O"": 4, ""N"": 11, ""&"": 2, ""D"": 9, "","": 6, ""$"": 2, ""P"": 5, ""A"": 5, ""R"": 2, ""^"": 2}"
The power of unity The power of the peopleThe power of love and fighting for whats right We could all learn a thing from Puerto Rico right now. ,144,29,5,16,18,1,1,0,0,1,,"{""NP"": {""DT#JJ#NN"": 1, ""JJ#NN"": 1}, ""PP"": {""IN#S"": 1}, ""VP"": {""VBG#NP"": 1, ""VBG#PP"": 1, ""VP#CC#VP#NP"": 1, ""VB#NP#PP#ADVP"": 1, ""MD#RB#VP"": 1}, ""ADVP"": {""RB#RB"": 1}}",0.079,0.789,0.132,"{""D"": 5, ""N"": 6, ""P"": 5, ""^"": 3, ""&"": 1, ""V"": 3, ""L"": 1, ""R"": 3, ""O"": 1, "","": 1}"
"WE FROM THE BRONX, NEW YORK A different view of last nights celebration...",74,13,1,9,21,1,1,0,0,0,🗽:1,"{""NP"": {""NNP#NNP#NNP#NNP"": 1, ""DT#JJ#NN"": 1, ""JJ#NNS#NN"": 1, ""NP#NP"": 1, ""NP#,#NP#:"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""O"": 1, ""P"": 2, ""D"": 2, ""^"": 2, "","": 2, ""A"": 3, ""N"": 3}"
"Thank you all for being a part of this great feeling! Alex Rodriguez, Benny, Quay Australia, PrettyLittleThing and so many more! The party continues tonight!!! ",160,25,3,13,17,11,1,3,0,1,"🎉:1,🍾:1,🎂:1","{""NP"": {""DT#JJ#NN"": 1, ""JJ#JJR"": 1, ""NP#,#NP#,#NP#,#NP#CC#RB#NP#."": 1, ""NN#NNS"": 1}, ""ADVP"": {""DT"": 1}, ""PP"": {""ADVP#IN#S"": 1}, ""VP"": {""VBG#NP"": 1, ""VB#NP#PP"": 1, ""VBZ#NP"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.606,0.394,"{""V"": 3, ""O"": 1, ""D"": 4, ""P"": 2, ""N"": 3, ""A"": 3, "","": 6, ""^"": 6, ""&"": 1, ""R"": 2}"
Its been a birthday to remember. I can truly feel the love from all of you.  Yesterday was a dream. I have watched your beautiful birthday videos and I mustve cried 20 times. It was just another great reminder of how thankful I am for all the beauty and love I have in my life,276,55,1,38,17,11,1,0,0,0,,"{""NP"": {""PRP$"": 1, ""DT#NN#S"": 1, ""NP#VP#."": 1, ""DT"": 1, ""PRP$#JJ#NN#NNS"": 1, ""CD#NNS"": 1, ""DT#JJ#NN"": 1, ""PDT#DT#NN"": 1}, ""VP"": {""VB"": 1, ""VBN#NP"": 2, ""VB#NP#PP"": 1, ""MD#ADVP#VP"": 1, ""VBD#NP"": 1, ""VBP#VP"": 2, ""VBP#ADJP#NP"": 1, ""VBP#PP"": 1, ""PP"": 1, ""VBP#SBAR"": 2, ""VP#CC#VP"": 1, ""VBD#ADVP#NP"": 1}, ""S"": {""S#CC#S#."": 1}, ""ROOT"": {""NP"": 1}, ""PP"": {""IN#SBAR"": 1}, ""ADJP"": {""JJ"": 1}, ""WHADVP"": {""WRB"": 1}, ""SBAR"": {""S"": 2, ""WHADVP#S"": 1}}",0.037,0.554,0.409,"{""L"": 1, ""V"": 13, ""D"": 9, ""N"": 10, ""P"": 6, "","": 4, ""O"": 7, ""R"": 3, ""A"": 3, ""&"": 2, ""$"": 1}"
A lil bday turn up   Alex Rodriguez FAT JOE DJ KHALED DJ Cassidy,64,13,3,10,6,11,0,4,1,2,💜:1,"{""NP"": {""DT#NN#NN"": 1, ""NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1}, ""FRAG"": {""NP"": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VBP#PRT"": 1}, ""SINV"": {""FRAG#VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,1.0,0.0,"{""D"": 1, ""A"": 2, ""N"": 1, ""V"": 1, ""T"": 1, ""^"": 7}"
Thank you!!!!  Oprah Winfrey,28,4,1,0,21,1,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP"": 1}, ""SINV"": {""VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.45,0.55,"{""V"": 1, ""O"": 1, "","": 1, ""^"": 2}"
Thank you!!!!!  Billy Joel,26,4,1,1,21,1,0,1,1,0,,"{""NP"": {""NNP#NNP#NNP"": 1}, ""SINV"": {""VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.45,0.55,"{""V"": 1, ""O"": 1, "","": 1, ""^"": 2}"
,0,0,0,0,19,1,0,0,1,0,,{},0.0,0.0,0.0,{}
Puerto Rico !! We all wish we could be there - but supporting you from here!     Ricky Martin ,94,18,1,11,4,2,1,1,0,3,,"{""NP"": {""RB"": 1}, ""ADVP"": {""DT"": 1}, ""VP"": {""VB#ADVP"": 1, ""MD#VP"": 1, ""VBP#SBAR"": 1, ""VBD#SBAR"": 1, ""VBG#NP#PP"": 1}, ""S"": {""NP#ADVP#VP"": 1}, ""SBAR"": {""S"": 2}, ""FRAG"": {""CC#S"": 1, ""S#:#FRAG#."": 1}, ""ROOT"": {""FRAG"": 1, ""NP"": 1}}",0.0,0.695,0.305,"{""^"": 4, "","": 3, ""O"": 3, ""D"": 1, ""V"": 4, ""R"": 2, ""&"": 1, ""P"": 1}"
Were celebrating Malikas 25th year of life!!  Dont miss an all new episode of Good Trouble TONIGHT at 8/7c on Freeform! ,120,21,1,14,20,2,1,2,0,1,🎉:2,"{""NP"": {""JJ#NN"": 2, ""NN#NNP#NNP"": 1, ""DT#RB#JJ#NN"": 1, ""NP#SBAR"": 1}, ""VP"": {""VBP#NP"": 1, ""VBG#PP"": 1}, ""SBAR"": {""S"": 1}, ""SQ"": {""VBD#NP#VP#."": 1}, ""ROOT"": {""SQ"": 1}}",0.091,0.542,0.367,"{""V"": 4, ""^"": 3, ""A"": 3, ""N"": 4, ""P"": 4, "","": 2, ""D"": 2, ""R"": 1}"
Sooo proud to announce Hustlers is an official selection of . Can't wait to see you all in Toronto!  ,101,19,1,12,14,1,1,1,0,2,💜:1,"{""NP"": {""NP#ADJP"": 1, ""DT#JJ#NN"": 1}, ""VP"": {""VBZ#NP"": 1, ""VB#NP#PP"": 1, ""VB#S"": 1, ""MD#RB#VP"": 1}, ""S"": {""VP#."": 1}, ""ADJP"": {""JJ#S"": 1}, ""PP"": {""IN"": 1, ""DT#IN#NP"": 1}}",0.0,0.834,0.166,"{""R"": 1, ""A"": 1, ""P"": 4, ""V"": 5, ""N"": 3, ""D"": 2, "","": 2, ""O"": 1, ""^"": 1}"
Ramona and Mercedes gon give it to you.were the Hustlers. Lets have a Keke  I LOVE YOU !!!!!! Coming to you a theater near you in SEPTEMBER!  ,142,27,2,19,18,1,1,1,1,1,"😏:1,💰:1,💋:1,💸:1","{""NP"": {""NNP#CC#NNP#NNS"": 1, ""DT#NNPS"": 1, ""NP#SBAR"": 1}, ""VP"": {""VBP#S"": 2, ""VBG#PP#NP"": 1, ""VBP#NP#PP"": 1}, ""S"": {""NP#ADJP#S"": 1}, ""ADJP"": {""JJ"": 1}, ""SBAR"": {""S"": 1}}",0.0,0.79,0.21,"{""^"": 4, ""&"": 1, ""V"": 6, ""O"": 6, ""P"": 4, "","": 4, ""D"": 3, ""N"": 2, ""L"": 1}"
Last night  ,12,2,1,1,22,1,1,0,0,1,💚:3,"{""NP"": {""JJ#NN"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""A"": 1, ""N"": 1}"
Only the best.  GUESS,21,4,1,2,17,1,0,1,1,0,💋:1,"{""NP"": {""RB#DT"": 1, ""JJS"": 1, ""NP#NP#."": 1}, ""ROOT"": {""NP"": 2}}",0.0,0.417,0.583,"{""R"": 1, ""D"": 1, ""A"": 1, "","": 1, ""V"": 1}"
You have to come to the premiere!!!!!!  shonda rhimes,53,9,1,6,17,1,0,1,1,0,,"{""NP"": {""DT#JJ#JJ#NN#NNS"": 1}, ""VP"": {""VB#PP"": 1, ""VBP#S"": 1}}",0.0,1.0,0.0,"{""O"": 1, ""V"": 2, ""P"": 2, ""D"": 1, ""N"": 1, "","": 1, ""^"": 2}"
#1 baby!!!!  billboard Neon Future Aoki ,40,6,2,3,16,1,1,2,1,0,"💃:2,🙌:2","{""QP"": {""##CD#CD"": 1}, ""NP"": {""QP#NNS"": 1, ""NNP#NNP#NNP"": 1}, ""VP"": {""VBD#NP"": 1}}",0.0,1.0,0.0,"{""$"": 1, ""N"": 2, "","": 1, ""^"": 3}"
  Hustlers,10,1,1,0,15,11,0,1,1,2,🏽:1,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""N"": 1}"
Me!!!!  |L I Z Z O|,19,6,1,5,15,11,0,1,1,0,"💋:1,💸:1,💕:1","{""NP"": {""NNP#NNP#NNP#NNP"": 2, ""NP#NP#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""O"": 2, "","": 1, ""N"": 1, ""^"": 3}"
IN CASE YOU MISSED IT!!!!  ,27,5,1,3,15,11,0,0,1,1,"💸:1,💋:1","{""VP"": {""VBZ"": 1, ""VBD#SBAR"": 1}, ""S"": {""PP#NP#VP"": 1}, ""SBAR"": {""S"": 1}}",0.457,0.543,0.0,"{""P"": 1, ""N"": 1, ""O"": 2, ""V"": 1, "","": 1}"
Ramona aint playin. ITS HERE!!!!!!!  The Hustlers trailer has arrived!! Coming to theaters September. WATCH:  Constance Wu Julia Stiles Keke Palmer  Lili Reinhart |L I Z Z O| iamcardib,184,29,5,13,4,11,0,7,1,1,"💯:1,💰:1,💋:1","{""NP"": {""DT#NNP#NN"": 1, ""NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1}, ""VP"": {""VBP#NP"": 1, ""VBN#NP"": 1, ""VBZ#VP"": 1, ""VBD#SBAR"": 1, ""VBN"": 1}, ""S"": {""NP#ADVP#VP#."": 1}, ""ROOT"": {""SINV"": 1}, ""SBAR"": {""S"": 1}, ""SINV"": {""VP#:#NP"": 1}}",0.0,1.0,0.0,"{""^"": 15, ""V"": 7, "","": 5, ""L"": 1, ""R"": 1, ""D"": 1, ""N"": 2, ""P"": 1, ""O"": 1}"
Worth it!!!!!!!!  ,18,2,1,0,3,1,0,0,1,1,,"{""ADJP"": {""JJ"": 1}, ""S"": {""NP#ADJP"": 1}, ""VP"": {""VB#S"": 1}}",0.0,0.246,0.754,"{""V"": 1, ""O"": 1, "","": 1}"
Yessss!  ,9,1,1,0,3,1,0,0,1,1,"💵:1,💪:1,🏼:1","{""NP"": {""NNS#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""!"": 1, "","": 1}"
I love you NYC!!!!!!,20,4,1,3,3,1,0,0,1,1,🗽:1,"{""S"": {""NP#NP"": 1}, ""VP"": {""VBP#S"": 1}}",0.0,0.271,0.729,"{""O"": 2, ""V"": 1, ""^"": 1, "","": 1}"
Second times the charm. Thank you New York!! I love you!!!!!!    ,65,11,1,5,0,1,1,0,0,5,🗽:1,"{""NP"": {""JJ#NNS"": 1, ""NP#NP#."": 1}, ""ROOT"": {""NP"": 1}, ""ADJP"": {""JJ"": 1}, ""S"": {""NP#ADJP"": 1}, ""VP"": {""VBP#S"": 1, ""VBD#SBAR"": 1, ""VB#NP#SBAR"": 1}, ""SBAR"": {""S"": 2}}",0.0,0.398,0.602,"{""A"": 2, ""N"": 3, ""D"": 1, "","": 3, ""V"": 2, ""O"": 3}"
We're talkin' about dating  Dont miss an all new episode of Good Trouble TONIGHT at 8/7c on Freeform!!!  ,105,18,2,10,20,2,1,2,0,1,"👀:2,🎉:1","{""NP"": {""DT#RB#JJ#NN"": 1, ""JJ#NN#NN"": 1}, ""PP"": {""IN#S"": 1}, ""VP"": {""VBG#S"": 1, ""VBP#ADJP"": 1}, ""ADJP"": {""JJ#PP"": 1}}",0.113,0.588,0.299,"{""L"": 1, ""V"": 4, "","": 2, ""P"": 4, ""D"": 2, ""A"": 2, ""N"": 2, ""R"": 1, ""^"": 2}"
,0,0,0,0,20,11,0,0,1,0,"😏:1,👀:1,💰:1",{},0.0,0.0,0.0,{}
8 more hours!!!!!! Who is counting down with me??? ,51,9,1,6,20,11,0,0,1,1,😏:1,"{""QP"": {""CD#JJR"": 1}, ""NP"": {""QP#NNS"": 1}, ""WHNP"": {""WP"": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VBG#PRT#PP#ADVP"": 1, ""VBZ#VP"": 1, ""VBZ#SBAR"": 1}, ""SBAR"": {""WHNP#S"": 1}}",0.0,1.0,0.0,"{""$"": 1, ""A"": 1, ""N"": 1, "","": 2, ""O"": 2, ""V"": 2, ""T"": 1, ""P"": 1}"
Just a tease.  The  trailer drops at midnight.  Constance Wu Julia Stiles  Lili Reinhart . iamcardib,100,16,1,7,17,11,1,6,0,1,"😏:1,👀:1","{""NP"": {""RB#DT#NN#."": 1, ""NNP#NNP#NNP#NNP#NNP#NNP#."": 1}, ""ROOT"": {""NP"": 3}, ""VP"": {""VBZ#PP"": 1}}",0.15,0.85,0.0,"{""R"": 1, ""D"": 2, ""N"": 3, "","": 3, ""V"": 1, ""P"": 1, ""^"": 6, ""G"": 1}"
"The lights are back on at MSG & we are having a show tonight!!! But first, I had to accept Hoda Kotbs challenge! NE-YO Derek Hough & Alex Rodriguez its your turn now!  with us to help fight cancer!Special shoutout to THE LAB for helping me out! GUESS",250,49,5,32,21,2,1,6,0,1,"💜:1,🙏:1,🏼:1","{""NP"": {""DT#NNS"": 1, ""SYM"": 1, ""DT#NN#NN#NN"": 1, ""NP#SBAR"": 1, ""NNP#NNPS#NN"": 1, ""NNP#NNP#NNP#CC#NNP#NNP"": 1, ""NP#ADVP"": 1, ""PRP$#NP"": 1, ""NP#NP#."": 1, ""NN#JJ#NN"": 1, ""DT#NNP"": 1}, ""PP"": {""IN#PP"": 1, ""IN#S"": 1}, ""ADVP"": {""RB#PP"": 1}, ""VP"": {""VBG#NP"": 1, ""VBP#VP"": 1, ""VBP#ADVP#NP"": 1, ""VBD#S"": 1, ""VBG#NP#PRT"": 1, ""VB#NP#PP"": 1}, ""S"": {""ADVP#,#NP#VP"": 1, ""S#CC#S#."": 1}, ""SBAR"": {""S"": 1, ""IN#S"": 1}, ""ROOT"": {""NP"": 2, ""FRAG"": 1}, ""PRT"": {""RP"": 1}, ""FRAG"": {""SBAR#."": 1}}",0.062,0.712,0.226,"{""D"": 4, ""N"": 10, ""V"": 8, ""R"": 3, ""P"": 7, ""&"": 3, ""O"": 4, "","": 6, ""^"": 7, ""L"": 1, ""A"": 1, ""T"": 1}"
"The partys not over til I say it is.  See you tonight, NYC!!!!!!!! See what went down when the lights went out.New video:  ",123,24,5,19,15,2,1,0,1,2,"🌃:1,🖤:1","{""NP"": {""DT#NNS"": 2, ""RB"": 1, ""NNP#NNP#NNP"": 1, ""NN#NN"": 1, ""NP#SBAR"": 1, ""NP#,#NP"": 1}, ""ADVP"": {""RB#RB"": 1}, ""VP"": {""VBZ"": 1, ""VBP#SBAR"": 2, ""VBD#NP"": 1, ""VBD#PRT#SBAR"": 1, ""VB#S"": 1}, ""S"": {""NP#ADVP#VP#."": 1, ""NP#NP"": 1, ""VP#:"": 1}, ""SBAR"": {""S"": 2, ""WHADVP#S"": 1, ""WHNP#S"": 1}, ""WHNP"": {""WP"": 1}, ""PRT"": {""RP"": 1}, ""WHADVP"": {""WRB"": 1}}",0.0,1.0,0.0,"{""D"": 2, ""N"": 3, ""R"": 4, ""P"": 2, ""O"": 4, ""V"": 6, "","": 5, ""^"": 1, ""T"": 1, ""A"": 1}"
Were bringing the party back!!!   ,34,5,1,2,20,1,1,0,1,1,🗽:1,"{""VP"": {""VBG#NP#ADVP"": 1, ""VBD#VP"": 1}, ""SINV"": {""VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.528,0.472,"{""V"": 2, ""D"": 1, ""N"": 1, ""R"": 1, "","": 1}"
,0,0,0,0,20,1,0,0,1,0,💜:6,{},0.0,0.0,0.0,{}
The party aint over until I say it is.   Variety ,49,10,1,7,20,1,1,1,1,1,💜:1,"{""PRT"": {""RP"": 1}, ""VP"": {""VBZ"": 1, ""VBP#SBAR"": 1, ""VBP#PRT#SBAR"": 1}, ""SBAR"": {""S"": 1, ""IN#S"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.748,0.252,"{""D"": 1, ""N"": 2, ""V"": 3, ""P"": 2, ""O"": 2, "","": 1}"
"Well be back, NYC!!!!!!   BuzzFeed ",35,5,1,2,20,1,1,1,1,1,💜:1,"{""INTJ"": {""UH"": 1}, ""VP"": {""VB#ADVP"": 1, ""VBZ"": 1}, ""S"": {""INTJ#VP"": 1}, ""SINV"": {""S#,#VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.55,0.45,"{""!"": 1, ""V"": 1, ""R"": 1, "","": 2, ""^"": 2}"
