fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
Prime Minister Netanyahu updated Russian President Putin on his visit to Ukraine.It was agreed to continue the conversations on security issues.,144,22,3,8,14,33,0,0,0,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NNS"": 1, ""NN#NNS"": 1}, ""VP"": {""VB#NP#PP"": 1, ""VBN#S"": 1, ""VBD#VP"": 1}}",0.0,0.809,0.191,"{""A"": 1, ""N"": 5, ""^"": 5, ""V"": 4, ""P"": 4, ""D"": 2, "","": 2, ""O"": 1}"
"Prime Minister Benjamin Netanyahu spoke this afternoon by telephone with Russian President Vladimir Putin.The leaders discussed regional developments and the situation in Syria, with emphasis on tightening the military coordination mechanisms.",243,32,3,10,14,33,0,0,0,0,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1, ""NNP#NNP#NNP#NNP#NNS"": 1, ""JJ#NNS"": 1, ""NP#CC#NP"": 1, ""NP#VP"": 1, ""DT#JJ#NN#NNS"": 1}, ""PP"": {""IN#S"": 1}, ""VP"": {""VBN#NP#PP"": 1, ""VBG#NP"": 1, ""VBD#NP#PP#PP#,#PP"": 1}}",0.0,1.0,0.0,"{""A"": 3, ""N"": 9, ""^"": 7, ""V"": 3, ""D"": 4, ""P"": 5, "","": 3, ""&"": 1}"
We will continue to strengthen settlement. We will deepen our roots and strike at our enemies. The security arms are in pursuit after the abhorrent terrorists. We will apprehend them. The long arm of Israel reaches all those who seek our lives and will settle accounts with them.,279,48,1,27,10,33,0,0,0,0,,"{""NP"": {""PRP$#NNS"": 3, ""DT#NN#NNS"": 1, ""DT#JJ#NNS"": 1, ""DT#JJ#NN"": 1, ""PDT#DT"": 1, ""NP#SBAR"": 1}, ""VP"": {""VB#S"": 1, ""MD#VP"": 4, ""VB#PP"": 1, ""VP#CC#VP"": 2, ""VBP#PP#PP"": 1, ""VBP#NP"": 1, ""VB#NP#PP"": 1, ""VBZ#NP"": 1}, ""WHNP"": {""WP"": 1}, ""SBAR"": {""WHNP#S"": 1}}",0.216,0.686,0.099,"{""O"": 6, ""V"": 12, ""P"": 6, ""N"": 11, "","": 5, ""D"": 7, ""&"": 2, ""A"": 2, ""^"": 1, ""X"": 1}"
"PM and DM Benjamin Netanyahu:On behalf of myself and the citizens of Israel, I send deep condolences to the family of young Rina Shnerb who was murdered in a harsh terrorist attack this morning, and wishes for a quick recovery to her father, Rabbi Eitan, and her brother Dvir.",276,50,2,27,10,33,0,0,0,0,,{},0.262,0.711,0.028,"{""N"": 11, ""&"": 4, ""V"": 5, ""^"": 7, "","": 6, ""P"": 8, ""O"": 3, ""D"": 7, ""A"": 5}"
"Prime Minister Netanyahu and USAID Administrator Green also discussed deepening cooperation, with emphasis on Africa.PM Netanyahu thanked USAid Administrator Green for his friendship and his work to strengthen bilateral cooperation.",232,31,2,11,9,11,0,1,0,0,,"{""NP"": {""NNP#NNP#NNP#CC#NNP#NNP#NNP"": 1, ""VBG#NN"": 1, ""NNP#NNP#NNP#NNP#NNP#NNP"": 1, ""JJ#NN"": 1, ""PRP$#NN#S"": 1, ""NP#CC#NP"": 1}, ""VP"": {""VBN#NP#,#PP"": 1}, ""S"": {""NP#ADVP#VP#."": 1}}",0.0,0.769,0.231,"{""A"": 2, ""N"": 7, ""^"": 9, ""&"": 2, ""R"": 1, ""V"": 4, "","": 3, ""P"": 4, ""D"": 2}"
"Prime Minister Benjamin Netanyahu met this morning, at the Prime Ministers Office in Jerusalem, with USAID Administrator Mark Green and congratulated him on the signing of a MOU with Israel on broad global cooperation.",218,34,1,16,9,11,1,1,0,0,,"{""NP"": {""NNP#NNP#NNP#NNP"": 2, ""DT#NNP#NNP#NNP"": 1, ""NP#,#PP#,"": 1, ""DT#NNP"": 1, ""JJ#JJ#NN"": 1}, ""VP"": {""VBD#NP#PP"": 1, ""VBD#NP#PP#PP"": 1, ""VP#CC#VP"": 1}}",0.0,1.0,0.0,"{""A"": 3, ""N"": 5, ""^"": 11, ""V"": 2, ""D"": 4, "","": 3, ""P"": 7, ""&"": 1, ""O"": 1}"
"Israel is a vibrant, advanced economy and our partnership will do tremendous good for both our economies. I'm sure it will multiply our trade which already stands at $2.5b. It will grow a lot. I think this will also offer for Israeli consumers decreased prices, removal of customs",280,48,1,27,15,3,1,0,0,0,,"{""NP"": {""DT#JJ#,#JJ#NN"": 1, ""JJ#NN"": 1, ""PDT#PRP$#NNS"": 1, ""QP"": 1, ""NP#SBAR"": 1, ""DT"": 1, ""JJ#NNS"": 1, ""VBN#NNS"": 1, ""NP#,#NP"": 1}, ""VP"": {""VBZ#NP"": 1, ""VB#NP#PP"": 1, ""MD#VP"": 3, ""VBZ#PP"": 1, ""VBP#ADJP"": 1, ""VB#PP#NP"": 1, ""MD#ADVP#VP"": 1, ""VBP#SBAR"": 1}, ""S"": {""S#CC#S#."": 1, ""ADVP#VP"": 1}, ""WHNP"": {""WDT"": 1}, ""QP"": {""$#CD#CD"": 1}, ""SBAR"": {""WHNP#S"": 1, ""S"": 2}, ""ADJP"": {""JJ#SBAR"": 1}}",0.0,0.795,0.205,"{""^"": 1, ""V"": 12, ""D"": 6, ""A"": 6, "","": 5, ""N"": 10, ""&"": 1, ""P"": 4, ""O"": 5, ""L"": 1, ""R"": 2, ""$"": 1}"
"PM Netanyahu: ""We've had free trade agreements with other parts of the world with the United States, with Europe and elsewhere but this is the first free trade agreement we have with an Asian economy, and what an economy, a global leader, a vibrant, advanced economy.""",268,46,1,24,15,3,1,0,0,0,,{},0.0,0.633,0.367,"{""N"": 12, ""^"": 3, "","": 9, ""L"": 1, ""V"": 3, ""A"": 8, ""P"": 5, ""D"": 7, ""&"": 3, ""R"": 1, ""O"": 3}"
"Prime Benjamin Netanyahu and Economy and Industry Minister Eli Cohen met today, at the Prime Minister's Office in Jerusalem, with Republic of Korea Trade Minister Yoo Myung-hee. Full Remarks &gt;&gt;",199,30,3,11,15,2,1,0,1,0,,"{""NP"": {""NNP#NNP#NNP#CC#NNP"": 1, ""NNP#NNP#NNP#NNP"": 2, ""NP#CC#NP"": 1, ""DT#NNP#NNP#POS"": 1, ""NP#NNP"": 1, ""NNP#NNP#NNP#NNP#NNP"": 1}, ""VP"": {""VBD#NP#,#PP#,#PP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""A"": 2, ""^"": 8, ""&"": 2, ""N"": 9, ""V"": 1, "","": 3, ""P"": 4, ""D"": 1, ""Z"": 1, ""!"": 1, ""G"": 1}"
"The Creator gave us a tremendous opportunity not granted other peoples to rebuild our lives in our homeland. Our doing so contradicts all reason because of that faith. The combination of faith and mobilizing our peoples unique capabilities change not only Israel, but the world.",278,45,1,22,14,3,0,0,0,0,,"{""NP"": {""DT#NNP"": 1, ""DT#JJ#NN#RB"": 1, ""JJ#NNS"": 1, ""PRP$#NNS"": 1, ""NP#VP"": 2, ""PRP$#JJ#JJ#NNS"": 1, ""CONJP#NP#,#CC#NP"": 1}, ""PP"": {""RB#IN#NP"": 1, ""IN#S"": 1}, ""VP"": {""VB#NP#PP"": 1, ""VBN#NP#S"": 1, ""VBD#NP#NP"": 1, ""VBG#ADVP"": 1, ""VBZ#NP"": 1, ""VBG#CC#VBG#NP"": 1, ""VBP#NP"": 1}, ""CONJP"": {""RB#JJ"": 1}}",0.071,0.81,0.118,"{""D"": 10, ""N"": 13, ""V"": 6, ""O"": 1, ""A"": 3, ""R"": 3, ""P"": 6, "","": 4, ""&"": 2, ""^"": 1}"
"Without faith, we would not have been able to create the miracle that is the rebirth of Israel in its homeland. It is a faith that has been passed from generation to generation, even in our most difficult hours.",211,39,1,25,14,3,0,0,0,0,,"{""NP"": {""NP#SBAR"": 2, ""PRP$#ADJP#NNS"": 1}, ""PP"": {""PP#,#RB#PP"": 1}, ""WHNP"": {""WDT"": 2}, ""VP"": {""VBZ#NP"": 2, ""VBN#ADJP#PP"": 1, ""VB#VP"": 1, ""MD#RB#VP"": 1, ""VBN#PP#PP"": 1, ""VBN#VP"": 1, ""VBZ#VP"": 1}, ""S"": {""PP#,#NP#VP#."": 1}, ""SBAR"": {""WHNP#S"": 2}, ""ADJP"": {""JJ#S"": 1, ""RBS#JJ"": 1}}",0.161,0.712,0.127,"{""P"": 9, ""N"": 8, "","": 4, ""O"": 2, ""V"": 9, ""R"": 3, ""A"": 2, ""D"": 4, ""^"": 1, ""L"": 1}"
"Our people were almost completely eradicated. We were massacred without mercy. And today our people live in a strong, robust, advanced and prosperous nationfirst and foremost thanks to the strength of our faith. Without faith, nothing matters.",243,37,1,15,14,3,0,0,0,0,,"{""NP"": {""PRP$#NNS"": 2, ""DT#ADJP#NN"": 1, ""JJ#NNS"": 1, ""NP#CC#NP"": 1}, ""ADJP"": {""RB#RB#JJ"": 1, ""JJ#,#JJ#,#JJ#CC#JJ"": 1}, ""VP"": {""VBD#ADJP"": 1, ""VBN#PP"": 1, ""VBD#VP"": 1, ""VBP#PP#PP"": 1, ""VBZ"": 1}, ""S"": {""CC#NP#NP#VP#."": 1, ""PP#,#NP#VP#."": 1}}",0.041,0.503,0.456,"{""D"": 5, ""N"": 10, ""V"": 6, ""R"": 3, "","": 7, ""O"": 1, ""P"": 5, ""&"": 3, ""A"": 4}"
"PM Netanyahu and his wife Sara met with the Ukraine Jewish community.""It is moving to be here and visit Babi Yar again, to understand the amazing path we took from that valley of death to the zenith of all nations. Today Israel is a rising world power""",252,48,3,30,14,3,1,0,1,0,,"{""NP"": {""PRP$#NN#NNP"": 1, ""NP#CC#NP"": 1, ""DT#NNP#JJ#NN"": 1, ""DT#JJ#NN"": 1, ""DT#NNS"": 1, ""NP#SBAR"": 1, ""DT#JJ#NN#NN"": 1}, ""VP"": {""VBD#PP"": 1, ""VB#ADVP"": 1, ""VBD#PP#PP"": 1, ""VB#NP#ADVP#,#S"": 1, ""VP#CC#VP"": 1, ""VBG#S"": 1, ""VBZ#VP"": 1, ""VBZ#NP"": 1}, ""S"": {""``#NP#VP#."": 1}, ""SBAR"": {""S"": 1}}",0.075,0.851,0.074,"{""N"": 11, ""^"": 6, ""&"": 2, ""D"": 7, ""V"": 8, ""P"": 7, "","": 5, ""O"": 2, ""R"": 2, ""!"": 1, ""A"": 2}"
"PM Netanyahu: ""I think that we are standing before a tremendous opportunity. I thank you, Volodymyr, for all the work that you did to enhance our cooperation  the free trade agreement, and the economic ties between Ukraine and Israel. They will serve both our peoples well.",273,46,1,27,13,3,1,0,0,0,,"{""NP"": {""DT#JJ#NN"": 1, ""NP#:#S#."": 1, ""NP#,#NP#,"": 1, ""PDT#DT#NN"": 1, ""DT#JJ#NN#NN"": 1, ""NP#NP"": 1, ""DT#JJ#NNS"": 1, ""NNP#CC#NNP"": 1, ""NP#,#CC#NP"": 1, ""PDT#PRP$#NNS"": 1}, ""VP"": {""VBG#PP"": 1, ""VBP#VP"": 1, ""VBP#SBAR"": 1, ""VBD#S"": 1, ""VBP#NP#SBAR"": 1, ""VB#NP#ADVP"": 1, ""MD#VP"": 1}, ""S"": {""``#NP#VP"": 1}, ""SBAR"": {""IN#S"": 2}, ""ROOT"": {""NP"": 1}}",0.0,0.737,0.263,"{""N"": 8, ""^"": 4, "","": 8, ""O"": 7, ""V"": 8, ""P"": 6, ""D"": 7, ""A"": 3, ""&"": 2, ""R"": 1}"
Ukraine Prime Minister Groysman and Ukraine Government Innovation Fund Head Deputy Minister Volodimir Stabniuk awarded Prime Minister Netanyahu a certificate of appreciation for Israel's assistance in establishing the eco-system in the field of innovation in Ukraine.,267,36,1,12,13,3,1,0,0,0,,"{""NP"": {""NNP#NNP#NNP#NNP#CC#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1, ""NNP#NNP#NNP"": 1, ""NNP#POS"": 1, ""NP#NN"": 1}, ""PP"": {""IN#S"": 1}, ""VP"": {""VBG#NP#PP"": 1, ""VBD#NP#NP"": 1}}",0.0,0.735,0.265,"{""^"": 8, ""&"": 1, ""N"": 14, ""V"": 2, ""A"": 1, ""D"": 3, ""P"": 6, ""Z"": 1, "","": 1}"
"Prime Benjamin Netanyahu and Ukraine Prime Minister Volodymyr Groysman, this morning, in Kiev, attended an innovation event with local industrialists and high-tech entrepreneurs. Full Remarks &gt;&gt;",200,26,3,7,13,2,1,0,1,0,,"{""NP"": {""NNP#NNP#NNP"": 1, ""NNP#NNP#NNP#NNP#NNP"": 1, ""NP#CC#NP"": 2, ""NP#,#PP#,"": 1, ""DT#NN#NN"": 1, ""JJ#NNS"": 2, ""NNP#NNP#NNP#NNP"": 1}, ""VP"": {""VBD#NP#PP"": 1}, ""S"": {""NP#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.906,0.094,"{""A"": 4, ""^"": 8, ""&"": 2, "","": 4, ""D"": 2, ""N"": 6, ""P"": 2, ""V"": 1, ""G"": 1}"
Prime Benjamin Netanyahu met this morning in Kiev with Ukrainian Prime Minister Volodymyr Groysman.,99,14,1,5,10,2,1,0,0,0,,"{""NP"": {""NNP#NNP#NNP"": 1, ""JJ#NNP#NNP#NNP#NNP"": 1}, ""VP"": {""VBD#NP#PP#PP"": 1}}",0.0,1.0,0.0,"{""A"": 2, ""^"": 5, ""V"": 1, ""D"": 1, ""N"": 3, ""P"": 2, "","": 1}"
"Prime Minister and Defense Minister Benjamin Netanyahu:""I welcome the decision of Paraguayan President Mario Abdo to define Hezbollah and Hamas as terrorist organizations. We are working so that more countries will also take this important step.""",246,37,2,17,18,33,0,0,0,0,,"{""NP"": {""NNP#NNP#NNP"": 1, ""NP#CC#NP"": 1, ""NNP#NNP#NNP#NNP"": 1, ""NNP#CC#NNP"": 1, ""JJ#NNS"": 1, ""JJR#NNS"": 1, ""DT#JJ#NN"": 1}, ""VP"": {""VB#NP#PP"": 1, ""VB#NP#S"": 1, ""VBZ#:#``#S"": 1, ""MD#ADVP#VP"": 1, ""VBG#SBAR"": 1, ""VBP#VP"": 1}, ""SBAR"": {""RB#IN#S"": 1}}",0.109,0.741,0.15,"{""A"": 4, ""N"": 7, ""&"": 2, ""^"": 8, "","": 5, ""O"": 3, ""V"": 6, ""D"": 2, ""P"": 4, ""R"": 1}"
"Israel and Ukraine walk hand in hand. Together we remember the tragedies of the past, and together we embrace the tidings of the future. Above all, we will fulfill the will of those tragically murdered at Babi Yar. Never again.",227,40,1,22,16,3,1,0,0,0,,"{""NP"": {""NNP#CC#NNP"": 1, ""DT#NNS"": 2, ""DT"": 1, ""NP#VP"": 1}, ""VP"": {""VBP#NP"": 2, ""ADVP#VBN#PP"": 1, ""MD#VP"": 1}, ""S"": {""ADVP#NP#VP"": 1, ""S#,#CC#ADVP#S#."": 1, ""ADVP#,#NP#VP#."": 1}, ""ROOT"": {""FRAG"": 1}, ""ADVP"": {""IN#DT"": 1, ""RB#RB"": 1}, ""FRAG"": {""ADVP#."": 1}}",0.198,0.594,0.209,"{""^"": 3, ""&"": 2, ""V"": 6, ""N"": 6, ""P"": 6, "","": 6, ""R"": 5, ""O"": 3, ""D"": 7, ""A"": 1, ""!"": 1}"
"The valley of blood, bones and ashes in Babi Yar is a low point in our people's history. But with great faith and spirit, we ascended from the abyss to the pinnacle of our revival. What a difference between then and now.",220,42,1,26,16,3,0,0,0,0,,"{""NP"": {""NN#,#NNS#CC#NNS"": 1, ""NP#PP#PP"": 1, ""DT#JJ#NN"": 1, ""PRP$#NNS#POS"": 1, ""NP#NN"": 1, ""JJ#NN#CC#NN"": 1, ""DT#NNS"": 1}, ""PP"": {""IN#ADVP"": 1}, ""VP"": {""VBZ#NP"": 1, ""VBD#PP#PP"": 1}, ""S"": {""CC#PP#,#NP#VP#."": 1}, ""ROOT"": {""X"": 1}, ""WHNP"": {""WP"": 1}, ""ADVP"": {""NP#PP"": 1, ""ADVP#CC#ADVP"": 1}, ""SBARQ"": {""WHNP#ADVP"": 1}, ""X"": {""SBARQ#."": 1}}",0.032,0.735,0.233,"{""D"": 7, ""N"": 12, ""P"": 8, "","": 5, ""&"": 4, ""^"": 2, ""V"": 2, ""A"": 2, ""S"": 1, ""O"": 2, ""R"": 2}"
We spoke now with my friend Natan Sharansky about the possibility of establishing a heritage center here that would be a symbol to all of humanity. A symbol and a monument.,172,31,1,17,16,3,1,0,0,0,,"{""NP"": {""DT#NN#NN"": 1, ""DT"": 1, ""NP#PP#SBAR"": 1, ""NP#CC#NP"": 1, ""NP#."": 1}, ""PP"": {""ADVP#IN#NP"": 1, ""IN#S"": 1}, ""VP"": {""VBG#NP#ADVP"": 1, ""MD#VP"": 1, ""VBD#PP#NP"": 1}, ""WHNP"": {""WDT"": 1}, ""SBAR"": {""WHNP#S"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.89,0.11,"{""O"": 2, ""V"": 4, ""R"": 2, ""P"": 5, ""D"": 7, ""N"": 8, ""^"": 2, "","": 2, ""&"": 1}"
"I thank you President  , and I also thank the Ukrainian government, for your efforts to preserve the memory of the Holocaust. You are continuing your efforts in the war against antisemitism.",190,32,1,19,16,3,1,1,0,0,,"{""NP"": {""DT#JJ#NN"": 1, ""DT#NNP"": 1, ""PRP$#NNS#S"": 1, ""PRP$#NNS"": 1}, ""S"": {""NP#NP"": 1, ""S#,#CC#S#."": 1}, ""VP"": {""VBP#S"": 1, ""ADVP#VBP#NP#,#PP"": 1, ""VBG#NP#PP"": 1, ""VBP#VP"": 1}}",0.112,0.745,0.143,"{""O"": 4, ""V"": 5, ""N"": 8, "","": 4, ""&"": 1, ""R"": 1, ""D"": 6, ""A"": 1, ""P"": 5}"
We will never forget the suffering and pain our people have known. At the same time we remember the Righteous Among the Nations who risked their lives to rescue Jews. We do not forget them even for a moment.,207,39,2,23,16,3,1,0,0,0,,"{""NP"": {""DT#NN#CC#NN"": 1, ""PRP$#NNS"": 2, ""NP#SBAR"": 2, ""DT#JJ#NN"": 1, ""DT#NNPS"": 2, ""NNPS"": 1}, ""VP"": {""VBN"": 1, ""VBP#VP"": 1, ""MD#ADVP#VP"": 1, ""VBD#NP#S"": 1, ""VBP#NP#PP"": 1, ""VB#NP#ADVP#PP"": 1, ""VBP#RB#VP"": 1}, ""S"": {""PP#NP#VP#."": 1}, ""SBAR"": {""S"": 1, ""WHNP#S"": 1}, ""WHNP"": {""WP"": 1}}",0.112,0.69,0.198,"{""O"": 5, ""V"": 9, ""R"": 3, ""D"": 7, ""N"": 8, ""&"": 1, "","": 3, ""P"": 4, ""A"": 2}"
