fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
Keep em coming. I go live on QVC at 7:05p ET! ,46,11,1,9,22,1,1,1,1,0,,"{""NP"": {""NN#VBG"": 1, ""CD#NN#NNP"": 1}, ""VP"": {""VB#PP#PP"": 1, ""VBP#VP"": 1}, ""S"": {""VP#."": 1}}",0.0,1.0,0.0,"{""V"": 3, ""O"": 2, "","": 2, ""A"": 1, ""P"": 2, ""^"": 1, ""$"": 1, ""N"": 2}"
"Back on QVC tonight at 7:05p ET. If you buy POLISHED for men, tweet me your receipt! Ill eat a PB&J sandwich for every 10 screenshots I get. If we sell out, Ill do an Instagram Live of me eating a giant one. You can buy POLISHED here: ",235,48,5,35,18,1,1,2,1,0,,"{""NP"": {""RB"": 1, ""CD"": 1, ""DT#JJ#NN"": 2, ""DT#CD#NNS"": 1, ""DT#NNP#NNP"": 1}, ""PP"": {""IN#S"": 1}, ""ADVP"": {""RB#PP"": 1}, ""VP"": {""VBP#NP"": 4, ""VB#S"": 1, ""VBP"": 1, ""VBP#PRT"": 1, ""VBG#NP"": 1, ""VB#NP#ADVP"": 1, ""MD#VP"": 1}, ""S"": {""ADVP#NP#VP#."": 1, ""NP#NP"": 1, ""SBAR#,#VP#."": 1, ""S#NP#VP#."": 1, ""SBAR#,#NP#VP#."": 1, ""NP#VP#:"": 1}, ""SBAR"": {""IN#S"": 2}, ""PRT"": {""RP"": 1}}",0.121,0.879,0.0,"{""R"": 2, ""P"": 7, ""^"": 2, ""N"": 9, ""$"": 3, "","": 7, ""O"": 6, ""V"": 11, ""D"": 5, ""L"": 2, ""T"": 1, ""A"": 1}"
"Good morning America and Canada!xoxo, Chace Crawford",52,8,3,2,15,1,1,1,0,0,,"{""NP"": {""JJ#NN"": 1, ""NNP#CC#NNP"": 1, ""NP#,#NP"": 1, ""NP#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.653,0.347,"{""A"": 1, ""N"": 1, ""^"": 4, ""&"": 1, "","": 2, ""E"": 1}"
My niece is clearly not happy about getting carded at dads bday brunch ,71,13,1,6,14,1,1,0,0,1,,"{""NP"": {""ADJP#JJ#NN"": 1}, ""PP"": {""IN#S"": 1}, ""ADJP"": {""JJ#PP"": 2}, ""VP"": {""VBG#NP"": 1, ""VBZ#ADVP#RB#ADJP"": 1}}",0.18,0.659,0.162,"{""D"": 1, ""N"": 4, ""V"": 3, ""R"": 2, ""A"": 1, ""P"": 2}"
Last chance to vote - polls close tonight! ,43,8,1,4,1,1,1,0,1,0,,"{""VP"": {""VB"": 1}, ""NP"": {""JJ#NN#S"": 1, ""JJ#NN"": 1, ""NP#NP"": 1, ""NP#:#NP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.724,0.276,"{""A"": 1, ""N"": 2, ""P"": 1, ""V"": 1, "","": 2, ""R"": 2}"
Lisa Foxx/radio diva happy bday! Still have this pic from MANY afternoons ago on Star 98.7,90,16,1,11,20,4,1,1,0,0,,"{""NP"": {""NNP#NNP#NNP"": 1, ""NNP#CD"": 1, ""NP#ADVP"": 1}, ""ADJP"": {""JJ"": 1}, ""ADVP"": {""RB#PP"": 1}, ""FRAG"": {""NP#ADJP#ADVP#."": 1}, ""ROOT"": {""FRAG"": 1, ""SINV"": 1}, ""VP"": {""ADVP#VBP#NP#PP"": 1}, ""SINV"": {""VP#NP"": 1}}",0.0,0.79,0.21,"{""^"": 4, ""N"": 4, ""A"": 2, "","": 1, ""R"": 2, ""V"": 1, ""D"": 1, ""P"": 2}"
Couldnt have asked for a better fondue partner. Happy bday dad!,63,11,1,5,16,1,1,0,0,0,,"{""NP"": {""DT#ADJP#NN"": 1, ""JJ#JJ#NN"": 1}, ""ADJP"": {""RBR#JJ"": 1}, ""VP"": {""VBN#PP"": 1, ""VBP#VP"": 1}, ""ROOT"": {""FRAG"": 1}, ""FRAG"": {""NP#."": 1}}",0.0,0.537,0.463,"{""V"": 3, ""P"": 1, ""D"": 1, ""A"": 2, ""N"": 4, "","": 2}"
Celebrating our  interns who give their time to patients and families across the country. Thank you for helping Ryan Seacrest Fndn create places for the kids to heal and be the star :),184,33,1,21,21,4,0,1,1,2,,"{""NP"": {""PRP$#NNS"": 1, ""NNS#CC#NNS"": 1, ""NP#SBAR"": 2, ""NNP#NNP#NNP"": 1, ""DT#NNS"": 1}, ""WHNP"": {""WP"": 1}, ""PP"": {""IN#S"": 1}, ""VP"": {""VBP#NP#PP"": 1, ""VBG#NP"": 1, ""VBG"": 1, ""VB"": 1, ""VBP#NP"": 1, ""VP#PRN"": 1, ""VB#NP#PP"": 1}, ""S"": {""VP#."": 1, ""VP#:"": 1, ""S#CC#S"": 1}, ""SBAR"": {""WHNP#S"": 1, ""S"": 1}, ""PRN"": {""S#-RRB-"": 1}}",0.0,0.675,0.325,"{""V"": 7, ""D"": 5, ""N"": 8, ""O"": 2, ""P"": 5, ""&"": 2, "","": 1, ""^"": 3, ""E"": 1}"
Thinking of another nickname for Tanya Rads new guy and narrowed it down to 2. Need your help,93,18,1,13,15,1,0,1,0,0,,"{""NP"": {""JJ#NN"": 1, ""CD"": 1}, ""VP"": {""VBZ#NP"": 1, ""VBD#NP#PRT#PP"": 1, ""VP#CC#VP"": 1}, ""PRT"": {""RP"": 1}}",0.0,0.863,0.137,"{""V"": 3, ""P"": 3, ""D"": 2, ""N"": 3, ""^"": 2, ""A"": 1, ""&"": 1, ""O"": 1, ""T"": 1, ""$"": 1, "","": 1}"
"Finally got the pics from our 2018  photo shoot. Took us nearly 1 year to track them down, so now we want to put them somewhere. Anywhere. To our listeners  reply to this thread with places you want to see it!",209,41,1,29,13,1,1,0,0,1,,"{""ADVP"": {""RB#NP"": 1}, ""VP"": {""VBD"": 1, ""VB#NP#PRT"": 1, ""VB#NP#ADVP"": 1, ""VBP#S"": 2, ""VB#NP#ADVP#S#,#SBAR"": 1, ""VB"": 1}, ""NP"": {""DT#NNS"": 1, ""PRP$#CD#NN#NN"": 1, ""CD#NN"": 1, ""PRP$#NNS#NN"": 1}, ""PP"": {""PP#PP"": 1}, ""SINV"": {""ADVP#VP#NP#."": 1}, ""ROOT"": {""SINV"": 1}, ""PRT"": {""RP"": 1}, ""S"": {""VP#."": 2, ""PP#NP#VP#."": 1}, ""SBAR"": {""RB#RB#S"": 1}}",0.056,0.864,0.08,"{""R"": 7, ""V"": 8, ""D"": 4, ""N"": 7, ""P"": 7, ""$"": 2, "","": 5, ""O"": 6}"
Today's happy hour special Casa Dragones. Cheers! ,50,7,1,2,0,4,1,1,0,1,,"{""NP"": {""ADJP#JJ#NNP#NNP"": 1}, ""ADJP"": {""JJ#NP"": 1}, ""VP"": {""VBZ#NP"": 1}, ""ROOT"": {""INTJ"": 1}, ""INTJ"": {""UH#."": 1}}",0.0,0.29,0.71,"{""S"": 1, ""A"": 2, ""N"": 1, ""^"": 2, "","": 2, ""!"": 1}"
"Excited to go back on QVC with my skincare line POLISHED for men! If the  has you worried, Ill show you how to keep your skin looking younger. Tune in this Monday (7/29) at 7:05p ET! More info here: ",199,39,3,29,22,11,1,2,1,1,,"{""PRT"": {""RP"": 1}, ""NP"": {""PRP$#JJ#NN"": 1, ""DT"": 1, ""JJR"": 1, ""DT#NNP"": 1, ""CD"": 1, ""CD#NN#NNP"": 1, ""NP#PP#PRN#PP#."": 1}, ""VP"": {""VB#PRT#PP#PP"": 1, ""VBN#S"": 1, ""VBD#PP"": 1, ""VBZ#S"": 1, ""VBG#NP"": 1, ""VB#NP#S"": 1, ""VBP#NP#SBAR"": 1}, ""S"": {""S#VP#."": 1, ""NP#ADJP"": 1, ""SBAR#,#NP#VP#."": 1}, ""ROOT"": {""NP"": 1, ""FRAG"": 1}, ""ADJP"": {""VBN"": 1}, ""SBAR"": {""IN#S"": 1, ""WHADVP#S"": 1}, ""WHADVP"": {""WRB"": 1}, ""PRN"": {""-LRB-#NP#-RRB-"": 1}, ""ADVP"": {""RBR#RB"": 1, ""ADVP#RB"": 1}, ""FRAG"": {""ADVP#:"": 1}}",0.127,0.818,0.055,"{""V"": 9, ""P"": 8, ""R"": 3, ""^"": 2, ""D"": 4, ""N"": 7, "","": 7, ""O"": 2, ""L"": 1, ""A"": 2, ""$"": 2}"
Thought about sharing my playlist but remembered not everyone works out to slow jams. Thanks Men's Health Mag!,110,18,1,7,19,1,0,1,1,0,,"{""NP"": {""RB#NN"": 1, ""NNP#NNP#POS"": 1, ""NP#NNP#NNP"": 1}, ""VP"": {""VBG#NP"": 1, ""VBN#PP"": 1, ""VBD#NP"": 1, ""VP#CC#VP"": 1, ""VBZ#PRT#S"": 1}, ""S"": {""S#VP#."": 1}, ""PP"": {""IN#S"": 1}, ""PRT"": {""RP"": 1}, ""ROOT"": {""FRAG"": 1}, ""FRAG"": {""NP#."": 1}}",0.0,0.726,0.274,"{""V"": 4, ""P"": 2, ""D"": 1, ""N"": 6, ""&"": 1, ""R"": 1, ""T"": 1, ""A"": 1, "","": 2, ""S"": 1}"
"She can sing, dance, act, and ages in reverse. Happy bday to my incredibly talented friend Jennifer Lopez!",106,18,1,9,17,3,1,1,0,0,,"{""NP"": {""JJ#NN"": 1, ""PRP$#ADJP#NN"": 1, ""NP#NP"": 1, ""NP#PP#."": 1}, ""VP"": {""VB"": 3, ""VB#PP"": 1, ""VP#,#VP#,#VP#,#CC#VP"": 1, ""MD#VP"": 1}, ""ROOT"": {""NP"": 1}, ""ADJP"": {""RB#JJ"": 1}}",0.0,0.576,0.424,"{""O"": 1, ""V"": 4, "","": 5, ""N"": 4, ""&"": 1, ""P"": 2, ""A"": 2, ""D"": 1, ""R"": 1, ""^"": 2}"
Ryan Seacrest FndnnAlly Brooke Children's at VUMCchildren's Hospital. Appreciate you sChildren's at VUMCllyBrooke :) You really made their day! Ally Brookeudios,160,21,1,9,21,3,0,5,0,1,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""NNP#POS"": 1, ""NP#NN"": 1, ""NP#SBAR"": 1, ""NNP#NNPS"": 1}, ""VP"": {""VBZ#PP"": 2, ""VB#S"": 1, ""VBD#NP"": 1}, ""S"": {""NP#ADJP"": 1, ""NP#ADVP#VP"": 1, ""S#VP#."": 1}, ""ROOT"": {""NP"": 1}, ""ADJP"": {""JJ"": 1}, ""SBAR"": {""S"": 1}}",0.0,0.76,0.24,"{""^"": 8, ""P"": 2, ""Z"": 1, ""N"": 2, "","": 2, ""V"": 3, ""O"": 2, ""E"": 1, ""R"": 1, ""D"": 1}"
Thanks for the support over the years Kelly Bazzle! Keep your dreams alive  maybe one day I get to vote YOU in ;),113,23,1,15,18,3,0,1,1,0,,"{""NP"": {""DT#NNS"": 1, ""NP#NP"": 1, ""NP#PP#PP#."": 1, ""PRP$#NNS"": 1, ""CD#NN"": 1}, ""PP"": {""ADVP#RB#NP"": 1}, ""ROOT"": {""NP"": 1, ""VP"": 1}, ""FRAG"": {""ADVP#:"": 1}, ""VP"": {""VB#NP#FRAG"": 1, ""VBP#S"": 1, ""VB#NP#PP#PRN"": 1}, ""PRN"": {""S#-RRB-"": 1}}",0.0,0.565,0.435,"{""N"": 5, ""P"": 4, ""D"": 3, ""^"": 2, "","": 1, ""V"": 3, ""A"": 1, ""R"": 1, ""$"": 1, ""O"": 2, ""E"": 1}"
Celebrating our first-ever Ryan Seacrest Fndn ambassador! One of the many reasons why Selena Gomez is the best :),113,19,2,12,18,1,0,2,1,1,,"{""NP"": {""PRP$#JJ#NNP#NNP#NNP#NN"": 1, ""CD"": 1, ""DT#JJ#NNS"": 1, ""DT#JJS"": 1, ""NP#SBAR"": 1}, ""VP"": {""VBG#NP"": 1, ""VBZ#NP"": 2}, ""S"": {""VP#."": 1, ""VP#:"": 1}, ""ROOT"": {""PRN"": 1}, ""SBAR"": {""S"": 1}, ""PRN"": {""S#-RRB-"": 1}}",0.0,0.588,0.412,"{""V"": 2, ""D"": 3, ""A"": 3, ""^"": 5, ""N"": 2, "","": 1, ""$"": 1, ""P"": 1, ""R"": 1, ""E"": 1}"
We can all agree today is a national holiday. !,47,10,3,6,17,1,1,0,0,1,,"{""NP"": {""DT#JJ#NN"": 1}, ""VP"": {""VBZ#NP"": 1, ""VB#SBAR"": 1, ""MD#RB#VP"": 1}, ""SBAR"": {""S"": 1}}",0.0,0.522,0.478,"{""O"": 1, ""V"": 3, ""D"": 2, ""N"": 2, ""A"": 1, "","": 2}"
Dont leave your apartment without the oven mitts. Everything is on fire ,72,12,1,7,20,1,0,0,0,1,,"{""NP"": {""DT#NN#NNS"": 1}, ""VP"": {""VBP#NP#PP"": 1, ""VBZ#PP"": 1}}",0.177,0.738,0.085,"{""V"": 3, ""D"": 2, ""N"": 5, ""P"": 2, "","": 1}"
Friday send off with Jake Gyllenhaal ,37,6,1,4,16,1,1,0,0,1,,"{""PRT"": {""RP"": 1}, ""VP"": {""VBP#PRT#PP"": 1}}",0.0,1.0,0.0,"{""^"": 3, ""V"": 1, ""T"": 1, ""P"": 1}"
Rain in NYC is something else.,30,6,1,4,18,1,0,0,1,0,,"{""NP"": {""NN#RB"": 1}, ""VP"": {""VBZ#NP"": 1}}",0.0,1.0,0.0,"{""N"": 2, ""P"": 1, ""^"": 1, ""V"": 1, ""R"": 1, "","": 1}"
Happy bday to my Georgia dawg Luke Bryan! Cheers brotha,55,10,1,5,18,1,1,1,0,0,,"{""NP"": {""JJ#NN"": 1, ""PRP$#NNP#NNP#NNP#NNP"": 1, ""NP#PP#."": 1}, ""ROOT"": {""NP"": 2}}",0.0,0.53,0.47,"{""A"": 1, ""N"": 4, ""P"": 1, ""D"": 1, ""^"": 3, "","": 1}"
I knew I wasnt provolone LIVEKellyRyan,38,6,1,3,14,1,0,1,1,0,,"{""NP"": {""JJ#NNP"": 1}, ""VP"": {""VBP#NP"": 1, ""VBD#SBAR"": 1}, ""SBAR"": {""S"": 1}}",0.0,1.0,0.0,"{""O"": 2, ""V"": 2, ""N"": 1, ""G"": 1}"
"Thanks for the love Kelly Ripa! Maybe you can write my acceptance speech. So if I win, America and Canada win too. Vote here: ",126,24,1,14,22,1,1,1,1,0,,"{""NP"": {""DT#NN#NNP#NNP"": 1, ""NP#PP#."": 1, ""PRP$#NN#NN"": 1, ""NNP#CC#NNP"": 1}, ""ROOT"": {""NP"": 1}, ""VP"": {""MD#VP"": 1, ""VBP"": 1, ""VBP#ADVP"": 1, ""VB#ADVP"": 1}, ""S"": {""ADVP#NP#VP#."": 1, ""IN#SBAR#,#NP#VP#."": 1, ""VP#:"": 1}, ""SBAR"": {""IN#S"": 1}}",0.0,0.492,0.508,"{""N"": 4, ""P"": 3, ""D"": 2, ""^"": 4, "","": 5, ""R"": 3, ""O"": 2, ""V"": 5, ""&"": 1}"
Thanks for the vote! P.S. don't tell SISANIE and Tanya Rad this is an unpaid internship,87,16,1,9,17,3,0,2,1,0,,"{""NP"": {""NP#PP#."": 1, ""NNP#CC#NNP#NNP"": 1, ""DT"": 1, ""DT#JJ#NN"": 1, ""NP#SBAR"": 1}, ""ROOT"": {""NP"": 1}, ""VP"": {""VBZ#NP"": 1, ""VBP#RB#VP"": 1}, ""SBAR"": {""S"": 1}}",0.0,0.825,0.175,"{""N"": 3, ""P"": 1, ""D"": 2, "","": 1, ""!"": 1, ""V"": 3, ""^"": 3, ""&"": 1, ""O"": 1, ""A"": 1}"
