fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
Yes it was all Jagan's hard work and efforts. Glad you and your family enjoyed the film :),90,18,1,14,5,3,0,0,1,0,,"{""NP"": {""NNP#POS"": 1, ""NP#JJ#NN#CC#NNS"": 1, ""NP#NP"": 1, ""NP#CC#NP"": 1}, ""VP"": {""VBD#RB#NP"": 1}, ""S"": {""ADVP#NP#VP#."": 1}, ""ROOT"": {""PRN"": 1}, ""PP"": {""IN#NP#:"": 1}, ""PRN"": {""NP#-RRB-"": 1}}",0.053,0.492,0.455,"{""!"": 1, ""O"": 2, ""V"": 2, ""D"": 3, ""Z"": 1, ""A"": 2, ""N"": 4, ""&"": 2, "","": 1, ""E"": 1}"
Wow! Thats some dedication I hope youll enjoyed the trip to Mars,64,12,1,8,5,1,0,0,1,0,😬:1,"{""INTJ"": {""UH#."": 1}, ""ROOT"": {""INTJ"": 1}, ""NP"": {""NP#SBAR"": 1}, ""VP"": {""VBD#NP#PP"": 1, ""VBP#SBAR"": 1}, ""SBAR"": {""S"": 2}}",0.0,0.437,0.563,"{""!"": 1, "","": 1, ""L"": 2, ""D"": 2, ""N"": 2, ""O"": 1, ""V"": 2, ""P"": 1, ""^"": 1}"
So good to know the kids had a good time :),43,11,1,11,5,3,0,0,1,0,,"{""NP"": {""RB"": 1, ""DT#NNS"": 1, ""DT#JJ#NN"": 1, ""NP#SBAR"": 1}, ""VP"": {""VBD#NP"": 1}, ""S"": {""VP#:"": 1, ""NP#ADJP"": 1}, ""SBAR"": {""S"": 1}, ""ADJP"": {""JJ#S"": 1}, ""PRN"": {""S#-RRB-"": 1}, ""ROOT"": {""PRN"": 1}}",0.0,0.427,0.573,"{""R"": 1, ""A"": 2, ""P"": 1, ""V"": 2, ""D"": 2, ""N"": 2, ""E"": 1}"
Thank you Atul :),17,4,1,3,5,1,0,0,1,0,,"{""S"": {""NP#NP"": 1}, ""VP"": {""VB#S"": 1, ""JJ"": 1, ""VP#:#VP"": 1}}",0.0,0.267,0.733,"{""V"": 1, ""O"": 1, ""^"": 1, ""E"": 1}"
"Thank you, hope she liked the film ",35,7,1,5,5,1,0,0,1,0,"🙏:1,🏻:1","{""VP"": {""VBD#NP"": 1, ""VB#SBAR"": 1, ""VB#S"": 1}, ""S"": {""NP#,#VP"": 1}, ""SBAR"": {""S"": 1}}",0.0,0.328,0.672,"{""V"": 3, ""O"": 2, "","": 1, ""D"": 1, ""N"": 1}"
Thank you Sophie,16,3,1,1,5,1,0,0,1,0,,"{""ADJP"": {""JJ"": 1}, ""S"": {""NP#ADJP"": 1}, ""VP"": {""VB#S"": 1}}",0.0,0.444,0.556,"{""V"": 1, ""O"": 1, ""^"": 1}"
Thank you,9,2,1,1,5,1,0,0,1,0,,{},0.0,0.286,0.714,"{""V"": 1, ""O"": 1}"
"Glad to see this, I hope they enjoyed the film :)",49,11,1,9,5,1,0,0,1,0,,"{""NP"": {""DT"": 1, ""NP#SBAR"": 1}, ""VP"": {""VBD#NP"": 1, ""VBP#NP"": 1, ""VB#PRN"": 1, ""VBN#S"": 1}, ""S"": {""VP#:"": 1, ""NP#,#NP#VP"": 1}, ""SBAR"": {""S"": 1}, ""PRN"": {""S#-RRB-"": 1}, ""ROOT"": {""VP"": 1}}",0.0,0.321,0.679,"{""A"": 1, ""P"": 1, ""V"": 3, ""D"": 2, "","": 1, ""O"": 2, ""N"": 1, ""E"": 1}"
Thank you ,10,2,1,1,5,1,0,0,1,0,"🙏:1,🏻:1",{},0.0,0.286,0.714,"{""V"": 1, ""O"": 1}"
Thank you so much ,18,4,1,3,5,1,0,0,1,0,"🙏:1,🏻:1","{""ADJP"": {""RB#JJ"": 1}, ""S"": {""NP#ADJP"": 1}, ""VP"": {""VB#S"": 1}}",0.0,0.545,0.455,"{""V"": 1, ""O"": 1, ""R"": 1, ""A"": 1}"
Glad you enjoyed it :),22,5,1,4,4,1,0,0,1,0,,"{""NP"": {""JJ#NN"": 1, ""NP#PP#-RRB-"": 1}, ""PP"": {""IN#NP#:"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.177,0.823,"{""A"": 1, ""O"": 2, ""V"": 1, ""E"": 1}"
Thank you Kriti :),18,4,1,2,4,1,0,0,1,0,,"{""S"": {""NP#NP"": 1}, ""VP"": {""VB#S"": 1, ""JJ"": 1, ""VP#:#VP"": 1}}",0.0,0.267,0.733,"{""V"": 1, ""O"": 1, ""^"": 1, ""E"": 1}"
We have all grown up playing Tota Udd Chidiya Udd. This simple game made us look towards the sky. Heres our version of  to celebrate 50yrs of ISRO vidya balan taapsee pannu Sonakshi Sinha Nithya Menen Sharman JoshiKirti Kulhari Jagan Shakti,240,42,4,19,7,1,0,8,1,1,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1, ""DT#JJ#NN"": 1, ""CD#NN"": 1, ""S"": 1, ""NN#NN#NN#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VBG#NP"": 1, ""VBN#PRT#S"": 1, ""VBP#RB#VP"": 1, ""VBP#PP"": 1, ""VBD#SBAR"": 1, ""VBZ#NP"": 1}, ""ROOT"": {""SINV"": 1}, ""SBAR"": {""S"": 1}, ""SINV"": {""VP#NP"": 1}}",0.0,0.876,0.124,"{""O"": 2, ""V"": 7, ""D"": 4, ""T"": 1, ""^"": 18, "","": 2, ""A"": 1, ""N"": 4, ""P"": 4}"
Thank you ,10,2,1,1,6,1,0,0,1,0,"🙏:1,🏻:1",{},0.0,0.286,0.714,"{""V"": 1, ""O"": 1}"
Thank you Warda ,16,3,1,1,6,1,0,0,1,0,😁:1,"{""S"": {""NP#NP"": 1}, ""VP"": {""VB#S"": 1}}",0.0,0.444,0.556,"{""V"": 2, ""O"": 1}"
Thank you Bhumi :),18,4,1,2,6,1,0,0,1,0,,"{""S"": {""NP#NP"": 1}, ""VP"": {""VB#S"": 1, ""JJ"": 1, ""VP#:#VP"": 1}}",0.0,0.267,0.733,"{""V"": 1, ""O"": 1, ""^"": 1, ""E"": 1}"
,0,0,0,0,6,1,0,0,1,0,"🙏:2,🏻:2",{},0.0,0.0,0.0,{}
Buckle up and get ready for Indias journey to Mars.  is in cinemas! Book your tickets NOW!BookMyShow:  Paytm: ,110,19,3,10,4,1,1,0,2,1,,"{""PRT"": {""RP"": 1}, ""VP"": {""VB#PRT"": 1, ""VB#NP#PP"": 1, ""VP#CC#VP"": 1, ""VBZ#PP"": 1, ""VB#S"": 1}, ""NP"": {""ADJP#NN"": 1, ""PRP$#NNS"": 1, ""NP#:#NP#:"": 1}, ""ADJP"": {""JJ#PP"": 1}, ""S"": {""VP#."": 2, ""NP#NP"": 1}}",0.0,0.846,0.154,"{""V"": 4, ""T"": 1, ""&"": 1, ""A"": 1, ""P"": 3, ""Z"": 1, ""N"": 3, ""^"": 2, "","": 5, ""D"": 1, ""R"": 1, ""G"": 1}"
"Ended the  journey with a special screening with these lovely ladies in Delhi last night, missed the loveliest vidya balan . Im sure I can say this on behalf of all of us...its a film we are all extremely proud of Now over to you guys ",235,46,1,29,12,1,1,1,0,1,"🙏:1,🏻:1","{""NP"": {""DT#JJ#NN"": 1, ""DT#JJ#NNS"": 1, ""JJ#NN"": 1, ""DT#JJ#NN#NN"": 1, ""DT"": 2, ""PRP$"": 1, ""UCP#NNS"": 1, ""NP#SBAR#PP"": 1}, ""PP"": {""IN#PP"": 1}, ""VP"": {""VBN#NP#PP#PP#NP"": 1, ""VBD#NP"": 1, ""VBP#RB#ADJP"": 1, ""VB#NP#PP#:#S"": 1, ""MD#VP"": 1, ""VB#ADJP"": 1}, ""S"": {""S#,#VP#."": 1, ""NP#NP"": 1}, ""ADJP"": {""RB#JJ"": 1, ""JJ#SBAR"": 1}, ""SBAR"": {""S"": 2}, ""UCP"": {""ADVP#PP"": 1}}",0.043,0.72,0.237,"{""V"": 5, ""D"": 7, ""N"": 7, ""P"": 9, ""A"": 6, ""^"": 3, "","": 3, ""L"": 2, ""O"": 5, ""R"": 2}"
 is proud to be the first Bollywood movie about space exploration to be screened at the Smithsonian Museum Theater. Get your tickets now!  taapsee pannu Sonakshi Sinha vidya balan Sharman Joshi Nithya Menen Kirti Kulhari Jagan Shakti,233,37,2,11,11,1,1,7,1,1,,"{""NP"": {""DT#JJ#NNP#NN"": 1, ""NN#NN"": 1, ""DT#NNP#NNP#NNP"": 1, ""NP#PP#S"": 1, ""PRP$#NNS"": 1, ""NNP#NNP#NN#NN#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1}, ""VP"": {""VBN#PP"": 1, ""VB#VP"": 1, ""VBZ#ADJP"": 1, ""VB#NP#ADVP"": 1, ""VBP#ADJP"": 1}, ""S"": {""VP#."": 2}, ""ADJP"": {""JJ#S"": 1, ""JJ"": 1}, ""ROOT"": {""SINV"": 1}, ""SINV"": {""VP#NP"": 1}}",0.0,0.869,0.131,"{""V"": 5, ""A"": 2, ""P"": 4, ""D"": 3, ""^"": 16, ""N"": 5, "","": 2, ""R"": 1, ""G"": 1}"
 now releasing in Germany. Book your tickets at taapsee pannu Sonakshi Sinha vidya balan Sharman Joshi Nithya Menen Kirti Kulhari Jagan Shakti Fox Star Hindi ,158,25,3,7,10,1,1,8,1,2,,"{""NP"": {""RB"": 1, ""NP#VP#."": 1, ""PRP$#NNS"": 1, ""JJ#NN"": 1, ""NNP#NNP#NN#NN#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1}, ""VP"": {""VBG#PP"": 1, ""VB#NP#PP"": 1}, ""ROOT"": {""NP"": 1, ""SINV"": 1}, ""SINV"": {""VP#NP"": 1}}",0.0,1.0,0.0,"{""R"": 1, ""V"": 2, ""P"": 2, ""^"": 18, "","": 1, ""D"": 1, ""N"": 1}"
"Thank you so much Reddy ji, glad you could make it and it was an evening well-spent ",84,17,1,12,8,1,0,0,1,0,"🙏:1,🏻:1","{""NP"": {""DT#NN#NN"": 1}, ""ADVP"": {""RB#RB"": 1}, ""ADJP"": {""JJ#JJ"": 1, ""JJ"": 1, ""ADVP#ADJP#,#ADJP"": 1}, ""VP"": {""MD#VP"": 1, ""VBD#NP"": 1, ""VB#S"": 1}, ""S"": {""S#CC#S"": 1, ""NP#ADJP#SBAR"": 1}, ""SBAR"": {""S"": 1}}",0.0,0.732,0.268,"{""V"": 4, ""O"": 4, ""R"": 2, ""A"": 2, ""^"": 2, "","": 1, ""&"": 1, ""D"": 1, ""N"": 1}"
"Bas ek din aur, phir sab mangal hoga! Book your tickets for  Now! Find us at your nearest theatres. BookMyShow:  Paytm:  vidya balan taapsee pannu Sonakshi Sinha Nithya Menen Kirti Kulhari Jagan Shakti Fox Star Hindi",216,36,5,16,8,1,1,7,2,1,,"{""NP"": {""NN#,#JJ#NN#NN#NN"": 1, ""PRP$#NNS"": 1, ""PRP$#JJS#NNS"": 1, ""NN#NN#NN#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1, ""NP#:#S"": 1}, ""VP"": {""VBP#NP"": 1, ""VB#NP#PP"": 2}, ""S"": {""VP#."": 2, ""ADJP#:#NP"": 1}, ""ROOT"": {""NP"": 1}, ""PP"": {""IN#ADVP"": 1}, ""ADJP"": {""JJ"": 1}}",0.0,1.0,0.0,"{""^"": 18, ""G"": 6, "","": 6, ""!"": 1, ""V"": 2, ""D"": 2, ""N"": 2, ""P"": 2, ""R"": 1, ""O"": 1, ""A"": 1}"
Team  shares their journey along with some silly banter & the fun-filled conversation! Catch it only on Hotstar at taapsee pannu Sonakshi Sinha vidya balan Sharman Joshi  Nithya Menen Kirti Kulhari Jagan Shakti Fox Star Hindi,225,36,3,11,13,1,0,9,1,1,,"{""NP"": {""DT#JJ#NN"": 2, ""NP#CC#NP"": 1, ""JJ#NN"": 1, ""NNP#NNP#NN#NN#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VBZ#NP#PRT#PP"": 1, ""VB#NP#ADVP#PP"": 1}, ""ROOT"": {""SINV"": 1}, ""SINV"": {""VP#NP"": 1}}",0.0,0.902,0.098,"{""N"": 4, ""V"": 2, ""D"": 3, ""P"": 4, ""A"": 2, ""&"": 1, "","": 1, ""O"": 1, ""R"": 1, ""^"": 18}"
"Mangalyaan wouldnt have happened if there was no ISRO. Team  pays their tribute to the founder of ISRO, Vikram Sarabhai on his 100th birth anniversary with Google Lens.taapsee pannu vidya balan Sonakshi Sinha Nithya Menen Kirti Kulhari Fox Star Hindi Google India",263,43,2,14,10,1,1,7,0,1,,"{""NP"": {""EX"": 1, ""PRP$#JJ#NN#NN"": 1, ""NNP#NNP#NNP#NN#NN"": 1, ""NP#,#NP"": 1, ""NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1}, ""VP"": {""VBD#NP"": 1, ""VBN#SBAR"": 1, ""VBP#VP"": 1, ""VBZ#NP#PP"": 1}, ""SBAR"": {""IN#S"": 1}, ""ROOT"": {""SINV"": 1}, ""FRAG"": {""NP"": 1}, ""SINV"": {""FRAG#VP#NP"": 1}}",0.051,0.949,0.0,"{""^"": 19, ""V"": 5, ""P"": 5, ""X"": 1, ""D"": 4, ""N"": 7, "","": 3, ""A"": 1, ""G"": 1}"
"This is exactly how the  journey has been, a little topsy-turvy but fun nonetheless. Catch it in cinemas this Thursday! taapsee pannu Sonakshi Sinha vidya balan Sharman Joshi Nithya MenenKirti Kulhari Jagan Shakti Fox Star Hindi  ",230,37,3,13,9,1,1,8,0,3,,"{""NP"": {""DT"": 1, ""DT#JJ"": 1, ""NP#UCP"": 1, ""DT#NNP"": 1, ""NNP#NNP#NN#NN#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1}, ""WHADVP"": {""RB#WRB"": 1}, ""VP"": {""VBN"": 1, ""VBN#ADVP"": 1, ""VP#,#NP"": 1, ""VBZ#VP"": 1, ""VBZ#SBAR"": 1, ""VB#NP#PP#NP"": 1, ""VBP#ADJP"": 1}, ""ADJP"": {""RB"": 1, ""JJ"": 1}, ""UCP"": {""ADJP#CC#VP"": 1}, ""SBAR"": {""WHADVP#S"": 1}, ""ROOT"": {""SQ"": 1, ""SINV"": 1}, ""SQ"": {""VP#."": 1}, ""SINV"": {""VP#NP"": 1}}",0.0,0.887,0.113,"{""O"": 2, ""V"": 4, ""R"": 3, ""D"": 3, ""N"": 3, "","": 3, ""A"": 2, ""&"": 1, ""P"": 1, ""^"": 16, ""G"": 1}"
"Besides being a unique show high on adventure and adrenaline, it will also shed light upon pressing issues like climate change and ways to protect our planet. Looking forward to watching our Hon. PM Narendra Modi ji on Man Vs Wild with Bear Grylls tonight at 9 pm on Discovery Channel IN",287,52,1,32,8,1,0,3,0,0,,"{""NP"": {""DT#JJ#NN#NN"": 1, ""NN#CC#NN"": 1, ""NN#NN#CC#NNS"": 1, ""PRP$#NNP#NNP#NNP#NNP#NN"": 1, ""NNP#NNP#NNP"": 2, ""NNP#NNPS"": 1, ""CD#NN"": 1}, ""PP"": {""IN#S"": 2, ""TO#S"": 1}, ""VP"": {""VBG#NP"": 1, ""VBG#NP#PP#S"": 1, ""VB#NP#PP"": 1, ""MD#ADVP#VP"": 1, ""VBG#NP#PP#NP#PP"": 1, ""VBG#PRT#PP"": 1}, ""S"": {""PP#,#NP#VP#."": 1}, ""PRT"": {""RP"": 1}}",0.0,0.864,0.136,"{""P"": 11, ""V"": 7, ""D"": 3, ""A"": 1, ""N"": 16, ""&"": 2, "","": 3, ""O"": 1, ""R"": 2, ""^"": 8, ""$"": 1}"
Eid Mubarak everyone!  May the blessings of the Almighty be with everyone  ,75,12,1,7,8,1,1,0,0,1,"🙏:1,🏻:1","{""NP"": {""NP#NP#."": 1, ""DT#NNS"": 1, ""DT#NNP"": 1, ""NP#SBAR"": 1}, ""ROOT"": {""NP"": 1, ""FRAG"": 1}, ""VP"": {""VBP#PP"": 1}, ""SBAR"": {""S"": 1}, ""FRAG"": {""NP"": 1}}",0.0,0.744,0.256,"{""^"": 2, ""N"": 4, "","": 1, ""V"": 2, ""D"": 2, ""P"": 2}"
Very well said Muruga sir  Congratulations to you too and thank you once again for giving us your wonderful story :),116,21,1,14,10,1,0,0,1,0,"🙏:1,🏻:1","{""NP"": {""PRP$#JJ#NN"": 1}, ""ADVP"": {""RB#RB"": 1}, ""PP"": {""IN#S"": 1}, ""VP"": {""VBZ#PP#ADVP"": 1, ""VBG#NP#NP"": 1, ""VB#NP#ADVP#PP"": 1, ""VBD#SBAR"": 1}, ""S"": {""VP#:"": 1, ""S#CC#S"": 1, ""NP#ADVP#VP"": 1}, ""SBAR"": {""S"": 1}, ""PRN"": {""S#-RRB-"": 1}, ""ROOT"": {""PRN"": 1}}",0.0,0.456,0.544,"{""R"": 5, ""V"": 3, ""^"": 1, ""N"": 3, ""P"": 2, ""O"": 3, ""&"": 1, ""D"": 1, ""A"": 1, ""E"": 1}"
Thank you :),12,3,1,2,10,1,0,0,1,0,,"{""VP"": {""JJ"": 1, ""VP#:#VP"": 1}}",0.0,0.154,0.846,"{""V"": 1, ""O"": 1, ""E"": 1}"
Catch me and the women of  discuss space science & a lot more withArnab Goswami. Premiering on Republic TV at 5 PM.taapsee pannu Sonakshi Sinha vidya balan Sharman Joshi Nithya MenenKirti Kulhari Jagan Shakti Fox Star Hindi  ,225,40,4,16,10,1,1,9,0,3,,"{""NP"": {""DT#NNS"": 1, ""JJ#NN#NN"": 1, ""NP#CC#NP"": 2, ""DT#RB"": 1, ""ADJP#NNP"": 1, ""CD"": 1, ""NNP#NNP#NNP#NNP#NN#NN#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP"": 1}, ""ADVP"": {""NP#RBR"": 1}, ""ADJP"": {""ADVP#JJ"": 1}, ""VP"": {""VB#PP"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""SINV"": 1}, ""SINV"": {""VP#NP"": 1}}",0.0,1.0,0.0,"{""V"": 3, ""O"": 1, ""&"": 2, ""D"": 2, ""N"": 7, ""P"": 3, ""R"": 1, ""G"": 2, ""^"": 16, "","": 2, ""$"": 1}"
