fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
"Ready, set, Shazam!",19,3,1,1,20,3,0,0,1,0,,"{""ADJP"": {""JJ"": 1}, ""NP"": {""NP#,#NP#."": 1}, ""FRAG"": {""ADJP#,#NP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,0.417,0.583,"{""A"": 1, "","": 3, ""V"": 1, ""^"": 1}"
Rise above whatever is holding you back. ,41,7,1,3,18,1,0,0,0,1,,"{""NP"": {""NP#WHPP"": 1}, ""WHNP"": {""WDT"": 1}, ""WHPP"": {""IN#WHNP"": 1}, ""VP"": {""VBG#NP#ADVP"": 1, ""VBZ#VP"": 1}}",0.0,1.0,0.0,"{""N"": 1, ""P"": 1, ""O"": 2, ""V"": 2, ""R"": 1, "","": 1}"
It's true! Thank you CNBC for the opportunity to share some lessons learned.  ,78,13,1,7,17,1,0,1,1,1,,"{""NP"": {""DT#NNS"": 1, ""NP#VP"": 1, ""DT#NN#S"": 1}, ""ADJP"": {""JJ"": 1}, ""VP"": {""VBZ#ADJP"": 1, ""VBN"": 1, ""VB#S"": 1}, ""S"": {""NP#NP"": 1, ""VP#."": 1}}",0.0,0.459,0.541,"{""L"": 1, ""A"": 1, "","": 2, ""V"": 3, ""O"": 1, ""^"": 1, ""P"": 2, ""D"": 2, ""N"": 2}"
"Want a really, really, really good time? We got this... Daddy Yankee NATTI NATASHAWatch now: ",93,16,5,6,17,1,1,2,1,0,"😉:1,🔥:1","{""NP"": {""DT#RB"": 1, ""DT"": 1, ""NNP#NNP#NNP#NNP"": 1, ""NP#:#NP"": 1}, ""ADJP"": {""RB#JJ"": 1}, ""S"": {""ADJP#NP"": 1, ""NP#VP#:"": 1}, ""VP"": {""VB#NP#,#ADVP#,#S"": 1, ""VBD#NP#ADVP"": 1}, ""SQ"": {""VP#."": 1}, ""ROOT"": {""SQ"": 1}}",0.0,0.704,0.296,"{""V"": 2, ""D"": 1, ""R"": 4, "","": 6, ""A"": 1, ""N"": 4, ""O"": 2}"
Congratulations to SLAM Miami and Doral Academy Prep on another great Telemundo Academy graduation. Thank you Telemundo for giving our students this unique opportunity. Lets keep making dreams come true. Dale! Cesar Conde NBCUniversal Telemundo Enterprises Academica NBCU Telemundo Public Relations,298,41,1,13,23,3,1,7,0,0,,"{""NP"": {""NNP#NNP#NNP"": 1, ""NP#CC#NP"": 1, ""DT#JJ#NNP#NNP#NN"": 1, ""NP#PP#PP#."": 1, ""PRP$#NNS"": 1, ""DT#JJ#NN"": 1, ""NNP#NNP#NNPS#NNP"": 1, ""NNP#NNP#NNP#NNPS"": 1, ""NP#NP#NP"": 1}, ""PP"": {""IN#S"": 1}, ""ROOT"": {""NP"": 2, ""INTJ"": 1}, ""VP"": {""VBG#NP#NP"": 1, ""VB#S"": 1, ""VB#ADJP"": 1, ""VBG#S"": 1, ""VBP#S"": 1}, ""S"": {""NP#NP"": 1, ""VP#."": 1}, ""ADJP"": {""JJ"": 1}, ""INTJ"": {""UH#."": 1}}",0.058,0.571,0.372,"{""N"": 7, ""P"": 3, ""V"": 6, ""^"": 15, ""&"": 1, ""D"": 3, ""A"": 3, "","": 4, ""O"": 1, ""L"": 1, ""G"": 1}"
Grand Hotel PREMIERES TONIGHT on  10/9c! Jencarlos - Oficial told me he based his character  on yours truly. Lets watch and see how he did!  ,141,25,1,13,20,3,1,2,0,4,,"{""NP"": {""NNP#NNP#NNP"": 1, ""CD"": 1, ""PRP$#RB"": 1, ""NP#:#S#."": 1}, ""VP"": {""VBP#PP"": 1, ""VBN#NP#PP"": 1, ""VBD#S"": 1, ""VBP"": 1, ""VBD"": 1, ""VBP#SBAR"": 1, ""VP#CC#VP"": 1}, ""S"": {""NP#NP#S"": 1}, ""ROOT"": {""NP"": 1}, ""WHADVP"": {""WRB"": 1}, ""SBAR"": {""WHADVP#S"": 1}}",0.0,0.772,0.228,"{""A"": 1, ""N"": 4, ""R"": 3, ""P"": 2, ""^"": 2, "","": 4, ""V"": 5, ""O"": 4, ""D"": 1, ""L"": 1, ""&"": 1}"
Simplicity is the key to success. ,34,6,1,4,18,1,0,0,0,1,,"{""VP"": {""VBZ#NP"": 1}}",0.0,0.575,0.425,"{""N"": 3, ""V"": 1, ""D"": 1, ""P"": 1, "","": 1}"
"Heres one to keep on repeat  Pegate by IAMCHINO, yours truly and  remixed by DJ CHUCKIE and TOM ENZY. The weekend starts now! ",126,23,3,12,19,1,1,3,1,1,🔥:3,"{""NP"": {""NP#CC#NP"": 1, ""NP#,#UCP"": 1}, ""ADJP"": {""JJ#RB"": 1}, ""VP"": {""VBN#PP"": 1, ""VB#PP"": 1, ""VB#S"": 1, ""VBZ#ADVP"": 1}, ""UCP"": {""ADJP#CC#VP"": 1}, ""S"": {""VP#."": 1}}",0.0,0.873,0.127,"{""L"": 1, ""$"": 1, ""P"": 4, ""V"": 3, ""N"": 3, ""^"": 5, "","": 3, ""O"": 1, ""R"": 2, ""&"": 2, ""D"": 1}"
"Make it a weekend to forget  with the Spotify Baila Reggaeton playlist, ft. ""No Lo Trates"" from yours truly, Daddy Yankee and NATTI NATASHA. Click here to listen: Dale! ",169,29,3,13,16,1,1,3,1,0,"😉:1,🔥:1","{""NP"": {""DT#NNP#NNP#NNP#NN"": 1, ""DT#NNP#NNPS"": 1, ""NP#,#NP#CC#NP"": 1, ""DT#NN#S"": 1}, ""VP"": {""VBG#``#NP#PP"": 1, ""VB#PP#,#S"": 1, ""VB#S"": 1, ""VB#:#NP"": 1, ""VB#ADVP#S"": 1}, ""S"": {""NP#NP"": 1, ""VP#."": 2}}",0.136,0.774,0.09,"{""V"": 5, ""O"": 2, ""D"": 3, ""N"": 6, ""P"": 4, ""^"": 6, "","": 8, ""R"": 2, ""&"": 1}"
No better way to start the week!  ,34,7,1,4,17,1,0,0,1,0,😉:1,"{""NP"": {""DT#JJR#NN"": 1, ""NP#SBAR#."": 1}, ""SBAR"": {""S"": 1}, ""ROOT"": {""NP"": 1}}",0.212,0.481,0.307,"{""D"": 2, ""A"": 1, ""N"": 2, ""P"": 1, ""V"": 1, "","": 1}"
A good start to any day... ,27,6,1,4,17,1,1,0,1,0,,"{""NP"": {""DT#JJ#NN"": 1, ""NP#PP#:"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.58,0.42,"{""D"": 2, ""A"": 1, ""N"": 2, ""P"": 1, "","": 1}"
"On UN  check out , a global  initiative that helps the most vulnerable with UN Human Rights because everyone deserves a safe and healthy environment after natural disasters strike: ",181,29,1,13,13,3,1,1,1,3,,"{""NP"": {""DT#JJ#NN"": 1, ""DT#ADJP"": 1, ""NNP#NNP#NNPS"": 1, ""NP#SBAR"": 1, ""DT#ADJP#NN"": 1, ""JJ#NNS#NN"": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VB#PRT"": 1, ""VBZ#NP#PP"": 2}, ""S"": {""PP#VP"": 1, ""S#,#NP#VP#:"": 1}, ""WHNP"": {""WDT"": 1}, ""ADJP"": {""RBS#JJ"": 1, ""JJ#CC#JJ"": 1}, ""SBAR"": {""WHNP#S"": 1}}",0.197,0.514,0.289,"{""P"": 5, ""^"": 4, ""V"": 3, ""T"": 1, "","": 2, ""D"": 3, ""A"": 5, ""N"": 5, ""R"": 1, ""&"": 1}"
This is what it's all about! Thank you Dr. Jenna and thank you Vegas!,69,14,1,9,17,1,0,0,1,0,,"{""NP"": {""DT"": 1}, ""WHNP"": {""WP"": 1}, ""ADJP"": {""IN"": 1}, ""VP"": {""VBZ#RB#ADJP"": 1, ""VBZ#SBAR"": 1, ""VB#S"": 2, ""VP#CC#VP"": 1}, ""S"": {""NP#NP"": 2, ""VP#."": 1}, ""SBAR"": {""WHNP#S"": 1}}",0.0,0.682,0.318,"{""O"": 4, ""V"": 3, ""L"": 1, ""D"": 1, ""P"": 1, "","": 2, ""^"": 3, ""&"": 1}"
Let the good times roll!,24,5,1,3,18,1,1,0,0,0,,"{""NP"": {""DT#JJ#NNS#NN"": 1}, ""S"": {""VP#."": 1}}",0.0,0.556,0.444,"{""V"": 1, ""D"": 1, ""A"": 1, ""N"": 2, "","": 1}"
And thanks to all the fans for watching! ,41,8,1,6,18,3,0,0,1,0,🎶:1,"{""NP"": {""PDT#DT#NNS"": 1}, ""VP"": {""VBG"": 1}, ""PP"": {""IN#S"": 1}, ""FRAG"": {""CC#NP#."": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,0.687,0.313,"{""&"": 1, ""N"": 2, ""P"": 2, ""X"": 1, ""D"": 1, ""V"": 1, "","": 1}"
"The more you appreciate life, the more life there is to appreciate!",67,12,1,8,17,1,1,0,0,0,,"{""X"": {""DT#JJR"": 1}, ""NP"": {""DT#JJR#NN"": 1}, ""VP"": {""VBP#NP"": 1, ""VB"": 1, ""VBZ#S"": 1}, ""S"": {""SBAR#,#NP#ADVP#VP#."": 1}, ""SBAR"": {""X#S"": 1}}",0.0,0.615,0.385,"{""D"": 2, ""A"": 2, ""O"": 1, ""V"": 3, ""N"": 2, "","": 2, ""X"": 1, ""P"": 1}"
